humidity_9_am,min_temp_f,wind_speed_9_am,max_temp_f,wind_dir_9_am,cloud_9_am,wind_dir_3_pm,wind_gust_speed,rain_tomorrow,pressure_9_am,pressure_3_pm,rain_today,wind_gust_dir,rainfall,wind_speed_3_pm,location,humidity_3_pm,sunshine,temp_9_am_f,cloud_3_pm,date,temp_3_pm_f,evaporation
74.0,45.5,9.0,79.52,SW,1.0,SW,39.0,No,1017.7,1016.5,No,WSW,0.0,17.0,Nuriootpa,20.0,11.6,61.16,1.0,2015-03-11,77.18,6.5
74.0,51.08,9.0,77.0,SE,1.0,SE,44.0,No,1021.7,1019.5,No,SE,0.0,17.0,Nuriootpa,36.0,11.1,61.519999999999996,5.0,2015-03-12,74.3,6.9
57.0,49.82,20.0,77.36,E,0.0,E,48.0,No,1023.1,1019.8,No,SE,0.0,11.0,Nuriootpa,23.0,11.6,56.120000000000005,0.0,2015-03-13,73.4,8.0
43.0,43.519999999999996,7.0,84.2,NE,0.0,SW,43.0,No,1017.7,1015.3,No,WSW,0.0,30.0,Nuriootpa,9.0,11.5,61.88,,2015-03-14,82.22,6.8
79.0,57.02,15.0,74.84,SE,6.0,SE,39.0,No,1017.2,1015.3,No,SE,0.0,11.0,Nuriootpa,29.0,7.0,59.18,,2015-03-15,72.68,9.2
46.0,53.42,13.0,86.0,NE,6.0,NNE,33.0,No,1012.6,1008.4,No,NE,0.0,13.0,Nuriootpa,22.0,6.4,64.04,7.0,2015-03-16,83.12,5.6
70.0,63.5,0.0,80.96,,7.0,W,52.0,No,1004.3,1002.3,No,W,0.0,31.0,Nuriootpa,46.0,5.3,67.1,7.0,2015-03-17,75.38,7.8
94.0,60.8,17.0,83.84,WSW,8.0,NW,37.0,No,1007.7,1007.1,No,W,0.8,17.0,Nuriootpa,38.0,8.7,62.42,1.0,2015-03-18,77.9,6.5
33.0,58.459999999999994,24.0,85.28,WNW,2.0,WSW,56.0,No,1005.8,1008.1,No,WNW,0.0,28.0,Nuriootpa,39.0,11.0,77.54,1.0,2015-03-19,78.62,5.0
67.0,48.92,7.0,71.24000000000001,S,2.0,SSE,43.0,No,1021.0,1021.3,No,SE,0.0,17.0,Nuriootpa,44.0,5.7,60.26,,2015-03-20,68.0,9.6
53.0,49.82,15.0,72.86,E,0.0,ENE,41.0,No,1025.3,1022.7,No,SE,0.0,11.0,Nuriootpa,27.0,11.6,56.66,,2015-03-21,70.7,7.8
47.0,41.36,9.0,87.26,NNE,3.0,NW,48.0,No,1018.6,1013.9,No,N,0.0,13.0,Nuriootpa,10.0,10.6,60.440000000000005,,2015-03-22,84.74,6.0
91.0,60.440000000000005,19.0,71.6,WSW,6.0,SW,56.0,Yes,1013.6,1014.8,No,W,0.6,26.0,Nuriootpa,38.0,7.4,62.6,6.0,2015-03-23,68.36,6.4
81.0,46.04,7.0,64.4,ESE,7.0,SE,33.0,No,1021.3,1019.9,Yes,S,2.4,17.0,Nuriootpa,47.0,4.8,52.879999999999995,6.0,2015-03-24,62.059999999999995,6.6
64.0,41.18,7.0,68.0,N,3.0,W,57.0,Yes,1020.1,1016.9,No,W,0.0,28.0,Nuriootpa,33.0,7.3,51.98,6.0,2015-03-25,64.94,4.0
80.0,38.839999999999996,0.0,62.24,,2.0,WSW,48.0,No,1024.7,1025.2,Yes,WSW,3.0,26.0,Nuriootpa,46.0,6.9,50.0,6.0,2015-03-26,59.72,4.8
71.0,49.82,4.0,64.94,WSW,7.0,SSW,26.0,No,1028.8,1025.7,No,WSW,0.2,13.0,Nuriootpa,45.0,1.0,54.14,7.0,2015-03-27,63.68,4.0
80.0,43.34,13.0,72.68,NE,7.0,WNW,30.0,No,1025.4,1021.7,No,NE,0.0,15.0,Nuriootpa,35.0,6.5,54.14,,2015-03-28,69.8,4.2
75.0,50.0,4.0,77.0,NE,6.0,W,31.0,No,1022.8,1021.0,No,SW,0.0,11.0,Nuriootpa,24.0,4.1,53.06,,2015-03-29,76.82,3.4
73.0,45.14,6.0,79.88,N,0.0,W,31.0,No,1025.1,1023.1,No,SW,0.0,9.0,Nuriootpa,29.0,10.1,59.9,2.0,2015-03-30,76.46,3.5
56.0,50.54,13.0,85.64,ENE,4.0,NNW,28.0,No,1024.8,1020.5,No,NNE,0.0,11.0,Nuriootpa,18.0,9.7,64.4,2.0,2015-03-31,83.48,5.3
24.0,53.06,9.0,85.28,N,7.0,WNW,52.0,No,1016.9,1014.5,No,WNW,0.0,30.0,Nuriootpa,15.0,,70.88,7.0,2015-04-01,83.48,7.0
59.0,51.26,24.0,67.46,ESE,,SE,48.0,No,1024.5,1022.4,No,ESE,0.0,20.0,Nuriootpa,28.0,9.6,54.5,,2015-04-02,65.84,
53.0,46.76,17.0,68.72,E,2.0,ESE,37.0,No,1024.5,1020.6,No,ESE,0.0,17.0,Nuriootpa,26.0,10.9,51.620000000000005,,2015-04-03,66.56,15.2
49.0,44.78,7.0,77.36,ENE,7.0,SSW,31.0,No,1019.3,1015.6,No,NW,0.0,9.0,Nuriootpa,23.0,8.2,55.58,,2015-04-04,74.84,6.6
59.0,45.68,13.0,70.16,SE,4.0,WSW,37.0,Yes,1014.6,1011.6,No,WSW,0.0,19.0,Nuriootpa,43.0,4.7,59.18,,2015-04-05,66.02,4.0
92.0,43.519999999999996,17.0,57.2,SSW,6.0,WSW,63.0,Yes,1009.7,1010.0,Yes,SW,9.2,39.0,Nuriootpa,66.0,5.0,51.98,,2015-04-06,51.44,5.6
83.0,46.76,22.0,58.459999999999994,SW,7.0,S,44.0,No,1020.2,1021.6,Yes,SSW,15.6,22.0,Nuriootpa,57.0,3.6,52.52,7.0,2015-04-07,56.84,2.6
77.0,41.72,9.0,64.22,SW,7.0,WSW,31.0,No,1028.2,1025.6,No,SSE,0.0,19.0,Nuriootpa,60.0,6.9,54.32,6.0,2015-04-08,61.34,2.3
75.0,47.84,13.0,64.4,E,2.0,S,35.0,No,1027.7,1024.6,No,SE,0.2,9.0,Nuriootpa,53.0,7.6,55.58,6.0,2015-04-09,61.7,1.3
72.0,47.66,9.0,68.18,ENE,3.0,E,30.0,No,1025.9,1022.1,No,SE,0.0,13.0,Nuriootpa,42.0,10.3,56.120000000000005,4.0,2015-04-10,66.2,2.8
57.0,41.18,7.0,76.28,NE,4.0,SW,24.0,No,1021.4,1017.9,No,SE,0.0,13.0,Nuriootpa,22.0,10.7,62.6,,2015-04-11,74.84,5.2
60.0,53.24,9.0,71.06,E,8.0,E,28.0,No,1021.0,1018.7,No,ESE,0.0,15.0,Nuriootpa,38.0,0.9,61.519999999999996,,2015-04-12,70.88,4.4
57.0,53.78,15.0,77.72,NE,7.0,NNW,28.0,Yes,1019.6,1016.3,No,NNE,0.0,11.0,Nuriootpa,27.0,0.5,64.04,8.0,2015-04-13,75.92,2.2
46.0,53.06,9.0,85.64,ENE,7.0,NW,44.0,No,1015.2,1012.1,Yes,WNW,1.2,20.0,Nuriootpa,27.0,,68.36,6.0,2015-04-14,82.04,3.6
93.0,49.46,9.0,71.78,SW,,WSW,35.0,No,1020.7,1020.4,No,SSW,0.2,17.0,Nuriootpa,52.0,8.5,61.7,,2015-04-15,69.98,
77.0,52.879999999999995,9.0,63.5,E,7.0,ENE,39.0,Yes,1027.2,1024.8,No,E,0.0,9.0,Nuriootpa,93.0,0.6,58.64,8.0,2015-04-16,58.64,8.1
93.0,51.8,17.0,58.1,E,8.0,ESE,33.0,No,1019.9,1015.3,Yes,E,13.0,13.0,Nuriootpa,89.0,0.0,53.06,8.0,2015-04-17,57.379999999999995,2.0
70.0,52.7,20.0,63.68,W,3.0,W,50.0,Yes,1018.3,1016.4,No,W,0.2,31.0,Nuriootpa,69.0,6.0,57.56,,2015-04-18,63.14,0.7
65.0,39.92,17.0,57.02,SSE,4.0,SSE,43.0,No,1031.7,1032.5,Yes,SSE,2.6,26.0,Nuriootpa,52.0,,52.16,,2015-04-19,55.4,2.8
52.0,40.28,19.0,58.28,ESE,,SE,43.0,No,1037.9,1034.3,No,SSE,0.2,22.0,Nuriootpa,42.0,10.6,50.0,,2015-04-20,57.56,
63.0,44.42,19.0,61.34,ESE,1.0,S,37.0,No,1033.5,1028.5,No,ESE,0.0,15.0,Nuriootpa,46.0,10.4,52.7,1.0,2015-04-21,60.8,5.7
67.0,44.239999999999995,9.0,65.3,SE,1.0,SE,24.0,No,1026.5,1022.3,No,SE,0.0,11.0,Nuriootpa,46.0,9.6,54.86,4.0,2015-04-22,64.22,3.5
91.0,46.76,0.0,64.22,,7.0,W,26.0,No,1018.9,1014.0,No,SW,0.0,13.0,Nuriootpa,60.0,,53.42,7.0,2015-04-23,62.24,2.5
83.0,52.7,24.0,60.8,NW,7.0,W,61.0,Yes,1008.6,1006.9,No,WNW,0.0,30.0,Nuriootpa,58.0,4.5,56.120000000000005,6.0,2015-04-24,55.58,2.0
77.0,45.32,19.0,58.64,SW,6.0,WSW,50.0,No,1012.8,1014.5,Yes,SW,13.8,22.0,Nuriootpa,81.0,6.8,50.36,,2015-04-25,55.4,2.6
89.0,42.44,13.0,61.34,SW,4.0,S,28.0,No,1024.4,1023.4,No,SSW,0.2,11.0,Nuriootpa,100.0,5.3,52.34,,2015-04-26,57.92,2.8
100.0,49.1,9.0,60.08,SSW,6.0,SW,28.0,No,1027.7,1026.2,No,SW,0.0,13.0,Nuriootpa,100.0,4.7,54.86,7.0,2015-04-27,57.56,1.6
81.0,43.16,7.0,58.82,ESE,7.0,SSE,30.0,No,1030.3,1027.9,No,SSE,0.0,19.0,Nuriootpa,49.0,6.6,51.620000000000005,6.0,2015-04-28,56.84,2.4
72.0,46.4,13.0,57.379999999999995,SE,7.0,ESE,28.0,No,1030.8,1028.2,No,SE,0.0,13.0,Nuriootpa,45.0,0.9,51.44,7.0,2015-04-29,55.76,2.6
59.0,41.72,9.0,64.4,ESE,3.0,ESE,30.0,No,1028.3,1025.0,No,SE,0.0,15.0,Nuriootpa,41.0,10.0,55.4,,2015-04-30,64.22,1.0
66.0,40.46,9.0,70.7,NE,2.0,NE,33.0,No,1023.5,1020.0,No,NE,0.0,15.0,Nuriootpa,41.0,8.0,59.36,,2015-05-01,69.08,3.0
35.0,55.04,19.0,66.74000000000001,WNW,6.0,WSW,50.0,No,1019.6,1018.0,No,W,0.0,22.0,Nuriootpa,48.0,9.4,61.34,,2015-05-02,64.58,4.6
99.0,44.78,2.0,66.92,NNE,2.0,WNW,22.0,No,1021.7,1017.7,No,WNW,0.0,9.0,Nuriootpa,44.0,7.4,51.44,,2015-05-03,64.94,2.9
43.0,45.68,9.0,80.24000000000001,N,4.0,NNW,61.0,No,1012.6,1005.7,No,WNW,0.0,22.0,Nuriootpa,16.0,5.5,64.04,3.0,2015-05-04,79.34,3.7
89.0,49.82,35.0,57.2,WNW,7.0,W,72.0,Yes,1008.0,1010.7,No,W,1.0,43.0,Nuriootpa,55.0,7.6,51.44,6.0,2015-05-05,54.14,4.4
81.0,46.4,26.0,59.540000000000006,WNW,7.0,WNW,57.0,Yes,1019.6,1019.7,Yes,WNW,2.2,26.0,Nuriootpa,92.0,3.0,52.7,,2015-05-06,54.32,6.1
91.0,48.02,13.0,58.82,W,7.0,W,39.0,No,1025.8,1025.3,Yes,SW,3.2,28.0,Nuriootpa,59.0,4.5,50.54,5.0,2015-05-07,56.120000000000005,2.0
89.0,47.48,20.0,57.56,WNW,7.0,W,43.0,Yes,1025.3,1022.3,No,W,0.2,26.0,Nuriootpa,78.0,2.8,52.7,6.0,2015-05-08,56.66,1.0
77.0,50.72,26.0,61.16,WNW,7.0,W,57.0,Yes,1019.7,1016.9,Yes,WNW,1.8,30.0,Nuriootpa,50.0,4.4,54.32,,2015-05-09,60.26,1.4
96.0,52.879999999999995,35.0,60.440000000000005,W,8.0,WSW,65.0,Yes,1013.7,1015.3,Yes,WNW,2.2,30.0,Nuriootpa,76.0,2.5,56.120000000000005,,2015-05-10,59.540000000000006,2.8
94.0,53.78,24.0,59.72,WSW,8.0,WSW,57.0,No,1020.4,1020.2,Yes,W,3.0,17.0,Nuriootpa,88.0,2.2,56.120000000000005,8.0,2015-05-11,57.92,
93.0,52.16,28.0,58.28,WNW,8.0,SW,59.0,Yes,1020.7,1020.4,No,WSW,0.8,28.0,Nuriootpa,57.0,4.6,55.04,6.0,2015-05-12,56.120000000000005,1.4
75.0,33.8,9.0,55.4,SSW,2.0,SSW,37.0,No,1031.6,1032.4,Yes,SSW,2.4,19.0,Nuriootpa,49.0,4.9,45.86,6.0,2015-05-13,53.24,2.6
94.0,32.54,2.0,56.66,NNE,2.0,SSW,24.0,No,1037.9,1036.4,No,SW,0.0,15.0,Nuriootpa,81.0,5.6,44.78,7.0,2015-05-14,53.6,1.1
88.0,40.82,9.0,53.06,SE,7.0,SSE,31.0,No,1038.5,1035.9,No,SE,0.4,15.0,Nuriootpa,77.0,1.6,50.0,,2015-05-15,52.52,2.5
78.0,45.86,9.0,59.540000000000006,ENE,5.0,ENE,28.0,No,1035.5,1031.7,No,E,0.0,9.0,Nuriootpa,59.0,8.4,50.54,,2015-05-16,58.64,0.2
71.0,38.839999999999996,9.0,68.36,NE,1.0,NE,24.0,No,1032.3,1028.2,No,NNE,0.0,13.0,Nuriootpa,41.0,9.7,54.68,,2015-05-17,67.28,1.5
53.0,46.4,13.0,65.48,NE,7.0,NE,35.0,Yes,1025.3,1020.4,No,NNE,0.0,11.0,Nuriootpa,59.0,1.5,61.7,8.0,2015-05-18,62.78,2.9
75.0,51.620000000000005,9.0,67.46,NNW,2.0,NW,54.0,No,1011.9,1008.6,Yes,W,14.6,28.0,Nuriootpa,56.0,6.2,58.459999999999994,6.0,2015-05-19,65.12,0.9
87.0,49.28,19.0,56.3,WSW,7.0,SW,43.0,No,1018.3,1019.1,No,W,0.0,20.0,Nuriootpa,72.0,6.9,51.44,6.0,2015-05-20,52.52,3.4
72.0,41.0,7.0,51.8,SSW,6.0,WSW,48.0,No,1027.1,1026.9,No,SSW,0.8,15.0,Nuriootpa,73.0,2.3,48.379999999999995,7.0,2015-05-21,51.08,3.0
90.0,43.879999999999995,15.0,56.120000000000005,SE,8.0,SSE,39.0,No,1031.5,1030.7,No,SE,0.0,6.0,Nuriootpa,64.0,4.5,47.48,,2015-05-22,54.14,0.8
83.0,41.0,13.0,57.56,ENE,5.0,NE,24.0,No,1032.3,1029.3,No,E,0.0,9.0,Nuriootpa,65.0,8.4,45.68,,2015-05-23,57.02,2.2
74.0,41.18,9.0,59.72,NE,3.0,W,26.0,No,1029.6,1027.9,No,N,0.0,6.0,Nuriootpa,56.0,2.2,50.72,,2015-05-24,58.459999999999994,0.8
66.0,46.76,9.0,64.94,NE,3.0,NE,24.0,No,1029.5,1026.0,No,N,0.0,9.0,Nuriootpa,48.0,7.9,56.48,5.0,2015-05-25,63.86,0.4
68.0,49.46,6.0,68.9,NE,6.0,NW,52.0,No,1025.9,1021.8,No,ENE,0.2,11.0,Nuriootpa,46.0,4.8,58.28,6.0,2015-05-26,66.38,2.1
73.0,45.5,15.0,66.2,WNW,1.0,W,28.0,No,1021.2,1019.3,No,WNW,0.4,13.0,Nuriootpa,57.0,9.3,57.56,3.0,2015-05-27,65.12,1.4
87.0,39.92,4.0,64.04,ENE,7.0,W,50.0,Yes,1019.8,1017.8,No,WNW,0.0,31.0,Nuriootpa,54.0,7.6,52.34,4.0,2015-05-28,62.6,3.1
86.0,50.36,11.0,59.18,WNW,7.0,W,28.0,No,1024.6,1023.2,Yes,WNW,1.2,17.0,Nuriootpa,51.0,4.8,52.7,,2015-05-29,58.28,3.0
84.0,38.12,6.0,57.92,NE,3.0,W,33.0,Yes,1023.9,1020.3,No,W,0.0,20.0,Nuriootpa,61.0,5.9,47.84,,2015-05-30,57.379999999999995,0.6
90.0,47.84,28.0,57.02,W,6.0,W,48.0,Yes,1019.7,1018.4,Yes,W,1.2,26.0,Nuriootpa,88.0,5.4,51.620000000000005,,2015-05-31,54.14,1.7
77.0,41.0,9.0,51.98,ENE,7.0,ESE,22.0,No,1027.7,1027.5,Yes,ENE,4.2,9.0,Nuriootpa,49.0,2.2,46.76,7.0,2015-06-01,50.18,2.1
68.0,35.6,11.0,53.42,ENE,3.0,N,20.0,No,1030.3,1027.0,No,NNE,0.0,6.0,Nuriootpa,42.0,,44.96,4.0,2015-06-02,51.8,1.1
56.0,36.14,7.0,58.82,NE,,N,22.0,No,1024.7,1021.1,No,NW,0.0,11.0,Nuriootpa,47.0,,47.3,,2015-06-03,57.74,
64.0,39.74,41.0,59.36,WNW,3.0,W,72.0,No,1017.1,1016.4,No,WSW,0.4,50.0,Nuriootpa,59.0,5.9,52.16,4.0,2015-06-04,57.74,3.5
91.0,48.02,13.0,59.72,WSW,6.0,WSW,35.0,No,1025.9,1026.5,No,W,0.6,17.0,Nuriootpa,65.0,8.2,51.08,,2015-06-05,59.0,2.0
87.0,35.06,6.0,67.1,NE,1.0,WNW,26.0,No,1030.1,1026.4,No,WNW,0.0,15.0,Nuriootpa,42.0,9.0,48.2,,2015-06-06,66.2,3.8
95.0,39.92,0.0,60.980000000000004,,7.0,WNW,44.0,No,1025.1,1022.6,No,NNE,0.0,20.0,Nuriootpa,55.0,3.0,46.94,,2015-06-07,60.08,1.4
62.0,42.260000000000005,20.0,62.24,NW,4.0,WSW,57.0,Yes,1022.3,1020.2,No,W,0.0,28.0,Nuriootpa,75.0,6.4,54.32,,2015-06-08,59.18,1.0
81.0,50.54,9.0,55.76,SSW,7.0,S,52.0,No,1026.9,1028.3,Yes,W,1.4,17.0,Nuriootpa,63.0,1.5,51.08,,2015-06-09,52.879999999999995,3.2
69.0,42.980000000000004,9.0,51.620000000000005,ESE,7.0,ESE,35.0,No,1036.0,1034.2,No,ESE,0.0,15.0,Nuriootpa,50.0,5.7,46.94,,2015-06-10,51.08,1.2
77.0,40.1,19.0,52.879999999999995,E,3.0,ESE,37.0,No,1034.7,1031.9,No,ESE,0.0,17.0,Nuriootpa,58.0,9.1,44.6,,2015-06-11,52.52,1.6
85.0,32.9,9.0,63.68,NE,4.0,NNE,28.0,No,1030.9,1027.5,No,NNE,0.0,13.0,Nuriootpa,53.0,8.0,47.120000000000005,,2015-06-12,61.7,1.6
68.0,46.94,17.0,66.38,ENE,7.0,NNE,28.0,No,1026.6,1023.5,No,ENE,0.0,13.0,Nuriootpa,54.0,1.6,55.22,,2015-06-13,64.04,1.6
68.0,49.82,11.0,61.88,NE,7.0,NNE,24.0,Yes,1024.2,1022.8,No,NE,0.0,7.0,Nuriootpa,77.0,0.2,55.4,,2015-06-14,58.82,2.4
95.0,50.72,11.0,55.22,E,8.0,ENE,31.0,No,1021.8,1019.0,Yes,E,5.4,9.0,Nuriootpa,92.0,0.2,51.620000000000005,,2015-06-15,54.14,0.8
99.0,47.3,7.0,53.96,E,8.0,E,20.0,Yes,1017.7,1015.1,No,NE,0.8,4.0,Nuriootpa,94.0,0.0,50.36,,2015-06-16,53.06,0.0
99.0,48.2,11.0,58.459999999999994,SSW,8.0,SW,48.0,No,1017.7,1016.3,Yes,WSW,1.4,15.0,Nuriootpa,75.0,1.7,49.64,,2015-06-17,56.3,0.0
93.0,46.4,13.0,56.3,S,8.0,S,35.0,No,1021.7,1021.3,No,SSE,0.6,17.0,Nuriootpa,67.0,1.9,49.82,,2015-06-18,55.04,1.2
95.0,36.68,2.0,54.5,SSW,7.0,SE,50.0,No,1026.5,1025.6,No,SE,0.0,9.0,Nuriootpa,60.0,4.1,44.06,,2015-06-19,52.7,0.8
76.0,42.980000000000004,0.0,48.56,,7.0,ENE,20.0,No,1029.0,1026.7,No,NNE,0.0,11.0,Nuriootpa,56.0,0.0,46.22,,2015-06-20,48.02,1.2
71.0,32.36,13.0,53.96,NNE,2.0,NE,33.0,No,1026.6,1022.2,No,NNE,0.0,19.0,Nuriootpa,57.0,9.0,43.7,,2015-06-21,52.7,1.0
75.0,42.980000000000004,7.0,61.7,ESE,7.0,NE,33.0,No,1020.1,1015.5,No,NE,0.0,20.0,Nuriootpa,55.0,3.0,46.94,,2015-06-22,56.120000000000005,1.7
53.0,46.94,17.0,59.72,NNW,2.0,W,41.0,No,1016.7,1015.4,No,NW,0.4,24.0,Nuriootpa,53.0,7.6,54.5,3.0,2015-06-23,59.18,1.8
97.0,46.76,13.0,53.96,SW,8.0,SW,33.0,No,1023.9,1025.2,No,SW,0.8,22.0,Nuriootpa,84.0,2.9,48.2,7.0,2015-06-24,52.34,2.8
79.0,42.44,13.0,51.620000000000005,SW,8.0,WSW,28.0,No,1033.0,1032.4,No,WSW,0.0,13.0,Nuriootpa,69.0,0.1,48.56,8.0,2015-06-25,51.26,1.0
74.0,43.34,7.0,58.28,NE,2.0,W,24.0,No,1034.6,1032.0,No,NNE,0.0,15.0,Nuriootpa,54.0,9.1,48.02,,2015-06-26,57.379999999999995,0.9
92.0,28.94,7.0,56.48,NE,5.0,SW,20.0,No,1034.4,1032.3,No,WSW,0.0,13.0,Nuriootpa,57.0,8.7,39.74,,2015-06-27,55.4,1.2
89.0,29.84,6.0,56.3,NE,1.0,NNE,26.0,No,1035.3,1033.3,No,NE,0.0,9.0,Nuriootpa,52.0,8.7,42.620000000000005,,2015-06-28,55.04,1.3
94.0,28.94,0.0,52.7,,7.0,ENE,20.0,No,1033.5,1030.4,No,NE,0.0,11.0,Nuriootpa,52.0,0.3,41.0,7.0,2015-06-29,51.620000000000005,2.3
78.0,41.0,0.0,54.86,,7.0,SW,20.0,No,1031.0,1029.1,No,S,0.0,9.0,Nuriootpa,52.0,4.3,44.239999999999995,6.0,2015-06-30,52.52,1.4
89.0,31.28,7.0,55.76,ENE,3.0,SW,24.0,No,1030.6,1027.3,No,W,0.0,13.0,Nuriootpa,48.0,6.6,39.38,7.0,2015-07-01,53.24,0.6
92.0,39.38,11.0,58.459999999999994,SSW,7.0,SW,33.0,No,1029.2,1028.8,No,SW,0.1,20.0,Nuriootpa,60.0,5.6,48.02,7.0,2015-07-02,57.56,2.0
76.0,36.86,9.0,53.6,ENE,6.0,WNW,28.0,No,1029.6,1026.4,No,WNW,0.2,19.0,Nuriootpa,62.0,2.8,44.6,,2015-07-03,52.16,0.9
97.0,31.46,0.0,58.459999999999994,,7.0,SW,19.0,No,1025.2,1022.1,No,W,0.0,9.0,Nuriootpa,58.0,,40.46,,2015-07-04,57.2,2.0
79.0,31.64,7.0,60.26,ENE,,WNW,35.0,No,1021.4,1018.3,No,W,0.0,22.0,Nuriootpa,45.0,9.3,45.86,,2015-07-05,59.0,0.8
86.0,41.18,17.0,57.379999999999995,WNW,7.0,W,46.0,Yes,1017.0,1016.7,No,W,0.3,24.0,Nuriootpa,68.0,4.6,50.54,6.0,2015-07-06,55.58,2.1
99.0,47.84,17.0,56.66,WNW,8.0,W,31.0,No,1022.5,1021.7,Yes,W,5.4,17.0,Nuriootpa,77.0,3.8,49.1,6.0,2015-07-07,56.3,1.4
99.0,42.44,2.0,57.56,N,7.0,NNE,28.0,No,1025.2,1022.5,No,NNW,0.3,9.0,Nuriootpa,49.0,1.8,46.4,7.0,2015-07-08,56.3,1.2
64.0,46.4,9.0,62.24,NE,7.0,NNW,39.0,Yes,1022.1,1018.4,No,NNE,0.0,17.0,Nuriootpa,36.0,4.6,50.18,7.0,2015-07-09,59.36,1.6
58.0,46.22,22.0,59.36,NW,6.0,WNW,48.0,Yes,1015.7,1013.5,Yes,NW,1.9,26.0,Nuriootpa,84.0,3.8,54.32,,2015-07-10,53.96,2.2
91.0,39.38,17.0,48.92,W,7.0,W,65.0,Yes,1008.8,1008.7,Yes,NW,8.8,31.0,Nuriootpa,72.0,5.4,41.54,,2015-07-11,47.66,2.6
79.0,40.64,28.0,50.36,SW,7.0,WSW,65.0,Yes,1017.8,1019.0,Yes,SW,5.4,31.0,Nuriootpa,74.0,4.8,45.68,,2015-07-12,48.56,2.4
99.0,44.239999999999995,20.0,54.5,W,8.0,W,48.0,Yes,1022.6,1020.5,Yes,W,3.2,31.0,Nuriootpa,70.0,4.2,47.48,6.0,2015-07-13,53.78,1.4
97.0,44.6,24.0,53.6,WNW,8.0,WSW,63.0,Yes,1017.7,1014.2,Yes,W,1.5,35.0,Nuriootpa,86.0,2.6,47.66,7.0,2015-07-14,49.46,1.9
93.0,36.32,9.0,52.16,WSW,1.0,SSW,46.0,No,1019.3,1019.4,Yes,SSW,8.0,28.0,Nuriootpa,72.0,5.6,42.44,7.0,2015-07-15,50.36,0.7
75.0,40.46,6.0,53.06,SW,3.0,S,31.0,No,1027.3,1026.5,No,S,0.8,15.0,Nuriootpa,62.0,6.6,45.32,7.0,2015-07-16,51.26,1.5
99.0,40.1,9.0,51.26,SW,8.0,SW,30.0,No,1029.3,1028.8,No,SSW,0.2,13.0,Nuriootpa,66.0,1.0,43.16,,2015-07-17,50.72,2.7
78.0,34.34,4.0,51.44,NE,6.0,E,30.0,No,1032.9,1031.3,No,SSE,0.2,7.0,Nuriootpa,50.0,8.5,45.14,,2015-07-18,50.18,1.2
74.0,32.54,2.0,50.0,NNE,6.0,SE,20.0,No,1033.8,1030.6,No,NNE,0.0,6.0,Nuriootpa,53.0,7.7,41.72,,2015-07-19,47.66,1.2
44.0,25.7,6.0,51.98,NE,0.0,NNW,31.0,No,1030.3,1026.5,No,NW,0.0,15.0,Nuriootpa,48.0,8.1,37.94,1.0,2015-07-20,51.08,0.4
54.0,34.88,13.0,55.04,N,8.0,NNW,44.0,Yes,1021.1,1016.0,No,NW,0.0,20.0,Nuriootpa,43.0,0.3,51.08,8.0,2015-07-21,53.96,2.8
92.0,45.32,24.0,57.74,WNW,8.0,SW,46.0,No,1020.8,1021.9,Yes,NW,4.7,17.0,Nuriootpa,58.0,,47.120000000000005,6.0,2015-07-22,56.66,2.4
77.0,30.74,9.0,58.1,NE,,NE,35.0,Yes,1023.3,1017.5,No,NE,0.0,20.0,Nuriootpa,61.0,6.0,46.94,,2015-07-23,55.04,
86.0,46.04,22.0,57.2,WNW,7.0,W,61.0,Yes,1014.7,1013.5,Yes,WNW,1.1,31.0,Nuriootpa,67.0,6.6,49.1,,2015-07-24,53.6,3.5
85.0,45.5,22.0,55.22,WNW,2.0,WNW,72.0,Yes,1017.8,1014.8,Yes,W,5.2,30.0,Nuriootpa,73.0,6.3,48.379999999999995,,2015-07-25,54.68,2.4
80.0,42.08,22.0,50.36,WSW,3.0,WSW,63.0,No,1022.1,1024.5,Yes,WSW,6.5,30.0,Nuriootpa,62.0,7.8,44.96,,2015-07-26,48.92,3.1
100.0,30.92,6.0,51.26,NE,8.0,W,26.0,No,1034.9,1034.4,No,WSW,0.5,13.0,Nuriootpa,71.0,3.8,38.839999999999996,7.0,2015-07-27,49.1,2.1
97.0,34.52,4.0,54.32,NNE,7.0,SSW,44.0,No,1038.2,1034.7,No,WSW,0.2,7.0,Nuriootpa,61.0,4.2,41.72,6.0,2015-07-28,51.8,1.4
74.0,36.5,13.0,54.5,NNE,7.0,NNW,26.0,No,1031.3,1027.1,No,NNW,0.0,15.0,Nuriootpa,51.0,2.1,42.8,6.0,2015-07-29,52.7,1.2
40.0,39.2,19.0,59.72,NNW,6.0,W,70.0,No,1019.7,1017.2,No,W,0.3,43.0,Nuriootpa,46.0,6.2,53.06,3.0,2015-07-30,56.84,1.3
85.0,37.22,7.0,60.8,NE,7.0,WNW,43.0,Yes,1022.2,1016.5,No,NW,0.3,20.0,Nuriootpa,61.0,3.3,46.76,,2015-07-31,59.9,3.1
97.0,46.76,2.0,52.34,NW,8.0,SSE,48.0,Yes,1016.0,1015.9,Yes,WNW,21.0,6.0,Nuriootpa,77.0,,49.82,,2015-08-01,50.36,3.8
88.0,42.08,24.0,53.6,W,,W,52.0,Yes,1019.9,1019.9,Yes,W,7.8,22.0,Nuriootpa,84.0,6.8,46.76,,2015-08-02,50.72,1.0
