Date,Humidity_3_pm,Max_Temp_C,Wind_Speed_9_am,Min_Temp_C,Humidity_9_am,Wind_Dir_9_am,Rain_Today,Rain_Tomorrow,Wind_Gust_Speed,Temp_3_pm_C,Wind_Gust_Dir,Wind_Dir_3_pm,Temp_9_am_C,Wind_Speed_3_pm,Rainfall,Location
2015-05-04,59.0,23.0,0.0,15.9,72.0,,No,No,13.0,22.4,N,N,19.0,6.0,0.0,Penrith
2015-05-05,34.0,27.1,0.0,13.3,91.0,,No,No,39.0,26.6,NNW,NNW,15.4,19.0,0.2,Penrith
2015-05-06,32.0,20.9,4.0,10.3,43.0,NE,No,No,28.0,20.3,WSW,WNW,15.6,17.0,0.0,Penrith
2015-05-07,32.0,20.3,0.0,6.3,63.0,,No,No,33.0,18.8,WNW,W,12.1,17.0,0.0,Penrith
2015-05-08,35.0,21.1,4.0,5.9,65.0,NNW,No,No,19.0,19.9,NNW,,12.5,0.0,0.0,Penrith
2015-05-09,33.0,21.2,0.0,6.4,70.0,,No,No,31.0,20.8,W,W,12.0,11.0,0.0,Penrith
2015-05-10,32.0,21.8,11.0,7.2,40.0,W,No,No,57.0,21.1,NNW,NW,16.8,20.0,0.0,Penrith
2015-05-11,40.0,21.9,13.0,13.6,45.0,NNW,No,No,50.0,20.5,WNW,WNW,17.8,20.0,0.0,Penrith
2015-05-12,35.0,22.2,2.0,7.7,73.0,NNW,No,No,57.0,20.7,WNW,W,14.8,26.0,0.0,Penrith
2015-05-13,34.0,17.1,9.0,9.8,40.0,WSW,No,No,57.0,15.4,S,WSW,14.6,17.0,0.0,Penrith
2015-05-14,32.0,18.9,4.0,3.9,48.0,SE,No,No,28.0,18.4,SSW,SSW,12.6,9.0,0.0,Penrith
2015-05-15,48.0,20.8,13.0,7.1,51.0,SSW,No,No,31.0,19.6,SSW,SE,16.6,17.0,0.0,Penrith
2015-05-16,52.0,20.5,15.0,12.7,66.0,SSW,No,No,26.0,19.2,SSW,SSE,15.9,11.0,0.0,Penrith
2015-05-17,55.0,21.0,4.0,8.8,92.0,SSW,No,No,11.0,18.9,S,NNW,12.7,6.0,0.0,Penrith
2015-05-18,71.0,19.2,2.0,9.8,98.0,NNW,No,No,15.0,18.2,NNE,NNE,12.5,9.0,0.0,Penrith
2015-05-19,78.0,18.4,4.0,12.5,98.0,NNW,No,Yes,24.0,17.8,N,W,13.4,2.0,1.0,Penrith
2015-05-20,53.0,24.2,2.0,12.4,95.0,NNW,Yes,No,19.0,23.4,WNW,NW,14.8,4.0,2.6,Penrith
2015-05-21,38.0,21.7,6.0,11.3,70.0,SE,No,Yes,22.0,21.1,SE,S,16.3,6.0,0.4,Penrith
2015-05-22,61.0,16.1,13.0,12.3,81.0,SSW,Yes,Yes,50.0,15.4,SSW,SSW,13.6,22.0,1.2,Penrith
2015-05-23,42.0,18.8,11.0,10.8,54.0,SSW,Yes,No,28.0,17.8,SW,WSW,14.5,7.0,12.8,Penrith
2015-05-24,34.0,20.0,0.0,6.1,98.0,,No,No,11.0,19.7,NE,NNW,10.1,2.0,0.2,Penrith
2015-05-25,61.0,16.1,4.0,6.6,98.0,N,No,No,7.0,15.9,S,,10.2,0.0,0.0,Penrith
2015-05-26,58.0,17.6,4.0,4.4,98.0,N,No,No,13.0,17.1,N,NNW,8.3,4.0,0.2,Penrith
2015-05-27,48.0,19.6,4.0,7.2,89.0,SW,No,No,17.0,18.7,NNW,NNE,10.6,7.0,0.0,Penrith
2015-05-28,56.0,20.0,2.0,7.7,91.0,NW,No,No,11.0,18.8,NNW,,11.7,0.0,0.0,Penrith
2015-05-29,67.0,19.1,6.0,11.7,79.0,NW,No,No,15.0,19.0,WNW,,16.0,0.0,0.2,Penrith
2015-05-30,75.0,15.8,2.0,8.3,95.0,ESE,No,Yes,13.0,14.8,SE,SSW,10.7,4.0,0.0,Penrith
2015-05-31,89.0,13.4,7.0,10.0,95.0,N,Yes,No,17.0,12.5,NW,,10.7,0.0,2.0,Penrith
2015-06-01,32.0,15.3,22.0,6.7,42.0,SW,No,No,52.0,15.0,SSW,WSW,13.3,20.0,0.2,Penrith
2015-06-02,35.0,15.3,0.0,3.2,56.0,,No,No,31.0,15.1,S,SSW,9.5,7.0,0.0,Penrith
2015-06-03,39.0,16.9,2.0,2.0,90.0,WNW,No,No,13.0,16.6,SSE,S,7.2,4.0,0.0,Penrith
2015-06-04,43.0,17.4,6.0,2.7,98.0,NNW,No,Yes,20.0,17.0,ENE,NE,5.4,9.0,0.2,Penrith
2015-06-05,50.0,16.0,6.0,4.5,93.0,N,Yes,No,26.0,15.1,SW,SSW,9.3,11.0,1.6,Penrith
2015-06-06,46.0,20.2,0.0,4.8,98.0,,No,No,13.0,19.5,NNE,N,7.4,6.0,0.0,Penrith
2015-06-07,56.0,20.7,0.0,4.6,98.0,,No,No,15.0,20.4,N,W,6.4,2.0,0.2,Penrith
2015-06-08,36.0,22.6,6.0,6.4,93.0,SSE,No,No,41.0,22.0,NW,NW,10.6,20.0,0.0,Penrith
2015-06-09,28.0,23.1,11.0,7.9,59.0,NW,No,No,31.0,22.8,NW,NW,15.9,19.0,0.0,Penrith
2015-06-10,62.0,15.1,6.0,6.9,83.0,S,No,No,17.0,14.7,S,SSW,10.9,2.0,0.0,Penrith
2015-06-11,49.0,18.3,0.0,10.8,70.0,,No,No,13.0,17.2,NNE,ENE,13.4,7.0,0.2,Penrith
2015-06-12,51.0,19.1,2.0,10.8,92.0,NNW,No,No,15.0,18.0,E,NE,12.5,7.0,0.0,Penrith
2015-06-13,48.0,19.1,0.0,7.9,98.0,,No,No,19.0,18.4,NNE,NNE,9.9,7.0,0.2,Penrith
2015-06-14,58.0,18.8,0.0,5.5,98.0,,No,No,13.0,17.9,NNW,NNW,8.2,9.0,0.0,Penrith
2015-06-15,69.0,17.4,4.0,7.8,97.0,N,No,Yes,17.0,17.3,NE,,10.6,0.0,0.0,Penrith
2015-06-16,88.0,14.6,4.0,10.6,93.0,NNE,Yes,Yes,15.0,14.4,NNE,N,13.5,7.0,3.4,Penrith
2015-06-17,75.0,16.3,0.0,13.0,85.0,,Yes,Yes,19.0,15.3,W,NW,13.3,7.0,12.6,Penrith
2015-06-18,67.0,17.4,0.0,7.2,87.0,,Yes,Yes,26.0,15.8,WSW,S,10.4,9.0,3.0,Penrith
2015-06-19,58.0,15.9,13.0,10.0,76.0,SW,Yes,No,33.0,15.0,SW,SSW,11.5,7.0,39.8,Penrith
2015-06-20,48.0,14.9,11.0,6.1,63.0,SW,No,No,20.0,14.6,SW,SSE,10.6,9.0,0.0,Penrith
2015-06-21,57.0,16.5,0.0,5.8,92.0,,No,No,11.0,15.9,SSW,SSE,8.6,6.0,0.2,Penrith
2015-06-22,62.0,16.6,0.0,5.1,98.0,,No,No,7.0,16.5,WNW,,6.3,0.0,0.2,Penrith
2015-06-23,59.0,18.1,0.0,4.0,98.0,,No,No,11.0,18.0,W,WSW,7.4,4.0,0.2,Penrith
2015-06-24,56.0,20.8,0.0,6.7,93.0,,No,No,13.0,19.0,NNE,W,10.8,4.0,0.0,Penrith
2015-06-25,60.0,19.7,4.0,10.5,91.0,SW,No,Yes,26.0,19.0,SE,WSW,13.1,2.0,0.0,Penrith
2015-06-26,50.0,18.6,0.0,8.7,75.0,,Yes,No,20.0,17.7,S,NNW,13.5,6.0,4.4,Penrith
2015-06-27,55.0,17.8,0.0,4.6,98.0,,No,No,9.0,17.7,NNW,WNW,6.7,4.0,0.4,Penrith
2015-06-28,53.0,17.1,4.0,4.3,98.0,N,No,No,9.0,16.8,NNW,NW,5.5,6.0,0.2,Penrith
2015-06-29,55.0,18.6,0.0,5.4,98.0,,No,No,15.0,17.9,N,NNE,8.7,9.0,0.0,Penrith
2015-06-30,65.0,17.6,0.0,5.9,98.0,,No,Yes,11.0,16.9,N,NNW,7.2,4.0,0.4,Penrith
2015-07-01,66.0,16.1,6.0,7.2,96.0,S,Yes,No,20.0,15.4,NNE,NW,10.7,7.0,2.0,Penrith
2015-07-02,44.0,17.1,7.0,2.3,97.0,NNE,No,No,44.0,16.1,WSW,WNW,6.1,13.0,0.2,Penrith
2015-07-03,40.0,15.8,6.0,5.5,49.0,S,No,No,24.0,15.3,SSW,N,9.9,4.0,0.0,Penrith
2015-07-04,35.0,15.8,4.0,2.0,95.0,NNE,No,No,11.0,15.2,WSW,ESE,5.7,4.0,0.0,Penrith
2015-07-05,44.0,16.0,0.0,0.9,92.0,,No,No,13.0,15.7,NNW,N,5.3,4.0,0.2,Penrith
2015-07-06,43.0,16.5,2.0,0.4,97.0,NNE,No,No,30.0,16.3,W,WSW,4.9,4.0,0.2,Penrith
2015-07-07,54.0,16.9,0.0,2.1,86.0,,No,No,26.0,14.2,SSW,S,6.8,11.0,0.0,Penrith
2015-07-08,46.0,16.5,2.0,3.6,97.0,SSE,No,No,17.0,15.7,S,NNW,7.1,4.0,0.0,Penrith
2015-07-09,50.0,17.0,0.0,3.8,98.0,,No,No,19.0,16.3,NE,NNE,5.6,11.0,0.2,Penrith
2015-07-10,79.0,12.9,4.0,3.7,98.0,NNE,No,Yes,19.0,12.0,NE,SSW,6.1,6.0,0.0,Penrith
2015-07-11,54.0,19.2,0.0,2.5,98.0,,Yes,Yes,48.0,18.4,WNW,NNE,5.0,13.0,2.2,Penrith
2015-07-12,44.0,15.0,4.0,4.9,55.0,NE,Yes,Yes,52.0,13.6,WNW,WNW,10.5,13.0,11.4,Penrith
2015-07-13,38.0,17.2,0.0,5.6,87.0,,Yes,No,54.0,16.6,WSW,W,9.2,19.0,1.4,Penrith
2015-07-14,31.0,17.6,6.0,5.4,49.0,SW,No,No,43.0,17.0,WNW,WNW,12.2,4.0,0.0,Penrith
2015-07-15,45.0,15.8,6.0,1.5,76.0,SSE,No,Yes,15.0,14.4,NNE,W,5.8,4.0,0.0,Penrith
2015-07-16,63.0,13.1,17.0,5.8,95.0,NNE,Yes,Yes,26.0,12.7,NNE,ENE,8.4,4.0,1.2,Penrith
2015-07-17,44.0,14.6,9.0,6.1,76.0,SSW,Yes,No,43.0,13.9,SW,SW,8.9,22.0,12.8,Penrith
2015-07-18,44.0,15.2,13.0,4.9,50.0,SSW,No,No,28.0,14.0,SSW,S,11.0,17.0,0.2,Penrith
2015-07-19,39.0,17.1,11.0,6.2,65.0,SSW,No,No,22.0,16.3,SW,ESE,11.8,6.0,0.0,Penrith
2015-07-20,51.0,17.0,4.0,5.6,83.0,SE,No,No,13.0,15.9,ENE,NE,10.2,4.0,0.0,Penrith
2015-07-21,51.0,18.6,2.0,5.8,98.0,ENE,No,No,26.0,18.3,NNE,NNE,6.9,17.0,0.2,Penrith
2015-07-22,74.0,14.9,2.0,6.2,98.0,WNW,No,Yes,9.0,14.4,SW,NW,8.7,4.0,0.0,Penrith
2015-07-23,60.0,17.7,0.0,8.7,98.0,,Yes,No,11.0,17.1,SSW,N,11.4,4.0,1.2,Penrith
2015-07-24,59.0,20.2,4.0,11.4,94.0,NNW,No,No,28.0,18.8,NNW,SSE,13.0,2.0,0.0,Penrith
2015-07-25,30.0,20.3,7.0,8.0,44.0,N,No,No,52.0,19.4,WNW,WNW,15.6,24.0,0.0,Penrith
2015-07-26,31.0,20.4,17.0,8.2,44.0,NNE,No,No,57.0,19.3,NW,WNW,14.7,22.0,0.0,Penrith
2015-07-27,29.0,15.9,4.0,2.7,61.0,SW,No,No,37.0,15.2,WSW,SW,8.3,15.0,0.0,Penrith
2015-07-28,36.0,17.1,0.0,1.6,75.0,,No,No,22.0,16.8,S,S,7.3,13.0,0.0,Penrith
2015-07-29,42.0,17.9,0.0,2.6,98.0,,No,No,20.0,16.9,NNE,NNE,7.3,9.0,0.0,Penrith
2015-07-30,36.0,20.0,0.0,3.4,98.0,,No,No,22.0,19.1,N,NNE,7.4,9.0,0.0,Penrith
2015-07-31,32.0,20.3,0.0,6.3,75.0,,No,No,19.0,20.0,ENE,NE,10.3,9.0,0.0,Penrith
2015-08-01,31.0,22.1,4.0,3.8,86.0,SSE,No,No,33.0,20.0,NNW,N,9.3,20.0,0.0,Penrith
2015-08-02,28.0,24.8,6.0,5.9,82.0,S,No,No,50.0,23.9,NNW,NNW,11.5,24.0,0.0,Penrith
2015-08-03,32.0,18.3,2.0,4.0,67.0,W,No,No,41.0,17.3,W,W,8.9,19.0,0.0,Penrith
2015-08-04,39.0,14.5,4.0,2.1,68.0,SE,No,No,24.0,13.9,W,N,8.0,15.0,0.0,Penrith
2015-08-05,43.0,15.0,4.0,0.0,64.0,NW,No,No,37.0,14.8,NW,WNW,8.1,11.0,0.0,Penrith
2015-08-06,32.0,17.2,4.0,2.5,55.0,ENE,No,No,37.0,16.1,SSW,SSW,11.0,17.0,0.0,Penrith
2015-08-07,38.0,18.0,0.0,1.7,82.0,,No,No,24.0,16.9,S,S,7.7,9.0,0.0,Penrith
2015-08-08,40.0,17.8,0.0,2.8,77.0,,No,No,19.0,17.1,S,S,9.1,4.0,0.0,Penrith
2015-08-09,43.0,18.2,4.0,2.5,97.0,NNW,No,No,22.0,17.6,NE,NNE,6.9,13.0,0.2,Penrith
2015-08-10,30.0,21.5,0.0,3.1,90.0,,No,No,30.0,21.3,NW,WNW,9.3,9.0,0.0,Penrith
2015-08-11,27.0,21.4,6.0,4.2,74.0,N,No,No,35.0,19.8,NW,W,10.2,15.0,0.2,Penrith
2015-08-12,39.0,17.8,4.0,1.9,73.0,NE,No,No,65.0,15.2,WNW,WSW,7.8,28.0,0.0,Penrith
2015-08-13,28.0,19.4,11.0,5.9,47.0,WSW,No,No,35.0,19.1,WNW,WSW,13.7,9.0,0.4,Penrith
2015-08-14,35.0,19.9,0.0,3.0,74.0,,No,No,15.0,19.3,SE,NW,9.1,7.0,0.0,Penrith
2015-08-15,42.0,19.4,4.0,4.0,77.0,NE,No,No,22.0,19.2,E,ESE,10.2,2.0,0.0,Penrith
2015-08-16,43.0,21.2,0.0,7.9,96.0,,No,No,24.0,21.1,N,N,11.6,6.0,0.0,Penrith
2015-08-17,28.0,20.6,2.0,4.5,71.0,NNW,No,No,41.0,19.6,W,W,10.6,17.0,0.0,Penrith
2015-08-18,31.0,17.2,9.0,5.0,46.0,WSW,No,No,24.0,16.4,SE,SSE,12.6,6.0,0.0,Penrith
2015-08-19,41.0,18.9,2.0,7.1,77.0,S,No,No,20.0,18.3,ESE,NW,10.8,9.0,0.0,Penrith
2015-08-20,38.0,21.5,4.0,4.9,98.0,NE,No,No,19.0,21.2,NE,NNE,9.8,4.0,0.0,Penrith
2015-08-21,31.0,23.8,0.0,5.6,98.0,,No,No,30.0,23.2,N,NNE,9.7,22.0,0.0,Penrith
2015-08-22,29.0,28.4,2.0,9.2,71.0,S,No,Yes,39.0,27.6,NNW,NNW,15.6,24.0,0.0,Penrith
2015-08-23,79.0,17.6,6.0,13.8,97.0,N,Yes,Yes,22.0,17.2,N,N,14.4,6.0,2.8,Penrith
2015-08-24,93.0,16.6,6.0,13.2,98.0,WNW,Yes,Yes,43.0,16.0,WSW,SSW,14.5,6.0,3.2,Penrith
2015-08-25,51.0,19.9,6.0,12.9,65.0,SW,Yes,Yes,59.0,19.1,W,WSW,16.0,19.0,26.4,Penrith
2015-08-26,84.0,20.1,7.0,13.0,79.0,SSW,Yes,Yes,39.0,15.9,SSW,SSW,15.8,19.0,2.6,Penrith
2015-08-27,43.0,20.6,2.0,10.4,98.0,N,Yes,No,37.0,20.0,NW,N,12.4,11.0,4.0,Penrith
2015-08-28,40.0,19.6,9.0,6.8,49.0,SW,No,No,31.0,18.4,SW,SSW,15.3,13.0,0.2,Penrith
2015-08-29,33.0,20.5,0.0,6.0,76.0,,No,No,22.0,20.0,W,NW,10.6,2.0,0.0,Penrith
2015-08-30,38.0,19.2,4.0,4.4,63.0,N,No,No,22.0,17.5,SSE,S,10.8,13.0,0.0,Penrith
2015-08-31,36.0,20.2,4.0,8.3,65.0,SSE,No,No,17.0,18.6,ESE,SSW,13.5,4.0,0.0,Penrith
2015-09-01,29.0,20.6,0.0,4.6,65.0,,No,No,13.0,19.9,NNE,NE,11.3,4.0,0.0,Penrith
2015-09-02,39.0,20.4,4.0,4.4,83.0,NNW,No,Yes,17.0,19.5,NNE,NNE,9.5,9.0,0.0,Penrith
2015-09-03,33.0,20.3,2.0,8.4,86.0,SE,Yes,No,41.0,20.0,SSW,WSW,13.1,20.0,1.2,Penrith
2015-09-04,44.0,20.4,19.0,13.0,60.0,SSW,No,Yes,35.0,19.4,S,ESE,15.9,4.0,0.2,Penrith
2015-09-05,39.0,21.4,6.0,9.1,92.0,N,Yes,Yes,30.0,20.7,ESE,S,13.4,7.0,1.4,Penrith
2015-09-06,65.0,17.9,4.0,12.0,95.0,NW,Yes,Yes,20.0,17.6,ENE,E,12.8,7.0,3.8,Penrith
2015-09-07,35.0,23.5,4.0,9.0,98.0,SW,Yes,No,46.0,22.5,WNW,WNW,11.1,19.0,2.6,Penrith
2015-09-08,35.0,19.8,4.0,4.9,45.0,N,No,No,48.0,18.9,SSW,W,13.2,20.0,0.2,Penrith
2015-09-09,34.0,20.9,2.0,5.9,61.0,ESE,No,No,24.0,20.7,ESE,ESE,13.3,9.0,0.0,Penrith
2015-09-10,39.0,20.2,9.0,8.0,63.0,SSW,No,No,19.0,19.3,SW,SE,14.8,6.0,0.0,Penrith
2015-09-11,36.0,23.4,4.0,9.8,66.0,SSW,No,No,30.0,22.7,NE,ENE,15.7,11.0,0.0,Penrith
2015-09-12,32.0,26.0,0.0,8.3,68.0,,No,No,26.0,25.3,SSE,,15.3,0.0,0.0,Penrith
2015-09-13,31.0,26.2,2.0,10.3,72.0,SW,No,No,26.0,25.4,ENE,SSW,15.8,4.0,0.0,Penrith
2015-09-14,33.0,27.5,0.0,10.5,73.0,,No,No,26.0,26.9,ENE,NE,17.4,13.0,0.0,Penrith
2015-09-15,24.0,29.9,4.0,10.2,68.0,NNW,No,No,65.0,29.4,NNW,NW,18.3,30.0,0.0,Penrith
2015-09-16,32.0,22.8,2.0,8.1,45.0,ENE,No,No,28.0,22.2,ESE,SSE,16.9,6.0,0.0,Penrith
2015-09-17,52.0,21.8,6.0,10.6,56.0,SE,No,No,39.0,18.6,SE,SE,16.5,24.0,0.0,Penrith
2015-09-18,44.0,20.8,17.0,12.8,56.0,SSW,No,Yes,26.0,18.8,SSE,SE,16.4,13.0,0.2,Penrith
2015-09-19,71.0,18.5,9.0,11.7,96.0,SSW,Yes,No,24.0,17.4,NE,W,15.2,2.0,2.2,Penrith
2015-09-20,59.0,20.0,7.0,10.0,65.0,SW,No,No,19.0,18.8,E,E,16.0,6.0,0.6,Penrith
2015-09-21,33.0,25.2,2.0,9.6,75.0,SSE,No,No,26.0,24.5,SW,N,15.7,4.0,0.4,Penrith
2015-09-22,29.0,21.7,19.0,12.7,38.0,WSW,No,No,44.0,21.1,S,S,18.1,19.0,0.0,Penrith
2015-09-23,36.0,18.4,28.0,9.2,43.0,SSW,No,No,48.0,16.3,S,S,12.9,26.0,0.0,Penrith
2015-09-24,44.0,17.5,22.0,8.4,47.0,SSW,No,No,54.0,15.4,S,S,13.5,26.0,0.0,Penrith
2015-09-25,68.0,16.5,22.0,11.6,56.0,SW,No,Yes,48.0,14.8,SW,SSE,14.9,17.0,0.0,Penrith
2015-09-26,56.0,19.2,15.0,10.9,82.0,S,Yes,No,31.0,17.9,SE,SSW,15.1,6.0,1.8,Penrith
2015-09-27,37.0,20.8,17.0,10.2,49.0,SW,No,No,35.0,20.3,SSW,S,17.0,13.0,0.0,Penrith
2015-09-28,34.0,23.8,4.0,9.5,52.0,SE,No,No,26.0,23.1,ENE,SW,17.1,4.0,0.0,Penrith
2015-09-29,28.0,27.3,4.0,8.6,64.0,SSE,No,Yes,19.0,25.2,ENE,N,16.5,9.0,0.0,Penrith
2015-09-30,57.0,24.6,7.0,12.2,70.0,S,Yes,No,30.0,21.5,SE,ESE,18.0,19.0,1.2,Penrith
2015-10-01,19.0,30.4,13.0,14.7,65.0,NE,No,No,35.0,29.8,WSW,W,20.9,19.0,0.2,Penrith
2015-10-02,37.0,27.2,2.0,11.6,56.0,WNW,No,No,30.0,26.5,ENE,NNW,21.7,9.0,0.0,Penrith
2015-10-03,15.0,34.8,6.0,11.5,64.0,N,No,No,31.0,34.0,WNW,NW,20.0,4.0,0.0,Penrith
2015-10-04,18.0,32.4,13.0,12.4,54.0,NNW,No,No,33.0,32.0,WNW,WNW,20.1,7.0,0.0,Penrith
2015-10-05,12.0,37.9,0.0,11.1,57.0,,No,No,19.0,37.1,ENE,ENE,18.6,6.0,0.0,Penrith
2015-10-06,9.0,38.6,0.0,14.2,55.0,,No,No,43.0,38.0,N,N,21.1,28.0,0.0,Penrith
2015-10-07,61.0,20.0,7.0,13.5,74.0,SSW,No,No,35.0,18.7,SE,SSE,19.2,15.0,0.0,Penrith
2015-10-08,53.0,20.5,6.0,14.7,61.0,SSW,No,No,22.0,20.2,ENE,NE,17.0,9.0,0.0,Penrith
2015-10-09,41.0,26.7,7.0,15.8,73.0,NNW,No,No,22.0,25.4,E,S,17.8,6.0,0.0,Penrith
2015-10-10,36.0,28.4,9.0,14.2,71.0,SSE,No,No,19.0,27.4,N,SW,19.6,4.0,0.0,Penrith
2015-10-11,37.0,27.8,4.0,12.2,80.0,N,No,No,44.0,27.0,WSW,NNE,16.2,17.0,0.0,Penrith
2015-10-12,26.0,33.4,2.0,14.3,74.0,N,No,Yes,44.0,32.0,WNW,W,19.2,20.0,0.8,Penrith
2015-10-13,98.0,19.6,9.0,16.9,89.0,SSW,Yes,Yes,20.0,17.3,SSW,SW,17.0,11.0,2.2,Penrith
2015-10-14,53.0,26.8,4.0,15.6,89.0,ENE,Yes,No,28.0,25.3,ENE,E,19.5,17.0,3.8,Penrith
2015-10-15,37.0,31.1,0.0,13.4,80.0,,No,No,26.0,29.4,ENE,ENE,18.6,9.0,0.2,Penrith
2015-10-16,20.0,35.3,2.0,15.0,78.0,ENE,No,No,26.0,34.5,NE,SW,20.1,4.0,0.0,Penrith
2015-10-17,41.0,31.8,7.0,17.1,71.0,NNE,No,No,24.0,31.3,ESE,ESE,22.2,9.0,0.0,Penrith
2015-10-18,56.0,22.9,9.0,17.1,98.0,SSW,No,No,24.0,22.1,SE,ENE,17.3,6.0,0.2,Penrith
2015-10-19,43.0,29.5,2.0,17.2,75.0,N,No,No,33.0,27.9,NNE,NNE,20.7,9.0,0.0,Penrith
2015-10-20,63.0,33.3,4.0,17.2,69.0,NNW,No,Yes,41.0,24.9,NNW,N,22.1,19.0,0.0,Penrith
2015-10-21,66.0,24.5,2.0,16.1,73.0,NNW,Yes,Yes,20.0,23.9,NNE,NNW,22.0,6.0,1.4,Penrith
2015-10-22,98.0,22.0,6.0,17.5,87.0,SW,Yes,Yes,35.0,18.7,SSW,W,20.3,4.0,2.4,Penrith
2015-10-23,47.0,20.6,13.0,15.0,66.0,SW,Yes,No,31.0,20.2,SW,SSW,16.7,11.0,15.2,Penrith
2015-10-24,42.0,25.9,6.0,10.7,77.0,NE,No,No,28.0,25.4,ENE,NNE,16.6,9.0,0.0,Penrith
2015-10-25,39.0,29.7,2.0,13.1,82.0,NE,No,No,28.0,27.7,NNE,NE,17.7,11.0,0.0,Penrith
2015-10-26,52.0,26.2,0.0,14.6,76.0,,No,Yes,63.0,23.4,WSW,NE,19.8,11.0,0.0,Penrith
2015-10-27,57.0,19.0,13.0,14.5,79.0,SSW,Yes,No,43.0,17.7,SSW,S,14.9,13.0,4.6,Penrith
2015-10-28,44.0,21.9,4.0,12.7,68.0,SSW,No,No,24.0,21.1,ENE,E,15.6,6.0,0.6,Penrith
2015-10-29,33.0,25.5,6.0,11.8,60.0,SSW,No,No,30.0,24.3,ENE,ESE,17.9,6.0,0.0,Penrith
2015-10-30,34.0,25.6,2.0,11.5,64.0,SE,No,No,28.0,25.2,NNE,NNE,17.9,11.0,0.0,Penrith
2015-10-31,49.0,25.6,4.0,13.5,73.0,SSE,No,No,28.0,24.2,NNE,N,18.6,17.0,0.0,Penrith
2015-11-01,36.0,32.3,2.0,13.3,75.0,NNE,No,Yes,35.0,31.0,N,ENE,18.8,6.0,0.2,Penrith
2015-11-02,35.0,31.9,7.0,17.9,79.0,NNE,Yes,No,41.0,31.0,NW,W,22.5,11.0,24.8,Penrith
2015-11-03,98.0,18.9,7.0,17.7,98.0,SW,No,Yes,22.0,17.9,SSW,S,18.2,11.0,0.2,Penrith
2015-11-04,98.0,19.3,7.0,16.8,98.0,S,Yes,Yes,26.0,18.8,ESE,SE,18.5,11.0,6.0,Penrith
2015-11-05,83.0,22.3,7.0,16.0,97.0,N,Yes,Yes,26.0,20.4,NE,S,16.9,4.0,26.8,Penrith
2015-11-06,55.0,28.1,6.0,16.8,90.0,N,Yes,No,33.0,26.1,SW,SW,21.0,17.0,16.4,Penrith
2015-11-07,63.0,28.5,6.0,15.9,76.0,N,No,Yes,48.0,24.6,SSE,SE,21.4,22.0,0.2,Penrith
2015-11-08,57.0,21.3,4.0,15.2,66.0,SSW,Yes,No,33.0,20.9,SE,SE,17.6,11.0,6.0,Penrith
2015-11-09,38.0,26.4,4.0,13.1,62.0,SE,No,No,24.0,25.1,ENE,WNW,19.3,6.0,0.2,Penrith
2015-11-10,28.0,31.3,4.0,13.1,69.0,NNE,No,No,30.0,30.1,ESE,S,19.0,4.0,0.0,Penrith
2015-11-11,95.0,23.6,9.0,19.0,70.0,SSW,No,Yes,20.0,19.7,ENE,WSW,20.6,7.0,0.0,Penrith
2015-11-12,78.0,25.1,0.0,16.8,78.0,,Yes,Yes,31.0,20.5,SW,SW,20.5,22.0,3.4,Penrith
2015-11-13,89.0,29.9,0.0,16.4,82.0,,Yes,Yes,41.0,21.9,SSE,SW,21.3,9.0,9.6,Penrith
2015-11-14,94.0,18.9,9.0,17.2,91.0,SSW,Yes,Yes,22.0,18.2,SSW,S,17.3,7.0,23.4,Penrith
2015-11-15,61.0,20.7,13.0,14.3,76.0,SSW,Yes,No,26.0,19.4,SE,SSE,16.9,11.0,21.6,Penrith
2015-11-16,39.0,24.8,13.0,14.5,60.0,S,No,No,24.0,24.1,SE,NE,18.7,4.0,0.2,Penrith
2015-11-17,35.0,28.9,0.0,12.4,66.0,,No,No,24.0,26.8,NE,NNE,18.6,9.0,0.0,Penrith
2015-11-18,17.0,36.4,2.0,14.7,65.0,N,No,No,50.0,35.5,WSW,W,21.9,26.0,0.0,Penrith
2015-11-19,37.0,39.0,2.0,16.6,65.0,ENE,No,No,13.0,34.5,NW,NNW,22.5,4.0,0.0,Penrith
2015-11-20,12.0,41.9,6.0,19.8,69.0,N,No,No,57.0,41.3,NW,NW,25.5,37.0,0.0,Penrith
2015-11-21,65.0,23.1,4.0,18.9,64.0,WSW,No,No,30.0,20.4,SSE,ESE,21.5,20.0,0.0,Penrith
2015-11-22,64.0,22.0,4.0,16.6,69.0,SSE,No,No,24.0,20.4,NE,NNW,19.6,4.0,0.0,Penrith
2015-11-23,45.0,30.8,6.0,15.1,67.0,NNE,No,No,35.0,27.4,SE,SE,21.6,22.0,0.0,Penrith
2015-11-24,34.0,30.4,11.0,17.1,70.0,N,No,No,37.0,29.2,NE,NNE,20.9,11.0,0.0,Penrith
2015-11-25,16.0,36.4,4.0,15.2,67.0,SSE,No,No,41.0,35.1,NNE,N,22.1,19.0,0.0,Penrith
2015-11-26,19.0,37.8,13.0,17.3,38.0,NNE,No,No,59.0,34.4,W,W,31.4,31.0,0.0,Penrith
2015-11-27,47.0,25.4,7.0,15.9,63.0,SE,No,No,31.0,24.4,ENE,ENE,19.1,13.0,0.0,Penrith
2015-11-28,68.0,24.0,6.0,18.8,83.0,SSW,No,Yes,26.0,22.4,NE,E,19.2,7.0,0.2,Penrith
