Date,Humidity_3_pm,Evaporation,Wind_Dir_3_pm,Rainfall,Cloud_9_am,Wind_Speed_3_pm,Temp_3_pm_C,Pressure_9_am,Cloud_3_pm,Wind_Speed_9_am,Humidity_9_am,Wind_Dir_9_am,Location,Pressure_3_pm,Rain_Today,Max_Temp_C,Temp_9_am_C,Wind_Gust_Speed,Min_Temp_C,Wind_Gust_Dir,Rain_Tomorrow
2015-10-22,47.0,,SSE,0.0,,31.0,20.3,1017.2,3.0,28.0,61.0,S,Bendigo,1017.2,No,21.2,14.9,50.0,6.5,S,No
2015-10-23,34.0,,S,0.0,,13.0,21.1,1021.7,,22.0,61.0,SSE,Bendigo,1019.1,No,22.7,12.8,44.0,8.3,S,No
2015-10-24,15.0,,SSE,0.0,,2.0,24.9,1021.8,,11.0,60.0,SE,Bendigo,1018.3,No,26.6,13.9,30.0,7.2,SSE,No
2015-10-25,14.0,,N,0.0,7.0,30.0,31.5,1018.2,,7.0,49.0,E,Bendigo,1012.1,No,32.9,18.1,56.0,10.5,NNW,No
2015-10-26,53.0,,SSE,0.0,8.0,28.0,17.0,1016.7,7.0,22.0,67.0,SW,Bendigo,1019.9,No,19.7,16.0,48.0,11.9,SSE,No
2015-10-27,28.0,,SSE,0.0,,13.0,24.1,1024.5,,20.0,48.0,SE,Bendigo,1021.7,No,25.5,14.8,43.0,9.9,SE,No
2015-10-28,26.0,,NNW,0.0,,15.0,24.8,1023.9,1.0,22.0,50.0,E,Bendigo,1019.7,No,25.8,15.1,35.0,9.4,NNE,No
2015-10-29,17.0,,W,0.0,,9.0,27.3,1021.4,,13.0,38.0,SSE,Bendigo,1018.5,No,29.4,21.8,43.0,12.1,ESE,No
2015-10-30,20.0,,NE,0.0,,19.0,28.7,1019.1,2.0,11.0,37.0,ESE,Bendigo,1015.6,No,29.6,20.2,35.0,15.1,SE,No
2015-10-31,54.0,,NE,0.0,8.0,28.0,24.8,1014.9,2.0,22.0,81.0,NE,Bendigo,1011.7,No,25.3,18.4,44.0,16.7,ENE,No
2015-11-01,70.0,,SSW,0.0,8.0,4.0,23.3,1009.8,8.0,13.0,86.0,NE,Bendigo,1005.2,No,26.0,18.0,39.0,16.7,WSW,Yes
2015-11-02,43.0,,SE,1.6,,9.0,22.5,1011.5,8.0,17.0,68.0,S,Bendigo,1011.0,Yes,23.5,16.6,41.0,11.7,SSE,No
2015-11-03,23.0,,SSW,0.0,,13.0,23.6,1017.7,,17.0,51.0,SSE,Bendigo,1014.8,No,25.1,13.1,35.0,8.3,SSE,No
2015-11-04,46.0,,NNE,0.0,,19.0,25.4,1013.6,8.0,15.0,60.0,ENE,Bendigo,1009.8,No,27.2,19.4,37.0,11.7,NE,Yes
2015-11-05,69.0,,E,29.8,7.0,4.0,21.4,1006.5,8.0,9.0,96.0,ENE,Bendigo,1004.7,Yes,22.5,16.4,41.0,15.8,ENE,Yes
2015-11-06,65.0,,SW,1.6,7.0,24.0,21.4,1009.0,,13.0,85.0,SW,Bendigo,1009.3,Yes,22.4,18.3,44.0,14.6,WSW,No
2015-11-07,35.0,,SSE,0.2,,13.0,20.3,1017.2,,26.0,49.0,SSW,Bendigo,1017.6,No,22.1,13.3,46.0,9.9,SSW,No
2015-11-08,15.0,,NNE,0.0,,2.0,26.5,1021.4,,9.0,42.0,SSE,Bendigo,1018.6,No,28.0,15.9,22.0,6.1,S,No
2015-11-09,17.0,,N,0.0,,11.0,30.7,1019.0,,6.0,31.0,E,Bendigo,1014.9,No,33.1,21.5,28.0,9.8,N,No
2015-11-10,60.0,,S,0.0,7.0,24.0,19.4,1015.9,7.0,17.0,66.0,SSE,Bendigo,1016.7,No,22.2,19.1,39.0,18.1,SSE,No
2015-11-11,31.0,,SSW,0.0,,9.0,25.1,1018.3,,19.0,55.0,SSE,Bendigo,1015.8,No,26.6,15.9,35.0,8.9,SE,No
2015-11-12,29.0,,WNW,0.0,6.0,19.0,28.9,1015.1,8.0,6.0,65.0,ESE,Bendigo,1011.3,No,30.2,20.6,43.0,14.4,SSE,No
2015-11-13,39.0,,S,0.0,1.0,26.0,21.5,1015.6,,22.0,59.0,SSW,Bendigo,1014.2,No,22.5,16.0,50.0,10.6,SSE,No
2015-11-14,33.0,,S,0.0,,24.0,21.5,1016.9,1.0,24.0,50.0,SSE,Bendigo,1014.9,No,22.7,15.1,50.0,9.5,SSE,No
2015-11-15,28.0,,E,0.0,,13.0,23.2,1019.5,,24.0,57.0,SSE,Bendigo,1016.9,No,25.7,15.4,44.0,8.3,S,No
2015-11-16,23.0,,N,0.0,,13.0,28.5,1018.3,1.0,9.0,61.0,ENE,Bendigo,1014.7,No,29.4,17.7,35.0,11.3,NW,No
2015-11-17,12.0,,W,0.0,4.0,28.0,32.5,1014.8,1.0,15.0,36.0,N,Bendigo,1009.9,No,33.7,21.1,54.0,14.5,NW,No
2015-11-18,10.0,,WSW,0.0,,24.0,33.3,1013.0,,0.0,34.0,,Bendigo,1011.0,No,34.4,23.3,35.0,10.8,WSW,No
2015-11-19,21.0,,WSW,0.2,1.0,22.0,35.7,1012.9,1.0,6.0,50.0,ESE,Bendigo,1011.0,No,36.6,25.4,57.0,19.1,S,No
2015-11-20,45.0,,SSW,0.0,4.0,24.0,23.4,1011.2,2.0,13.0,43.0,SW,Bendigo,1010.9,No,27.7,22.5,39.0,15.9,SSW,No
2015-11-21,32.0,,SSE,1.0,,19.0,22.3,1021.2,,22.0,56.0,SW,Bendigo,1019.4,No,24.0,14.0,43.0,9.3,SSW,No
2015-11-22,26.0,,W,0.0,,19.0,23.5,1018.7,,17.0,56.0,S,Bendigo,1014.4,No,25.4,13.6,35.0,8.0,WSW,No
2015-11-23,30.0,,SW,0.0,8.0,17.0,23.5,1016.7,,20.0,60.0,SW,Bendigo,1014.8,No,25.4,14.3,41.0,11.0,SW,No
2015-11-24,20.0,,WNW,0.0,,22.0,25.8,1017.6,,9.0,59.0,SW,Bendigo,1013.0,No,27.0,15.6,43.0,7.6,W,No
2015-11-25,10.0,,NNW,0.0,,48.0,32.6,1007.6,3.0,17.0,30.0,NNE,Bendigo,999.6,No,33.9,22.3,70.0,10.2,WNW,No
2015-11-26,21.0,,WSW,0.0,8.0,31.0,18.4,1007.2,,28.0,45.0,WSW,Bendigo,1010.2,No,19.8,13.2,61.0,10.3,WSW,No
2015-11-27,32.0,,SW,0.0,,17.0,18.4,1018.4,6.0,19.0,50.0,W,Bendigo,1016.8,No,20.6,12.1,37.0,2.8,WSW,No
2015-11-28,29.0,,NNW,0.0,,13.0,23.0,1017.7,,13.0,53.0,SSE,Bendigo,1013.7,No,25.9,14.9,31.0,8.4,S,No
2015-11-29,33.0,,SSE,0.0,1.0,9.0,21.4,1014.3,,6.0,64.0,SW,Bendigo,1012.0,No,24.1,15.2,37.0,11.2,WSW,No
2015-11-30,22.0,,N,0.0,,31.0,30.3,1009.9,3.0,11.0,46.0,NNE,Bendigo,1004.3,No,33.0,19.2,67.0,9.6,N,No
2015-12-01,24.0,,W,0.2,4.0,26.0,23.9,1008.7,1.0,19.0,52.0,W,Bendigo,1007.9,No,24.5,16.8,59.0,13.4,SW,No
2015-12-02,28.0,,SSW,0.0,,19.0,18.5,1021.3,1.0,24.0,48.0,SSW,Bendigo,1021.6,No,21.3,12.3,48.0,6.9,SW,No
2015-12-03,24.0,,S,0.0,,11.0,27.2,1027.1,,13.0,52.0,SSE,Bendigo,1023.1,No,29.8,15.0,33.0,7.0,ESE,No
2015-12-04,16.0,,SW,0.0,,11.0,31.4,1023.6,,15.0,41.0,ENE,Bendigo,1019.5,No,32.8,22.1,31.0,14.8,N,No
2015-12-05,12.0,,SW,0.0,,7.0,35.2,1019.5,1.0,11.0,28.0,ENE,Bendigo,1016.0,No,36.1,26.3,41.0,16.2,ESE,No
2015-12-06,16.0,,NE,0.0,,9.0,34.1,1016.7,,13.0,36.0,E,Bendigo,1013.5,No,36.3,26.0,39.0,19.3,SE,No
2015-12-07,25.0,,E,0.0,,13.0,30.9,1014.2,8.0,20.0,36.0,E,Bendigo,1012.4,No,31.9,27.9,43.0,24.3,ENE,Yes
2015-12-08,29.0,,NW,3.8,8.0,13.0,33.3,1008.5,1.0,9.0,72.0,NE,Bendigo,1006.1,Yes,34.6,23.4,56.0,21.1,NW,No
2015-12-09,26.0,,WNW,0.0,,20.0,27.5,1014.4,,11.0,56.0,WSW,Bendigo,1012.8,No,29.1,18.9,44.0,15.0,W,No
2015-12-10,25.0,,NNW,0.0,,22.0,27.2,1014.6,2.0,4.0,63.0,SSE,Bendigo,1009.9,No,29.9,16.8,54.0,11.2,WNW,No
2015-12-11,49.0,,SW,0.0,8.0,26.0,18.7,1009.9,8.0,17.0,60.0,SSW,Bendigo,1009.9,No,22.7,16.0,59.0,10.1,SW,No
2015-12-12,24.0,,W,0.0,,15.0,21.6,1018.3,,17.0,48.0,SW,Bendigo,1015.8,No,22.9,13.7,39.0,5.0,SW,No
2015-12-13,13.0,,NW,0.0,,11.0,26.7,1016.7,,9.0,40.0,NE,Bendigo,1013.6,No,28.8,18.3,43.0,9.5,W,No
2015-12-14,10.0,,NW,0.0,,22.0,32.8,1013.8,1.0,6.0,26.0,E,Bendigo,1011.3,No,34.5,22.1,46.0,12.8,W,No
2015-12-15,16.0,,W,0.0,3.0,15.0,32.5,1014.1,1.0,13.0,31.0,SSE,Bendigo,1011.6,No,34.4,22.8,43.0,17.3,SE,No
2015-12-16,12.0,,SE,0.0,,9.0,32.1,1014.7,,17.0,34.0,SE,Bendigo,1012.2,No,34.3,24.9,48.0,14.1,S,No
2015-12-17,18.0,,NW,0.0,,19.0,33.9,1014.6,,24.0,43.0,NE,Bendigo,1011.9,No,35.9,24.2,37.0,16.6,NE,No
2015-12-18,13.0,,N,0.0,,22.0,38.1,1013.1,1.0,13.0,27.0,N,Bendigo,1009.0,No,39.8,29.1,54.0,17.9,N,No
2015-12-19,12.0,,NNW,0.0,,30.0,40.2,1009.4,,20.0,20.0,N,Bendigo,1005.5,No,41.9,32.9,67.0,23.8,N,No
2015-12-20,31.0,,W,0.0,,35.0,32.7,1002.8,1.0,28.0,20.0,NNW,Bendigo,1004.5,No,37.3,34.4,61.0,29.0,W,No
2015-12-21,32.0,,SSE,1.0,5.0,20.0,23.9,1018.6,,20.0,58.0,S,Bendigo,1018.8,No,25.7,17.6,46.0,13.1,SSE,No
2015-12-22,24.0,,N,0.0,,17.0,27.5,1021.1,,20.0,47.0,SE,Bendigo,1017.4,No,30.5,17.8,39.0,10.7,SSE,No
2015-12-23,27.0,,S,0.0,,7.0,29.3,1017.4,6.0,17.0,60.0,NE,Bendigo,1014.3,No,31.2,21.2,41.0,15.7,SE,No
2015-12-24,20.0,,NNE,0.0,,15.0,31.9,1016.4,,20.0,48.0,NE,Bendigo,1012.7,No,33.5,23.7,35.0,17.2,NNE,No
2015-12-25,22.0,,NNE,0.0,,31.0,32.7,1012.3,,26.0,42.0,NE,Bendigo,1006.4,No,34.7,23.3,52.0,19.0,NNE,Yes
2015-12-26,26.0,,WSW,7.6,8.0,35.0,21.3,1006.0,8.0,24.0,76.0,SSW,Bendigo,1008.8,Yes,22.8,13.7,57.0,13.1,SW,Yes
2015-12-27,31.0,,SE,1.6,1.0,20.0,22.1,1021.9,2.0,22.0,55.0,S,Bendigo,1021.1,Yes,23.3,13.4,46.0,9.3,SSE,No
2015-12-28,22.0,,SSW,0.0,,9.0,26.4,1023.9,,17.0,52.0,SE,Bendigo,1021.4,No,28.9,16.1,37.0,10.0,SE,No
2015-12-29,14.0,,SE,0.0,,11.0,31.5,1021.7,,15.0,36.0,SE,Bendigo,1018.4,No,33.4,21.3,39.0,12.5,SE,No
2015-12-30,10.0,,SSW,0.0,,11.0,35.2,1017.0,,9.0,32.0,E,Bendigo,1014.0,No,35.9,25.6,35.0,17.2,NW,No
2015-12-31,9.0,,WNW,0.0,4.0,13.0,38.3,1014.2,,9.0,25.0,E,Bendigo,1011.1,No,38.7,27.5,43.0,19.6,N,No
2016-01-01,11.0,,WSW,0.0,3.0,22.0,35.7,1011.7,1.0,9.0,24.0,SE,Bendigo,1009.4,No,37.3,28.0,50.0,24.8,W,No
2016-01-02,27.0,,SE,0.0,,15.0,31.5,1012.4,,30.0,56.0,SSE,Bendigo,1009.3,No,32.4,19.5,46.0,17.1,SE,No
2016-01-03,69.0,,ESE,0.0,7.0,13.0,19.9,1014.5,8.0,22.0,59.0,SE,Bendigo,1013.2,No,28.7,21.0,39.0,16.4,SE,Yes
2016-01-04,38.0,,NE,7.6,6.0,19.0,25.3,1017.6,3.0,15.0,67.0,SE,Bendigo,1015.1,Yes,27.2,20.1,44.0,16.0,SSE,Yes
2016-01-05,50.0,,NE,4.6,6.0,11.0,23.8,1016.8,8.0,13.0,71.0,E,Bendigo,1013.5,Yes,26.9,19.2,28.0,15.5,NE,No
2016-01-06,39.0,,SE,0.0,,24.0,27.1,1015.8,2.0,19.0,64.0,SSE,Bendigo,1014.3,No,29.2,20.4,46.0,15.2,S,No
2016-01-07,29.0,,SSE,0.0,,19.0,27.2,1018.8,,15.0,56.0,SSE,Bendigo,1017.2,No,28.5,20.0,44.0,13.7,SSE,No
2016-01-08,21.0,,S,0.0,,20.0,29.2,1021.0,,19.0,58.0,SSE,Bendigo,1018.4,No,31.4,17.3,41.0,12.8,SSE,
2016-01-09,20.0,,SSE,,,13.0,32.3,1019.1,,9.0,49.0,SSE,Bendigo,1016.0,,34.8,21.4,39.0,12.0,ESE,No
2016-01-10,12.0,,WNW,0.0,,20.0,35.3,1016.3,,11.0,44.0,ESE,Bendigo,1012.8,No,37.3,22.3,56.0,14.9,WSW,No
2016-01-11,15.0,,WSW,0.0,,7.0,34.3,1010.7,1.0,6.0,26.0,SE,Bendigo,1007.1,No,35.5,27.3,54.0,16.4,SW,No
2016-01-12,23.0,,ESE,0.0,,13.0,33.3,1012.6,,17.0,57.0,SE,Bendigo,1011.4,No,35.6,21.9,31.0,16.6,SSE,No
2016-01-13,10.0,,WNW,0.0,1.0,26.0,41.3,1010.6,,20.0,37.0,E,Bendigo,1006.2,No,42.3,29.0,80.0,21.9,W,No
2016-01-14,37.0,,SSW,0.0,4.0,22.0,17.8,1015.7,7.0,24.0,53.0,S,Bendigo,1018.9,No,20.3,18.0,50.0,17.4,SSE,No
2016-01-15,34.0,,SSE,0.0,8.0,30.0,20.8,1029.0,,17.0,59.0,S,Bendigo,1026.6,No,22.7,13.7,52.0,9.0,SSE,No
2016-01-16,22.0,,SSE,0.0,,19.0,27.7,1027.5,,19.0,45.0,SE,Bendigo,1023.1,No,29.5,17.9,35.0,10.9,SSE,No
2016-01-17,23.0,,NE,0.0,,11.0,29.0,1023.2,,13.0,47.0,ENE,Bendigo,1019.3,No,30.5,20.9,41.0,14.3,NE,No
2016-01-18,15.0,,N,0.0,,17.0,33.9,1017.5,,13.0,29.0,NE,Bendigo,1013.3,No,35.3,24.1,39.0,14.8,N,No
2016-01-19,11.0,,WNW,0.0,,37.0,37.1,1012.2,7.0,17.0,28.0,NE,Bendigo,1008.9,No,39.2,26.2,69.0,18.6,NNW,No
2016-01-20,30.0,,NW,0.0,,26.0,32.4,1010.4,,7.0,55.0,W,Bendigo,1007.3,No,35.6,25.2,44.0,24.4,NNW,No
2016-01-21,30.0,,NW,0.4,,15.0,32.0,1007.4,1.0,4.0,52.0,SW,Bendigo,1007.3,No,34.6,26.1,37.0,21.4,WSW,No
2016-01-22,83.0,,E,0.0,8.0,6.0,20.7,1008.8,8.0,19.0,80.0,SW,Bendigo,1008.2,No,24.8,20.0,33.0,20.0,WNW,Yes
2016-01-23,45.0,,S,4.0,8.0,17.0,25.1,1011.4,2.0,13.0,77.0,SW,Bendigo,1011.7,Yes,27.6,19.8,41.0,16.5,SW,No
2016-01-24,39.0,,SSE,0.0,,17.0,26.6,1013.4,,17.0,65.0,S,Bendigo,1011.1,No,29.3,18.7,44.0,14.6,S,No
2016-01-25,30.0,,S,0.0,2.0,19.0,27.2,1014.1,,26.0,60.0,SSE,Bendigo,1012.7,No,28.6,19.8,46.0,15.5,S,No
2016-01-26,29.0,,NNE,0.0,,7.0,30.7,1015.5,,22.0,57.0,SSE,Bendigo,1012.5,No,33.1,21.1,35.0,12.9,SSE,Yes
2016-01-27,78.0,,NE,7.4,8.0,19.0,21.4,1011.2,8.0,20.0,85.0,E,Bendigo,1009.6,Yes,25.1,20.2,41.0,18.8,ENE,No
2016-01-28,33.0,,NNW,0.4,7.0,26.0,29.0,1005.1,6.0,20.0,79.0,NE,Bendigo,1001.5,No,30.4,21.3,54.0,18.4,W,No
2016-01-29,28.0,,WSW,0.2,8.0,15.0,22.2,1002.2,,17.0,65.0,SW,Bendigo,1000.5,No,23.8,15.4,33.0,14.3,W,No
2016-01-30,33.0,,S,0.2,7.0,11.0,22.2,1005.1,8.0,13.0,61.0,SE,Bendigo,1002.3,No,25.6,17.2,24.0,12.2,SSE,Yes
2016-01-31,73.0,,N,7.6,8.0,24.0,14.8,1000.8,8.0,11.0,94.0,NE,Bendigo,1001.8,Yes,16.0,14.6,39.0,14.2,NW,Yes
2016-02-01,37.0,,S,2.4,,15.0,25.7,1005.9,1.0,17.0,74.0,WSW,Bendigo,1003.9,Yes,28.1,15.2,31.0,10.6,ESE,No
2016-02-02,32.0,,NE,0.0,,19.0,28.9,1004.9,,11.0,63.0,ESE,Bendigo,1001.6,No,29.2,20.7,35.0,13.2,NNE,Yes
2016-02-03,57.0,,S,1.8,8.0,30.0,22.4,1005.9,8.0,15.0,79.0,S,Bendigo,1008.4,Yes,23.6,18.5,52.0,16.4,SSE,No
2016-02-04,42.0,,SSE,0.2,,31.0,24.3,1016.0,,22.0,59.0,SE,Bendigo,1015.2,No,25.9,18.0,54.0,12.8,S,No
2016-02-05,27.0,,SE,0.0,,7.0,29.1,1018.5,,19.0,62.0,SE,Bendigo,1015.4,No,31.9,19.8,35.0,15.0,SE,No
2016-02-06,27.0,,WNW,0.0,,6.0,29.8,1018.0,,17.0,53.0,NNE,Bendigo,1014.5,No,32.4,21.0,31.0,13.9,N,No
2016-02-07,22.0,,SW,0.0,,11.0,33.9,1017.2,,9.0,48.0,NE,Bendigo,1014.8,No,35.2,23.7,44.0,15.7,SE,No
2016-02-08,21.0,,WSW,0.0,,15.0,33.6,1019.4,,17.0,54.0,SE,Bendigo,1017.3,No,34.2,21.6,43.0,17.5,SE,No
2016-02-09,22.0,,E,0.0,,7.0,31.8,1018.9,,19.0,56.0,SSE,Bendigo,1015.6,No,34.2,19.7,31.0,14.5,SSE,No
2016-02-10,11.0,,W,0.0,,19.0,32.7,1014.1,,9.0,49.0,SE,Bendigo,1011.0,No,34.6,21.6,39.0,15.0,SE,No
2016-02-11,26.0,,SE,0.0,,7.0,31.0,1014.5,,20.0,60.0,SSE,Bendigo,1011.8,No,34.0,19.8,43.0,15.5,S,No
2016-02-12,19.0,,W,0.0,,13.0,31.8,1015.2,,11.0,60.0,SE,Bendigo,1011.6,No,34.0,19.7,43.0,15.7,WSW,No
2016-02-13,10.0,,WNW,0.0,,24.0,34.3,1010.0,,2.0,36.0,SE,Bendigo,1007.1,No,34.8,24.2,46.0,14.5,W,No
2016-02-14,29.0,,W,0.0,,20.0,25.0,1011.7,,24.0,62.0,SW,Bendigo,1010.5,No,26.8,17.3,43.0,14.6,WSW,No
2016-02-15,30.0,,NW,0.0,,17.0,23.8,1013.3,,9.0,56.0,SW,Bendigo,1010.2,No,26.7,16.7,41.0,11.3,NW,No
2016-02-16,28.0,,SSE,0.0,1.0,19.0,21.3,1014.9,,19.0,48.0,SSW,Bendigo,1014.2,No,23.1,15.8,43.0,13.9,SSW,No
2016-02-17,52.0,,SW,0.0,5.0,20.0,22.0,1015.3,8.0,20.0,63.0,SSW,Bendigo,1012.8,No,25.8,15.3,44.0,13.0,SW,No
2016-02-18,32.0,,SW,0.0,4.0,15.0,27.2,1011.4,,17.0,67.0,S,Bendigo,1008.2,No,28.7,16.6,31.0,12.5,W,No
2016-02-19,37.0,,SW,0.0,,20.0,26.3,1011.6,3.0,13.0,67.0,SSE,Bendigo,1011.2,No,28.6,18.5,44.0,14.1,S,No
2016-02-20,28.0,,SE,0.0,,20.0,25.0,1020.0,,17.0,56.0,SSE,Bendigo,1019.3,No,26.3,15.2,44.0,11.7,SE,No
2016-02-21,22.0,,NE,0.0,,13.0,28.8,1022.9,,17.0,56.0,ESE,Bendigo,1020.9,No,31.3,17.1,30.0,12.3,N,No
2016-02-22,13.0,,SSW,0.0,3.0,13.0,32.9,1022.6,,13.0,36.0,SSE,Bendigo,1019.9,No,34.3,20.5,37.0,13.8,SSE,No
2016-02-23,13.0,,NNW,0.0,8.0,33.0,39.6,1014.7,1.0,11.0,39.0,ESE,Bendigo,1009.1,No,41.3,25.9,65.0,20.5,WNW,No
2016-02-24,21.0,,NNW,0.0,,20.0,36.2,1010.8,8.0,7.0,42.0,SSW,Bendigo,1006.9,No,38.4,27.7,46.0,22.9,N,No
2016-02-25,39.0,,W,0.0,8.0,31.0,29.4,1009.9,7.0,19.0,65.0,WNW,Bendigo,1010.0,No,30.5,23.7,52.0,21.9,W,No
2016-02-26,33.0,,SW,0.0,8.0,19.0,25.4,1018.0,,24.0,64.0,SSW,Bendigo,1017.2,No,27.2,17.1,,13.8,,
2016-02-27,25.0,,SSE,,,6.0,29.0,1019.9,,20.0,60.0,SSE,Bendigo,1017.0,,30.9,17.7,43.0,13.7,S,No
2016-02-28,24.0,,S,0.0,,19.0,27.8,1019.4,,22.0,65.0,SSE,Bendigo,1017.3,No,30.1,17.0,43.0,12.4,SSE,No
2016-02-29,29.0,,SE,0.0,,19.0,28.6,1019.8,,17.0,64.0,SSE,Bendigo,1017.6,No,29.8,17.6,30.0,13.2,SE,No
2016-03-01,18.0,,WNW,0.0,,22.0,31.1,1017.9,,11.0,63.0,ESE,Bendigo,1015.7,No,32.6,20.4,31.0,13.3,NNE,No
2016-03-02,13.0,,NW,0.0,,9.0,34.7,1017.2,1.0,11.0,32.0,SE,Bendigo,1015.4,No,36.8,23.4,52.0,14.1,SSE,No
2016-03-03,25.0,,NW,0.0,2.0,7.0,33.3,1018.0,,19.0,67.0,SSE,Bendigo,1016.4,No,35.9,21.4,35.0,19.5,S,No
2016-03-04,20.0,,NNE,0.0,1.0,20.0,36.5,1018.3,3.0,9.0,54.0,ESE,Bendigo,1013.5,No,37.8,23.4,85.0,18.9,NNW,Yes
2016-03-05,22.0,,WNW,2.0,,4.0,36.3,1017.4,1.0,11.0,54.0,SE,Bendigo,1016.0,Yes,37.5,24.6,46.0,19.8,SSE,No
2016-03-06,20.0,,N,0.2,,4.0,37.8,1018.5,1.0,15.0,51.0,SE,Bendigo,1015.2,No,39.2,24.3,35.0,19.4,SSE,No
2016-03-07,17.0,,ENE,0.0,5.0,13.0,38.3,1017.2,2.0,15.0,47.0,ESE,Bendigo,1015.3,No,39.3,26.8,44.0,23.8,SSE,No
2016-03-08,14.0,,NE,0.0,,22.0,38.9,1018.7,2.0,11.0,44.0,E,Bendigo,1015.2,No,39.3,26.5,48.0,21.4,N,No
2016-03-09,22.0,,SW,0.0,7.0,15.0,36.3,1014.9,,11.0,34.0,E,Bendigo,1013.7,No,36.4,26.1,57.0,25.8,WSW,Yes
2016-03-10,86.0,,S,4.4,8.0,19.0,21.6,1018.7,4.0,19.0,81.0,S,Bendigo,1018.0,Yes,25.6,21.1,41.0,20.0,SE,Yes
2016-03-11,47.0,,NNW,8.8,,4.0,29.4,1016.8,2.0,11.0,79.0,SE,Bendigo,1014.8,Yes,31.2,21.9,20.0,19.3,SW,No
2016-03-12,37.0,,WSW,0.0,,11.0,31.4,1018.8,1.0,15.0,71.0,SSE,Bendigo,1017.2,No,32.9,22.7,39.0,19.2,SSE,No
2016-03-13,26.0,,SE,0.0,,7.0,31.2,1019.4,,20.0,75.0,SE,Bendigo,1016.5,No,32.8,19.1,30.0,17.2,SSE,No
2016-03-14,34.0,,SSE,0.0,,22.0,27.6,1018.9,,20.0,72.0,SSE,Bendigo,1016.6,No,28.0,19.0,44.0,16.4,S,No
2016-03-15,35.0,,E,0.0,,9.0,28.1,1017.9,,19.0,67.0,SSE,Bendigo,1015.9,No,30.6,17.8,39.0,14.3,ENE,No
2016-03-16,35.0,,N,0.0,,15.0,29.8,1018.3,,11.0,59.0,ESE,Bendigo,1014.7,No,31.5,20.7,46.0,16.6,NNE,No
2016-03-17,36.0,,N,0.0,3.0,24.0,29.6,1013.8,1.0,15.0,61.0,E,Bendigo,1007.4,No,31.3,20.6,43.0,18.2,NNE,Yes
2016-03-18,59.0,,SW,13.2,8.0,41.0,15.5,997.4,8.0,17.0,89.0,W,Bendigo,1003.5,Yes,18.7,14.2,70.0,14.0,NW,Yes
2016-03-19,46.0,,SSW,4.2,1.0,13.0,17.3,1014.9,8.0,17.0,79.0,WSW,Bendigo,1015.6,Yes,18.9,12.1,35.0,8.9,WSW,No
2016-03-20,32.0,,E,0.2,,7.0,20.9,1019.1,,22.0,62.0,SSE,Bendigo,1017.5,No,22.8,12.5,37.0,9.6,SE,No
2016-03-21,30.0,,ESE,0.0,,13.0,23.4,1020.1,,15.0,65.0,SE,Bendigo,1017.4,No,25.0,14.2,33.0,11.0,SE,No
2016-03-22,29.0,,SSE,0.0,,11.0,25.0,1018.9,,13.0,64.0,SSE,Bendigo,1015.9,No,26.6,15.8,26.0,11.7,SSE,No
2016-03-23,22.0,,N,0.0,,11.0,28.0,1017.5,1.0,7.0,56.0,SSE,Bendigo,1015.6,No,29.3,16.7,35.0,10.5,WSW,No
2016-03-24,57.0,,SSE,0.2,8.0,11.0,22.3,1019.6,8.0,0.0,76.0,,Bendigo,1017.7,No,24.2,17.3,30.0,16.6,SW,No
2016-03-25,29.0,,WSW,0.2,,20.0,24.0,1019.1,,15.0,77.0,SSE,Bendigo,1017.6,No,24.5,16.2,35.0,13.6,SW,No
2016-03-26,50.0,,SSW,0.0,8.0,20.0,20.7,1020.1,7.0,11.0,72.0,SSW,Bendigo,1018.7,No,22.3,14.8,37.0,10.2,SSW,No
2016-03-27,37.0,,SE,0.0,,22.0,20.2,1020.2,,17.0,65.0,SSW,Bendigo,1017.9,No,21.5,14.4,37.0,11.0,SSE,No
2016-03-28,36.0,,SSE,0.0,,19.0,18.9,1018.0,7.0,20.0,52.0,SSE,Bendigo,1016.2,No,20.0,13.8,37.0,9.9,S,No
2016-03-29,39.0,,S,0.0,,15.0,21.3,1018.0,5.0,26.0,59.0,SSE,Bendigo,1016.5,No,22.6,13.9,44.0,11.3,S,No
2016-03-30,41.0,,SSW,0.0,8.0,17.0,19.4,1019.4,7.0,13.0,64.0,SSW,Bendigo,1017.9,No,20.8,13.4,39.0,10.0,S,No
2016-03-31,44.0,,W,0.0,,15.0,22.9,1020.0,2.0,0.0,67.0,,Bendigo,1017.1,No,23.0,13.9,28.0,7.0,WSW,No
2016-04-01,33.0,,NNW,0.0,,26.0,23.3,1016.4,,0.0,72.0,,Bendigo,1013.6,No,25.0,13.6,46.0,9.0,NW,No
2016-04-02,43.0,,WSW,0.0,5.0,28.0,20.8,1015.7,,0.0,56.0,,Bendigo,1018.5,No,22.5,14.5,43.0,10.6,SW,No
2016-04-03,40.0,,SSE,0.0,,20.0,20.3,1025.8,,17.0,58.0,SSE,Bendigo,1022.8,No,21.1,15.2,37.0,5.9,SSE,No
2016-04-04,27.0,,N,0.0,,11.0,24.0,1021.8,,15.0,56.0,SE,Bendigo,1017.1,No,25.2,15.6,26.0,9.1,SSE,No
2016-04-05,18.0,,NNW,0.0,,28.0,27.8,1014.9,,9.0,44.0,NNE,Bendigo,1010.7,No,28.7,17.5,46.0,6.4,N,No
