Pressure_3_pm,Min_Temp_F,Max_Temp_F,Rain_Tomorrow,Wind_Dir_3_pm,Temp_3_pm_F,Location,Wind_Gust_Dir,Wind_Speed_9_am,Humidity_9_am,Wind_Gust_Speed,Date,Wind_Dir_9_am,Temp_9_am_F,Wind_Speed_3_pm,Cloud_9_am,Humidity_3_pm,Cloud_3_pm,Sunshine,Pressure_9_am,Rain_Today,Rainfall,Evaporation
1016.7,62.6,89.24,No,SE,87.26,Cobar,W,13.0,30.0,30.0,2016-03-24,E,71.6,9.0,1.0,18.0,1.0,,1019.3,No,0.0,6.6
1016.4,64.94,86.18,No,SSW,83.84,Cobar,SSW,9.0,38.0,35.0,2016-03-25,SSW,70.7,17.0,7.0,27.0,7.0,,1017.8,No,0.0,7.4
1015.7,60.62,85.1,No,SSW,84.02,Cobar,SW,9.0,48.0,33.0,2016-03-26,SSE,68.9,19.0,1.0,20.0,,,1018.2,No,0.0,5.6
1015.1,55.22,81.86,No,SW,79.7,Cobar,WSW,9.0,46.0,31.0,2016-03-27,S,62.78,17.0,1.0,24.0,3.0,,1017.9,No,0.0,9.2
1014.0,58.459999999999994,80.96,No,S,79.7,Cobar,SSW,0.0,51.0,24.0,2016-03-28,,64.04,9.0,7.0,31.0,7.0,,1016.5,No,0.0,6.2
1016.1,62.78,72.5,No,WNW,71.6,Cobar,SSW,2.0,51.0,20.0,2016-03-29,WNW,64.75999999999999,7.0,8.0,40.0,8.0,,1018.2,No,0.0,5.0
1015.9,58.459999999999994,76.64,No,W,74.66,Cobar,WSW,13.0,64.0,35.0,2016-03-30,SSW,61.34,17.0,7.0,30.0,1.0,,1018.4,No,0.0,4.0
1016.5,47.84,76.46,No,WSW,73.94,Cobar,WSW,7.0,48.0,24.0,2016-03-31,SSW,57.02,15.0,2.0,23.0,1.0,,1019.3,No,0.0,6.0
1015.3,54.5,84.56,No,NNW,83.3,Cobar,N,13.0,32.0,35.0,2016-04-01,ESE,65.48,19.0,1.0,17.0,1.0,,1017.7,No,0.0,7.0
1017.1,60.26,87.8,No,SSW,84.2,Cobar,WSW,4.0,32.0,31.0,2016-04-02,ENE,71.06,15.0,,20.0,,,1018.6,No,0.0,
1018.7,58.64,86.18,No,ESE,84.91999999999999,Cobar,SSE,15.0,44.0,26.0,2016-04-03,S,70.34,9.0,1.0,25.0,5.0,,1022.3,No,0.0,13.2
1014.3,57.2,88.52,No,WNW,87.61999999999999,Cobar,S,13.0,41.0,24.0,2016-04-04,E,71.6,9.0,2.0,19.0,1.0,,1019.0,No,0.0,8.0
1012.1,62.059999999999995,93.56,No,NNW,92.3,Cobar,NNE,24.0,42.0,35.0,2016-04-05,NNE,77.72,17.0,0.0,14.0,1.0,,1016.1,No,0.0,6.6
1012.8,69.98,96.44,No,WNW,95.18,Cobar,NNW,20.0,31.0,44.0,2016-04-06,N,83.84,20.0,1.0,18.0,1.0,,1015.2,No,0.0,9.2
1018.8,58.28,80.96,No,S,79.52,Cobar,SSE,15.0,49.0,41.0,2016-04-07,SE,64.75999999999999,11.0,5.0,23.0,6.0,,1022.4,No,0.0,10.6
1019.0,62.42,80.6,No,SSE,79.16,Cobar,E,17.0,27.0,35.0,2016-04-08,SSW,66.74000000000001,11.0,7.0,26.0,1.0,,1023.1,No,0.0,9.4
1018.2,55.76,83.48,No,SW,82.58,Cobar,ESE,13.0,40.0,28.0,2016-04-09,SE,68.0,13.0,8.0,26.0,2.0,,1021.6,No,0.0,5.4
1018.2,56.84,81.32,No,SW,79.7,Cobar,SSW,13.0,31.0,28.0,2016-04-10,SSE,70.16,11.0,6.0,24.0,7.0,,1021.2,No,0.0,6.6
1018.4,55.4,77.54,No,SSW,76.28,Cobar,SSW,13.0,46.0,31.0,2016-04-11,SW,65.3,20.0,1.0,32.0,3.0,,1021.6,No,0.0,6.0
1019.0,53.24,78.8,No,S,77.9,Cobar,S,13.0,43.0,33.0,2016-04-12,S,66.74000000000001,19.0,0.0,21.0,0.0,,1022.3,No,0.0,6.2
1020.3,55.94,84.38000000000001,No,E,83.3,Cobar,E,17.0,51.0,31.0,2016-04-13,ESE,66.38,15.0,0.0,21.0,1.0,,1023.6,No,0.0,6.0
1022.2,61.519999999999996,85.82,No,NE,82.22,Cobar,NE,24.0,47.0,39.0,2016-04-14,NE,71.96,13.0,5.0,26.0,6.0,,1025.9,No,0.0,6.0
1019.8,61.519999999999996,84.2,No,N,82.75999999999999,Cobar,NNE,24.0,44.0,33.0,2016-04-15,NNE,72.32,13.0,,28.0,1.0,,1024.0,No,0.0,
1016.5,66.38,85.1,No,SW,82.04,Cobar,SW,17.0,26.0,41.0,2016-04-16,N,78.25999999999999,13.0,7.0,25.0,7.0,,1019.9,No,0.0,14.0
1014.7,61.88,86.53999999999999,No,SW,84.2,Cobar,S,9.0,45.0,41.0,2016-04-17,E,72.86,9.0,3.0,19.0,6.0,,1019.1,No,0.0,4.0
1015.3,56.66,80.96,No,ESE,79.52,Cobar,ESE,13.0,64.0,22.0,2016-04-18,ENE,66.2,11.0,2.0,28.0,3.0,,1018.6,No,0.8,3.6
1017.1,57.92,84.02,No,SE,82.4,Cobar,ENE,13.0,55.0,24.0,2016-04-19,ENE,68.54,9.0,7.0,25.0,5.0,,1019.9,No,0.0,4.6
1018.7,58.64,84.91999999999999,No,ESE,84.02,Cobar,ENE,13.0,46.0,24.0,2016-04-20,NE,71.42,11.0,7.0,20.0,2.0,,1022.0,No,0.0,6.6
1017.7,64.22,89.06,No,SW,88.7,Cobar,NE,19.0,37.0,26.0,2016-04-21,NE,74.3,7.0,3.0,16.0,2.0,,1021.0,No,0.0,6.6
1018.8,64.4,81.86,No,SSW,79.52,Cobar,SW,13.0,58.0,37.0,2016-04-22,SSW,68.18,24.0,3.0,35.0,1.0,,1021.6,No,0.0,7.6
1021.3,50.72,77.9,No,S,76.64,Cobar,SSE,13.0,52.0,30.0,2016-04-23,S,58.28,17.0,,31.0,1.0,,1024.2,No,0.0,7.4
1024.3,56.3,77.54,No,ESE,76.64,Cobar,ENE,20.0,49.0,39.0,2016-04-24,E,65.3,22.0,,25.0,1.0,,1027.7,No,0.0,6.6
1025.1,53.96,77.72,No,ESE,76.46,Cobar,NE,17.0,50.0,33.0,2016-04-25,ENE,65.12,11.0,0.0,27.0,0.0,,1028.9,No,0.0,4.6
1022.8,55.94,80.24000000000001,No,NE,78.98,Cobar,ENE,24.0,53.0,31.0,2016-04-26,NE,67.1,11.0,0.0,31.0,1.0,,1027.2,No,0.0,5.0
1019.6,58.459999999999994,81.86,No,N,79.88,Cobar,NNE,26.0,50.0,39.0,2016-04-27,NE,68.72,9.0,2.0,33.0,7.0,,1023.7,No,0.0,6.6
1018.4,62.42,84.74,No,NNW,82.4,Cobar,NNE,19.0,43.0,33.0,2016-04-28,NNE,70.7,15.0,,29.0,1.0,,1021.9,No,0.0,6.6
1014.6,66.74000000000001,82.75999999999999,Yes,N,81.32,Cobar,WNW,19.0,42.0,100.0,2016-04-29,NE,71.06,17.0,8.0,39.0,8.0,,1018.5,No,0.0,7.2
1014.8,61.7,78.62,Yes,NE,77.54,Cobar,N,15.0,82.0,31.0,2016-04-30,NE,67.82,11.0,,59.0,4.0,,1018.0,Yes,38.6,2.4
1015.6,63.14,74.3,No,WSW,73.58,Cobar,N,13.0,80.0,31.0,2016-05-01,NW,69.62,11.0,,38.0,,,1016.1,Yes,3.2,3.8
1014.3,51.08,68.0,No,NNE,67.46,Cobar,E,15.0,64.0,22.0,2016-05-02,E,57.74,6.0,,52.0,5.0,,1017.3,No,0.0,5.0
1011.6,48.2,71.96,No,W,70.7,Cobar,WNW,6.0,87.0,31.0,2016-05-03,NNW,59.72,17.0,,38.0,,,1014.7,No,0.2,1.6
1016.6,51.26,71.78,No,W,71.24000000000001,Cobar,SSE,9.0,63.0,20.0,2016-05-04,SE,61.519999999999996,11.0,,44.0,,,1018.5,No,0.0,4.0
1017.1,51.98,76.1,No,SSW,74.84,Cobar,SSE,15.0,53.0,22.0,2016-05-05,NE,63.14,6.0,,43.0,,,1020.9,No,0.0,3.6
1016.2,55.22,79.34,No,W,78.25999999999999,Cobar,ENE,15.0,54.0,24.0,2016-05-06,NE,66.74000000000001,6.0,,33.0,,,1019.5,No,0.0,4.0
1014.1,59.0,78.44,Yes,NE,77.72,Cobar,ENE,17.0,52.0,31.0,2016-05-07,ENE,67.64,17.0,3.0,46.0,5.0,,1017.7,No,0.0,3.6
1008.8,64.4,69.8,Yes,NNE,62.78,Cobar,NNE,24.0,67.0,43.0,2016-05-08,NE,68.0,20.0,8.0,92.0,8.0,,1011.8,Yes,6.8,4.2
1006.2,61.7,70.16,Yes,NW,66.2,Cobar,WNW,24.0,96.0,52.0,2016-05-09,NNE,65.84,30.0,8.0,42.0,1.0,,1005.7,Yes,43.0,2.0
1014.1,55.04,65.3,No,W,63.32,Cobar,W,20.0,75.0,39.0,2016-05-10,WNW,59.72,20.0,1.0,71.0,8.0,,1013.5,Yes,1.2,2.6
1020.4,45.5,63.14,No,WSW,62.6,Cobar,WSW,13.0,72.0,31.0,2016-05-11,SSW,53.96,17.0,,48.0,,,1023.1,No,0.2,1.6
1020.5,45.86,68.0,No,WNW,67.46,Cobar,WNW,9.0,70.0,20.0,2016-05-12,W,55.94,11.0,,53.0,4.0,,1022.5,No,0.0,2.6
1023.1,49.28,72.86,No,SSE,71.78,Cobar,W,6.0,71.0,17.0,2016-05-13,N,61.16,4.0,,51.0,,,1026.0,No,0.0,2.4
1021.3,51.620000000000005,76.46,No,N,75.38,Cobar,ENE,9.0,76.0,20.0,2016-05-14,ENE,61.519999999999996,7.0,,35.0,,,1025.5,No,0.0,
1018.4,54.32,73.94,No,W,73.22,Cobar,W,11.0,70.0,28.0,2016-05-15,NNW,60.26,15.0,1.0,40.0,5.0,,1021.2,No,0.0,
1017.4,57.02,74.3,No,NNE,72.5,Cobar,NNE,9.0,71.0,24.0,2016-05-16,NNE,61.16,13.0,8.0,44.0,,,1020.2,No,0.0,7.6
1017.8,57.02,75.92,No,SW,75.74000000000001,Cobar,SSE,7.0,62.0,20.0,2016-05-17,SW,64.94,7.0,,36.0,,,1019.9,No,0.0,2.6
1018.0,56.66,68.9,No,SSW,68.0,Cobar,ESE,9.0,76.0,17.0,2016-05-18,SE,59.9,6.0,8.0,56.0,,,1019.8,No,0.0,2.8
1018.9,49.1,68.72,No,WSW,68.54,Cobar,SW,9.0,74.0,33.0,2016-05-19,WSW,59.0,17.0,,38.0,,,1021.6,No,0.0,1.2
1021.6,48.56,69.25999999999999,No,WSW,67.46,Cobar,SW,7.0,59.0,19.0,2016-05-20,S,57.74,9.0,,49.0,,,1024.0,No,0.0,3.6
1020.5,50.72,67.46,No,E,65.12,Cobar,ESE,13.0,79.0,22.0,2016-05-21,E,54.86,7.0,,57.0,3.0,,1024.5,No,0.0,2.8
1018.1,54.86,77.54,No,N,77.54,Cobar,NNE,15.0,55.0,30.0,2016-05-22,NE,63.86,15.0,,31.0,,,1021.1,No,0.0,
1020.5,58.64,65.84,No,SSW,65.12,Cobar,SSW,28.0,46.0,46.0,2016-05-23,SSW,60.980000000000004,19.0,7.0,27.0,,,1021.3,No,0.0,
1021.0,41.9,64.4,No,SW,64.04,Cobar,SW,7.0,62.0,28.0,2016-05-24,SW,52.879999999999995,13.0,,45.0,,,1024.2,No,0.0,8.8
1015.2,44.6,65.84,Yes,N,64.58,Cobar,N,11.0,70.0,28.0,2016-05-25,NE,54.14,15.0,,36.0,,,1019.1,No,0.0,3.0
1006.2,50.54,63.14,No,W,61.16,Cobar,NE,19.0,87.0,33.0,2016-05-26,N,52.879999999999995,17.0,8.0,81.0,8.0,,1008.6,Yes,16.4,2.4
1010.5,45.5,61.88,Yes,WNW,60.980000000000004,Cobar,WNW,7.0,95.0,31.0,2016-05-27,W,49.46,19.0,,53.0,1.0,,1012.6,No,0.2,2.2
1013.8,45.32,55.94,No,WSW,53.06,Cobar,WSW,19.0,86.0,50.0,2016-05-28,WNW,48.56,24.0,8.0,74.0,8.0,,1011.2,Yes,3.6,2.4
1020.4,43.34,57.56,No,W,54.86,Cobar,W,6.0,99.0,17.0,2016-05-29,E,44.96,9.0,8.0,56.0,3.0,,1021.2,No,0.8,1.6
1023.4,44.06,59.9,No,SE,56.3,Cobar,NE,15.0,65.0,24.0,2016-05-30,ENE,50.36,9.0,7.0,50.0,6.0,,1025.3,No,0.0,1.4
1023.8,38.48,60.62,No,SSE,59.18,Cobar,ESE,7.0,77.0,17.0,2016-05-31,SSE,46.04,7.0,7.0,42.0,,,1026.8,No,0.0,1.2
1022.8,46.04,63.32,Yes,E,61.88,Cobar,ESE,9.0,78.0,33.0,2016-06-01,SE,50.0,6.0,8.0,50.0,8.0,,1025.3,No,0.0,2.6
1020.5,50.0,59.72,Yes,ESE,58.28,Cobar,E,15.0,94.0,28.0,2016-06-02,E,55.22,11.0,8.0,84.0,8.0,,1023.9,Yes,6.0,0.8
1016.6,54.32,57.56,Yes,ENE,55.4,Cobar,ENE,13.0,94.0,24.0,2016-06-03,ENE,56.3,9.0,8.0,92.0,8.0,,1019.2,Yes,1.2,1.0
1007.9,52.34,53.6,Yes,W,52.879999999999995,Cobar,W,19.0,97.0,39.0,2016-06-04,SW,52.52,20.0,8.0,96.0,8.0,,1010.0,Yes,22.8,2.8
1006.2,50.72,60.08,No,W,57.379999999999995,Cobar,WSW,19.0,78.0,39.0,2016-06-05,WSW,52.16,22.0,7.0,61.0,8.0,,1009.0,Yes,8.4,0.4
1007.4,47.48,61.519999999999996,No,W,59.540000000000006,Cobar,W,17.0,84.0,35.0,2016-06-06,WSW,51.620000000000005,22.0,8.0,55.0,8.0,,1009.3,No,0.0,2.0
1011.0,51.08,59.18,No,W,57.74,Cobar,WSW,19.0,81.0,35.0,2016-06-07,W,52.34,20.0,6.0,64.0,5.0,,1011.4,No,0.0,2.6
1010.5,46.04,62.42,Yes,NNE,61.34,Cobar,NE,11.0,81.0,35.0,2016-06-08,N,52.879999999999995,20.0,7.0,57.0,8.0,,1014.9,No,0.0,2.0
1011.4,52.879999999999995,64.22,No,NW,63.32,Cobar,NW,19.0,76.0,46.0,2016-06-09,NW,59.72,28.0,,49.0,,,1011.5,Yes,2.4,1.0
1022.8,51.26,59.9,No,WSW,59.18,Cobar,WSW,17.0,84.0,35.0,2016-06-10,SW,52.52,19.0,8.0,56.0,5.0,,1022.6,No,0.2,3.8
1027.4,41.36,59.0,No,SW,58.64,Cobar,SW,7.0,75.0,28.0,2016-06-11,WSW,50.54,13.0,,62.0,5.0,,1027.9,No,0.0,1.6
1032.8,40.1,57.74,No,SE,57.2,Cobar,SE,15.0,72.0,28.0,2016-06-12,SSE,46.22,13.0,,40.0,,,1035.7,No,0.0,1.6
1033.2,38.839999999999996,64.58,No,ENE,64.22,Cobar,ENE,13.0,78.0,24.0,2016-06-13,E,47.66,11.0,,50.0,,,1035.8,No,0.2,
1032.5,44.06,67.28,No,ESE,66.56,Cobar,NE,13.0,75.0,24.0,2016-06-14,E,51.98,7.0,,48.0,,,1035.3,No,0.0,3.2
1028.0,44.239999999999995,64.75999999999999,No,SSE,64.04,Cobar,ESE,15.0,75.0,24.0,2016-06-15,ESE,50.9,6.0,,49.0,,,1031.6,No,0.2,2.6
1017.5,46.58,69.08,Yes,NNE,66.56,Cobar,NNE,20.0,69.0,39.0,2016-06-16,NE,53.78,22.0,,53.0,1.0,,1023.8,No,0.0,2.0
1012.7,53.78,66.38,Yes,NE,64.4,Cobar,W,13.0,93.0,31.0,2016-06-17,NNE,55.58,13.0,7.0,78.0,6.0,,1015.6,Yes,8.0,2.8
1015.8,54.68,63.86,Yes,ESE,62.059999999999995,Cobar,NNW,6.0,97.0,20.0,2016-06-18,NW,56.48,7.0,5.0,73.0,8.0,,1017.6,Yes,10.0,0.6
1002.9,54.14,55.94,Yes,SSW,54.14,Cobar,SW,13.0,94.0,39.0,2016-06-19,SSE,55.22,22.0,8.0,96.0,8.0,,1010.4,Yes,4.5,
1006.7,50.18,57.74,No,W,56.66,Cobar,W,26.0,85.0,50.0,2016-06-20,W,50.9,26.0,8.0,66.0,8.0,,1007.5,Yes,29.1,1.6
1008.2,48.92,55.22,Yes,NNW,55.04,Cobar,NW,13.0,73.0,41.0,2016-06-21,N,50.54,26.0,7.0,68.0,8.0,,1011.0,No,0.0,3.0
1013.0,50.36,59.36,No,WSW,58.459999999999994,Cobar,W,15.0,91.0,31.0,2016-06-22,W,52.52,15.0,6.0,60.0,6.0,,1012.5,Yes,8.4,0.8
1008.2,46.94,59.0,Yes,NW,56.48,Cobar,NW,9.0,87.0,33.0,2016-06-23,NNE,50.9,20.0,8.0,88.0,7.0,,1013.1,No,0.0,1.8
1014.4,48.379999999999995,54.68,No,WSW,53.96,Cobar,W,24.0,80.0,54.0,2016-06-24,W,49.64,31.0,5.0,43.0,5.0,,1012.8,Yes,2.6,0.8
1022.2,33.8,51.98,No,S,50.72,Cobar,SSW,9.0,87.0,24.0,2016-06-25,SSW,40.46,9.0,,44.0,,,1024.5,No,0.0,3.6
1018.1,35.96,46.04,Yes,SW,45.32,Cobar,ESE,9.0,82.0,19.0,2016-06-26,ENE,42.44,4.0,3.0,72.0,8.0,,1021.0,No,0.0,2.2
1020.4,40.46,49.46,No,SSW,47.48,Cobar,SW,15.0,94.0,30.0,2016-06-27,SW,41.72,13.0,7.0,65.0,,,1020.7,Yes,3.2,
1027.2,37.76,57.2,No,WSW,56.120000000000005,Cobar,SW,7.0,83.0,26.0,2016-06-28,WNW,46.04,13.0,7.0,49.0,,,1027.7,No,0.0,
1025.8,35.96,58.82,No,E,57.74,Cobar,ENE,13.0,79.0,20.0,2016-06-29,E,46.76,9.0,,49.0,,,1029.4,No,0.0,
1017.1,38.12,58.64,No,NW,57.92,Cobar,NNW,13.0,88.0,37.0,2016-06-30,N,43.519999999999996,20.0,8.0,48.0,,,1021.7,No,0.4,
1023.8,41.9,56.120000000000005,No,WSW,53.96,Cobar,WNW,17.0,81.0,33.0,2016-07-01,WSW,46.22,17.0,,58.0,8.0,,1023.8,No,0.0,8.0
1028.2,39.2,56.3,No,S,55.58,Cobar,S,7.0,75.0,30.0,2016-07-02,SE,48.2,13.0,4.0,55.0,7.0,,1030.0,No,0.0,2.0
1025.2,39.2,59.18,No,E,58.1,Cobar,E,7.0,67.0,19.0,2016-07-03,ESE,52.52,4.0,,52.0,,,1028.7,No,0.0,
1014.1,37.4,58.28,Yes,NNE,57.379999999999995,Cobar,N,13.0,88.0,30.0,2016-07-04,ENE,43.34,11.0,8.0,59.0,,,1019.9,No,0.2,
1012.9,43.34,50.36,Yes,W,46.58,Cobar,W,15.0,93.0,43.0,2016-07-05,NW,47.66,20.0,8.0,82.0,8.0,,1012.3,Yes,1.2,
1017.2,44.96,51.620000000000005,No,W,49.28,Cobar,W,22.0,87.0,39.0,2016-07-06,W,45.68,24.0,7.0,83.0,8.0,,1017.6,Yes,2.9,
1018.8,45.68,56.48,No,SW,55.76,Cobar,SW,13.0,84.0,31.0,2016-07-07,SW,49.64,11.0,7.0,73.0,4.0,,1020.4,No,0.0,
1020.7,47.84,56.84,No,WSW,54.5,Cobar,SW,11.0,99.0,24.0,2016-07-08,W,49.1,15.0,8.0,74.0,8.0,,1021.6,No,0.0,
1022.0,39.56,55.94,No,SE,55.94,Cobar,ESE,9.0,97.0,17.0,2016-07-09,S,46.94,7.0,8.0,66.0,8.0,,1024.8,No,0.0,
1017.3,40.82,62.24,Yes,NNE,61.34,Cobar,NNE,15.0,86.0,30.0,2016-07-10,NE,49.28,17.0,,54.0,,,1021.8,No,0.2,
1012.0,49.1,60.26,No,NW,59.72,Cobar,NNE,7.0,87.0,33.0,2016-07-11,N,51.98,17.0,8.0,63.0,,,1014.3,Yes,1.3,11.2
1014.0,42.08,57.56,No,NW,55.58,Cobar,WNW,13.0,70.0,41.0,2016-07-12,NNW,48.74,22.0,,50.0,,,1014.7,No,0.6,2.2
1027.3,36.5,52.7,No,SW,51.8,Cobar,W,17.0,71.0,33.0,2016-07-13,WSW,42.620000000000005,15.0,,46.0,1.0,,1026.3,No,0.0,1.6
1030.9,33.62,54.86,No,SW,54.32,Cobar,SW,4.0,76.0,28.0,2016-07-14,S,42.980000000000004,15.0,,47.0,2.0,,1033.6,No,0.0,2.0
1029.3,35.24,55.94,No,SSE,54.68,Cobar,SSE,11.0,65.0,33.0,2016-07-15,SE,45.32,17.0,,49.0,,,1032.2,No,0.0,
1027.2,35.24,61.16,No,ESE,60.8,Cobar,ESE,9.0,82.0,46.0,2016-07-16,SE,44.239999999999995,13.0,,39.0,,,1030.2,No,0.0,3.6
1024.6,42.980000000000004,68.36,No,ESE,68.36,Cobar,E,13.0,81.0,26.0,2016-07-17,E,51.44,9.0,,54.0,,,1028.3,No,0.0,
1021.4,51.44,73.75999999999999,No,NNE,72.32,Cobar,NNE,20.0,76.0,35.0,2016-07-18,NNE,59.72,13.0,,54.0,,,1025.0,No,0.0,3.2
1019.9,57.379999999999995,69.44,Yes,NE,67.1,Cobar,NNE,9.0,82.0,33.0,2016-07-19,ENE,63.68,7.0,8.0,89.0,8.0,,1022.3,No,0.0,3.0
1018.4,62.24,65.3,Yes,ENE,63.68,Cobar,E,13.0,98.0,28.0,2016-07-20,NNW,64.58,11.0,7.0,90.0,8.0,,1019.2,Yes,19.8,0.8
1015.7,53.06,71.78,No,WNW,71.06,Cobar,E,7.0,93.0,22.0,2016-07-21,ENE,59.72,9.0,1.0,68.0,,,1018.9,Yes,6.4,0.6
1006.2,57.74,75.02,No,NW,74.48,Cobar,W,20.0,97.0,57.0,2016-07-22,NNW,63.14,28.0,8.0,67.0,1.0,,1012.0,No,0.2,2.4
1014.6,48.02,56.84,No,WSW,53.96,Cobar,W,24.0,64.0,46.0,2016-07-23,W,50.54,20.0,,62.0,8.0,,1013.8,No,0.0,5.2
1013.2,40.82,58.64,No,NNW,57.92,Cobar,NNW,13.0,83.0,41.0,2016-07-24,NE,46.22,24.0,5.0,56.0,8.0,,1017.1,No,0.0,2.2
1017.9,37.94,59.0,No,NW,57.56,Cobar,WSW,15.0,67.0,31.0,2016-07-25,W,47.48,17.0,,57.0,1.0,,1019.8,No,0.0,1.8
1016.8,39.02,60.26,No,NW,57.02,Cobar,NW,6.0,71.0,30.0,2016-07-26,W,48.92,17.0,7.0,60.0,8.0,,1020.8,No,0.0,2.0
1020.9,46.58,59.18,No,WSW,57.56,Cobar,SW,19.0,67.0,35.0,2016-07-27,W,52.16,19.0,2.0,47.0,1.0,,1019.8,No,0.0,1.6
1026.5,37.58,57.74,No,SSW,57.56,Cobar,SSE,9.0,83.0,28.0,2016-07-28,SSW,45.32,13.0,,55.0,,,1029.6,No,0.0,1.6
1023.4,36.68,58.1,No,SSW,56.84,Cobar,WSW,9.0,76.0,26.0,2016-07-29,SSE,46.22,9.0,,55.0,,,1027.7,No,0.0,2.4
1020.8,37.94,60.440000000000005,No,NNW,59.540000000000006,Cobar,ENE,0.0,78.0,17.0,2016-07-30,,46.58,6.0,,57.0,,,1024.9,No,0.0,2.4
1018.4,41.36,66.02,No,WNW,65.66,Cobar,NNE,11.0,78.0,20.0,2016-07-31,N,50.9,7.0,,41.0,,,1021.3,No,0.0,1.6
1012.7,46.58,63.14,No,NNE,62.42,Cobar,N,13.0,74.0,26.0,2016-08-01,N,51.8,9.0,8.0,53.0,8.0,,1017.3,No,0.2,1.8
1012.9,47.3,50.18,Yes,SW,47.3,Cobar,SW,15.0,96.0,44.0,2016-08-02,SSW,49.82,20.0,8.0,90.0,8.0,,1013.3,No,1.0,2.0
1020.1,42.980000000000004,58.459999999999994,No,S,57.92,Cobar,SSW,20.0,65.0,50.0,2016-08-03,S,44.96,20.0,8.0,42.0,,,1019.8,Yes,16.8,
1024.3,36.5,60.440000000000005,No,E,59.72,Cobar,SE,9.0,87.0,30.0,2016-08-04,SSE,44.78,9.0,,47.0,,,1026.0,No,0.0,2.2
1027.2,40.46,60.62,No,ESE,60.440000000000005,Cobar,E,17.0,71.0,33.0,2016-08-05,ESE,50.0,13.0,,45.0,1.0,,1030.2,No,0.0,2.0
1024.6,40.64,60.62,No,ESE,57.379999999999995,Cobar,NE,11.0,76.0,20.0,2016-08-06,E,50.9,7.0,4.0,51.0,8.0,,1026.9,No,0.0,2.8
1023.0,42.44,64.22,No,WNW,62.42,Cobar,NNW,2.0,67.0,24.0,2016-08-07,E,54.5,13.0,4.0,43.0,2.0,,1025.6,No,0.0,2.2
1021.7,38.839999999999996,67.1,No,W,65.84,Cobar,NNW,7.0,77.0,17.0,2016-08-08,ENE,52.7,7.0,,28.0,,,1025.0,No,0.0,0.8
1017.1,44.96,64.4,No,NE,64.04,Cobar,NNE,19.0,65.0,33.0,2016-08-09,NNE,54.14,17.0,,50.0,8.0,,1021.2,No,0.0,2.8
1015.4,48.92,66.74000000000001,No,WSW,65.12,Cobar,WSW,17.0,55.0,30.0,2016-08-10,S,57.02,13.0,1.0,42.0,,,1017.3,No,0.2,2.6
1021.2,39.02,61.7,No,WSW,58.1,Cobar,WSW,11.0,58.0,30.0,2016-08-11,WSW,50.18,17.0,,52.0,8.0,,1022.7,No,0.0,3.0
1021.0,41.54,62.78,No,WNW,61.88,Cobar,NNE,13.0,63.0,22.0,2016-08-12,NE,52.879999999999995,11.0,,42.0,,,1024.6,No,0.0,3.8
1023.5,40.1,64.94,No,WSW,63.86,Cobar,SW,6.0,62.0,26.0,2016-08-13,ENE,53.96,11.0,,35.0,,,1025.5,No,0.0,
1027.0,39.92,65.12,No,S,64.22,Cobar,SSE,9.0,59.0,24.0,2016-08-14,SE,53.78,11.0,,32.0,,,1029.3,No,0.0,
1027.5,40.1,67.64,No,E,66.92,Cobar,ESE,17.0,72.0,24.0,2016-08-15,ESE,51.8,9.0,,37.0,,,1031.0,No,0.0,6.4
1025.2,45.86,71.6,No,N,67.82,Cobar,NNW,22.0,64.0,33.0,2016-08-16,NE,57.379999999999995,13.0,,43.0,6.0,,1029.1,No,0.0,3.4
1022.6,48.2,71.78,No,ENE,71.24000000000001,Cobar,NNE,19.0,51.0,33.0,2016-08-17,NNE,60.08,7.0,,29.0,,,1026.3,No,0.0,3.4
1018.5,50.0,72.68,No,NNE,70.16,Cobar,N,17.0,59.0,35.0,2016-08-18,NE,60.62,19.0,,36.0,2.0,,1022.8,No,0.0,2.0
1010.6,53.78,72.5,Yes,NNW,67.64,Cobar,SW,22.0,43.0,54.0,2016-08-19,NNE,60.8,22.0,8.0,41.0,8.0,,1015.5,No,0.0,3.8
1019.4,37.58,58.82,No,W,56.3,Cobar,SW,13.0,86.0,48.0,2016-08-20,WSW,47.120000000000005,15.0,,44.0,1.0,,1020.9,Yes,7.0,0.8
1017.6,37.58,62.24,Yes,NE,61.34,Cobar,NNE,11.0,54.0,31.0,2016-08-21,ENE,52.879999999999995,13.0,,35.0,2.0,,1021.5,No,0.0,2.6
1011.1,46.58,49.46,Yes,SE,48.56,Cobar,NE,13.0,92.0,28.0,2016-08-22,E,47.3,13.0,7.0,92.0,8.0,,1013.9,Yes,1.2,4.6
1014.6,42.08,52.16,No,ESE,50.9,Cobar,SSE,4.0,97.0,22.0,2016-08-23,SE,46.04,7.0,8.0,75.0,7.0,,1016.5,Yes,7.6,0.4
1009.3,42.44,55.04,Yes,WSW,54.32,Cobar,SW,11.0,96.0,33.0,2016-08-24,SSW,45.68,15.0,8.0,69.0,8.0,,1012.3,No,0.2,0.6
1015.9,35.78,58.1,No,WSW,57.92,Cobar,WSW,7.0,78.0,41.0,2016-08-25,WSW,46.58,22.0,,43.0,4.0,,1016.6,Yes,2.6,0.4
