Max_Temp_F,Date,Rain_Today,Rain_Tomorrow,Temp_3_pm_F,Wind_Speed_9_am,Sunshine,Cloud_9_am,Min_Temp_F,Pressure_3_pm,Wind_Dir_3_pm,Location,Humidity_9_am,Rainfall,Pressure_9_am,Wind_Dir_9_am,Temp_9_am_F,Evaporation,Cloud_3_pm,Humidity_3_pm,Wind_Speed_3_pm
,2014-12-31,No,No,65.3,19.0,2.7,8.0,61.88,1015.3,S,Albany,79.0,0.0,1014.7,S,64.04,7.8,6.0,76.0,17.0
71.42,2015-01-01,No,No,,,8.6,,,1009.3,,Albany,,0.0,1013.2,,,3.4,,,
70.16,2015-01-02,No,No,66.92,6.0,2.7,8.0,59.0,1010.7,SW,Albany,72.0,0.0,1010.1,W,68.0,7.0,6.0,65.0,28.0
70.7,2015-01-03,No,No,64.58,13.0,8.7,6.0,59.9,1017.5,SSE,Albany,60.0,0.0,1018.5,S,63.68,4.6,1.0,57.0,19.0
73.94,2015-01-04,No,No,69.8,7.0,13.1,0.0,53.24,1014.8,SE,Albany,56.0,0.0,1017.6,SW,68.9,7.0,1.0,72.0,26.0
76.82,2015-01-05,No,No,71.78,30.0,12.7,1.0,63.32,1010.6,E,Albany,78.0,0.0,1014.4,E,71.42,7.8,1.0,75.0,44.0
83.48,2015-01-06,No,No,69.8,4.0,4.6,6.0,68.9,1008.9,SW,Albany,72.0,0.0,1007.7,S,76.82,9.4,8.0,81.0,31.0
68.18,2015-01-07,No,No,64.58,24.0,2.4,8.0,62.78,1018.3,S,Albany,68.0,0.0,1017.0,S,64.94,5.4,7.0,61.0,28.0
66.56,2015-01-08,No,Yes,62.78,19.0,2.3,7.0,60.26,1020.9,S,Albany,56.0,0.0,1021.9,SE,62.6,8.0,8.0,66.0,22.0
67.82,2015-01-09,Yes,Yes,66.2,20.0,4.3,8.0,59.72,1020.6,SSE,Albany,94.0,1.4,1021.4,SSE,60.08,4.2,6.0,67.0,26.0
71.24000000000001,2015-01-10,Yes,No,68.9,17.0,9.0,8.0,58.28,1018.6,SE,Albany,82.0,1.2,1021.0,E,62.78,5.8,1.0,54.0,26.0
72.5,2015-01-11,No,No,69.08,11.0,12.3,3.0,62.24,1012.3,ESE,Albany,60.0,0.0,1016.3,ENE,67.28,6.6,0.0,60.0,31.0
73.4,2015-01-12,No,No,71.24000000000001,19.0,12.9,1.0,61.88,1009.7,SE,Albany,58.0,0.0,1011.4,E,71.6,7.4,1.0,69.0,30.0
73.4,2015-01-13,No,No,70.7,20.0,12.2,1.0,62.959999999999994,1012.0,ESE,Albany,74.0,0.0,1012.8,SE,69.8,8.2,6.0,71.0,26.0
70.7,2015-01-14,No,No,69.08,19.0,2.1,7.0,66.02,1014.8,SE,Albany,75.0,0.0,1014.5,W,68.18,8.2,7.0,76.0,30.0
71.24000000000001,2015-01-15,No,No,68.54,13.0,10.0,5.0,63.86,1018.1,S,Albany,72.0,0.0,1019.1,S,67.82,4.4,2.0,69.0,19.0
72.68,2015-01-16,No,No,71.24000000000001,9.0,12.2,7.0,58.1,1017.9,S,Albany,70.0,0.0,1019.8,SW,66.2,7.2,0.0,65.0,7.0
76.28,2015-01-17,No,No,69.98,15.0,9.2,4.0,63.86,1013.5,SE,Albany,65.0,0.0,1017.8,SE,69.8,8.0,4.0,73.0,31.0
78.8,2015-01-18,No,No,76.64,15.0,12.3,2.0,66.2,1007.0,S,Albany,65.0,0.0,1008.3,E,75.92,8.0,6.0,69.0,9.0
75.74000000000001,2015-01-19,No,No,73.4,7.0,11.4,7.0,61.519999999999996,1007.6,SW,Albany,73.0,0.0,1009.9,W,68.0,8.4,6.0,63.0,19.0
83.3,2015-01-20,No,No,81.68,9.0,13.2,0.0,64.04,1011.0,ESE,Albany,60.0,0.0,1012.2,WSW,75.2,8.6,0.0,51.0,15.0
80.6,2015-01-21,No,No,73.4,37.0,10.6,1.0,64.04,1014.5,WSW,Albany,60.0,0.0,1014.4,W,75.2,9.0,2.0,74.0,19.0
69.25999999999999,2015-01-22,No,No,67.28,11.0,8.8,8.0,62.24,1017.5,WSW,Albany,68.0,0.0,1019.3,WSW,64.75999999999999,9.4,7.0,68.0,22.0
69.62,2015-01-23,No,No,68.0,7.0,9.9,7.0,61.34,1014.8,WSW,Albany,65.0,0.0,1017.2,WSW,65.66,8.0,2.0,68.0,31.0
68.18,2015-01-24,No,No,66.92,19.0,2.0,7.0,62.959999999999994,1017.9,S,Albany,63.0,0.0,1018.0,SSW,65.12,7.6,7.0,68.0,15.0
70.16,2015-01-25,No,No,67.1,19.0,7.2,7.0,62.6,1020.1,ESE,Albany,58.0,0.0,1021.4,ESE,65.3,7.0,1.0,58.0,24.0
75.2,2015-01-26,No,No,69.98,20.0,12.5,5.0,61.519999999999996,1015.6,E,Albany,52.0,0.0,1019.6,SE,69.08,8.0,1.0,57.0,31.0
77.36,2015-01-27,No,No,73.04,11.0,12.5,0.0,64.94,1010.2,ESE,Albany,56.0,0.0,1013.2,E,73.75999999999999,8.8,0.0,71.0,31.0
83.84,2015-01-28,No,Yes,78.62,7.0,9.3,2.0,66.56,1006.9,E,Albany,62.0,0.0,1010.5,SE,76.64,8.0,4.0,58.0,26.0
84.02,2015-01-29,Yes,No,75.02,7.0,12.4,3.0,66.56,1010.5,SE,Albany,73.0,2.8,1011.3,SE,74.3,8.4,6.0,72.0,20.0
75.74000000000001,2015-01-30,No,No,72.86,22.0,9.1,7.0,67.46,1017.8,E,Albany,73.0,0.0,1019.1,ESE,71.06,9.8,2.0,63.0,31.0
73.75999999999999,2015-01-31,No,No,70.88,22.0,11.2,3.0,66.02,1019.5,SE,Albany,64.0,0.0,1021.0,E,70.7,10.6,2.0,68.0,30.0
76.1,2015-02-01,No,No,73.4,30.0,10.4,6.0,65.48,1018.7,E,Albany,50.0,0.0,1020.8,E,71.24000000000001,8.0,2.0,58.0,31.0
78.25999999999999,2015-02-02,No,No,74.3,13.0,8.6,6.0,66.92,1017.5,E,Albany,59.0,0.0,1019.0,E,73.75999999999999,8.4,7.0,66.0,24.0
80.06,2015-02-03,No,Yes,75.56,9.0,10.2,3.0,65.48,1015.8,SE,Albany,76.0,0.0,1018.6,SE,73.04,8.0,1.0,70.0,30.0
83.48,2015-02-04,Yes,No,78.98,0.0,5.2,8.0,68.72,1011.1,SE,Albany,72.0,1.3,1016.3,,73.94,10.6,3.0,64.0,19.0
77.36,2015-02-05,No,Yes,74.12,2.0,6.6,8.0,65.12,1013.5,W,Albany,81.0,0.0,1014.4,W,71.6,8.0,5.0,80.0,13.0
74.84,2015-02-06,Yes,No,70.34,2.0,,5.0,65.84,1020.5,SSW,Albany,74.0,3.4,1022.8,SSE,70.34,3.8,6.0,76.0,13.0
72.68,2015-02-07,No,No,69.44,0.0,11.1,6.0,61.519999999999996,1021.4,NW,Albany,63.0,0.0,,,69.98,,6.0,61.0,17.0
77.0,2015-02-08,No,No,73.4,13.0,11.0,8.0,64.4,1014.7,SE,Albany,78.0,0.0,1019.8,E,70.7,6.4,0.0,74.0,28.0
74.12,2015-02-09,No,No,71.96,6.0,8.8,8.0,65.12,1020.0,WSW,Albany,82.0,0.0,1019.9,WSW,68.36,7.4,3.0,72.0,4.0
76.1,2015-02-10,No,No,74.3,4.0,9.6,6.0,63.5,1022.3,S,Albany,70.0,0.0,1022.6,SSE,70.7,8.0,3.0,64.0,19.0
73.4,2015-02-11,No,No,70.34,22.0,9.1,8.0,65.66,1022.3,SE,Albany,66.0,0.0,1025.6,E,68.0,7.6,3.0,64.0,28.0
74.66,2015-02-12,No,No,70.52,6.0,2.1,8.0,66.38,1015.4,SE,Albany,67.0,0.0,1018.6,E,71.6,5.8,8.0,78.0,24.0
77.9,2015-02-13,No,No,76.28,0.0,10.3,3.0,66.56,1005.0,,Albany,71.0,0.0,1009.1,,74.12,5.0,1.0,70.0,0.0
68.0,2015-02-14,No,No,66.2,20.0,10.9,5.0,60.8,1017.4,WSW,Albany,57.0,0.4,1015.1,WSW,64.58,8.2,6.0,59.0,13.0
71.06,2015-02-15,No,No,68.0,4.0,9.5,8.0,60.980000000000004,1021.7,SE,Albany,61.0,0.0,1023.1,S,64.4,8.4,1.0,55.0,13.0
72.14,2015-02-16,No,No,70.16,0.0,11.7,8.0,56.66,1016.8,SE,Albany,63.0,0.0,1021.0,,66.56,4.6,0.0,63.0,28.0
76.1,2015-02-17,No,No,71.6,9.0,7.7,8.0,65.84,1015.9,SE,Albany,78.0,0.0,1019.0,ESE,68.72,7.4,2.0,72.0,31.0
76.28,2015-02-18,No,No,72.14,0.0,4.4,6.0,67.28,1012.8,,Albany,75.0,0.0,1013.8,,73.75999999999999,6.4,8.0,82.0,0.0
72.68,2015-02-19,No,No,70.52,13.0,6.4,7.0,67.64,1017.3,S,Albany,82.0,0.0,1018.0,S,69.44,5.2,6.0,65.0,2.0
75.56,2015-02-20,No,No,71.42,0.0,7.2,8.0,60.980000000000004,1013.8,SW,Albany,79.0,0.0,1017.0,,66.02,4.0,2.0,67.0,2.0
73.22,2015-02-21,No,Yes,71.42,6.0,11.1,3.0,60.8,1011.1,WSW,Albany,64.0,0.0,1014.4,WSW,67.64,4.8,1.0,74.0,22.0
69.08,2015-02-22,Yes,No,66.74000000000001,13.0,7.7,8.0,62.959999999999994,1018.1,SSW,Albany,65.0,2.2,1016.3,SSW,65.84,6.6,2.0,58.0,22.0
75.38,2015-02-23,No,No,68.0,19.0,11.3,3.0,61.34,1018.9,ESE,Albany,95.0,0.0,1022.6,E,66.74000000000001,7.6,0.0,56.0,26.0
79.88,2015-02-24,No,No,75.74000000000001,4.0,11.6,1.0,64.22,1006.9,ESE,Albany,57.0,0.0,1012.6,ESE,74.48,8.0,0.0,70.0,20.0
73.4,2015-02-25,No,No,71.42,0.0,5.1,7.0,67.46,1010.7,SSE,Albany,81.0,0.0,1012.1,,69.8,7.6,6.0,71.0,13.0
70.7,2015-02-26,No,Yes,68.72,7.0,0.4,8.0,65.84,1006.3,ESE,Albany,84.0,0.0,1009.9,E,68.18,4.6,8.0,95.0,4.0
71.6,2015-02-27,Yes,No,70.7,0.0,7.9,8.0,65.48,1009.7,SW,Albany,89.0,13.4,1008.5,,66.2,6.0,2.0,70.0,11.0
68.72,2015-02-28,No,No,65.48,19.0,8.5,8.0,62.78,1018.9,ESE,Albany,66.0,0.2,1020.1,SE,64.04,5.6,3.0,54.0,15.0
70.88,2015-03-01,No,No,65.48,2.0,4.1,2.0,54.5,1014.1,SW,Albany,27.0,0.0,1016.6,SSW,66.74000000000001,5.4,8.0,62.0,30.0
69.8,2015-03-02,No,No,65.12,19.0,1.0,5.0,60.980000000000004,1020.4,SSE,Albany,69.0,0.3,1019.9,SSE,66.56,3.8,7.0,58.0,19.0
70.16,2015-03-03,No,No,68.18,0.0,5.3,6.0,59.72,1023.2,SE,Albany,61.0,0.0,1024.6,,66.38,4.4,1.0,58.0,6.0
71.42,2015-03-04,No,No,69.8,0.0,10.0,7.0,53.78,1025.1,SE,Albany,76.0,0.0,1027.0,,64.4,4.0,0.0,59.0,19.0
73.4,2015-03-05,No,No,70.7,4.0,7.6,8.0,63.68,1024.6,SE,Albany,70.0,0.0,1027.9,E,68.0,7.4,0.0,70.0,26.0
72.86,2015-03-06,No,No,70.7,0.0,11.2,6.0,63.5,1021.2,SE,Albany,68.0,0.0,1024.2,,69.8,4.4,1.0,70.0,22.0
73.58,2015-03-07,No,No,64.4,0.0,11.0,3.0,64.22,1018.6,,Albany,64.0,0.0,1021.7,,68.0,5.4,1.0,99.0,0.0
72.32,2015-03-08,No,No,71.06,4.0,8.4,7.0,64.04,1018.8,,Albany,72.0,0.5,1020.4,SW,68.0,6.0,2.0,61.0,0.0
70.88,2015-03-09,No,No,68.0,6.0,5.5,7.0,62.959999999999994,1017.9,SE,Albany,87.0,0.6,1020.3,SE,65.3,5.2,7.0,74.0,15.0
71.24000000000001,2015-03-10,No,No,69.8,2.0,8.3,7.0,62.959999999999994,1015.9,SW,Albany,68.0,0.2,1017.8,WSW,65.84,4.0,1.0,61.0,6.0
73.75999999999999,2015-03-11,No,No,71.78,0.0,9.4,7.0,59.72,1017.8,SE,Albany,82.0,0.2,1020.2,,66.02,4.6,1.0,60.0,15.0
75.2,2015-03-12,No,No,73.04,0.0,11.5,1.0,62.959999999999994,1013.2,,Albany,74.0,0.0,1016.9,,71.42,5.2,1.0,76.0,0.0
99.5,2015-03-13,No,Yes,77.0,0.0,7.8,0.0,65.3,1009.5,,Albany,96.0,0.0,1012.0,,68.36,5.2,6.0,70.0,0.0
71.42,2015-03-14,Yes,Yes,69.8,2.0,0.0,8.0,67.46,1009.3,SSE,Albany,92.0,2.4,1015.0,S,68.9,6.4,8.0,88.0,4.0
77.0,2015-03-15,Yes,No,71.42,,7.5,4.0,62.78,1006.5,,Albany,79.0,10.6,1006.8,,70.34,2.0,8.0,76.0,
72.68,2015-03-16,No,Yes,71.42,,5.8,6.0,64.75999999999999,1007.4,,Albany,86.0,0.4,1008.7,,69.8,4.4,6.0,79.0,0.0
76.1,2015-03-17,Yes,Yes,73.04,0.0,2.7,6.0,63.86,1002.7,,Albany,72.0,3.0,1005.9,,72.14,4.2,7.0,74.0,0.0
71.6,2015-03-18,Yes,Yes,69.08,,5.0,8.0,62.42,1004.1,N,Albany,91.0,3.8,1003.5,,63.14,5.0,6.0,63.0,39.0
66.92,2015-03-19,Yes,No,65.3,37.0,4.5,5.0,61.7,1017.7,W,Albany,55.0,2.0,1016.1,WSW,63.86,5.0,6.0,62.0,37.0
71.06,2015-03-20,No,No,69.98,0.0,9.3,7.0,58.28,1019.1,SE,Albany,63.0,0.0,1023.5,,65.3,3.8,0.0,63.0,13.0
71.6,2015-03-21,No,Yes,66.56,26.0,1.7,5.0,62.6,1014.0,S,Albany,76.0,0.0,1015.1,SE,71.06,3.6,8.0,88.0,46.0
63.5,2015-03-22,Yes,No,62.6,39.0,4.2,7.0,56.84,1029.3,S,Albany,65.0,6.4,1027.9,S,60.8,4.0,5.0,59.0,31.0
66.38,2015-03-23,No,No,65.48,6.0,2.7,7.0,56.66,1028.3,SE,Albany,59.0,0.2,1031.7,NNE,60.8,3.8,4.0,51.0,6.0
66.92,2015-03-24,No,Yes,65.84,6.0,9.7,2.0,49.1,1023.1,SSW,Albany,65.0,0.0,1025.9,NW,58.64,3.6,1.0,53.0,19.0
65.3,2015-03-25,Yes,No,63.86,19.0,2.3,8.0,56.120000000000005,1028.7,SE,Albany,80.0,4.8,1029.1,SE,60.8,2.6,8.0,69.0,31.0
70.88,2015-03-26,No,No,68.54,19.0,10.8,3.0,55.76,1024.8,E,Albany,56.0,0.0,1029.1,SSW,64.04,3.0,2.0,62.0,24.0
77.0,2015-03-27,No,No,73.4,0.0,6.6,6.0,57.56,1018.7,SSW,Albany,78.0,0.0,1021.9,,60.62,5.2,1.0,58.0,19.0
71.24000000000001,2015-03-28,No,No,69.8,6.0,10.7,4.0,60.08,1019.1,SSW,Albany,70.0,0.0,1020.7,WSW,66.2,3.6,1.0,65.0,13.0
73.4,2015-03-29,No,No,70.52,2.0,8.4,6.0,62.059999999999995,1018.7,SSE,Albany,82.0,0.2,1022.6,NW,65.84,3.8,0.0,69.0,7.0
75.38,2015-03-30,No,No,70.52,0.0,7.9,2.0,57.92,1013.7,SSW,Albany,87.0,0.0,1016.2,,63.86,4.2,6.0,81.0,28.0
71.96,2015-03-31,No,Yes,64.4,11.0,4.3,7.0,60.8,1017.5,WSW,Albany,84.0,0.0,1016.8,W,67.46,4.4,8.0,88.0,37.0
64.4,2015-04-01,Yes,No,62.78,19.0,0.5,8.0,57.02,1026.7,SE,Albany,80.0,1.4,1027.4,SSE,60.440000000000005,3.2,8.0,59.0,37.0
,2015-04-02,No,No,67.82,9.0,8.2,3.0,55.4,1020.7,ESE,Albany,72.0,0.0,1025.1,ENE,63.32,2.6,2.0,65.0,43.0
73.75999999999999,2015-04-03,No,No,,,10.5,,,1017.2,,Albany,,0.0,1020.3,,,3.8,,,
71.78,2015-04-04,No,No,68.9,0.0,8.0,6.0,55.4,1019.8,SSE,Albany,88.0,0.0,1020.5,,64.75999999999999,2.4,2.0,56.0,37.0
66.92,2015-04-05,No,No,64.04,6.0,2.0,6.0,60.62,1025.6,SE,Albany,80.0,0.2,1026.2,SE,62.059999999999995,4.6,8.0,72.0,37.0
68.0,2015-04-06,No,No,66.2,19.0,3.5,6.0,61.34,1023.6,ESE,Albany,53.0,0.1,1027.1,E,64.4,3.2,6.0,54.0,22.0
71.78,2015-04-07,No,No,67.82,19.0,2.2,5.0,58.64,1019.0,SE,Albany,58.0,0.0,1023.3,ESE,62.78,3.8,8.0,63.0,26.0
74.3,2015-04-08,No,No,69.62,11.0,2.9,6.0,61.88,1012.9,E,Albany,78.0,0.0,1015.4,N,62.78,3.8,8.0,82.0,37.0
72.86,2015-04-09,No,Yes,,0.0,0.7,7.0,60.08,1013.7,,Albany,90.0,0.0,1016.4,,64.4,3.0,,,
71.78,2015-04-10,Yes,Yes,71.06,6.0,1.0,8.0,61.16,1005.3,W,Albany,95.0,24.4,1006.2,ENE,66.2,5.2,7.0,83.0,30.0
68.0,2015-04-11,Yes,Yes,65.12,4.0,1.2,8.0,62.6,1005.7,SW,Albany,92.0,2.6,1005.7,WNW,64.22,2.8,8.0,90.0,46.0
67.64,2015-04-12,Yes,Yes,65.3,33.0,3.0,8.0,62.24,1010.0,W,Albany,91.0,29.4,1010.2,W,64.22,2.2,7.0,82.0,39.0
66.56,2015-04-13,Yes,No,62.959999999999994,33.0,2.7,6.0,60.8,1012.4,S,Albany,81.0,4.0,1014.5,SW,64.22,1.4,7.0,78.0,41.0
67.1,2015-04-14,No,Yes,60.8,6.0,2.4,5.0,59.540000000000006,1017.7,,Albany,81.0,0.6,1014.4,NW,61.16,2.6,8.0,73.0,
64.75999999999999,2015-04-15,Yes,No,63.5,2.0,5.0,7.0,55.4,1027.9,SW,Albany,68.0,2.0,1028.3,SSW,59.36,2.8,4.0,55.0,6.0
66.92,2015-04-16,No,No,65.84,4.0,4.9,7.0,52.52,1029.9,SW,Albany,67.0,0.0,1032.7,SW,59.36,2.2,1.0,62.0,19.0
69.08,2015-04-17,No,Yes,66.56,9.0,9.2,0.0,50.9,1021.8,SW,Albany,74.0,0.0,1026.2,NW,59.0,3.8,6.0,66.0,37.0
64.4,2015-04-18,Yes,No,63.14,30.0,0.1,8.0,57.2,1027.1,E,Albany,69.0,5.2,1027.7,SE,60.8,2.0,8.0,59.0,37.0
77.9,2015-04-19,No,No,72.5,15.0,10.7,0.0,54.5,1026.3,ESE,Albany,67.0,0.0,1029.2,NE,59.9,3.0,0.0,63.0,22.0
76.28,2015-04-20,No,No,71.24000000000001,4.0,10.2,0.0,54.68,1024.1,ESE,Albany,64.0,0.0,1028.2,SSW,65.48,3.2,1.0,59.0,11.0
78.98,2015-04-21,No,No,70.16,2.0,10.3,1.0,51.8,1020.5,SW,Albany,53.0,0.0,1023.7,SSW,64.4,3.8,2.0,59.0,7.0
68.9,2015-04-22,No,No,66.92,4.0,9.9,3.0,50.9,1021.4,S,Albany,89.0,0.0,1023.6,W,58.82,3.2,6.0,75.0,19.0
65.66,2015-04-23,No,No,60.8,28.0,1.9,6.0,55.76,1027.4,SSE,Albany,80.0,0.4,1026.1,S,62.6,2.2,3.0,77.0,37.0
60.8,2015-04-24,No,Yes,57.2,28.0,0.3,8.0,55.76,1030.3,E,Albany,60.0,0.2,1031.7,ESE,58.64,3.6,8.0,70.0,37.0
65.12,2015-04-25,Yes,No,62.059999999999995,4.0,6.0,7.0,51.8,1027.5,SE,Albany,88.0,1.2,1030.2,SSW,55.04,1.6,4.0,60.0,9.0
66.2,2015-04-26,No,No,64.22,4.0,9.3,2.0,49.64,1027.4,SE,Albany,84.0,0.5,1029.6,SSE,55.94,3.0,1.0,66.0,28.0
71.6,2015-04-27,No,No,67.64,0.0,10.4,1.0,52.16,1025.6,ESE,Albany,70.0,0.0,1029.1,,61.34,2.6,1.0,61.0,33.0
76.46,2015-04-28,No,No,74.84,19.0,9.9,0.0,52.34,1021.2,ENE,Albany,61.0,0.0,1025.7,E,60.8,2.6,6.0,34.0,15.0
79.7,2015-04-29,No,Yes,78.8,2.0,4.0,7.0,55.76,1014.5,N,Albany,56.0,0.0,1019.9,NNW,62.6,3.8,6.0,36.0,6.0
78.8,2015-04-30,Yes,Yes,70.7,7.0,6.5,7.0,59.0,1009.2,W,Albany,65.0,5.6,1012.3,NW,66.2,2.8,7.0,78.0,9.0
61.7,2015-05-01,Yes,No,60.440000000000005,46.0,7.4,5.0,58.28,1019.7,SW,Albany,53.0,4.6,1019.9,SW,59.9,2.6,4.0,55.0,46.0
67.1,2015-05-02,No,No,62.24,2.0,7.5,0.0,44.42,1015.2,SW,Albany,82.0,0.0,1019.9,W,50.18,2.8,6.0,55.0,17.0
67.82,2015-05-03,No,Yes,61.16,15.0,4.9,3.0,48.74,1006.2,NNW,Albany,64.0,0.0,1010.5,NW,58.459999999999994,2.8,8.0,87.0,11.0
58.28,2015-05-04,Yes,Yes,56.84,63.0,5.6,6.0,49.82,1020.5,W,Albany,71.0,8.4,1017.1,SW,51.08,4.4,6.0,67.0,46.0
63.5,2015-05-05,Yes,Yes,59.18,7.0,6.7,6.0,48.56,1025.1,WNW,Albany,82.0,3.5,1026.6,NW,57.56,3.6,6.0,75.0,9.0
63.5,2015-05-06,Yes,No,61.7,0.0,5.7,6.0,53.96,1028.4,S,Albany,94.0,10.6,1029.7,,57.2,3.6,3.0,64.0,9.0
67.1,2015-05-07,No,No,63.14,7.0,8.1,6.0,49.28,1029.0,WSW,Albany,86.0,0.0,1031.8,S,53.96,1.8,5.0,66.0,22.0
65.48,2015-05-08,No,No,63.86,2.0,5.1,7.0,45.68,1025.0,W,Albany,83.0,0.0,1027.2,W,55.04,3.2,5.0,74.0,20.0
65.84,2015-05-09,No,No,63.5,6.0,2.6,5.0,54.32,1026.0,SW,Albany,88.0,1.0,1026.7,NNW,59.18,0.2,7.0,75.0,33.0
66.2,2015-05-10,No,No,63.5,4.0,2.9,6.0,59.540000000000006,1028.1,WSW,Albany,85.0,0.2,1029.0,W,62.6,8.0,7.0,87.0,35.0
64.4,2015-05-11,No,No,61.16,6.0,0.6,8.0,58.82,1029.0,SW,Albany,79.0,0.2,1030.2,W,60.440000000000005,2.8,7.0,87.0,15.0
65.3,2015-05-12,No,No,65.3,19.0,1.5,8.0,58.1,1031.8,SE,Albany,69.0,0.6,1032.6,SE,61.7,0.2,6.0,78.0,26.0
68.36,2015-05-13,No,No,67.1,15.0,9.7,0.0,51.8,1029.0,SE,Albany,66.0,0.0,1033.6,NE,55.4,2.6,1.0,49.0,19.0
73.58,2015-05-14,No,No,72.68,13.0,9.3,0.0,52.7,1025.5,E,Albany,49.0,0.0,1029.1,NE,59.9,3.8,1.0,35.0,4.0
72.5,2015-05-15,No,No,69.8,15.0,4.3,2.0,53.24,1020.3,NNE,Albany,29.0,0.0,1024.1,NE,63.86,3.6,8.0,31.0,6.0
71.96,2015-05-16,No,No,69.8,24.0,1.8,8.0,63.68,1007.8,NNW,Albany,44.0,0.0,1013.2,NNW,64.22,7.2,7.0,41.0,46.0
66.92,2015-05-17,No,Yes,59.9,22.0,2.7,5.0,54.14,1001.2,ENE,Albany,78.0,0.8,1005.4,ENE,56.84,3.8,7.0,82.0,9.0
62.6,2015-05-18,Yes,Yes,59.0,37.0,1.2,4.0,54.14,1015.3,SW,Albany,80.0,6.4,1011.2,SW,61.7,2.8,7.0,86.0,37.0
,2015-05-19,Yes,,54.5,31.0,2.6,7.0,53.24,1028.0,S,Albany,65.0,7.4,1026.6,SSE,55.58,1.0,6.0,79.0,4.0
59.9,2015-05-20,,Yes,58.1,,1.0,,,1030.9,,Albany,,,1032.1,,,1.4,6.0,73.0,0.0
64.04,2015-05-21,Yes,No,53.6,0.0,4.8,7.0,50.9,1027.0,SE,Albany,82.0,1.9,1031.1,,53.6,1.0,4.0,82.0,2.0
63.14,2015-05-22,No,No,62.24,13.0,5.5,7.0,46.76,1018.9,SE,Albany,72.0,0.1,1023.1,SSW,50.0,2.2,1.0,67.0,20.0
68.18,2015-05-23,No,No,62.6,4.0,6.9,1.0,44.6,1016.9,W,Albany,87.0,0.0,1017.0,SSW,51.44,1.2,6.0,70.0,33.0
68.9,2015-05-24,No,No,65.3,6.0,6.1,3.0,51.08,1020.7,N,Albany,72.0,0.8,1022.3,SSW,58.64,1.4,6.0,58.0,2.0
68.9,2015-05-25,No,Yes,63.32,4.0,4.8,5.0,50.0,1019.4,W,Albany,64.0,0.0,1021.8,NNW,56.84,0.6,7.0,76.0,33.0
60.8,2015-05-26,Yes,No,59.0,28.0,3.6,3.0,54.14,1022.3,W,Albany,79.0,1.6,1021.3,SW,59.0,2.6,7.0,63.0,37.0
62.6,2015-05-27,No,Yes,60.8,4.0,2.3,8.0,50.9,1019.8,WSW,Albany,70.0,0.0,1022.2,NW,53.6,2.6,7.0,64.0,19.0
57.56,2015-05-28,Yes,No,56.3,6.0,1.0,7.0,50.9,1025.0,NNW,Albany,94.0,6.4,1025.4,SSW,52.7,0.2,7.0,72.0,7.0
62.059999999999995,2015-05-29,No,Yes,59.9,4.0,6.7,5.0,43.34,1025.6,SSW,Albany,81.0,0.0,1028.2,SW,50.9,3.6,6.0,66.0,4.0
64.4,2015-05-30,Yes,No,62.959999999999994,4.0,8.7,1.0,46.94,1025.0,NW,Albany,91.0,3.2,1027.8,ESE,50.9,0.6,1.0,64.0,2.0
67.1,2015-05-31,No,No,65.84,11.0,9.0,1.0,42.8,1020.8,NW,Albany,67.0,0.0,1023.8,NW,53.6,1.4,3.0,56.0,7.0
69.8,2015-06-01,No,Yes,68.0,4.0,5.7,6.0,48.2,1015.0,NE,Albany,75.0,0.0,1019.5,NNE,51.44,2.4,6.0,42.0,9.0
69.8,2015-06-02,Yes,Yes,68.18,19.0,8.3,1.0,51.8,1006.9,N,Albany,72.0,2.2,1008.7,NNW,58.28,3.4,1.0,47.0,31.0
68.0,2015-06-03,Yes,Yes,65.3,31.0,3.4,4.0,57.2,1013.7,NW,Albany,71.0,4.2,1010.4,NNW,64.4,5.0,8.0,82.0,13.0
73.4,2015-06-04,Yes,No,71.6,19.0,7.8,1.0,58.28,1019.6,NW,Albany,78.0,2.6,1020.6,NW,63.5,1.8,1.0,58.0,11.0
72.5,2015-06-05,No,No,70.7,11.0,7.9,4.0,57.2,1017.1,NNE,Albany,79.0,0.0,1020.2,NW,61.7,1.6,4.0,60.0,6.0
68.72,2015-06-06,No,Yes,64.75999999999999,7.0,7.9,1.0,56.48,1018.3,W,Albany,82.0,0.0,1019.6,NNW,59.36,0.4,7.0,74.0,39.0
64.58,2015-06-07,Yes,No,60.980000000000004,6.0,2.4,7.0,55.04,1022.8,W,Albany,85.0,1.4,1023.8,NW,56.84,3.4,7.0,83.0,15.0
62.6,2015-06-08,No,Yes,61.88,9.0,0.1,6.0,57.02,1027.5,S,Albany,84.0,0.0,1027.1,W,58.82,3.8,7.0,69.0,9.0
68.9,2015-06-09,Yes,No,67.64,6.0,7.7,2.0,55.58,1027.5,NE,Albany,82.0,1.6,1031.2,NE,58.28,1.2,1.0,49.0,19.0
69.08,2015-06-10,No,No,68.36,11.0,8.9,0.0,49.1,1023.0,ENE,Albany,76.0,0.0,1027.4,NNE,53.6,2.2,0.0,49.0,15.0
71.24000000000001,2015-06-11,No,No,69.62,4.0,6.0,2.0,50.54,1016.6,NE,Albany,67.0,0.0,1020.8,N,57.2,1.6,7.0,50.0,6.0
64.75999999999999,2015-06-12,No,Yes,59.540000000000006,4.0,1.1,7.0,55.94,1018.6,SSW,Albany,81.0,0.2,1018.2,NW,59.0,1.6,7.0,87.0,28.0
