WindSpeed3pm,Humidity9am,Cloud9am,Pressure3pm,WindGustDir,Humidity3pm,RainToday,RainTomorrow,Date,MinTempF,MaxTempF,Rainfall,WindSpeed9am,WindDir3pm,Temp9amF,Pressure9am,Location,Cloud3pm,WindDir9am,Temp3pmF,Evaporation,WindGustSpeed
22.0,63.0,7.0,,NW,22.0,No,No,2015-11-09,49.64,78.44,0.0,13.0,NW,61.16,,Launceston,1.0,NW,77.72,,41.0
13.0,53.0,8.0,,S,46.0,No,Yes,2015-11-10,59.18,71.78,0.0,20.0,NW,59.9,,Launceston,4.0,SSE,67.1,,39.0
11.0,67.0,8.0,,SSE,50.0,Yes,Yes,2015-11-11,50.9,67.28,10.8,20.0,NNW,55.22,,Launceston,8.0,SSE,64.22,,30.0
13.0,88.0,8.0,,SSW,87.0,Yes,Yes,2015-11-12,52.52,64.94,2.0,7.0,SSW,54.86,,Launceston,7.0,SE,62.42,,26.0
13.0,65.0,,,SSE,31.0,Yes,No,2015-11-13,52.16,73.94,3.2,15.0,S,63.5,,Launceston,1.0,SSE,72.68,,35.0
4.0,58.0,7.0,,SSE,33.0,No,No,2015-11-14,43.34,72.68,0.0,4.0,N,58.459999999999994,,Launceston,2.0,NNE,69.44,,37.0
20.0,70.0,1.0,,NW,47.0,No,No,2015-11-15,47.3,68.36,0.0,6.0,NNW,54.86,,Launceston,8.0,NNE,66.56,,33.0
22.0,73.0,4.0,,NW,40.0,No,No,2015-11-16,54.68,71.42,0.0,9.0,NW,60.980000000000004,,Launceston,,NNW,70.16,,37.0
9.0,76.0,7.0,,NW,61.0,No,No,2015-11-17,46.76,75.2,0.0,2.0,NNW,56.66,,Launceston,8.0,SSE,71.78,,37.0
26.0,67.0,,,NNW,54.0,No,No,2015-11-18,48.56,72.86,0.0,11.0,NNW,62.959999999999994,,Launceston,,N,71.24000000000001,,39.0
26.0,68.0,,,NNW,58.0,No,No,2015-11-19,57.02,77.9,0.0,20.0,NNW,67.28,,Launceston,8.0,NNW,68.36,,46.0
31.0,74.0,3.0,,NNW,64.0,No,Yes,2015-11-20,55.4,68.36,0.0,22.0,NNW,62.24,,Launceston,5.0,NNW,67.1,,52.0
13.0,53.0,,,SW,31.0,Yes,No,2015-11-21,46.22,74.3,4.2,9.0,SW,60.26,,Launceston,,WNW,72.14,,33.0
30.0,63.0,,,NNW,50.0,No,No,2015-11-22,45.5,70.34,0.0,20.0,NNW,58.82,,Launceston,,NNW,69.08,,46.0
20.0,57.0,,,WNW,34.0,No,No,2015-11-23,52.52,73.4,0.0,22.0,WNW,61.519999999999996,,Launceston,,NW,69.8,,46.0
35.0,69.0,8.0,,NNW,61.0,No,Yes,2015-11-24,54.5,68.72,0.0,22.0,N,61.34,,Launceston,1.0,NNW,65.66,,57.0
26.0,90.0,8.0,,NW,59.0,Yes,Yes,2015-11-25,55.4,70.34,1.6,26.0,NW,56.48,,Launceston,5.0,NNW,68.18,,50.0
24.0,46.0,3.0,,W,60.0,Yes,No,2015-11-26,51.26,59.72,5.6,19.0,NNW,54.32,,Launceston,,W,54.32,,52.0
20.0,50.0,1.0,,WNW,32.0,No,No,2015-11-27,42.08,66.2,0.0,17.0,WNW,55.22,,Launceston,1.0,NW,63.86,,46.0
24.0,69.0,,,NNW,46.0,No,No,2015-11-28,46.4,72.68,0.0,7.0,NW,58.64,,Launceston,,NNW,70.34,,39.0
20.0,72.0,6.0,,NNW,53.0,No,No,2015-11-29,55.04,70.16,0.0,13.0,NNW,59.540000000000006,,Launceston,8.0,N,68.36,,35.0
28.0,74.0,5.0,,NNW,44.0,No,Yes,2015-11-30,52.16,70.88,0.0,13.0,NW,58.28,,Launceston,,NW,68.36,,44.0
30.0,62.0,1.0,,NNW,51.0,Yes,No,2015-12-01,57.56,64.75999999999999,8.0,20.0,NNW,60.08,,Launceston,1.0,NNW,62.78,,46.0
22.0,52.0,,,WSW,31.0,No,No,2015-12-02,43.34,67.46,0.0,13.0,W,55.22,,Launceston,5.0,NNW,65.84,,46.0
22.0,65.0,,,NW,43.0,No,No,2015-12-03,48.56,75.02,0.0,13.0,NW,60.8,,Launceston,,N,72.68,,33.0
28.0,63.0,,,N,37.0,No,No,2015-12-04,47.120000000000005,78.98,0.0,2.0,NNW,61.34,,Launceston,,NNW,76.28,,43.0
19.0,63.0,5.0,,SSE,36.0,No,No,2015-12-05,53.42,78.98,0.0,13.0,SE,66.74000000000001,,Launceston,8.0,ESE,77.72,,39.0
11.0,62.0,8.0,,SSE,51.0,No,No,2015-12-06,55.22,71.42,0.0,6.0,N,59.0,,Launceston,2.0,SE,68.36,,31.0
11.0,70.0,8.0,,NNW,42.0,No,No,2015-12-07,55.58,75.02,0.8,6.0,NW,60.08,,Launceston,2.0,S,71.96,,33.0
19.0,65.0,8.0,,N,84.0,No,Yes,2015-12-08,57.2,74.48,0.0,4.0,NNW,64.94,,Launceston,8.0,E,69.25999999999999,,41.0
30.0,79.0,8.0,,W,30.0,Yes,No,2015-12-09,60.08,76.28,3.3,26.0,NW,63.14,,Launceston,,NNW,74.66,,63.0
30.0,62.0,8.0,,NNW,58.0,No,No,2015-12-10,50.36,71.06,0.0,17.0,NNW,59.540000000000006,,Launceston,2.0,NW,66.74000000000001,,48.0
24.0,63.0,8.0,,WNW,31.0,No,No,2015-12-11,55.58,69.08,0.2,22.0,W,60.08,,Launceston,2.0,NNW,66.02,,46.0
15.0,39.0,3.0,,S,28.0,No,No,2015-12-12,41.54,68.9,0.0,6.0,W,57.02,,Launceston,7.0,N,66.38,,31.0
24.0,59.0,1.0,,NNW,52.0,No,No,2015-12-13,46.4,67.82,0.0,19.0,NNW,57.02,,Launceston,,NNW,66.2,,43.0
7.0,74.0,7.0,,NNW,23.0,No,No,2015-12-14,46.94,82.94,0.0,2.0,N,59.540000000000006,,Launceston,,NNW,79.52,,33.0
20.0,55.0,,,NW,51.0,No,No,2015-12-15,48.74,77.72,0.0,6.0,NW,66.74000000000001,,Launceston,8.0,ESE,74.48,,37.0
17.0,68.0,,,NW,39.0,No,No,2015-12-16,52.16,82.58,0.0,0.0,NW,66.56,,Launceston,,,80.06,,39.0
19.0,67.0,,,NW,38.0,No,No,2015-12-17,57.56,84.38000000000001,0.0,4.0,NNW,70.34,,Launceston,,N,82.94,,37.0
11.0,67.0,,,NW,27.0,No,No,2015-12-18,61.88,91.03999999999999,0.0,9.0,NNW,73.04,,Launceston,,E,87.98,,41.0
20.0,61.0,,,NW,34.0,No,No,2015-12-19,56.66,89.78,0.0,4.0,NW,71.6,,Launceston,,E,88.16,,33.0
26.0,46.0,5.0,,NNW,49.0,No,No,2015-12-20,69.8,89.6,0.0,20.0,NNW,82.04,,Launceston,4.0,NNW,81.14,,50.0
13.0,37.0,,,S,23.0,No,No,2015-12-21,52.7,74.48,0.8,17.0,SSE,65.48,,Launceston,,SSW,71.6,,33.0
17.0,48.0,8.0,,NW,38.0,No,No,2015-12-22,54.32,75.56,0.0,7.0,NW,62.059999999999995,,Launceston,3.0,SE,74.48,,35.0
17.0,60.0,,,NW,37.0,No,No,2015-12-23,54.68,79.52,0.0,6.0,NNW,64.94,,Launceston,8.0,NNW,77.36,,35.0
17.0,62.0,,,N,34.0,No,No,2015-12-24,51.8,80.78,0.0,6.0,NNW,66.92,,Launceston,,SW,79.52,,35.0
20.0,59.0,,,N,37.0,No,No,2015-12-25,54.68,84.91999999999999,0.0,2.0,N,70.7,,Launceston,,W,83.12,,39.0
13.0,74.0,7.0,,WSW,87.0,No,Yes,2015-12-26,62.959999999999994,66.92,0.0,7.0,S,66.92,,Launceston,8.0,E,59.72,,44.0
6.0,43.0,,,SSE,33.0,Yes,No,2015-12-27,45.32,70.34,15.2,7.0,NNW,58.28,,Launceston,8.0,SE,66.2,,28.0
15.0,54.0,6.0,,NW,42.0,No,No,2015-12-28,47.48,75.92,0.0,7.0,NW,62.78,,Launceston,1.0,SE,74.84,,37.0
7.0,72.0,,,N,21.0,No,No,2015-12-29,51.08,86.72,0.0,6.0,ENE,63.32,,Launceston,,NW,82.4,,31.0
22.0,71.0,,,NW,35.0,No,No,2015-12-30,55.04,80.78,0.0,11.0,NW,66.2,,Launceston,,NNW,78.62,,39.0
19.0,69.0,,,NW,21.0,No,No,2015-12-31,52.7,90.68,0.0,2.0,WNW,67.64,,Launceston,,SE,90.14,,37.0
6.0,58.0,7.0,,SSE,24.0,No,No,2016-01-01,62.6,92.3,0.0,6.0,NNW,73.4,,Launceston,,SSE,89.96000000000001,,48.0
30.0,51.0,8.0,,SE,31.0,No,No,2016-01-02,61.7,76.46,0.0,28.0,SSE,63.68,,Launceston,,SE,74.84,,48.0
17.0,61.0,7.0,,SSE,36.0,No,No,2016-01-03,53.06,72.86,0.0,20.0,SE,61.34,,Launceston,8.0,SSE,68.72,,35.0
4.0,57.0,7.0,,SSE,43.0,No,No,2016-01-04,57.74,71.42,0.0,7.0,NW,62.6,,Launceston,8.0,SSE,69.08,,28.0
6.0,56.0,8.0,,N,52.0,No,No,2016-01-05,56.120000000000005,69.8,0.0,6.0,NW,64.22,,Launceston,8.0,SSE,67.64,,17.0
4.0,57.0,2.0,,NW,33.0,No,Yes,2016-01-06,55.22,81.32,0.0,6.0,WNW,67.82,,Launceston,1.0,SE,77.54,,35.0
20.0,85.0,8.0,,SSW,39.0,Yes,No,2016-01-07,59.540000000000006,78.44,1.2,4.0,NNW,63.14,,Launceston,1.0,NW,76.28,,37.0
15.0,57.0,,,,34.0,No,No,2016-01-08,53.42,84.2,0.0,7.0,NNW,63.32,,Launceston,7.0,NNW,82.58,,
24.0,68.0,,,NW,26.0,No,No,2016-01-09,56.84,86.9,0.0,9.0,NW,69.98,,Launceston,,NNW,85.82,,41.0
17.0,67.0,8.0,,NW,37.0,No,No,2016-01-10,58.82,82.22,0.0,2.0,N,67.82,,Launceston,,WNW,81.68,,41.0
26.0,77.0,7.0,,NW,21.0,No,Yes,2016-01-11,57.02,85.28,0.0,11.0,NNW,65.12,,Launceston,,NW,83.3,,43.0
20.0,63.0,,,NNW,46.0,Yes,No,2016-01-12,56.48,80.96,6.0,15.0,NNW,66.56,,Launceston,2.0,SE,76.82,,43.0
15.0,76.0,8.0,,W,38.0,No,Yes,2016-01-13,64.04,86.0,0.0,9.0,NNW,67.82,,Launceston,,NW,84.2,,43.0
7.0,67.0,8.0,,S,37.0,Yes,No,2016-01-14,64.22,68.72,1.2,9.0,SW,64.58,,Launceston,8.0,NW,64.58,,50.0
13.0,42.0,,,NW,28.0,No,No,2016-01-15,44.42,75.92,0.0,6.0,E,58.64,,Launceston,,ESE,72.14,,43.0
20.0,66.0,,,NNW,44.0,No,No,2016-01-16,46.76,76.28,0.0,6.0,NW,61.16,,Launceston,,NW,74.48,,35.0
17.0,58.0,,,NNW,40.0,No,No,2016-01-17,48.2,78.98,0.0,0.0,NW,62.42,,Launceston,3.0,,75.74000000000001,,33.0
22.0,74.0,3.0,,NW,34.0,No,No,2016-01-18,60.26,83.12,0.0,9.0,NW,68.0,,Launceston,6.0,NW,80.78,,35.0
19.0,76.0,1.0,,NNW,41.0,No,No,2016-01-19,59.36,81.14,0.0,9.0,NNW,66.92,,Launceston,8.0,NNW,78.8,,39.0
7.0,60.0,8.0,,NW,33.0,No,No,2016-01-20,64.58,82.58,0.0,17.0,N,66.02,,Launceston,,NNW,81.68,,43.0
28.0,64.0,8.0,,NW,36.0,No,No,2016-01-21,59.18,77.18,0.0,15.0,NW,65.66,,Launceston,4.0,NW,75.2,,46.0
20.0,76.0,7.0,,NW,52.0,No,No,2016-01-22,55.22,73.75999999999999,0.0,2.0,NW,61.7,,Launceston,6.0,N,72.68,,35.0
9.0,51.0,,,NW,30.0,No,No,2016-01-23,53.24,83.12,0.0,11.0,NNW,68.0,,Launceston,4.0,ESE,80.24000000000001,,37.0
9.0,55.0,,,NNW,29.0,No,No,2016-01-24,54.86,84.74,0.0,2.0,N,68.54,,Launceston,1.0,NNE,82.94,,35.0
15.0,63.0,8.0,,SSE,42.0,No,No,2016-01-25,60.8,75.38,0.0,24.0,SSE,61.88,,Launceston,3.0,SSE,72.32,,41.0
11.0,52.0,7.0,,ENE,31.0,No,No,2016-01-26,59.540000000000006,78.08,0.0,9.0,SSE,65.3,,Launceston,2.0,SSE,75.74000000000001,,22.0
15.0,50.0,8.0,,SSE,82.0,No,Yes,2016-01-27,57.2,76.82,0.0,15.0,SSW,67.1,,Launceston,8.0,SE,66.38,,33.0
19.0,75.0,8.0,,NW,62.0,Yes,Yes,2016-01-28,59.540000000000006,79.52,3.0,2.0,N,68.18,,Launceston,8.0,NNW,75.02,,37.0
22.0,89.0,8.0,,SE,89.0,Yes,Yes,2016-01-29,62.959999999999994,74.48,88.0,9.0,SSE,67.82,,Launceston,8.0,SSE,68.36,,46.0
20.0,75.0,8.0,,SSE,77.0,Yes,No,2016-01-30,64.04,70.88,54.2,26.0,SSE,66.74000000000001,,Launceston,6.0,SSE,67.1,,43.0
17.0,69.0,3.0,,SSE,48.0,No,No,2016-01-31,64.22,80.42,0.2,13.0,NNW,68.18,,Launceston,8.0,E,78.8,,52.0
15.0,68.0,7.0,,SSE,43.0,No,No,2016-02-01,61.7,86.53999999999999,0.0,17.0,SSE,71.6,,Launceston,,SSE,81.86,,33.0
13.0,80.0,6.0,,NW,32.0,No,No,2016-02-02,59.540000000000006,87.08000000000001,0.0,4.0,NNW,68.36,,Launceston,,N,85.28,,33.0
9.0,91.0,8.0,,SSE,30.0,No,No,2016-02-03,65.84,83.12,0.4,13.0,SSE,66.02,,Launceston,,NNW,79.88,,35.0
19.0,61.0,5.0,,NNW,53.0,No,No,2016-02-04,50.54,77.18,0.0,6.0,NNW,61.7,,Launceston,1.0,E,75.38,,33.0
13.0,70.0,8.0,,NW,46.0,No,No,2016-02-05,61.16,80.96,0.0,6.0,NW,66.74000000000001,,Launceston,2.0,NW,77.72,,30.0
15.0,55.0,,,NW,49.0,No,No,2016-02-06,64.75999999999999,80.06,0.0,6.0,NNW,70.16,,Launceston,,ENE,78.25999999999999,,31.0
13.0,72.0,7.0,,NNW,45.0,No,No,2016-02-07,65.84,82.04,0.0,2.0,NNW,69.08,,Launceston,,NW,80.24000000000001,,35.0
6.0,77.0,8.0,,NW,35.0,No,No,2016-02-08,65.48,85.82,0.0,6.0,NNE,70.34,,Launceston,,N,82.94,,31.0
20.0,51.0,7.0,,NNW,50.0,No,No,2016-02-09,62.78,80.24000000000001,0.0,4.0,NNW,67.28,,Launceston,1.0,SSW,76.82,,33.0
24.0,79.0,8.0,,NW,38.0,No,No,2016-02-10,58.64,78.98,0.0,2.0,NW,66.38,,Launceston,,E,76.64,,33.0
20.0,47.0,,,NNW,47.0,No,No,2016-02-11,57.74,78.25999999999999,0.0,15.0,NW,68.18,,Launceston,1.0,SE,76.64,,31.0
20.0,69.0,,,NW,50.0,No,No,2016-02-12,56.66,79.7,0.0,6.0,NW,68.54,,Launceston,1.0,ESE,78.25999999999999,,39.0
26.0,88.0,6.0,,NNW,37.0,No,No,2016-02-13,62.24,78.98,0.0,11.0,NNW,66.92,,Launceston,,NW,77.36,,46.0
19.0,63.0,,,NW,40.0,No,No,2016-02-14,54.68,73.22,0.0,20.0,NW,62.959999999999994,,Launceston,3.0,NNW,71.96,,50.0
30.0,62.0,1.0,,,71.0,No,No,2016-02-15,49.64,66.74000000000001,0.0,15.0,NNW,59.0,,Launceston,7.0,NW,63.68,,
17.0,51.0,1.0,,SW,33.0,No,No,2016-02-16,45.14,66.74000000000001,0.4,6.0,WSW,55.94,,Launceston,3.0,WNW,63.86,,50.0
15.0,61.0,6.0,,SSW,28.0,No,No,2016-02-17,54.32,77.0,0.0,4.0,SSE,59.9,,Launceston,,NNW,75.38,,39.0
7.0,68.0,2.0,,NW,44.0,No,No,2016-02-18,51.620000000000005,78.44,0.0,4.0,NNW,60.8,,Launceston,8.0,N,77.0,,33.0
15.0,78.0,,,NW,28.0,No,No,2016-02-19,57.74,75.02,0.0,17.0,NNW,64.58,,Launceston,,NNW,72.32,,44.0
7.0,61.0,3.0,,NW,33.0,No,No,2016-02-20,42.8,76.1,0.0,4.0,N,55.58,,Launceston,,E,74.48,,28.0
20.0,69.0,,,NNW,42.0,No,No,2016-02-21,50.36,78.08,0.0,6.0,NNW,62.059999999999995,,Launceston,,E,75.92,,39.0
15.0,83.0,,,NNW,49.0,No,No,2016-02-22,59.18,80.78,0.0,2.0,NNW,63.86,,Launceston,4.0,SW,78.98,,31.0
19.0,95.0,7.0,,N,37.0,No,Yes,2016-02-23,57.56,87.61999999999999,0.2,2.0,NNW,61.88,,Launceston,4.0,NNW,84.02,,39.0
20.0,82.0,8.0,,NNW,90.0,Yes,Yes,2016-02-24,61.7,67.28,2.2,19.0,NNW,66.2,,Launceston,8.0,NNW,66.38,,33.0
24.0,95.0,8.0,,NNW,77.0,Yes,No,2016-02-25,58.459999999999994,69.25999999999999,21.0,7.0,NNW,60.980000000000004,,Launceston,8.0,WNW,67.46,,48.0
20.0,62.0,,,WNW,45.0,No,No,2016-02-26,57.2,71.24000000000001,0.4,19.0,WNW,61.34,,Launceston,2.0,NNW,68.9,,44.0
20.0,80.0,1.0,,NNW,59.0,No,No,2016-02-27,54.32,74.84,0.0,15.0,N,62.78,,Launceston,1.0,NNW,73.58,,35.0
13.0,75.0,,,SSE,34.0,No,No,2016-02-28,57.02,80.24000000000001,0.0,13.0,ESE,62.78,,Launceston,2.0,NW,77.54,,37.0
9.0,80.0,8.0,,SSE,71.0,No,No,2016-02-29,56.48,68.72,0.0,7.0,S,59.0,,Launceston,8.0,SSE,67.1,,26.0
26.0,72.0,5.0,,N,70.0,No,No,2016-03-01,55.58,76.1,0.8,2.0,N,65.12,,Launceston,7.0,SSE,73.04,,35.0
20.0,82.0,4.0,,NNW,35.0,No,No,2016-03-02,61.88,82.04,0.0,6.0,NNW,66.92,,Launceston,,NW,80.06,,35.0
13.0,51.0,5.0,,NNW,51.0,No,No,2016-03-03,60.26,77.54,0.0,6.0,NW,65.48,,Launceston,,SE,75.74000000000001,,28.0
13.0,85.0,,,NW,48.0,No,No,2016-03-04,54.14,80.06,0.0,0.0,NW,60.980000000000004,,Launceston,,,79.16,,28.0
17.0,79.0,,,NW,39.0,No,No,2016-03-05,55.22,83.12,0.0,7.0,NW,64.58,,Launceston,,SSE,81.68,,30.0
13.0,84.0,1.0,,N,45.0,No,No,2016-03-06,54.14,81.5,0.0,0.0,NW,61.7,,Launceston,2.0,,79.52,,22.0
13.0,83.0,8.0,,N,65.0,No,No,2016-03-07,60.8,75.92,0.0,4.0,NNW,66.92,,Launceston,7.0,ENE,73.58,,24.0
6.0,80.0,8.0,,ESE,70.0,No,No,2016-03-08,60.08,73.75999999999999,0.4,6.0,NW,62.6,,Launceston,8.0,ESE,69.98,,20.0
20.0,89.0,7.0,,NNW,66.0,No,No,2016-03-09,62.059999999999995,81.14,0.6,2.0,NNW,66.92,,Launceston,1.0,SW,79.34,,39.0
13.0,58.0,8.0,,SSE,61.0,No,Yes,2016-03-10,59.18,71.06,0.0,13.0,NNW,60.62,,Launceston,8.0,SE,68.18,,26.0
11.0,88.0,7.0,,SSE,68.0,Yes,Yes,2016-03-11,59.72,80.06,6.0,2.0,S,62.959999999999994,,Launceston,5.0,ESE,76.28,,22.0
15.0,91.0,4.0,,NW,63.0,Yes,No,2016-03-12,62.42,80.24000000000001,1.6,0.0,NNW,67.64,,Launceston,,,79.88,,31.0
13.0,92.0,8.0,,NW,57.0,No,No,2016-03-13,64.94,78.08,0.0,0.0,NNW,66.38,,Launceston,,,77.18,,26.0
28.0,86.0,7.0,,SSE,49.0,No,No,2016-03-14,58.82,71.6,0.0,9.0,SE,62.42,,Launceston,1.0,ESE,68.9,,59.0
26.0,64.0,7.0,,SSE,45.0,No,No,2016-03-15,53.24,67.46,0.0,20.0,SSE,56.84,,Launceston,8.0,SSE,64.58,,43.0
9.0,66.0,8.0,,N,45.0,No,No,2016-03-16,49.1,72.32,0.0,7.0,NNW,58.459999999999994,,Launceston,7.0,ESE,69.98,,24.0
19.0,70.0,8.0,,NNW,56.0,No,Yes,2016-03-17,52.7,75.74000000000001,0.0,2.0,N,62.78,,Launceston,8.0,NE,73.22,,37.0
9.0,96.0,8.0,,SSW,91.0,Yes,Yes,2016-03-18,62.42,64.22,17.6,4.0,SSW,63.5,,Launceston,7.0,W,59.540000000000006,,57.0
15.0,58.0,,,SSE,45.0,Yes,No,2016-03-19,46.76,64.75999999999999,22.5,6.0,ESE,55.22,,Launceston,8.0,SE,62.6,,39.0
4.0,76.0,,,SE,37.0,No,No,2016-03-20,42.08,71.24000000000001,0.0,0.0,SE,52.52,,Launceston,,,68.36,,26.0
7.0,78.0,,,SSE,44.0,No,No,2016-03-21,45.5,74.3,0.0,6.0,S,54.5,,Launceston,,E,71.42,,28.0
7.0,88.0,,,NNW,52.0,No,No,2016-03-22,48.74,72.5,0.0,6.0,NNW,54.14,,Launceston,3.0,E,71.96,,30.0
11.0,96.0,8.0,,NNW,64.0,No,No,2016-03-23,51.98,69.98,0.0,4.0,NNW,56.120000000000005,,Launceston,4.0,NW,68.18,,26.0
15.0,75.0,8.0,,NNW,44.0,No,No,2016-03-24,51.26,73.58,0.0,6.0,NNW,57.74,,Launceston,,ESE,73.22,,33.0
17.0,93.0,8.0,,NNW,64.0,No,No,2016-03-25,46.04,69.44,0.0,2.0,NNW,51.44,,Launceston,8.0,ENE,66.02,,33.0
15.0,86.0,,,N,49.0,No,No,2016-03-26,48.56,74.66,0.0,9.0,NNW,57.379999999999995,,Launceston,8.0,NW,71.24000000000001,,30.0
7.0,76.0,,,NNW,39.0,No,No,2016-03-27,41.18,68.18,0.0,4.0,WNW,50.72,,Launceston,2.0,E,66.56,,22.0
9.0,79.0,,,NNW,30.0,No,No,2016-03-28,38.660000000000004,69.8,0.0,2.0,NNW,46.94,,Launceston,,E,66.92,,19.0
6.0,73.0,,,SE,51.0,No,No,2016-03-29,41.36,67.28,0.0,4.0,WNW,51.08,,Launceston,7.0,SE,65.48,,20.0
6.0,84.0,8.0,,NW,64.0,No,No,2016-03-30,51.26,69.8,0.0,4.0,NW,57.02,,Launceston,8.0,ENE,66.2,,15.0
20.0,92.0,,,NNW,67.0,No,No,2016-03-31,44.6,70.7,0.0,0.0,NNW,52.52,,Launceston,8.0,,68.54,,39.0
30.0,85.0,5.0,,NNW,65.0,No,Yes,2016-04-01,50.9,69.44,0.0,11.0,NNW,63.86,,Launceston,8.0,NNW,68.36,,46.0
20.0,71.0,,,W,43.0,Yes,No,2016-04-02,56.120000000000005,66.02,3.0,13.0,W,57.74,,Launceston,8.0,NNW,63.68,,44.0
7.0,71.0,,,N,44.0,No,No,2016-04-03,41.0,67.82,0.0,2.0,W,53.6,,Launceston,7.0,E,64.4,,24.0
20.0,81.0,,,N,62.0,No,No,2016-04-04,40.46,66.56,0.0,0.0,NNW,53.78,,Launceston,1.0,,63.5,,31.0
33.0,80.0,8.0,,NNW,50.0,No,No,2016-04-05,53.24,71.78,0.0,15.0,NNW,62.959999999999994,,Launceston,,NW,71.42,,54.0
11.0,77.0,7.0,,WSW,47.0,No,No,2016-04-06,55.22,63.5,1.0,6.0,WNW,57.74,,Launceston,4.0,NW,62.42,,30.0
19.0,70.0,,,NNW,59.0,No,No,2016-04-07,35.24,64.58,0.0,2.0,NNW,49.28,,Launceston,1.0,E,62.42,,33.0
26.0,81.0,7.0,,NNW,65.0,No,No,2016-04-08,47.84,68.0,0.0,19.0,NNW,60.08,,Launceston,8.0,NNW,66.38,,43.0
22.0,83.0,8.0,,NNW,56.0,No,No,2016-04-09,53.78,68.36,0.0,17.0,NNW,61.88,,Launceston,3.0,NNW,66.02,,50.0
28.0,70.0,1.0,,NW,48.0,No,No,2016-04-10,57.379999999999995,68.72,0.0,26.0,WNW,61.16,,Launceston,8.0,NNW,66.92,,56.0
15.0,67.0,,,WSW,41.0,No,No,2016-04-11,50.0,68.54,0.0,4.0,WNW,59.72,,Launceston,,WNW,66.74000000000001,,33.0
4.0,76.0,8.0,,ESE,41.0,No,No,2016-04-12,43.879999999999995,70.52,0.0,2.0,W,55.22,,Launceston,1.0,N,66.74000000000001,,17.0
6.0,77.0,7.0,,NNW,60.0,No,No,2016-04-13,45.14,67.64,0.0,0.0,NNW,51.26,,Launceston,8.0,,65.12,,17.0
2.0,83.0,8.0,,ENE,62.0,No,No,2016-04-14,48.56,66.74000000000001,0.0,6.0,NW,54.14,,Launceston,8.0,E,65.3,,11.0
24.0,91.0,5.0,,NNW,66.0,No,No,2016-04-15,51.08,67.82,0.0,11.0,NNW,60.62,,Launceston,1.0,NNW,64.58,,41.0
13.0,77.0,7.0,,SSE,34.0,No,No,2016-04-16,49.82,68.0,0.0,9.0,S,58.1,,Launceston,,SSE,66.92,,31.0
7.0,69.0,3.0,,SSE,43.0,No,No,2016-04-17,40.1,66.56,0.0,7.0,N,49.64,,Launceston,,E,64.4,,17.0
13.0,84.0,8.0,,NNW,64.0,No,No,2016-04-18,41.36,66.92,0.0,4.0,N,50.0,,Launceston,8.0,E,66.02,,28.0
19.0,92.0,8.0,,NNW,32.0,No,No,2016-04-19,50.0,73.58,0.0,2.0,NNW,62.6,,Launceston,,N,72.68,,31.0
13.0,78.0,,,NW,51.0,No,No,2016-04-20,41.0,76.28,0.0,0.0,NW,52.52,,Launceston,,,75.38,,20.0
9.0,90.0,8.0,,NNW,92.0,No,Yes,2016-04-21,48.56,64.4,0.4,2.0,NW,54.68,,Launceston,8.0,E,62.6,,35.0
6.0,79.0,,,SSE,45.0,Yes,No,2016-04-22,43.519999999999996,66.92,2.0,6.0,N,53.42,,Launceston,,E,64.04,,24.0
13.0,79.0,,,NW,55.0,No,No,2016-04-23,39.38,68.18,0.0,2.0,NW,49.1,,Launceston,,NNW,66.38,,24.0
11.0,82.0,,,NNW,37.0,No,No,2016-04-24,40.46,70.52,0.0,4.0,WNW,50.0,,Launceston,,ENE,70.16,,20.0
19.0,96.0,8.0,,NNW,59.0,No,No,2016-04-25,41.0,67.28,0.0,4.0,NW,49.46,,Launceston,,NNW,66.38,,31.0
17.0,98.0,3.0,,NNW,55.0,No,No,2016-04-26,45.86,72.86,0.0,6.0,NW,51.98,,Launceston,,NNW,71.06,,31.0
20.0,99.0,,,NW,49.0,No,No,2016-04-27,47.120000000000005,74.66,0.0,0.0,NW,52.16,,Launceston,,,70.52,,57.0
13.0,81.0,8.0,,NNW,75.0,No,Yes,2016-04-28,52.52,69.44,0.0,9.0,NNW,64.75999999999999,,Launceston,8.0,NW,65.48,,30.0
9.0,94.0,6.0,,NNW,96.0,Yes,Yes,2016-04-29,55.58,64.94,1.2,4.0,NW,59.36,,Launceston,8.0,S,61.7,,41.0
22.0,97.0,8.0,,NNW,85.0,Yes,Yes,2016-04-30,53.96,66.92,20.0,0.0,NNW,58.1,,Launceston,8.0,,64.94,,35.0
31.0,96.0,8.0,,NNW,64.0,Yes,Yes,2016-05-01,56.66,61.34,10.0,6.0,NW,57.02,,Launceston,8.0,WNW,56.3,,59.0
31.0,78.0,6.0,,NNW,75.0,Yes,Yes,2016-05-02,46.76,61.88,2.6,11.0,NNW,53.96,,Launceston,8.0,NNW,59.36,,72.0
19.0,94.0,8.0,,NNW,83.0,Yes,Yes,2016-05-03,53.78,58.1,14.8,30.0,NNW,56.3,,Launceston,,NNW,54.86,,83.0
26.0,72.0,,,NNW,68.0,Yes,Yes,2016-05-04,40.64,59.18,11.4,11.0,N,50.0,,Launceston,3.0,NW,56.3,,43.0
24.0,91.0,8.0,,NW,78.0,Yes,Yes,2016-05-05,50.0,64.22,4.0,22.0,NNW,57.74,,Launceston,8.0,NW,61.16,,52.0
