Rainfall,Humidity_3_pm,Pressure_3_pm,Humidity_9_am,Max_Temp_F,Date,Rain_Today,Min_Temp_F,Wind_Gust_Speed,Temp_9_am_F,Rain_Tomorrow,Wind_Dir_9_am,Wind_Speed_9_am,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Temp_3_pm_F,Location,Pressure_9_am
0.0,100.0,1015.0,100.0,66.74000000000001,2016-01-05,No,61.7,31.0,63.68,No,SW,7.0,SSE,15.0,SE,65.12,BadgerysCreek,1017.2
0.0,100.0,1011.9,100.0,70.16,2016-01-06,No,61.7,30.0,62.24,No,SSW,9.0,SW,13.0,S,64.75999999999999,BadgerysCreek,1013.0
0.0,54.0,1015.1,69.0,77.36,2016-01-07,No,60.08,,69.8,No,SSW,22.0,SSW,24.0,,76.46,BadgerysCreek,1014.3
0.0,45.0,1017.9,55.0,83.84,2016-01-08,No,,35.0,72.32,No,WNW,4.0,NNE,11.0,E,82.4,BadgerysCreek,1020.0
0.0,54.0,1017.9,74.0,84.02,2016-01-09,No,64.4,26.0,69.62,No,N,6.0,NE,13.0,NNE,80.96,BadgerysCreek,1021.7
0.0,45.0,1016.1,73.0,90.32,2016-01-10,No,60.26,31.0,73.04,No,NE,6.0,NE,9.0,ESE,88.34,BadgerysCreek,1020.3
0.0,36.0,1009.1,77.0,,2016-01-11,No,63.32,37.0,75.38,Yes,NNE,4.0,NE,7.0,E,96.98,BadgerysCreek,1013.2
5.0,53.0,1011.1,65.0,94.28,2016-01-12,Yes,67.46,33.0,80.6,No,N,7.0,ESE,19.0,SE,84.56,BadgerysCreek,1010.3
0.0,55.0,1014.9,74.0,92.11999999999999,2016-01-13,No,62.42,24.0,74.12,No,NNE,4.0,N,7.0,ESE,88.34,BadgerysCreek,1019.3
0.0,42.0,1008.4,73.0,105.44,2016-01-14,No,67.28,46.0,82.22,Yes,NNW,4.0,ENE,13.0,S,92.66,BadgerysCreek,1011.5
29.8,60.0,1024.2,97.0,73.22,2016-01-15,Yes,54.32,43.0,55.94,No,WSW,13.0,S,20.0,S,69.08,BadgerysCreek,1024.8
0.6,74.0,1026.2,84.0,72.86,2016-01-16,No,55.76,43.0,62.24,No,SSE,7.0,ESE,15.0,SSE,67.82,BadgerysCreek,1027.6
0.2,51.0,1022.0,64.0,79.7,2016-01-17,No,56.84,30.0,69.44,No,SSE,7.0,NE,9.0,E,75.92,BadgerysCreek,1025.3
0.2,42.0,1016.9,73.0,85.1,2016-01-18,No,58.1,28.0,69.8,No,SW,4.0,NNE,7.0,ENE,81.14,BadgerysCreek,1020.4
0.0,33.0,1012.2,82.0,95.0,2016-01-19,No,60.08,22.0,70.7,No,WSW,2.0,NNE,11.0,NNE,93.2,BadgerysCreek,1017.3
0.0,21.0,1009.1,65.0,102.02,2016-01-20,No,62.24,41.0,78.08,No,N,4.0,NNW,11.0,SSE,101.11999999999999,BadgerysCreek,1012.5
0.0,39.0,1006.6,64.0,101.3,2016-01-21,No,69.08,46.0,80.42,Yes,NNW,6.0,NE,7.0,SW,98.78,BadgerysCreek,1010.6
17.6,89.0,1006.6,100.0,81.14,2016-01-22,Yes,70.16,17.0,73.58,Yes,NNE,4.0,N,7.0,N,77.36,BadgerysCreek,1010.3
9.6,66.0,1008.5,69.0,81.68,2016-01-23,Yes,68.72,43.0,78.44,Yes,SW,11.0,S,19.0,SSE,77.54,BadgerysCreek,1006.8
2.8,71.0,1011.6,100.0,76.28,2016-01-24,Yes,65.66,19.0,67.28,No,WSW,7.0,ENE,9.0,SE,74.48,BadgerysCreek,1013.6
0.0,79.0,1013.1,89.0,76.46,2016-01-25,No,66.92,19.0,70.88,Yes,SW,4.0,E,7.0,NE,72.68,BadgerysCreek,1014.7
1.4,58.0,1016.0,99.0,84.56,2016-01-26,Yes,65.66,30.0,71.24000000000001,No,SE,4.0,E,17.0,ENE,82.94,BadgerysCreek,1017.7
0.0,83.0,1013.8,90.0,75.74000000000001,2016-01-27,No,66.02,28.0,70.88,No,,0.0,ENE,6.0,NE,72.86,BadgerysCreek,1016.2
0.0,58.0,1003.7,85.0,88.7,2016-01-28,No,68.18,102.0,72.14,Yes,NNE,7.0,E,4.0,SSW,86.18,BadgerysCreek,1008.0
16.8,80.0,1001.8,95.0,82.04,2016-01-29,Yes,64.22,46.0,73.22,Yes,ESE,6.0,ESE,9.0,WSW,76.46,BadgerysCreek,1003.0
33.0,69.0,1001.7,83.0,84.38000000000001,2016-01-30,Yes,63.32,98.0,71.6,Yes,WSW,4.0,ESE,17.0,ESE,83.3,BadgerysCreek,1004.8
38.4,40.0,1003.8,100.0,84.02,2016-01-31,Yes,61.7,33.0,68.9,No,NE,4.0,WNW,20.0,W,83.12,BadgerysCreek,1004.2
0.2,62.0,1002.2,88.0,80.42,2016-02-01,No,62.78,30.0,67.46,No,,0.0,SSW,11.0,S,73.4,BadgerysCreek,1004.0
0.8,48.0,1003.3,80.0,83.48,2016-02-02,No,56.3,33.0,67.64,No,SW,6.0,E,9.0,ESE,81.14,BadgerysCreek,1006.4
0.0,45.0,1001.0,83.0,90.14,2016-02-03,No,59.36,28.0,69.98,Yes,,0.0,NNW,6.0,ESE,88.34,BadgerysCreek,1003.9
2.8,57.0,1013.0,85.0,76.82,2016-02-04,Yes,64.04,54.0,67.28,No,SW,19.0,SSE,28.0,S,75.38,BadgerysCreek,1012.5
0.0,55.0,1017.6,73.0,78.44,2016-02-05,No,61.34,41.0,68.18,No,SSW,9.0,SSE,20.0,SSE,75.74000000000001,BadgerysCreek,1018.0
0.0,64.0,1016.5,76.0,78.62,2016-02-06,No,61.519999999999996,33.0,69.08,Yes,SSW,15.0,ESE,17.0,SE,77.36,BadgerysCreek,1018.2
2.6,63.0,1015.9,81.0,82.22,2016-02-07,Yes,60.62,26.0,70.7,No,WSW,7.0,E,9.0,E,78.08,BadgerysCreek,1018.2
0.0,50.0,1017.1,84.0,86.18,2016-02-08,No,59.72,28.0,70.34,No,SW,7.0,N,7.0,E,84.02,BadgerysCreek,1019.2
0.0,58.0,1018.8,80.0,82.58,2016-02-09,No,62.6,26.0,72.68,No,SW,11.0,E,13.0,E,80.6,BadgerysCreek,1020.9
0.0,48.0,1012.2,87.0,87.44,2016-02-10,No,59.540000000000006,24.0,69.08,No,NW,2.0,N,6.0,ENE,84.91999999999999,BadgerysCreek,1016.5
0.0,52.0,1013.1,81.0,85.82,2016-02-11,No,61.88,28.0,71.96,No,E,2.0,ENE,13.0,ENE,85.1,BadgerysCreek,1015.6
0.0,48.0,1014.0,83.0,87.98,2016-02-12,No,65.48,30.0,74.3,No,ESE,2.0,NE,11.0,ESE,86.36,BadgerysCreek,1016.9
0.0,43.0,1010.2,85.0,90.86,2016-02-13,No,62.42,24.0,72.14,No,NNE,7.0,N,13.0,N,87.98,BadgerysCreek,1014.5
0.0,34.0,1004.8,88.0,100.58000000000001,2016-02-14,No,64.04,37.0,72.32,No,,0.0,ENE,7.0,E,97.7,BadgerysCreek,1008.5
0.0,55.0,1006.6,77.0,89.06,2016-02-15,No,69.44,31.0,74.66,No,SW,6.0,ENE,15.0,ENE,86.53999999999999,BadgerysCreek,1011.7
0.0,58.0,1008.1,56.0,83.3,2016-02-16,No,59.18,35.0,72.14,No,SSE,9.0,ESE,22.0,SE,79.34,BadgerysCreek,1009.4
0.0,49.0,1007.5,68.0,80.06,2016-02-17,No,62.059999999999995,33.0,67.28,No,SSE,7.0,SE,6.0,E,76.64,BadgerysCreek,1011.5
0.0,48.0,1007.8,74.0,83.66,2016-02-18,No,55.4,28.0,66.56,No,WSW,7.0,NNE,7.0,ENE,82.22,BadgerysCreek,1010.0
0.0,43.0,1008.9,84.0,92.48,2016-02-19,No,64.4,28.0,72.32,No,,0.0,N,13.0,E,90.68,BadgerysCreek,1012.4
0.0,63.0,1017.7,79.0,84.56,2016-02-20,No,71.06,65.0,73.4,Yes,SSW,11.0,ESE,17.0,SSW,80.78,BadgerysCreek,1018.2
6.4,64.0,1023.8,90.0,85.28,2016-02-21,Yes,66.02,28.0,71.42,No,SE,7.0,ENE,13.0,ENE,83.48,BadgerysCreek,1025.4
0.0,51.0,1021.2,95.0,88.52,2016-02-22,No,63.5,30.0,70.52,No,WSW,2.0,N,9.0,NE,86.0,BadgerysCreek,1025.3
0.0,33.0,1016.8,87.0,90.86,2016-02-23,No,61.34,24.0,72.32,No,ESE,4.0,N,13.0,N,89.06,BadgerysCreek,1021.3
0.0,24.0,1012.0,92.0,97.88000000000001,2016-02-24,No,60.980000000000004,28.0,70.34,No,ENE,2.0,NNE,9.0,ENE,95.36,BadgerysCreek,1016.1
0.0,25.0,1008.3,84.0,103.82,2016-02-25,No,62.78,31.0,73.58,No,,0.0,N,11.0,SW,102.38000000000001,BadgerysCreek,1012.2
0.0,65.0,1015.2,75.0,81.86,2016-02-26,No,68.54,28.0,75.56,No,SSW,17.0,ESE,13.0,ESE,80.06,BadgerysCreek,1015.6
0.0,53.0,1018.1,75.0,84.74,2016-02-27,No,66.2,33.0,74.48,No,SE,9.0,ESE,20.0,ESE,81.86,BadgerysCreek,1019.4
0.0,43.0,1016.2,86.0,86.53999999999999,2016-02-28,No,61.519999999999996,31.0,70.7,No,E,4.0,E,6.0,E,85.1,BadgerysCreek,1018.7
0.0,65.0,1019.8,82.0,82.94,2016-02-29,No,62.24,30.0,70.7,No,S,7.0,ENE,20.0,ESE,81.14,BadgerysCreek,1021.2
0.0,50.0,1019.2,100.0,87.08000000000001,2016-03-01,No,62.6,26.0,70.52,No,S,2.0,NNE,15.0,ENE,84.02,BadgerysCreek,1022.0
0.0,38.0,1018.0,94.0,92.3,2016-03-02,No,59.72,30.0,67.64,No,N,2.0,ENE,11.0,ENE,90.32,BadgerysCreek,1021.4
0.0,38.0,1018.3,87.0,94.1,2016-03-03,No,65.12,31.0,73.4,No,NE,4.0,NNE,11.0,E,90.86,BadgerysCreek,1021.3
0.0,49.0,1018.9,87.0,88.52,2016-03-04,No,63.32,30.0,74.12,No,SSE,4.0,NE,11.0,ENE,86.0,BadgerysCreek,1022.0
0.0,32.0,1018.2,98.0,91.4,2016-03-05,No,59.540000000000006,28.0,67.64,No,ENE,2.0,NE,11.0,E,89.06,BadgerysCreek,1021.7
0.0,49.0,1019.8,93.0,90.14,2016-03-06,No,59.540000000000006,30.0,69.8,No,WSW,6.0,NNE,9.0,ENE,89.06,BadgerysCreek,1023.0
0.0,43.0,1017.8,94.0,91.4,2016-03-07,No,62.959999999999994,28.0,70.88,No,SE,4.0,ENE,9.0,E,88.88000000000001,BadgerysCreek,1021.4
0.0,41.0,1021.3,80.0,88.7,2016-03-08,No,64.04,35.0,75.02,No,SSE,2.0,E,22.0,ENE,86.36,BadgerysCreek,1023.5
0.0,46.0,1016.8,85.0,95.9,2016-03-09,No,66.92,24.0,74.66,No,NNE,4.0,E,11.0,NNE,92.48,BadgerysCreek,1021.4
0.0,56.0,1018.3,87.0,89.41999999999999,2016-03-10,No,66.74000000000001,26.0,75.38,No,SW,4.0,ESE,15.0,ESE,88.34,BadgerysCreek,1019.9
0.2,64.0,1017.8,94.0,87.44,2016-03-11,No,70.52,26.0,73.4,No,S,4.0,SW,13.0,SW,82.04,BadgerysCreek,1019.9
0.0,38.0,1016.7,83.0,93.38000000000001,2016-03-12,No,66.02,30.0,74.12,No,WNW,4.0,NE,7.0,E,92.3,BadgerysCreek,1019.7
0.0,44.0,1017.0,81.0,88.34,2016-03-13,No,66.2,28.0,74.12,No,E,2.0,ENE,7.0,E,86.18,BadgerysCreek,1020.7
0.0,59.0,1013.2,96.0,91.58000000000001,2016-03-14,No,66.92,52.0,71.06,Yes,,0.0,SE,24.0,SSE,83.48,BadgerysCreek,1016.3
5.0,59.0,1018.5,80.0,81.14,2016-03-15,Yes,68.36,31.0,69.98,Yes,SSW,11.0,SE,13.0,S,80.24000000000001,BadgerysCreek,1019.9
1.2,52.0,1017.5,93.0,82.22,2016-03-16,Yes,64.04,30.0,66.56,Yes,SW,11.0,SSE,13.0,SSE,80.06,BadgerysCreek,1020.2
4.8,60.0,1012.1,94.0,82.75999999999999,2016-03-17,Yes,64.22,30.0,69.62,No,SW,6.0,E,9.0,E,80.42,BadgerysCreek,1017.0
0.0,65.0,996.4,100.0,84.02,2016-03-18,No,61.16,44.0,66.02,No,N,4.0,N,19.0,WNW,81.68,BadgerysCreek,1003.3
0.8,31.0,1010.5,51.0,76.64,2016-03-19,No,53.06,31.0,64.04,No,SSW,2.0,S,6.0,SE,74.84,BadgerysCreek,1011.0
0.0,55.0,1016.0,62.0,76.82,2016-03-20,No,59.540000000000006,37.0,62.6,Yes,SW,15.0,SSE,13.0,SE,71.42,BadgerysCreek,1017.6
1.4,67.0,1016.7,81.0,72.32,2016-03-21,Yes,58.64,28.0,61.519999999999996,Yes,SW,13.0,S,17.0,ESE,67.46,BadgerysCreek,1018.6
1.4,47.0,1015.0,68.0,77.9,2016-03-22,Yes,55.76,43.0,64.4,No,SW,22.0,SSW,19.0,SSW,76.82,BadgerysCreek,1017.7
0.0,37.0,1015.8,79.0,82.4,2016-03-23,No,53.78,28.0,63.32,No,SW,9.0,NE,6.0,E,80.42,BadgerysCreek,1018.2
0.0,30.0,1018.1,94.0,86.18,2016-03-24,No,55.04,28.0,62.42,No,SE,4.0,NNE,13.0,E,84.56,BadgerysCreek,1020.8
0.0,55.0,1016.2,88.0,79.16,2016-03-25,No,57.02,17.0,64.04,No,,0.0,NNE,6.0,S,74.84,BadgerysCreek,1018.9
0.0,45.0,1014.8,83.0,84.2,2016-03-26,No,57.92,28.0,66.2,No,SW,4.0,ESE,7.0,ESE,83.3,BadgerysCreek,1018.7
0.0,60.0,1016.1,98.0,82.58,2016-03-27,No,59.18,31.0,67.82,Yes,NNW,6.0,E,19.0,ESE,78.25999999999999,BadgerysCreek,1018.2
1.4,68.0,1015.1,93.0,79.52,2016-03-28,Yes,63.5,20.0,68.0,No,SW,7.0,NE,11.0,ESE,77.36,BadgerysCreek,1018.7
0.0,98.0,1016.6,86.0,74.48,2016-03-29,No,66.02,15.0,68.72,Yes,SSW,4.0,WNW,6.0,SSW,68.54,BadgerysCreek,1017.9
15.2,43.0,1012.1,100.0,81.14,2016-03-30,Yes,60.8,24.0,66.2,No,WSW,4.0,SSW,4.0,W,76.82,BadgerysCreek,1014.9
0.2,40.0,1015.6,74.0,80.06,2016-03-31,No,52.52,26.0,63.14,No,NNE,2.0,SE,6.0,ESE,78.08,BadgerysCreek,1017.3
0.0,42.0,1014.6,91.0,83.48,2016-04-01,No,58.1,26.0,63.32,No,WSW,4.0,NNE,11.0,N,82.4,BadgerysCreek,1019.1
0.0,25.0,1014.6,100.0,87.08000000000001,2016-04-02,No,55.04,30.0,61.519999999999996,No,,0.0,S,9.0,S,86.0,BadgerysCreek,1016.8
0.0,62.0,1021.2,71.0,80.24000000000001,2016-04-03,No,58.64,30.0,70.88,No,SSW,6.0,ESE,20.0,SE,76.64,BadgerysCreek,1024.9
0.2,68.0,1019.0,87.0,77.9,2016-04-04,No,63.5,26.0,67.82,No,SW,11.0,E,15.0,ENE,76.28,BadgerysCreek,1023.1
0.0,43.0,1013.7,100.0,87.8,2016-04-05,No,59.540000000000006,28.0,65.12,No,,0.0,NNE,15.0,ENE,87.26,BadgerysCreek,1020.2
0.0,27.0,1010.7,78.0,96.8,2016-04-06,No,57.379999999999995,43.0,73.04,No,ESE,4.0,NW,26.0,NNW,95.9,BadgerysCreek,1016.0
0.2,58.0,1022.2,67.0,69.44,2016-04-07,No,64.4,20.0,66.74000000000001,No,SE,11.0,ESE,11.0,SSE,67.64,BadgerysCreek,1023.2
0.0,80.0,1021.4,75.0,71.78,2016-04-08,No,61.34,15.0,64.58,No,W,2.0,E,4.0,NE,67.82,BadgerysCreek,1023.4
0.4,50.0,1018.0,74.0,79.7,2016-04-09,No,55.04,24.0,67.28,No,WSW,9.0,NE,9.0,E,77.9,BadgerysCreek,1022.0
0.0,33.0,1014.8,79.0,84.74,2016-04-10,No,51.620000000000005,17.0,65.66,No,SSW,4.0,N,7.0,NE,82.94,BadgerysCreek,1019.6
0.0,40.0,1015.6,58.0,81.86,2016-04-11,No,50.9,31.0,67.28,Yes,W,2.0,ESE,20.0,ESE,78.08,BadgerysCreek,1017.8
2.6,64.0,1021.4,82.0,73.75999999999999,2016-04-12,Yes,60.8,24.0,65.48,No,ESE,6.0,ESE,9.0,ESE,70.52,BadgerysCreek,1023.3
0.2,65.0,1025.8,75.0,76.28,2016-04-13,No,55.4,24.0,66.38,No,SW,7.0,ENE,13.0,ESE,70.52,BadgerysCreek,1027.7
0.0,71.0,1027.1,98.0,75.38,2016-04-14,No,54.32,24.0,62.78,No,W,4.0,ENE,15.0,ENE,71.42,BadgerysCreek,1030.2
0.0,35.0,1020.6,85.0,83.48,2016-04-15,No,55.4,24.0,66.74000000000001,No,N,6.0,NE,9.0,NNE,82.04,BadgerysCreek,1026.3
0.0,41.0,1017.0,100.0,85.1,2016-04-16,No,52.7,26.0,64.22,No,,0.0,E,13.0,ESE,82.4,BadgerysCreek,1021.0
0.2,73.0,1020.3,80.0,74.84,2016-04-17,No,61.16,24.0,66.56,No,SSW,11.0,ESE,11.0,SE,68.72,BadgerysCreek,1022.5
0.0,69.0,1019.3,74.0,75.56,2016-04-18,No,55.4,31.0,67.1,Yes,SW,17.0,SSE,15.0,ESE,69.62,BadgerysCreek,1022.0
1.4,63.0,1019.5,88.0,78.62,2016-04-19,Yes,57.92,24.0,66.38,No,SW,7.0,ESE,11.0,E,74.84,BadgerysCreek,1021.9
0.2,50.0,1021.2,100.0,80.42,2016-04-20,No,54.86,24.0,64.75999999999999,No,SW,4.0,NE,9.0,ESE,78.44,BadgerysCreek,1024.6
0.0,42.0,1018.2,100.0,83.84,2016-04-21,No,56.84,20.0,63.68,No,,0.0,NNE,9.0,NNE,83.3,BadgerysCreek,1023.1
0.2,78.0,1019.4,78.0,79.52,2016-04-22,No,52.879999999999995,41.0,67.1,Yes,ESE,2.0,WSW,7.0,WSW,64.94,BadgerysCreek,1020.2
1.6,59.0,1024.7,67.0,69.25999999999999,2016-04-23,Yes,57.02,37.0,64.94,Yes,SSW,20.0,S,22.0,S,67.46,BadgerysCreek,1024.8
1.8,52.0,1028.9,87.0,73.04,2016-04-24,Yes,57.2,28.0,64.04,No,SW,7.0,SE,13.0,ESE,70.88,BadgerysCreek,1030.2
0.2,46.0,1028.8,85.0,76.1,2016-04-25,No,49.64,20.0,62.24,No,SW,9.0,NNE,9.0,NNE,74.12,BadgerysCreek,1032.1
0.0,49.0,1026.9,86.0,77.18,2016-04-26,No,48.379999999999995,22.0,62.78,No,SSW,6.0,NE,9.0,ENE,76.28,BadgerysCreek,1030.9
0.2,45.0,1022.6,100.0,78.25999999999999,2016-04-27,No,47.84,30.0,59.18,No,,0.0,NNE,19.0,NNE,77.72,BadgerysCreek,1028.0
0.0,44.0,1020.9,100.0,80.96,2016-04-28,No,51.44,15.0,58.82,No,NNE,2.0,NE,7.0,NNE,80.24000000000001,BadgerysCreek,1025.1
0.0,54.0,1017.9,100.0,77.0,2016-04-29,No,49.64,13.0,61.16,No,SSW,6.0,NNE,7.0,NNE,75.2,BadgerysCreek,1022.9
1.0,66.0,1015.5,100.0,77.9,2016-04-30,No,60.62,17.0,64.22,No,NNW,2.0,N,7.0,N,75.38,BadgerysCreek,1018.7
0.8,35.0,1009.2,100.0,84.91999999999999,2016-05-01,No,53.42,50.0,64.04,No,N,9.0,W,22.0,WNW,83.84,BadgerysCreek,1013.2
0.2,44.0,1012.2,66.0,73.75999999999999,2016-05-02,No,43.7,19.0,60.440000000000005,No,SSW,2.0,NNE,7.0,NNE,71.42,BadgerysCreek,1017.1
0.0,25.0,1006.3,63.0,79.16,2016-05-03,No,40.64,41.0,61.34,No,W,2.0,NW,20.0,NW,78.25999999999999,BadgerysCreek,1012.6
0.0,37.0,1013.7,66.0,77.9,2016-05-04,No,44.78,26.0,60.62,No,WNW,4.0,ENE,6.0,ESE,77.18,BadgerysCreek,1015.3
0.0,39.0,1016.5,69.0,75.56,2016-05-05,No,44.6,19.0,60.8,No,S,2.0,NNE,9.0,N,74.48,BadgerysCreek,1020.8
0.0,32.0,1016.7,69.0,80.24000000000001,2016-05-06,No,44.42,19.0,63.86,No,W,4.0,N,11.0,WNW,78.62,BadgerysCreek,1019.6
0.0,48.0,1017.9,100.0,78.98,2016-05-07,No,42.44,20.0,54.86,No,,0.0,NE,9.0,NE,76.28,BadgerysCreek,1021.4
0.0,82.0,1013.9,100.0,68.18,2016-05-08,No,54.86,13.0,61.7,Yes,,0.0,,0.0,S,67.46,BadgerysCreek,1018.3
6.8,86.0,1002.6,100.0,70.34,2016-05-09,Yes,61.519999999999996,41.0,62.78,No,N,6.0,NNE,26.0,NW,69.62,BadgerysCreek,1008.5
0.2,46.0,1005.0,51.0,75.74000000000001,2016-05-10,No,57.379999999999995,52.0,69.62,No,NW,9.0,NW,20.0,NW,71.96,BadgerysCreek,1006.5
0.0,36.0,1012.6,60.0,73.04,2016-05-11,No,42.620000000000005,35.0,58.28,No,ENE,4.0,WSW,26.0,WSW,66.74000000000001,BadgerysCreek,1015.4
0.0,44.0,1014.4,50.0,75.74000000000001,2016-05-12,No,52.16,52.0,66.74000000000001,No,ESE,4.0,W,17.0,WSW,72.32,BadgerysCreek,1014.3
0.0,37.0,1019.5,68.0,78.08,2016-05-13,No,48.02,28.0,62.959999999999994,No,N,4.0,SW,15.0,SW,77.0,BadgerysCreek,1022.1
0.0,25.0,1019.5,91.0,80.06,2016-05-14,No,39.74,15.0,55.4,No,WSW,2.0,NNE,7.0,NE,78.62,BadgerysCreek,1024.0
0.0,42.0,1013.5,83.0,75.74000000000001,2016-05-15,No,42.620000000000005,20.0,53.42,No,NNW,4.0,N,9.0,NNE,73.4,BadgerysCreek,1017.4
0.0,47.0,1017.0,73.0,76.46,2016-05-16,No,43.7,28.0,62.42,No,NNE,4.0,NNE,17.0,NNE,73.22,BadgerysCreek,1022.0
0.0,26.0,1014.5,79.0,82.04,2016-05-17,No,47.48,39.0,60.8,No,SE,4.0,WSW,20.0,WSW,80.24000000000001,BadgerysCreek,1017.0
0.0,37.0,1015.1,78.0,70.16,2016-05-18,No,40.64,26.0,51.620000000000005,No,WSW,6.0,N,9.0,SSW,68.0,BadgerysCreek,1019.1
0.0,33.0,1013.8,67.0,73.58,2016-05-19,No,40.82,35.0,55.94,No,N,4.0,WSW,22.0,WSW,71.42,BadgerysCreek,1017.9
0.0,37.0,1018.7,69.0,75.2,2016-05-20,No,42.620000000000005,31.0,59.9,No,E,2.0,S,13.0,WSW,74.12,BadgerysCreek,1020.8
0.0,58.0,1023.6,82.0,72.5,2016-05-21,No,48.02,24.0,58.1,No,WSW,4.0,NNE,15.0,NNE,69.25999999999999,BadgerysCreek,1027.4
0.0,49.0,1019.8,100.0,76.64,2016-05-22,No,48.02,19.0,56.3,No,,0.0,NE,7.0,NE,75.2,BadgerysCreek,1024.6
0.0,23.0,1013.5,75.0,80.78,2016-05-23,No,45.5,48.0,65.3,No,N,13.0,WSW,31.0,WSW,71.78,BadgerysCreek,1013.7
0.0,26.0,1014.1,72.0,71.78,2016-05-24,No,37.4,44.0,51.620000000000005,No,WSW,2.0,SW,26.0,SW,68.9,BadgerysCreek,1018.4
0.0,31.0,1013.2,78.0,68.54,2016-05-25,No,37.22,19.0,50.72,No,NNE,2.0,N,6.0,NNE,67.46,BadgerysCreek,1018.0
0.4,52.0,1000.3,82.0,68.9,2016-05-26,No,48.74,41.0,53.96,No,NNE,6.0,WNW,17.0,WNW,66.92,BadgerysCreek,1006.3
0.0,34.0,1002.5,40.0,64.75999999999999,2016-05-27,No,49.28,63.0,58.459999999999994,No,WSW,13.0,WSW,31.0,W,62.42,BadgerysCreek,1003.5
0.0,74.0,1006.2,95.0,60.440000000000005,2016-05-28,No,36.5,37.0,46.22,Yes,W,4.0,WSW,4.0,WSW,59.540000000000006,BadgerysCreek,1007.4
3.4,29.0,1016.1,68.0,67.1,2016-05-29,Yes,37.58,33.0,53.24,No,S,4.0,SW,13.0,WSW,66.38,BadgerysCreek,1017.2
0.0,32.0,1024.1,70.0,66.56,2016-05-30,No,33.62,19.0,48.2,No,WSW,13.0,ESE,6.0,WSW,63.86,BadgerysCreek,1025.8
0.0,85.0,1027.4,82.0,65.12,2016-05-31,No,38.3,20.0,52.7,Yes,WSW,7.0,E,9.0,S,59.0,BadgerysCreek,1029.7
1.6,71.0,1026.3,99.0,61.7,2016-06-01,Yes,50.72,15.0,54.68,No,SW,7.0,SSE,7.0,WSW,60.980000000000004,BadgerysCreek,1029.1
0.2,52.0,1024.0,93.0,68.18,2016-06-02,No,47.120000000000005,20.0,55.22,No,SW,6.0,ENE,4.0,E,67.64,BadgerysCreek,1027.0
0.0,72.0,1021.7,82.0,64.22,2016-06-03,No,46.22,17.0,56.3,Yes,SW,7.0,SE,7.0,S,63.5,BadgerysCreek,1025.8
9.8,86.0,1009.0,100.0,65.3,2016-06-04,Yes,55.76,48.0,58.459999999999994,Yes,E,6.0,NE,26.0,ENE,64.58,BadgerysCreek,1015.7
100.2,100.0,996.9,100.0,64.58,2016-06-05,Yes,58.1,56.0,63.86,Yes,ENE,28.0,ENE,2.0,ENE,62.78,BadgerysCreek,1002.5
109.2,51.0,998.9,59.0,63.86,2016-06-06,Yes,56.120000000000005,57.0,58.28,No,W,15.0,WSW,28.0,WSW,62.42,BadgerysCreek,1000.4
0.0,48.0,1003.3,72.0,68.36,2016-06-07,No,46.4,48.0,56.3,No,N,7.0,WNW,24.0,W,62.42,BadgerysCreek,1003.6
0.0,51.0,1009.7,78.0,69.08,2016-06-08,No,42.620000000000005,31.0,56.48,No,NNE,7.0,NW,11.0,WNW,64.22,BadgerysCreek,1011.5
0.0,40.0,1006.0,66.0,71.96,2016-06-09,No,53.24,57.0,65.48,No,N,15.0,WNW,28.0,WNW,69.8,BadgerysCreek,1007.1
0.0,49.0,1017.0,76.0,70.34,2016-06-10,No,45.14,26.0,58.459999999999994,No,W,2.0,W,7.0,W,65.84,BadgerysCreek,1017.6
0.0,43.0,1021.0,64.0,67.46,2016-06-11,No,43.34,41.0,56.48,No,NNW,7.0,WSW,19.0,W,65.3,BadgerysCreek,1023.0
0.0,32.0,1035.2,70.0,62.42,2016-06-12,No,38.12,24.0,49.64,No,SW,17.0,SW,7.0,WSW,60.8,BadgerysCreek,1036.8
0.0,52.0,1035.1,87.0,66.92,2016-06-13,No,37.22,24.0,47.66,No,N,6.0,NNE,17.0,NNE,65.12,BadgerysCreek,1039.2
0.0,46.0,1031.5,100.0,70.16,2016-06-14,No,38.12,13.0,48.92,No,,0.0,NW,4.0,WSW,69.8,BadgerysCreek,1036.0
0.0,48.0,1029.7,82.0,68.0,2016-06-15,No,42.44,20.0,50.72,No,WSW,6.0,N,7.0,NNE,66.2,BadgerysCreek,1033.8
0.0,49.0,1019.1,100.0,68.72,2016-06-16,No,37.22,24.0,46.58,No,,0.0,NNE,9.0,NW,68.54,BadgerysCreek,1025.7
0.0,76.0,1014.1,99.0,64.22,2016-06-17,No,41.9,17.0,47.48,Yes,NW,4.0,N,9.0,N,63.5,BadgerysCreek,1018.0
5.0,85.0,1015.9,100.0,65.3,2016-06-18,Yes,47.48,13.0,54.68,No,W,2.0,SSW,6.0,S,62.6,BadgerysCreek,1017.4
0.4,100.0,1010.1,97.0,61.16,2016-06-19,No,53.24,20.0,57.56,Yes,SSW,6.0,ESE,7.0,NNE,59.72,BadgerysCreek,1017.3
23.6,59.0,994.5,100.0,66.56,2016-06-20,Yes,53.24,41.0,56.3,No,NW,6.0,NW,20.0,NW,61.519999999999996,BadgerysCreek,999.4
