Temp3pmC,Humidity9am,MaxTempC,Rainfall,Date,Evaporation,Humidity3pm,Temp9amC,Pressure3pm,Cloud3pm,Location,RainToday,Cloud9am,RainTomorrow,MinTempC,WindGustDir,Pressure9am,WindDir9am,WindSpeed9am,WindGustSpeed,WindDir3pm,WindSpeed3pm
,69.0,33.4,0.0,2014-06-21,5.2,,23.7,1013.6,,Katherine,No,0.0,No,17.1,ESE,1017.2,E,19.0,46.0,SE,26.0
30.6,72.0,31.2,0.0,2014-06-22,8.0,23.0,22.9,1014.8,0.0,Katherine,No,0.0,No,16.3,E,1018.6,ESE,11.0,43.0,ESE,22.0
30.0,43.0,30.4,0.0,2014-06-23,6.6,58.0,20.7,1013.7,0.0,Katherine,No,0.0,No,10.3,SE,1019.1,SE,13.0,46.0,SE,24.0
30.3,48.0,30.5,0.0,2014-06-24,7.6,64.0,16.0,1014.1,3.0,Katherine,No,1.0,No,6.5,E,1017.7,SE,9.0,46.0,SE,24.0
28.7,39.0,29.7,0.0,2014-06-25,5.8,66.0,18.9,1014.9,0.0,Katherine,No,0.0,No,8.5,ESE,1019.8,ESE,17.0,46.0,ESE,22.0
29.0,36.0,29.1,0.0,2014-06-26,6.8,19.0,18.9,1015.1,0.0,Katherine,No,0.0,No,10.7,ESE,1019.7,SE,13.0,37.0,ESE,24.0
30.0,62.0,30.8,0.0,2014-06-27,5.6,31.0,18.8,1013.0,0.0,Katherine,No,0.0,No,10.2,ESE,1017.3,ESE,15.0,31.0,E,9.0
31.5,54.0,31.5,0.0,2014-06-28,5.4,30.0,21.8,1011.8,3.0,Katherine,No,1.0,No,12.5,S,1016.2,SE,13.0,35.0,SE,17.0
24.0,30.0,29.7,0.0,2014-06-29,6.8,46.0,21.9,1013.9,0.0,Katherine,No,0.0,No,13.9,ESE,1017.4,ESE,22.0,41.0,E,19.0
26.0,37.0,26.9,0.0,2014-06-30,7.0,21.0,16.3,1016.0,4.0,Katherine,No,1.0,No,8.0,ESE,1020.7,ESE,28.0,52.0,SE,19.0
26.6,40.0,27.2,0.0,2014-07-01,8.0,16.0,15.9,1016.7,1.0,Katherine,No,1.0,No,8.9,ESE,1021.3,SE,13.0,44.0,ESE,20.0
26.2,42.0,27.5,0.0,2014-07-02,6.0,16.0,14.7,1014.4,2.0,Katherine,No,2.0,No,7.6,E,1019.8,SE,13.0,37.0,ESE,15.0
27.5,75.0,28.7,0.0,2014-07-03,5.2,41.0,16.2,1012.2,3.0,Katherine,No,1.0,No,8.4,,1017.0,E,17.0,,ESE,13.0
29.0,66.0,29.6,0.0,2014-07-04,4.4,,17.3,1012.7,0.0,Katherine,No,0.0,No,11.2,ESE,1016.7,SE,9.0,33.0,ESE,17.0
31.0,,31.0,0.0,2014-07-05,4.0,,19.9,1013.3,0.0,Katherine,No,1.0,No,12.6,SE,1017.5,SE,17.0,46.0,E,17.0
29.0,,29.7,0.0,2014-07-06,5.0,,21.0,1014.1,0.0,Katherine,No,3.0,No,12.1,E,1017.5,ESE,19.0,39.0,ESE,17.0
29.5,,29.9,0.0,2014-07-07,6.6,,17.7,1011.6,0.0,Katherine,No,1.0,No,9.5,ESE,1016.4,SE,15.0,43.0,ESE,19.0
30.0,61.0,31.4,0.0,2014-07-08,6.4,26.0,17.8,1010.2,0.0,Katherine,No,0.0,No,9.6,,1014.7,SE,9.0,,SW,13.0
30.7,51.0,31.4,0.0,2014-07-09,4.0,19.0,19.1,1011.0,1.0,Katherine,No,1.0,No,10.7,SE,1015.2,SE,11.0,30.0,SE,15.0
,42.0,31.0,0.0,2014-07-10,6.6,,18.0,1011.9,,Katherine,No,0.0,No,8.8,SE,1015.7,SE,7.0,31.0,ENE,13.0
29.0,,29.5,0.0,2014-07-11,4.6,,17.5,1013.0,0.0,Katherine,No,0.0,No,11.6,ESE,1017.7,SE,15.0,39.0,E,22.0
30.0,,30.5,0.0,2014-07-12,6.4,,19.5,1013.2,0.0,Katherine,No,2.0,No,12.8,ESE,1017.9,SE,13.0,35.0,ESE,22.0
30.0,56.0,32.0,0.0,2014-07-13,5.2,31.0,20.3,1010.8,0.0,Katherine,No,0.0,No,14.4,NE,1015.6,ESE,17.0,35.0,NE,15.0
30.5,69.0,31.7,0.0,2014-07-14,5.6,39.0,22.5,1011.6,1.0,Katherine,No,0.0,No,16.5,ENE,1016.0,NE,17.0,35.0,E,17.0
33.4,72.0,33.9,0.0,2014-07-15,6.5,,22.3,1011.0,0.0,Katherine,No,0.0,No,15.9,ENE,1015.0,ESE,9.0,26.0,E,11.0
32.3,71.0,32.8,0.0,2014-07-16,5.6,32.0,22.9,1012.7,0.0,Katherine,No,0.0,No,16.0,SE,1016.8,SE,11.0,39.0,ESE,17.0
31.8,70.0,32.5,0.0,2014-07-17,6.4,,22.5,1013.2,3.0,Katherine,No,1.0,No,16.5,E,1017.2,SE,11.0,48.0,ESE,28.0
29.0,,29.8,0.0,2014-07-18,6.8,,21.0,1013.7,0.0,Katherine,No,0.0,No,14.3,ESE,1018.6,ESE,24.0,43.0,ESE,19.0
30.0,49.0,31.1,0.0,2014-07-19,8.0,,18.9,1013.3,0.0,Katherine,No,0.0,No,11.1,E,1018.4,SSE,13.0,41.0,E,15.0
30.5,41.0,30.8,0.0,2014-07-20,6.0,20.0,19.3,1014.0,0.0,Katherine,No,0.0,No,11.5,ESE,1018.6,ESE,15.0,30.0,ESE,17.0
30.5,56.0,31.6,0.0,2014-07-21,6.2,,19.3,1013.7,2.0,Katherine,No,0.0,No,11.2,E,1018.0,SE,13.0,35.0,SE,17.0
31.0,56.0,31.1,0.0,2014-07-22,6.4,,17.6,1012.8,3.0,Katherine,No,3.0,No,11.4,E,1018.3,ESE,13.0,44.0,ESE,17.0
31.4,60.0,32.4,0.0,2014-07-23,5.8,,20.2,1011.3,0.0,Katherine,No,0.0,No,11.0,SE,1016.6,SE,6.0,28.0,ENE,6.0
31.8,76.0,32.3,0.0,2014-07-24,6.0,,19.5,1011.5,0.0,Katherine,No,0.0,No,10.2,NE,1016.1,ENE,6.0,24.0,S,11.0
31.5,71.0,32.4,0.0,2014-07-25,5.2,,20.8,1013.8,0.0,Katherine,No,0.0,No,13.7,ENE,1017.5,SE,9.0,31.0,SE,17.0
32.0,73.0,33.0,0.0,2014-07-26,5.0,29.0,21.8,1014.7,0.0,Katherine,No,0.0,No,11.4,ESE,1019.2,E,13.0,43.0,ESE,22.0
31.0,66.0,32.7,0.0,2014-07-27,7.4,,23.2,1014.1,5.0,Katherine,No,0.0,No,15.6,ESE,1018.7,SE,13.0,44.0,ESE,24.0
31.5,65.0,32.4,0.0,2014-07-28,8.0,,24.1,1013.7,1.0,Katherine,No,1.0,No,18.8,E,1018.3,ESE,13.0,46.0,E,20.0
32.0,,32.6,0.0,2014-07-29,6.0,,21.7,1014.0,2.0,Katherine,No,0.0,No,15.6,ESE,1018.4,E,15.0,48.0,E,20.0
32.8,,33.3,0.0,2014-07-30,6.8,,22.7,1013.2,1.0,Katherine,No,0.0,No,15.9,SE,1017.9,ESE,9.0,44.0,E,22.0
33.0,50.0,34.2,0.0,2014-07-31,7.2,23.0,23.4,1012.2,2.0,Katherine,No,2.0,No,16.8,SSE,1017.3,SSE,7.0,31.0,S,11.0
34.0,53.0,34.0,0.0,2014-08-01,7.4,31.0,24.3,1012.0,3.0,Katherine,No,1.0,No,17.2,SE,1016.4,ESE,7.0,35.0,SE,17.0
33.0,67.0,34.0,0.0,2014-08-02,6.4,,24.6,1012.9,3.0,Katherine,No,1.0,No,17.5,E,1016.8,ESE,15.0,44.0,ESE,22.0
31.4,31.0,32.4,0.0,2014-08-03,7.0,19.0,22.6,1014.6,1.0,Katherine,No,3.0,No,16.5,ESE,1019.0,ESE,19.0,39.0,E,20.0
30.7,,31.2,0.0,2014-08-04,10.2,13.0,21.0,1015.8,0.0,Katherine,No,0.0,No,14.2,SE,1020.8,SE,22.0,43.0,ESE,22.0
26.4,18.0,27.6,0.0,2014-08-05,11.0,,18.2,1016.9,0.0,Katherine,No,1.0,No,14.8,ESE,1021.9,ESE,30.0,43.0,SE,22.0
30.5,34.0,31.6,0.0,2014-08-06,8.0,,19.3,1014.0,0.0,Katherine,No,0.0,No,11.1,,1018.7,ESE,17.0,,E,15.0
32.5,57.0,34.0,0.0,2014-08-07,6.4,,23.5,1013.5,4.0,Katherine,No,0.0,No,15.4,E,1018.1,E,17.0,43.0,E,19.0
32.5,58.0,34.2,0.0,2014-08-08,6.6,,24.7,1014.1,0.0,Katherine,No,0.0,No,17.1,ESE,1018.3,ESE,20.0,50.0,E,28.0
31.1,,33.1,0.0,2014-08-09,6.6,26.0,,1015.3,2.0,Katherine,No,,No,15.1,ESE,1019.0,ESE,19.0,44.0,SE,24.0
30.4,22.0,31.1,0.0,2014-08-10,8.0,26.0,26.6,1014.1,0.0,Katherine,No,0.0,No,12.5,ESE,1018.4,ESE,19.0,44.0,ESE,22.0
30.4,49.0,31.2,0.0,2014-08-11,8.0,26.0,21.6,1013.7,1.0,Katherine,No,1.0,No,12.2,ESE,1018.0,SE,13.0,43.0,ESE,15.0
31.0,,31.4,0.0,2014-08-12,7.6,,23.5,1013.8,4.0,Katherine,No,0.0,No,13.4,ESE,1018.4,ESE,20.0,43.0,SE,26.0
28.3,25.0,29.3,0.0,2014-08-13,10.2,,20.8,1015.3,2.0,Katherine,No,2.0,No,16.7,ESE,1020.1,ESE,28.0,43.0,SE,20.0
28.0,27.0,29.5,0.0,2014-08-14,9.8,,17.2,1016.2,0.0,Katherine,No,0.0,No,10.8,SE,1020.6,SE,17.0,31.0,SSE,7.0
28.0,,29.1,0.0,2014-08-15,6.4,,16.9,1015.0,0.0,Katherine,No,0.0,No,8.6,SSE,1020.4,ESE,15.0,31.0,SE,9.0
28.0,,29.5,0.0,2014-08-16,7.2,,17.4,1013.5,0.0,Katherine,No,0.0,No,8.6,SE,1018.4,SE,20.0,35.0,SW,15.0
28.0,30.0,29.3,0.0,2014-08-17,6.4,,17.4,1013.9,0.0,Katherine,No,0.0,No,6.4,E,1018.0,SE,9.0,44.0,SE,19.0
28.5,,29.5,0.0,2014-08-18,7.4,,20.0,1014.4,0.0,Katherine,No,0.0,No,9.2,ESE,1019.0,ESE,30.0,44.0,E,15.0
29.6,37.0,35.5,0.0,2014-08-19,6.5,13.0,18.9,1013.2,0.0,Katherine,No,0.0,No,9.1,ESE,1019.5,ESE,11.0,39.0,ENE,9.0
30.0,,31.5,0.0,2014-08-20,6.8,,18.9,1013.3,0.0,Katherine,No,0.0,No,11.0,ESE,1017.9,E,15.0,35.0,ESE,13.0
29.6,,29.8,0.0,2014-08-21,7.4,,21.2,1013.4,0.0,Katherine,No,0.0,No,10.5,ESE,1017.9,ESE,26.0,44.0,SSE,15.0
29.9,23.0,30.5,0.0,2014-08-22,7.0,,20.3,1012.8,0.0,Katherine,No,0.0,No,8.0,SE,1018.0,ESE,20.0,37.0,SSW,11.0
31.0,,31.8,0.0,2014-08-23,5.6,,18.1,1013.0,0.0,Katherine,No,0.0,No,7.1,E,1017.6,SE,11.0,37.0,E,20.0
,38.0,33.5,0.0,2014-08-24,8.0,,22.0,1012.9,,Katherine,No,0.0,No,10.3,ESE,1017.2,SE,17.0,43.0,NE,17.0
32.5,33.0,33.1,0.0,2014-08-25,8.0,14.0,23.7,1013.2,0.0,Katherine,No,0.0,No,14.8,E,1017.9,SE,19.0,43.0,SSE,22.0
31.2,,32.1,0.0,2014-08-26,10.0,17.0,21.6,1012.7,0.0,Katherine,No,0.0,No,11.1,E,1017.1,ESE,15.0,46.0,E,20.0
31.4,74.0,32.0,0.0,2014-08-27,8.0,20.0,20.5,1012.2,0.0,Katherine,No,2.0,No,11.5,E,1017.1,ESE,22.0,50.0,ESE,24.0
31.0,40.0,31.9,0.0,2014-08-28,8.0,9.0,20.8,1012.7,0.0,Katherine,No,0.0,No,9.7,E,1017.2,SE,15.0,44.0,E,22.0
31.0,35.0,31.6,0.0,2014-08-29,9.4,14.0,21.0,1013.3,0.0,Katherine,No,0.0,No,11.1,ESE,1017.4,SE,13.0,44.0,E,17.0
32.0,29.0,32.8,0.0,2014-08-30,8.0,15.0,21.3,1011.8,0.0,Katherine,No,0.0,No,10.5,SE,1017.2,SE,13.0,41.0,E,22.0
32.5,35.0,33.0,0.0,2014-08-31,7.2,,21.1,1011.2,0.0,Katherine,No,0.0,No,10.1,ENE,1016.3,SE,9.0,41.0,ESE,20.0
33.0,40.0,34.0,0.0,2014-09-01,7.6,17.0,21.8,1011.3,0.0,Katherine,No,0.0,No,11.9,ESE,1016.4,SE,7.0,35.0,E,11.0
35.0,38.0,36.0,0.0,2014-09-02,6.0,12.0,22.8,1011.6,0.0,Katherine,No,0.0,No,13.0,ESE,1016.3,ENE,7.0,50.0,ESE,20.0
,55.0,34.6,0.0,2014-09-03,,,21.6,1012.7,,Katherine,No,2.0,No,12.3,E,1017.3,SE,19.0,35.0,S,15.0
33.7,38.0,34.7,0.0,2014-09-04,6.8,11.0,23.8,1009.4,4.0,Katherine,No,2.0,No,13.6,SSE,1015.5,ESE,22.0,39.0,ESE,11.0
35.0,44.0,35.2,0.0,2014-09-05,7.8,47.0,20.5,1009.4,0.0,Katherine,No,0.0,No,11.0,E,1014.8,SSW,6.0,30.0,ESE,11.0
35.0,40.0,36.1,0.0,2014-09-06,8.0,74.0,23.3,1011.0,0.0,Katherine,No,0.0,No,12.1,NE,1015.5,N,9.0,39.0,E,22.0
36.0,56.0,36.8,0.0,2014-09-07,8.0,14.0,25.2,1012.2,0.0,Katherine,No,0.0,No,15.3,ENE,1016.9,W,7.0,43.0,ESE,22.0
35.6,55.0,36.2,0.0,2014-09-08,8.0,15.0,26.2,1012.6,0.0,Katherine,No,0.0,No,15.3,WNW,1017.3,NW,9.0,31.0,E,19.0
36.0,59.0,37.0,0.0,2014-09-09,8.0,18.0,26.8,1011.1,1.0,Katherine,No,0.0,No,17.0,SE,1016.6,NW,11.0,33.0,ENE,9.0
36.0,45.0,36.5,0.0,2014-09-10,8.4,18.0,28.0,1010.5,0.0,Katherine,No,0.0,No,17.8,E,1014.9,NNW,11.0,30.0,ENE,15.0
36.7,73.0,38.0,0.0,2014-09-11,8.0,18.0,26.0,1010.7,2.0,Katherine,No,0.0,No,18.7,NNE,1015.0,NW,15.0,39.0,ENE,17.0
36.4,50.0,37.1,0.0,2014-09-12,8.0,22.0,27.5,1010.8,4.0,Katherine,No,2.0,No,18.3,ESE,1016.4,N,7.0,39.0,SE,20.0
36.0,52.0,36.8,0.0,2014-09-13,8.0,14.0,28.0,1010.7,0.0,Katherine,No,0.0,No,20.7,SE,1016.7,SSE,9.0,54.0,SE,20.0
35.0,36.0,36.1,0.0,2014-09-14,8.0,9.0,26.1,1009.4,0.0,Katherine,No,0.0,No,15.2,ENE,1015.1,S,7.0,43.0,ESE,17.0
35.5,33.0,36.4,0.0,2014-09-15,8.0,14.0,26.8,1009.5,0.0,Katherine,No,0.0,No,17.0,SE,1014.2,NNE,6.0,35.0,SSE,11.0
35.5,60.0,36.8,0.0,2014-09-16,8.0,26.0,26.7,1009.6,2.0,Katherine,No,2.0,No,19.1,ENE,1014.4,WNW,7.0,37.0,E,13.0
36.0,55.0,36.6,0.0,2014-09-17,8.0,18.0,27.0,1010.4,1.0,Katherine,No,0.0,No,17.8,E,1015.5,WNW,9.0,43.0,E,19.0
36.2,62.0,37.0,0.0,2014-09-18,9.2,13.0,26.6,1011.7,1.0,Katherine,No,0.0,No,17.3,E,1017.3,W,7.0,48.0,ESE,19.0
37.5,55.0,38.0,0.0,2014-09-19,12.0,11.0,27.5,1010.4,0.0,Katherine,No,0.0,No,16.8,ENE,1016.6,SSW,6.0,54.0,ESE,24.0
38.0,44.0,39.0,0.0,2014-09-20,10.6,10.0,27.3,1009.9,4.0,Katherine,No,0.0,No,16.7,E,1015.6,N,7.0,46.0,E,22.0
38.3,47.0,39.1,0.0,2014-09-21,9.0,11.0,26.7,1009.8,0.0,Katherine,No,0.0,No,16.1,SE,1015.3,NW,11.0,46.0,ESE,22.0
35.0,47.0,36.2,0.0,2014-09-22,9.4,37.0,26.8,1010.3,2.0,Katherine,No,0.0,No,19.5,NNE,1016.4,ESE,11.0,43.0,ESE,13.0
35.9,55.0,37.2,0.0,2014-09-23,8.0,24.0,28.0,1010.0,1.0,Katherine,No,0.0,No,18.0,NW,1013.9,WNW,17.0,37.0,WNW,15.0
36.5,54.0,37.7,0.0,2014-09-24,6.0,26.0,28.3,1009.9,2.0,Katherine,No,0.0,No,23.5,NW,1014.4,WNW,22.0,35.0,NE,7.0
36.7,48.0,37.5,0.0,2014-09-25,8.0,23.0,29.8,1010.2,2.0,Katherine,No,0.0,No,23.9,NE,1015.1,NNW,7.0,39.0,E,20.0
37.0,50.0,37.5,0.0,2014-09-26,11.0,75.0,29.0,1010.6,0.0,Katherine,No,1.0,No,20.1,E,1015.5,E,9.0,48.0,ENE,20.0
37.0,38.0,37.5,0.0,2014-09-27,8.0,64.0,29.0,1011.1,0.0,Katherine,No,1.0,No,20.7,ESE,1015.9,ESE,9.0,41.0,ENE,19.0
37.0,46.0,37.6,0.0,2014-09-28,12.0,15.0,29.0,1009.3,0.0,Katherine,No,0.0,No,19.4,ENE,1015.2,N,9.0,30.0,SE,9.0
36.3,48.0,37.5,0.0,2014-09-29,8.0,16.0,28.8,1008.8,0.0,Katherine,No,0.0,No,20.5,N,1013.7,NW,17.0,35.0,ENE,22.0
35.5,55.0,37.5,0.0,2014-09-30,8.0,23.0,29.4,1009.3,4.0,Katherine,No,0.0,No,22.2,ENE,1014.7,N,13.0,33.0,E,13.0
37.5,54.0,38.2,0.0,2014-10-01,10.4,19.0,28.6,1008.8,1.0,Katherine,No,0.0,No,22.3,SE,1014.7,ENE,9.0,44.0,ESE,24.0
37.9,70.0,38.1,0.0,2014-10-02,12.0,15.0,28.5,1008.6,0.0,Katherine,No,0.0,No,20.4,ESE,1014.1,NW,9.0,50.0,ESE,31.0
37.2,59.0,38.0,0.0,2014-10-03,11.0,13.0,28.3,1007.5,1.0,Katherine,No,0.0,No,19.3,ENE,1013.6,SSW,4.0,46.0,ESE,24.0
38.0,57.0,38.3,0.0,2014-10-04,10.6,87.0,28.8,1007.9,0.0,Katherine,No,0.0,No,20.1,ESE,1013.9,W,9.0,44.0,E,20.0
37.9,57.0,38.6,0.0,2014-10-05,9.2,17.0,29.2,1008.2,0.0,Katherine,No,0.0,No,22.0,W,1014.0,NW,11.0,43.0,ENE,9.0
38.0,56.0,38.7,0.0,2014-10-06,11.2,26.0,29.9,1008.0,4.0,Katherine,No,0.0,No,24.0,NNW,1013.9,N,4.0,26.0,NE,9.0
38.0,66.0,38.8,0.0,2014-10-07,10.0,30.0,29.7,1007.4,1.0,Katherine,No,0.0,No,25.8,WNW,1012.6,NW,13.0,31.0,SSW,6.0
38.3,55.0,39.7,0.0,2014-10-08,8.8,23.0,29.3,1007.9,3.0,Katherine,No,0.0,No,24.1,SE,1012.9,N,9.0,37.0,SE,17.0
39.5,49.0,40.4,0.0,2014-10-09,9.4,24.0,31.6,1007.4,2.0,Katherine,No,0.0,No,22.8,E,1012.7,WNW,7.0,44.0,ESE,22.0
39.5,52.0,40.4,0.0,2014-10-10,11.8,17.0,31.4,1007.0,3.0,Katherine,No,0.0,No,23.9,ENE,1012.3,NW,9.0,33.0,ENE,11.0
39.0,42.0,39.9,0.0,2014-10-11,8.0,25.0,31.0,1007.7,5.0,Katherine,No,0.0,No,26.5,NW,1013.0,NNW,15.0,33.0,NW,7.0
39.0,56.0,40.0,0.0,2014-10-12,10.2,24.0,30.3,1007.7,4.0,Katherine,No,0.0,No,26.1,NNW,1012.3,NW,11.0,43.0,E,9.0
38.0,64.0,38.9,0.0,2014-10-13,9.4,32.0,29.7,1008.9,1.0,Katherine,No,0.0,No,25.3,ESE,1014.3,NW,17.0,46.0,WSW,9.0
38.0,57.0,38.7,0.0,2014-10-14,10.6,30.0,31.0,1009.0,3.0,Katherine,No,0.0,Yes,26.9,SE,1013.8,NW,15.0,50.0,S,9.0
37.0,40.0,37.6,2.0,2014-10-15,7.2,19.0,29.3,1010.0,0.0,Katherine,Yes,3.0,No,23.9,E,1015.2,ESE,13.0,35.0,ESE,13.0
37.2,38.0,37.4,0.0,2014-10-16,10.6,11.0,28.4,1010.2,0.0,Katherine,No,0.0,No,21.4,ESE,1015.9,ESE,22.0,46.0,SSE,9.0
37.0,27.0,38.0,0.0,2014-10-17,10.8,87.0,28.0,1010.1,0.0,Katherine,No,0.0,No,16.8,ENE,1015.6,ESE,13.0,33.0,SE,9.0
38.0,42.0,38.7,0.0,2014-10-18,9.8,10.0,28.6,1009.0,0.0,Katherine,No,0.0,No,15.9,E,1014.8,NW,6.0,37.0,SSE,9.0
38.5,57.0,39.0,0.0,2014-10-19,9.8,12.0,30.2,1009.0,0.0,Katherine,No,0.0,No,20.9,E,1014.3,NNW,7.0,43.0,SSE,24.0
38.0,33.0,39.0,0.0,2014-10-20,11.6,15.0,30.7,1009.5,0.0,Katherine,No,0.0,No,22.2,ESE,1015.5,ENE,11.0,43.0,ESE,20.0
37.5,55.0,37.9,0.0,2014-10-21,11.0,20.0,29.8,1010.5,1.0,Katherine,No,0.0,No,23.6,E,1016.2,NNW,7.0,46.0,SSE,15.0
37.6,59.0,38.5,0.0,2014-10-22,10.6,17.0,29.3,1009.6,1.0,Katherine,No,0.0,No,23.8,ESE,1015.8,NNE,11.0,39.0,ESE,15.0
37.8,53.0,38.6,0.0,2014-10-23,10.0,16.0,30.1,1009.1,0.0,Katherine,No,1.0,No,22.4,ENE,1014.9,N,6.0,41.0,E,24.0
37.8,50.0,38.6,0.0,2014-10-24,10.4,16.0,30.3,1008.9,1.0,Katherine,No,0.0,No,23.0,ESE,1014.8,WNW,6.0,48.0,SE,22.0
37.2,43.0,38.3,0.0,2014-10-25,10.6,14.0,30.1,1010.1,0.0,Katherine,No,0.0,No,22.6,ESE,1015.7,W,6.0,43.0,E,20.0
36.0,43.0,39.0,0.0,2014-10-26,12.0,48.0,30.6,1008.8,0.0,Katherine,No,0.0,No,21.8,ESE,1014.7,NW,11.0,44.0,ENE,22.0
38.0,57.0,39.0,0.0,2014-10-27,12.0,11.0,29.9,1007.9,0.0,Katherine,No,0.0,No,,E,1013.1,W,11.0,44.0,ESE,15.0
40.0,62.0,40.5,0.0,2014-10-28,12.0,12.0,30.0,1006.8,1.0,Katherine,No,1.0,No,23.5,E,1012.3,W,9.0,48.0,E,26.0
39.6,68.0,40.4,0.0,2014-10-29,12.0,19.0,29.5,1007.4,2.0,Katherine,No,4.0,No,23.1,,1013.0,WNW,15.0,,ESE,22.0
40.8,50.0,41.4,0.0,2014-10-30,9.4,19.0,30.8,1005.6,3.0,Katherine,No,3.0,No,24.2,E,1011.4,WNW,19.0,41.0,ENE,11.0
40.0,48.0,40.5,0.0,2014-10-31,9.8,16.0,31.2,1005.7,1.0,Katherine,No,0.0,No,25.7,NNE,1011.2,WNW,13.0,30.0,NNE,19.0
40.5,49.0,40.9,0.0,2014-11-01,9.6,22.0,32.0,1005.6,4.0,Katherine,No,0.0,No,24.6,NNE,1011.8,W,9.0,33.0,N,9.0
38.0,48.0,39.5,0.0,2014-11-02,10.4,94.0,31.4,1008.0,4.0,Katherine,No,0.0,No,25.6,SSW,1013.3,WNW,11.0,31.0,ENE,9.0
41.0,59.0,41.0,0.0,2014-11-03,9.0,19.0,31.4,1007.8,3.0,Katherine,No,1.0,No,27.4,ESE,1013.6,N,7.0,33.0,ESE,20.0
40.0,60.0,40.4,0.0,2014-11-04,9.4,26.0,31.8,1007.1,8.0,Katherine,No,4.0,Yes,28.0,S,1012.8,WNW,11.0,81.0,NE,17.0
38.0,66.0,38.7,4.2,2014-11-05,9.8,32.0,28.6,1008.7,5.0,Katherine,Yes,5.0,Yes,24.3,ENE,1013.2,,0.0,43.0,NNE,2.0
35.1,78.0,35.8,20.0,2014-11-06,12.0,38.0,25.1,1007.4,6.0,Katherine,Yes,8.0,No,20.9,S,1011.6,SSE,4.0,61.0,WNW,2.0
38.0,64.0,38.8,0.0,2014-11-07,6.8,32.0,28.7,1008.9,6.0,Katherine,No,2.0,No,22.4,ENE,1013.3,,0.0,22.0,,0.0
39.0,56.0,40.0,0.0,2014-11-08,7.4,70.0,31.6,1008.4,6.0,Katherine,No,0.0,No,25.7,ENE,1013.9,W,9.0,43.0,SE,9.0
36.9,63.0,39.2,0.0,2014-11-09,9.8,31.0,30.7,1008.1,5.0,Katherine,No,5.0,No,25.6,E,1013.2,WNW,9.0,33.0,W,2.0
38.5,56.0,39.7,0.0,2014-11-10,9.4,26.0,31.3,1007.2,3.0,Katherine,No,0.0,No,27.2,NNE,1012.4,,0.0,28.0,S,9.0
36.0,59.0,37.4,0.0,2014-11-11,9.4,39.0,31.3,1005.6,3.0,Katherine,No,2.0,Yes,27.7,ESE,1010.8,NW,6.0,48.0,NE,11.0
37.3,69.0,38.5,14.6,2014-11-12,10.6,30.0,29.5,1006.3,2.0,Katherine,Yes,1.0,No,23.8,WSW,1011.2,,0.0,67.0,,0.0
38.0,61.0,39.1,0.0,2014-11-13,6.8,49.0,30.6,1006.0,3.0,Katherine,No,5.0,No,26.7,E,1010.9,NW,13.0,35.0,NW,7.0
38.0,57.0,38.4,0.0,2014-11-14,9.4,28.0,30.2,1007.5,6.0,Katherine,No,4.0,No,26.9,N,1012.2,N,13.0,30.0,NNE,11.0
29.0,65.0,32.0,0.0,2014-11-15,9.0,71.0,29.4,1008.5,8.0,Katherine,No,6.0,Yes,26.5,NNE,1013.1,NW,13.0,35.0,N,11.0
36.0,68.0,38.5,3.0,2014-11-16,4.6,32.0,29.8,1006.3,3.0,Katherine,Yes,7.0,No,24.3,WNW,1012.5,WNW,9.0,30.0,SSW,11.0
39.0,65.0,39.5,0.0,2014-11-17,8.0,27.0,30.6,1006.1,5.0,Katherine,No,5.0,No,25.2,E,1011.5,NW,7.0,35.0,E,13.0
39.0,63.0,39.8,0.0,2014-11-18,8.0,31.0,30.9,1007.3,6.0,Katherine,No,1.0,No,25.1,E,1012.3,W,6.0,37.0,ENE,11.0
40.2,51.0,40.4,0.0,2014-11-19,8.0,29.0,32.3,1007.9,3.0,Katherine,No,0.0,No,25.3,WNW,1012.7,NW,13.0,39.0,ENE,15.0
40.3,53.0,40.6,0.0,2014-11-20,10.6,21.0,31.8,1006.3,1.0,Katherine,No,0.0,No,25.9,ENE,1011.6,,0.0,35.0,ENE,22.0
41.0,60.0,41.4,0.0,2014-11-21,11.6,66.0,32.3,1006.1,5.0,Katherine,No,0.0,No,27.5,NNW,1011.3,NW,15.0,33.0,WNW,13.0
38.0,58.0,39.4,0.0,2014-11-22,10.6,75.0,32.0,1007.1,7.0,Katherine,No,4.0,No,26.6,NW,1012.3,W,13.0,43.0,NNE,9.0
40.0,60.0,41.3,0.0,2014-11-23,8.0,69.0,32.4,1006.2,4.0,Katherine,No,2.0,No,27.5,NW,1011.3,NW,9.0,39.0,NW,11.0
32.5,61.0,39.1,0.0,2014-11-24,8.8,47.0,32.0,1005.7,8.0,Katherine,No,1.0,No,28.4,E,1010.4,WNW,6.0,57.0,S,7.0
35.2,73.0,36.5,0.0,2014-11-25,8.0,48.0,28.7,1004.4,8.0,Katherine,No,8.0,Yes,25.5,SW,1009.9,,0.0,37.0,N,4.0
34.8,78.0,36.5,29.4,2014-11-26,9.2,48.0,27.7,1004.9,3.0,Katherine,Yes,6.0,Yes,23.1,E,1009.7,,0.0,48.0,ESE,2.0
32.5,80.0,34.2,3.4,2014-11-27,5.6,58.0,27.6,1006.3,7.0,Katherine,Yes,8.0,Yes,24.5,NE,1010.3,NW,7.0,33.0,W,7.0
