Rainfall,Pressure9am,Cloud3pm,Humidity3pm,Sunshine,Temp9amC,MinTempC,WindSpeed3pm,Date,Temp3pmC,Cloud9am,WindDir9am,Humidity9am,Pressure3pm,MaxTempC,WindSpeed9am,WindDir3pm,RainToday,RainTomorrow,Evaporation,WindGustSpeed,WindGustDir,Location
0.0,1013.1,1.0,16.0,13.6,24.5,10.5,13.0,2015-12-17,35.8,0.0,S,45.0,1010.0,37.3,9.0,W,No,No,8.2,39.0,SW,MountGambier
0.0,1011.5,6.0,27.0,10.7,18.3,13.5,28.0,2015-12-18,30.7,6.0,SSE,77.0,1008.3,32.4,22.0,S,No,No,9.8,37.0,SSE,MountGambier
0.0,1003.7,8.0,12.0,9.3,32.3,13.1,37.0,2015-12-19,38.6,2.0,N,24.0,1001.7,42.8,26.0,WNW,No,No,6.6,72.0,W,MountGambier
0.0,1005.0,5.0,47.0,6.7,19.2,19.0,43.0,2015-12-20,20.2,8.0,WSW,73.0,1008.5,22.5,31.0,W,No,No,13.8,61.0,W,MountGambier
1.0,1022.5,7.0,41.0,10.2,16.8,12.4,33.0,2015-12-21,20.0,7.0,SSE,48.0,1023.0,21.4,20.0,S,No,No,5.8,67.0,SSE,MountGambier
0.2,1023.6,1.0,37.0,13.4,16.8,6.2,28.0,2015-12-22,22.9,5.0,SE,49.0,1019.7,24.6,28.0,S,No,No,5.4,43.0,S,MountGambier
0.0,1018.6,0.0,41.0,13.6,20.1,8.1,28.0,2015-12-23,26.8,1.0,SE,63.0,1015.8,28.6,20.0,SSW,No,No,6.8,43.0,SSE,MountGambier
0.0,1013.2,0.0,11.0,13.6,24.6,9.5,17.0,2015-12-24,35.5,0.0,NNE,39.0,1008.9,37.3,24.0,W,No,No,8.0,50.0,N,MountGambier
0.0,1004.4,7.0,10.0,7.1,29.9,20.5,37.0,2015-12-25,35.7,7.0,N,18.0,999.8,38.1,35.0,NW,No,Yes,13.8,70.0,N,MountGambier
5.6,1010.8,4.0,78.0,11.5,15.2,11.0,39.0,2015-12-26,13.8,6.0,SW,60.0,1015.6,20.0,28.0,SW,Yes,No,11.8,57.0,SSW,MountGambier
0.0,1024.5,6.0,39.0,11.2,17.0,6.1,20.0,2015-12-27,19.9,5.0,SSW,50.0,1025.0,22.0,15.0,S,No,No,4.6,39.0,SSW,MountGambier
0.0,1026.6,0.0,39.0,13.6,17.1,7.0,26.0,2015-12-28,23.4,1.0,ESE,53.0,1024.1,25.3,17.0,S,No,No,5.6,44.0,SSW,MountGambier
0.0,1022.9,0.0,25.0,13.6,18.3,8.2,26.0,2015-12-29,28.7,0.0,ENE,51.0,1019.4,31.3,15.0,SSW,No,No,6.6,41.0,SW,MountGambier
0.0,1014.8,6.0,10.0,13.6,26.3,9.0,20.0,2015-12-30,36.1,6.0,NNE,28.0,1011.4,38.1,22.0,W,No,No,4.8,50.0,W,MountGambier
0.0,1010.6,1.0,14.0,13.6,32.4,15.1,35.0,2015-12-31,34.0,1.0,N,11.0,1010.0,39.9,22.0,SW,No,No,14.8,52.0,W,MountGambier
0.0,1015.1,7.0,61.0,3.6,20.5,16.9,33.0,2016-01-01,20.9,7.0,SSE,68.0,1015.4,25.0,26.0,SSE,No,No,12.8,50.0,SSE,MountGambier
0.0,1018.4,7.0,58.0,2.0,17.3,13.8,43.0,2016-01-02,19.3,7.0,SSE,57.0,1016.4,21.5,41.0,SSE,No,No,5.6,57.0,SSE,MountGambier
0.0,1016.6,4.0,37.0,10.3,19.1,14.2,24.0,2016-01-03,27.7,7.0,ESE,66.0,1013.7,29.6,31.0,SE,No,No,3.0,48.0,ESE,MountGambier
0.0,1019.3,3.0,43.0,10.3,18.4,13.7,37.0,2016-01-04,27.0,7.0,ESE,71.0,1015.4,28.9,24.0,SSE,No,No,6.4,54.0,S,MountGambier
0.0,1017.8,1.0,38.0,12.7,20.4,12.5,30.0,2016-01-05,25.8,0.0,ESE,59.0,1015.3,28.6,19.0,S,No,No,8.6,48.0,S,MountGambier
0.0,1019.7,3.0,47.0,11.6,19.5,14.9,39.0,2016-01-06,24.5,7.0,SSE,70.0,1018.9,26.6,22.0,SSE,No,No,7.4,54.0,S,MountGambier
0.0,1023.5,1.0,37.0,12.8,18.4,11.3,31.0,2016-01-07,22.2,5.0,SSE,60.0,1022.9,23.1,24.0,S,No,No,7.0,50.0,S,MountGambier
0.0,1024.9,5.0,38.0,12.0,18.2,10.9,24.0,2016-01-08,23.0,5.0,SSE,58.0,1022.6,23.8,15.0,S,No,No,6.8,41.0,SSE,MountGambier
0.0,1022.0,2.0,39.0,11.8,18.2,9.4,24.0,2016-01-09,23.4,2.0,SE,61.0,1020.3,25.6,17.0,S,No,No,6.8,39.0,S,MountGambier
0.0,1016.3,7.0,20.0,8.8,18.1,8.5,28.0,2016-01-10,31.3,7.0,ENE,63.0,1013.6,33.4,9.0,W,No,No,7.6,52.0,NW,MountGambier
0.0,1009.7,7.0,62.0,6.4,27.2,14.6,11.0,2016-01-11,21.8,7.0,WNW,29.0,1010.3,28.7,11.0,SE,No,No,7.4,35.0,WSW,MountGambier
1.0,1014.0,0.0,26.0,12.3,19.1,12.3,20.0,2016-01-12,32.8,1.0,ENE,69.0,1011.3,33.8,17.0,S,No,No,3.6,35.0,S,MountGambier
0.0,1007.5,7.0,18.0,5.8,32.6,18.0,33.0,2016-01-13,36.3,5.0,N,22.0,1005.7,38.4,24.0,NW,No,No,9.4,59.0,NW,MountGambier
0.4,1021.4,5.0,40.0,9.2,15.4,14.7,39.0,2016-01-14,17.3,7.0,SSW,59.0,1024.5,21.2,28.0,SSW,No,No,9.0,56.0,SW,MountGambier
0.2,1032.6,1.0,36.0,10.5,16.0,9.9,31.0,2016-01-15,20.8,7.0,SSE,51.0,1029.9,22.0,22.0,SSE,No,No,6.4,52.0,SSW,MountGambier
0.0,1028.8,6.0,33.0,12.8,16.6,7.5,30.0,2016-01-16,25.4,2.0,ESE,53.0,1023.4,27.7,28.0,S,No,No,5.8,44.0,S,MountGambier
0.0,1020.3,1.0,17.0,13.1,22.8,11.0,26.0,2016-01-17,30.9,2.0,NNE,37.0,1016.2,34.5,24.0,WSW,No,No,8.0,50.0,NNE,MountGambier
0.0,1015.6,6.0,35.0,12.0,17.8,9.9,24.0,2016-01-18,26.5,5.0,SW,84.0,1014.2,29.6,11.0,SSW,No,No,9.6,39.0,SSW,MountGambier
0.0,1012.9,6.0,8.0,7.8,17.6,8.9,20.0,2016-01-19,35.9,5.0,NE,73.0,1007.8,37.7,9.0,NW,No,No,7.4,41.0,NNW,MountGambier
0.0,1008.9,5.0,38.0,13.3,23.7,17.6,24.0,2016-01-20,28.3,2.0,SE,48.0,1008.2,30.0,26.0,S,No,No,9.0,46.0,SE,MountGambier
0.0,1011.4,5.0,31.0,11.5,19.7,14.4,15.0,2016-01-21,29.5,3.0,SSW,68.0,1008.8,30.8,15.0,SSW,No,Yes,8.0,35.0,S,MountGambier
3.2,1009.0,2.0,48.0,9.3,16.7,15.3,20.0,2016-01-22,27.0,8.0,N,94.0,1007.5,28.2,9.0,S,Yes,Yes,7.6,41.0,SSW,MountGambier
1.2,1014.9,8.0,56.0,6.5,18.7,15.7,24.0,2016-01-23,19.9,7.0,SSW,68.0,1016.0,23.0,20.0,SSW,Yes,No,6.2,37.0,SW,MountGambier
0.0,1016.7,7.0,62.0,2.0,18.1,14.3,24.0,2016-01-24,21.4,7.0,SSW,70.0,1015.7,23.0,19.0,S,No,No,4.2,37.0,SSW,MountGambier
0.0,1017.9,1.0,38.0,10.3,20.5,15.8,33.0,2016-01-25,23.6,7.0,SE,56.0,1017.1,25.0,20.0,S,No,No,4.0,44.0,S,MountGambier
0.0,1019.0,8.0,41.0,9.8,19.3,10.2,15.0,2016-01-26,28.0,5.0,SE,63.0,1014.7,28.2,22.0,ESE,No,No,7.0,41.0,SSE,MountGambier
0.0,1009.4,6.0,25.0,10.8,22.7,16.4,28.0,2016-01-27,32.1,3.0,E,63.0,1005.9,33.3,15.0,SSW,No,No,5.8,41.0,SSW,MountGambier
0.0,1006.5,8.0,93.0,3.9,18.2,16.5,24.0,2016-01-28,15.9,7.0,NW,60.0,1003.9,24.1,24.0,W,No,Yes,9.0,61.0,WSW,MountGambier
2.2,1003.6,8.0,93.0,4.4,14.7,8.4,13.0,2016-01-29,12.2,3.0,NW,74.0,1003.0,17.8,17.0,WSW,Yes,Yes,3.2,37.0,SSE,MountGambier
3.2,1007.0,7.0,43.0,9.8,14.6,8.8,31.0,2016-01-30,23.1,7.0,SSE,82.0,1005.0,25.0,13.0,S,Yes,Yes,2.6,48.0,SSE,MountGambier
1.8,1002.1,5.0,72.0,1.6,16.7,11.7,43.0,2016-01-31,20.9,8.0,SSW,96.0,1001.3,22.2,33.0,S,Yes,Yes,5.6,59.0,S,MountGambier
3.2,1007.3,2.0,33.0,10.7,16.3,12.8,9.0,2016-02-01,27.5,7.0,ENE,98.0,1004.9,29.0,9.0,S,Yes,No,1.4,39.0,SW,MountGambier
0.0,1002.6,8.0,92.0,0.0,21.8,14.4,20.0,2016-02-02,19.0,7.0,NNE,55.0,1002.7,24.3,20.0,S,No,Yes,8.0,30.0,SSW,MountGambier
4.0,1011.7,7.0,42.0,7.2,15.9,14.6,35.0,2016-02-03,21.3,7.0,S,81.0,1014.8,22.8,33.0,S,Yes,No,1.2,52.0,S,MountGambier
0.0,1021.6,1.0,44.0,10.7,17.5,15.1,35.0,2016-02-04,21.6,7.0,SSE,57.0,1020.7,22.8,28.0,SSE,No,No,6.2,65.0,SSE,MountGambier
0.0,1021.4,0.0,42.0,12.8,17.9,13.3,30.0,2016-02-05,25.5,6.0,ESE,58.0,1017.2,27.3,26.0,S,No,No,6.2,48.0,SSE,MountGambier
0.0,1016.3,0.0,27.0,12.2,19.3,11.1,24.0,2016-02-06,31.4,1.0,NE,74.0,1013.7,33.3,13.0,SSW,No,No,7.2,41.0,SSW,MountGambier
0.0,1018.2,1.0,41.0,12.5,18.7,13.5,24.0,2016-02-07,26.3,5.0,SSW,81.0,1017.7,27.4,20.0,SSW,No,No,6.6,44.0,SSW,MountGambier
0.0,1023.9,1.0,36.0,10.3,18.3,12.7,31.0,2016-02-08,25.3,7.0,SSE,62.0,1022.6,26.0,24.0,SSE,No,No,7.2,48.0,SSE,MountGambier
0.0,1021.9,0.0,32.0,12.9,18.3,10.3,20.0,2016-02-09,26.9,1.0,SE,66.0,1018.4,28.0,20.0,S,No,No,6.4,37.0,SSW,MountGambier
0.0,1017.2,1.0,43.0,12.6,17.1,9.4,28.0,2016-02-10,24.0,7.0,SE,74.0,1015.3,26.4,15.0,SSW,No,No,6.8,37.0,SSW,MountGambier
0.0,1018.0,6.0,43.0,11.6,19.2,11.9,26.0,2016-02-11,24.9,3.0,SSE,71.0,1016.0,26.5,22.0,SSW,No,No,4.8,43.0,S,MountGambier
0.0,1016.5,5.0,34.0,12.6,17.3,9.3,30.0,2016-02-12,28.7,1.0,SE,74.0,1012.3,30.5,13.0,SSW,No,No,6.2,52.0,S,MountGambier
0.0,1010.3,8.0,64.0,8.5,18.5,12.3,31.0,2016-02-13,22.1,6.0,WNW,78.0,1009.7,26.4,15.0,W,No,No,7.0,43.0,W,MountGambier
0.0,1013.1,7.0,47.0,7.6,16.9,10.9,31.0,2016-02-14,20.7,6.0,NW,77.0,1013.5,22.2,13.0,W,No,No,3.6,50.0,W,MountGambier
1.0,1014.8,5.0,46.0,9.0,15.6,10.3,37.0,2016-02-15,21.2,4.0,NW,79.0,1012.7,22.2,17.0,W,No,No,4.8,54.0,WNW,MountGambier
1.0,1019.4,6.0,34.0,11.0,15.0,11.8,28.0,2016-02-16,19.5,6.0,SSW,50.0,1020.1,21.3,30.0,SSW,No,No,5.8,46.0,SSW,MountGambier
0.0,1019.0,7.0,62.0,0.9,17.1,12.9,30.0,2016-02-17,21.2,8.0,SW,69.0,1016.8,22.5,20.0,SSW,No,No,6.0,39.0,SSW,MountGambier
0.0,1013.7,7.0,54.0,4.1,15.2,13.6,17.0,2016-02-18,22.4,5.0,W,94.0,1010.6,23.7,11.0,SW,No,Yes,1.2,35.0,SW,MountGambier
1.6,1014.5,7.0,47.0,5.5,14.8,14.2,24.0,2016-02-19,18.6,8.0,S,97.0,1016.6,20.4,24.0,S,Yes,No,3.6,41.0,S,MountGambier
0.2,1023.7,2.0,35.0,6.0,15.7,9.3,24.0,2016-02-20,21.4,8.0,SW,63.0,1023.4,22.5,11.0,S,No,No,3.6,54.0,S,MountGambier
0.0,1023.9,7.0,18.0,11.7,16.1,7.1,13.0,2016-02-21,28.5,3.0,E,64.0,1020.4,29.4,22.0,N,No,No,3.6,41.0,SW,MountGambier
0.0,1021.7,7.0,45.0,2.8,18.9,14.8,17.0,2016-02-22,24.8,8.0,,67.0,1019.8,28.2,0.0,ESE,No,No,6.2,33.0,E,MountGambier
0.0,1009.7,7.0,32.0,1.9,27.5,14.6,28.0,2016-02-23,29.0,7.0,N,24.0,1010.4,35.4,19.0,W,No,Yes,4.4,50.0,W,MountGambier
9.0,1011.9,8.0,97.0,0.0,17.3,17.0,11.0,2016-02-24,19.7,8.0,NNE,97.0,1008.6,19.9,7.0,N,Yes,Yes,5.0,28.0,SW,MountGambier
28.0,1011.7,3.0,48.0,8.3,17.9,15.8,33.0,2016-02-25,22.2,7.0,WSW,87.0,1013.0,23.1,13.0,W,Yes,No,0.6,48.0,W,MountGambier
0.2,1019.8,7.0,52.0,2.9,17.8,13.3,26.0,2016-02-26,19.8,2.0,WSW,62.0,1020.6,20.7,19.0,WSW,No,No,4.0,39.0,W,MountGambier
0.2,1022.7,1.0,47.0,8.2,17.7,14.8,19.0,2016-02-27,22.6,8.0,SW,73.0,1020.7,24.4,11.0,WSW,No,No,3.6,37.0,SW,MountGambier
0.0,1021.8,8.0,62.0,3.0,19.7,14.9,24.0,2016-02-28,20.2,4.0,SSW,59.0,1021.5,22.0,17.0,S,No,No,5.2,33.0,WSW,MountGambier
0.0,1023.1,6.0,38.0,9.1,15.9,11.1,15.0,2016-02-29,24.4,7.0,SE,82.0,1019.5,27.0,15.0,E,No,No,3.0,33.0,ESE,MountGambier
0.0,1016.3,7.0,21.0,9.7,17.0,9.8,20.0,2016-03-01,30.9,5.0,NNE,76.0,1014.3,32.1,13.0,NW,No,No,4.2,46.0,WSW,MountGambier
0.0,1017.2,6.0,56.0,10.8,19.3,12.6,20.0,2016-03-02,24.7,3.0,ESE,81.0,1017.6,26.0,7.0,SSW,No,No,5.8,39.0,SSW,MountGambier
0.0,1021.5,0.0,48.0,11.2,17.8,11.4,26.0,2016-03-03,24.7,1.0,SE,71.0,1018.8,26.0,19.0,S,No,No,6.0,44.0,SSW,MountGambier
0.0,1016.7,2.0,54.0,11.3,18.1,13.1,28.0,2016-03-04,25.5,1.0,ESE,76.0,1015.2,27.7,13.0,SSW,No,No,3.6,37.0,S,MountGambier
0.0,1019.9,6.0,47.0,8.2,18.2,13.0,28.0,2016-03-05,25.7,5.0,SE,72.0,1018.8,26.8,26.0,S,No,No,6.4,39.0,SE,MountGambier
0.0,1019.4,7.0,53.0,7.9,17.7,14.4,28.0,2016-03-06,25.0,6.0,SSW,79.0,1017.0,27.0,15.0,SSE,No,No,4.6,39.0,SSE,MountGambier
0.2,1020.4,7.0,48.0,3.2,17.7,16.5,30.0,2016-03-07,24.6,7.0,SSE,89.0,1019.2,26.7,22.0,SE,No,No,4.8,44.0,SSE,MountGambier
0.0,1016.9,6.0,37.0,7.8,18.2,15.4,11.0,2016-03-08,31.1,7.0,ESE,82.0,1013.4,34.3,15.0,SSW,No,No,4.0,72.0,SW,MountGambier
0.4,1017.2,8.0,69.0,1.6,19.5,17.6,22.0,2016-03-09,22.5,7.0,S,90.0,1016.9,24.7,15.0,SSE,No,Yes,3.4,33.0,S,MountGambier
3.2,1019.9,7.0,86.0,0.4,16.1,15.9,13.0,2016-03-10,19.7,8.0,SE,97.0,1017.5,21.8,15.0,ESE,Yes,No,3.2,28.0,ESE,MountGambier
0.6,1017.6,6.0,69.0,6.1,18.0,16.1,22.0,2016-03-11,25.3,8.0,ENE,96.0,1016.1,26.6,7.0,SW,No,No,0.8,33.0,SSW,MountGambier
0.0,1021.4,8.0,72.0,1.2,17.1,16.6,20.0,2016-03-12,20.8,8.0,S,90.0,1021.0,21.6,17.0,SSE,No,No,3.6,31.0,S,MountGambier
0.0,1020.6,4.0,57.0,6.5,17.0,15.6,17.0,2016-03-13,24.5,8.0,SE,85.0,1018.6,24.7,17.0,SSE,No,No,2.4,35.0,S,MountGambier
0.0,1022.6,7.0,51.0,4.3,16.1,14.3,31.0,2016-03-14,19.4,7.0,SSE,70.0,1022.0,20.6,30.0,SSE,No,No,4.2,50.0,SSE,MountGambier
0.0,1020.5,1.0,39.0,10.1,17.8,12.5,13.0,2016-03-15,27.1,2.0,SSE,79.0,1016.9,28.1,20.0,ESE,No,No,4.0,50.0,ESE,MountGambier
0.0,1016.3,1.0,24.0,10.7,17.4,10.9,17.0,2016-03-16,31.4,1.0,ENE,77.0,1012.4,32.5,13.0,NNW,No,No,5.2,33.0,NW,MountGambier
0.0,1008.0,7.0,24.0,5.6,24.7,17.4,28.0,2016-03-17,32.6,7.0,N,44.0,1001.7,35.3,20.0,N,No,Yes,6.8,74.0,NNW,MountGambier
17.2,1004.1,7.0,54.0,5.9,14.4,11.8,39.0,2016-03-18,16.5,6.0,WSW,79.0,1008.7,17.3,20.0,SW,Yes,Yes,7.6,61.0,SW,MountGambier
3.2,1017.5,7.0,45.0,2.4,14.1,8.1,19.0,2016-03-19,17.4,7.0,SSW,69.0,1018.9,18.9,15.0,SSW,Yes,No,3.0,33.0,S,MountGambier
0.0,1022.8,8.0,55.0,0.6,12.0,7.7,24.0,2016-03-20,17.7,8.0,ESE,95.0,1021.6,18.2,7.0,SSE,No,No,2.6,37.0,SSE,MountGambier
0.0,1022.0,1.0,35.0,10.3,14.5,8.0,13.0,2016-03-21,23.2,0.0,ESE,86.0,1019.2,23.5,17.0,E,No,No,1.2,33.0,ESE,MountGambier
0.0,1018.6,1.0,27.0,10.4,13.9,9.2,19.0,2016-03-22,26.3,0.0,NE,89.0,1015.7,27.2,13.0,N,No,No,5.2,33.0,SSW,MountGambier
0.0,1016.0,7.0,62.0,2.1,15.7,13.7,17.0,2016-03-23,20.3,7.0,WSW,74.0,1017.1,22.9,9.0,S,No,Yes,5.0,30.0,S,MountGambier
1.6,1022.0,8.0,64.0,0.1,15.1,13.7,13.0,2016-03-24,18.1,8.0,SSE,86.0,1020.5,18.2,20.0,SW,Yes,No,1.2,30.0,SSE,MountGambier
0.0,1022.2,8.0,51.0,4.2,14.5,8.0,15.0,2016-03-25,19.1,7.0,WNW,75.0,1021.2,19.6,9.0,SW,No,No,2.4,33.0,W,MountGambier
0.6,1021.3,8.0,76.0,2.1,15.1,13.6,13.0,2016-03-26,17.1,7.0,W,93.0,1020.9,19.0,11.0,SW,No,Yes,2.2,39.0,W,MountGambier
1.4,1023.7,7.0,53.0,0.0,13.6,11.3,15.0,2016-03-27,16.4,7.0,SW,78.0,1022.0,17.7,7.0,SSW,Yes,No,1.4,30.0,SSW,MountGambier
0.0,1021.4,8.0,49.0,0.0,12.3,10.6,13.0,2016-03-28,16.4,7.0,SW,83.0,1020.4,16.9,7.0,S,No,No,2.6,31.0,S,MountGambier
0.0,1023.2,7.0,46.0,0.9,12.2,11.0,24.0,2016-03-29,17.7,7.0,W,88.0,1021.4,19.5,7.0,SSE,No,No,0.6,35.0,SSE,MountGambier
0.0,1022.8,7.0,53.0,2.3,14.4,11.8,20.0,2016-03-30,18.9,8.0,WNW,66.0,1021.0,19.6,7.0,WSW,No,No,3.2,33.0,WSW,MountGambier
0.0,1020.1,7.0,47.0,6.2,13.7,11.7,28.0,2016-03-31,22.1,8.0,NNW,100.0,1017.3,22.9,15.0,WNW,No,No,1.8,41.0,WNW,MountGambier
0.0,1011.9,4.0,39.0,,16.6,10.6,33.0,2016-04-01,22.6,7.0,N,55.0,1008.8,25.0,22.0,NNW,No,No,3.8,61.0,NNW,MountGambier
0.6,1019.0,5.0,32.0,,14.2,12.2,26.0,2016-04-02,18.6,6.0,WSW,83.0,1021.5,19.9,11.0,SW,No,No,,43.0,SSW,MountGambier
0.0,1028.4,3.0,45.0,,15.6,5.9,19.0,2016-04-03,18.5,6.0,SW,55.0,1025.5,20.2,7.0,S,No,No,,31.0,S,MountGambier
0.0,1022.9,2.0,32.0,9.3,14.3,3.4,15.0,2016-04-04,22.4,0.0,E,69.0,1016.6,23.3,7.0,NNW,No,No,12.6,31.0,N,MountGambier
0.0,1009.6,8.0,87.0,3.2,18.0,10.1,19.0,2016-04-05,15.9,7.0,NNW,36.0,1011.2,23.5,22.0,SW,No,Yes,4.0,52.0,NW,MountGambier
8.0,1017.5,5.0,48.0,6.4,12.8,12.1,24.0,2016-04-06,16.2,5.0,W,93.0,1019.7,17.2,11.0,SW,Yes,No,1.4,56.0,SW,MountGambier
0.8,1025.4,7.0,59.0,1.2,13.0,6.3,13.0,2016-04-07,16.7,7.0,NNW,83.0,1023.4,17.6,17.0,W,No,No,3.0,31.0,SW,MountGambier
0.2,1023.5,5.0,66.0,6.0,14.3,10.4,22.0,2016-04-08,18.4,6.0,NNW,81.0,1021.8,20.1,15.0,W,No,No,1.4,41.0,W,MountGambier
0.6,1022.7,4.0,74.0,5.2,13.5,10.2,26.0,2016-04-09,18.2,7.0,NNW,97.0,1020.3,19.3,13.0,WNW,No,No,2.0,46.0,WNW,MountGambier
1.0,1021.4,7.0,59.0,6.5,16.8,12.5,30.0,2016-04-10,18.5,5.0,W,82.0,1020.1,20.2,19.0,W,No,No,3.0,52.0,W,MountGambier
0.6,1024.1,7.0,74.0,4.2,14.8,13.5,19.0,2016-04-11,17.2,7.0,SW,89.0,1023.4,19.3,20.0,SSW,No,No,1.2,37.0,SW,MountGambier
0.6,1027.5,7.0,68.0,3.3,14.1,11.5,17.0,2016-04-12,16.8,7.0,S,88.0,1025.5,17.8,15.0,S,No,Yes,2.0,31.0,S,MountGambier
1.2,1028.9,7.0,67.0,3.0,14.0,10.5,19.0,2016-04-13,17.5,7.0,SE,96.0,1026.3,18.5,9.0,SSE,Yes,No,1.0,28.0,SSE,MountGambier
0.0,1025.6,7.0,59.0,4.5,11.3,7.0,22.0,2016-04-14,19.2,7.0,NE,97.0,1023.4,21.8,9.0,WSW,No,No,2.6,33.0,W,MountGambier
0.0,1022.1,7.0,44.0,,14.1,3.8,20.0,2016-04-15,22.3,6.0,NW,81.0,1019.4,24.3,11.0,WSW,No,Yes,1.2,31.0,WNW,MountGambier
1.4,1024.2,8.0,70.0,,13.4,11.5,26.0,2016-04-16,15.4,8.0,S,99.0,1024.1,16.9,17.0,S,Yes,No,,37.0,S,MountGambier
0.2,1026.4,1.0,53.0,6.2,14.7,11.1,22.0,2016-04-17,17.5,4.0,ESE,58.0,1022.5,19.0,20.0,SSE,No,No,3.6,41.0,SSE,MountGambier
0.2,1019.8,7.0,34.0,5.0,10.0,3.0,13.0,2016-04-18,20.2,6.0,N,100.0,1016.0,20.9,7.0,NNW,No,No,2.0,24.0,NNW,MountGambier
0.0,1017.5,1.0,26.0,8.1,14.4,6.4,20.0,2016-04-19,25.4,6.0,NNE,57.0,1016.1,25.9,13.0,NW,No,No,2.4,37.0,NW,MountGambier
0.0,1018.5,7.0,23.0,7.3,18.0,10.2,31.0,2016-04-20,29.3,6.0,NE,48.0,1013.6,31.4,15.0,NNE,No,Yes,4.0,50.0,N,MountGambier
1.2,1020.5,7.0,86.0,0.4,17.0,15.0,24.0,2016-04-21,15.9,8.0,SW,84.0,1021.8,18.1,11.0,SSW,Yes,Yes,4.5,39.0,SSW,MountGambier
1.2,1030.3,7.0,49.0,2.7,13.7,9.8,22.0,2016-04-22,15.0,6.0,S,62.0,1029.0,16.3,13.0,SSW,Yes,No,1.2,37.0,S,MountGambier
0.0,1031.9,7.0,68.0,3.5,14.4,8.3,22.0,2016-04-23,17.2,6.0,S,82.0,1030.1,18.5,13.0,S,No,No,2.6,37.0,S,MountGambier
0.0,1031.3,5.0,50.0,9.4,13.5,8.1,6.0,2016-04-24,20.4,3.0,E,80.0,1028.0,20.8,15.0,ESE,No,No,0.6,24.0,E,MountGambier
0.2,1027.0,0.0,19.0,9.6,16.7,7.0,22.0,2016-04-25,25.8,0.0,N,53.0,1023.9,26.6,20.0,N,No,No,4.6,43.0,NNW,MountGambier
0.0,1023.9,7.0,21.0,9.3,18.7,8.5,22.0,2016-04-26,25.8,5.0,NNE,42.0,1018.9,27.8,20.0,N,No,No,5.4,48.0,N,MountGambier
0.0,1013.5,7.0,20.0,2.4,21.7,17.7,31.0,2016-04-27,26.6,7.0,N,30.0,1011.3,27.0,31.0,NNW,No,Yes,9.0,63.0,NW,MountGambier
2.8,1017.7,8.0,61.0,,16.0,14.4,13.0,2016-04-28,19.3,7.0,NW,96.0,1015.3,20.1,13.0,NNW,Yes,Yes,4.2,26.0,W,MountGambier
7.8,1011.9,8.0,60.0,,15.0,14.9,19.0,2016-04-29,19.8,8.0,N,93.0,1010.2,20.4,19.0,NW,Yes,Yes,2.4,46.0,N,MountGambier
2.8,1011.1,1.0,40.0,,15.6,11.4,24.0,2016-04-30,21.8,,N,88.0,1006.6,22.4,19.0,NNW,Yes,Yes,,56.0,NW,MountGambier
11.2,1010.7,6.0,67.0,,9.9,9.0,17.0,2016-05-01,13.4,8.0,WNW,88.0,1013.9,15.7,19.0,WSW,Yes,Yes,,70.0,NW,MountGambier
2.0,1009.6,8.0,68.0,,12.5,8.1,35.0,2016-05-02,16.3,,N,78.0,1005.4,17.9,24.0,NNW,Yes,Yes,,72.0,NNW,MountGambier
8.8,998.5,,,,14.1,12.3,37.0,2016-05-03,,8.0,NW,92.0,,15.6,28.0,W,Yes,Yes,,,,MountGambier
3.2,1014.0,8.0,71.0,,11.6,6.7,24.0,2016-05-04,14.6,6.0,N,83.0,1012.4,16.6,19.0,NW,Yes,No,,41.0,NNW,MountGambier
0.0,1012.5,,51.0,,16.0,11.3,31.0,2016-05-05,20.7,8.0,N,72.0,1009.3,21.2,26.0,NNW,No,No,,61.0,NNW,MountGambier
0.0,1015.0,,55.0,,15.1,10.5,13.0,2016-05-06,17.8,7.0,W,87.0,1014.0,18.6,15.0,WSW,No,No,,26.0,W,MountGambier
0.0,1016.0,8.0,65.0,,14.7,8.1,20.0,2016-05-07,19.3,8.0,SW,80.0,1011.9,19.5,9.0,ENE,No,Yes,,31.0,ENE,MountGambier
1.8,1004.6,8.0,89.0,,15.8,13.9,17.0,2016-05-08,17.0,8.0,ENE,84.0,1000.4,18.2,19.0,NE,Yes,Yes,,41.0,NNE,MountGambier
2.8,993.6,8.0,96.0,,14.7,12.0,20.0,2016-05-09,13.2,1.0,NNE,84.0,988.9,17.4,17.0,ENE,Yes,Yes,,39.0,N,MountGambier
13.4,1010.1,8.0,57.0,,13.5,12.1,43.0,2016-05-10,14.7,8.0,SW,59.0,1013.4,15.7,31.0,W,Yes,Yes,,,,MountGambier
1.2,1013.7,8.0,91.0,,14.4,11.3,31.0,2016-05-11,14.1,8.0,NW,73.0,1011.3,17.1,22.0,WNW,Yes,Yes,,57.0,WNW,MountGambier
3.4,1014.6,8.0,91.0,,15.6,14.1,31.0,2016-05-12,16.3,8.0,NW,87.0,1014.0,17.2,24.0,WNW,Yes,Yes,,57.0,W,MountGambier
2.0,1020.2,3.0,63.0,,15.3,12.1,26.0,2016-05-13,18.9,8.0,NNW,86.0,1018.6,19.7,24.0,NNW,Yes,No,,44.0,NNW,MountGambier
0.2,1017.5,,,,12.9,9.3,30.0,2016-05-14,20.1,,N,,1014.0,20.8,22.0,NNW,No,No,,52.0,NNW,MountGambier
