Date,Temp9amC,WindGustSpeed,Humidity3pm,Cloud3pm,Temp3pmC,WindDir9am,Sunshine,Evaporation,WindSpeed9am,RainTomorrow,MaxTempC,Pressure3pm,Cloud9am,WindGustDir,Rainfall,WindDir3pm,Humidity9am,RainToday,MinTempC,Pressure9am,Location,WindSpeed3pm
2016-01-02,16.9,54.0,79.0,8.0,19.4,WSW,,,13.0,Yes,21.2,1016.4,8.0,ESE,2.2,SE,96.0,Yes,16.3,1017.1,Sale,31.0
2016-01-03,15.4,50.0,84.0,7.0,17.5,ESE,,,24.0,Yes,18.1,1020.1,8.0,E,12.6,ESE,89.0,Yes,15.2,1021.0,Sale,28.0
2016-01-04,16.3,52.0,86.0,8.0,17.4,ENE,,,30.0,Yes,17.7,1022.2,8.0,E,3.8,E,85.0,Yes,15.4,1022.7,Sale,22.0
2016-01-05,17.5,50.0,68.0,8.0,21.6,ENE,,,22.0,Yes,22.6,1016.4,7.0,E,7.8,E,84.0,Yes,15.5,1020.1,Sale,37.0
2016-01-06,19.5,46.0,67.0,8.0,21.7,ESE,,,20.0,No,23.7,1018.6,8.0,E,1.2,ESE,82.0,Yes,15.7,1018.1,Sale,35.0
2016-01-07,18.0,33.0,53.0,8.0,23.3,WNW,,,9.0,No,25.0,1018.8,5.0,SSE,0.0,E,88.0,No,11.2,1020.8,Sale,13.0
2016-01-08,17.3,,54.0,,23.5,WSW,,,28.0,,26.1,1020.4,,,0.0,WNW,65.0,No,13.4,1022.2,Sale,24.0
2016-01-09,17.3,39.0,54.0,,25.4,W,,,17.0,No,26.9,1018.4,5.0,ESE,,ESE,80.0,,11.2,1021.1,Sale,24.0
2016-01-10,16.9,30.0,62.0,,23.6,SE,,,11.0,No,24.7,1015.2,7.0,ENE,0.0,E,86.0,No,12.4,1019.0,Sale,20.0
2016-01-11,23.5,,27.0,,34.9,NW,,,9.0,No,36.3,1007.0,,,0.0,E,72.0,No,14.2,1011.3,Sale,24.0
2016-01-12,20.3,35.0,57.0,,25.8,SW,,,9.0,No,26.0,1015.5,,ESE,0.2,E,73.0,No,14.5,1015.2,Sale,24.0
2016-01-13,21.2,46.0,47.0,,30.4,ENE,,,13.0,No,32.4,1007.0,,E,0.0,E,76.0,No,13.6,1014.4,Sale,31.0
2016-01-14,19.0,67.0,76.0,7.0,16.9,WSW,,,31.0,Yes,19.0,1018.8,8.0,WSW,0.8,W,67.0,No,18.6,1014.2,Sale,13.0
2016-01-15,14.9,39.0,48.0,5.0,19.1,W,,,17.0,No,20.0,1029.4,1.0,ESE,5.2,S,65.0,Yes,8.1,1029.7,Sale,19.0
2016-01-16,14.4,43.0,45.0,,22.0,NNW,,,6.0,No,22.9,1027.1,,E,0.2,E,73.0,No,6.1,1030.2,Sale,30.0
2016-01-17,17.9,43.0,48.0,,23.9,NE,,,9.0,No,25.7,1021.6,,ENE,0.0,E,77.0,No,10.0,1024.7,Sale,24.0
2016-01-18,17.3,43.0,23.0,,33.8,NW,,,6.0,No,34.6,1013.2,,ENE,0.0,,97.0,No,11.9,1017.4,Sale,
2016-01-19,21.3,39.0,50.0,6.0,26.0,NW,,,6.0,No,28.4,1010.0,,W,0.0,E,62.0,No,16.1,1013.5,Sale,19.0
2016-01-20,16.9,30.0,75.0,8.0,22.3,WSW,,,9.0,Yes,23.1,1010.3,7.0,ESE,1.0,ESE,91.0,No,16.9,1012.3,Sale,22.0
2016-01-21,19.8,33.0,70.0,8.0,22.4,S,,,9.0,No,25.9,1009.2,6.0,SSE,1.8,SE,91.0,Yes,15.3,1009.1,Sale,22.0
2016-01-22,19.0,31.0,88.0,8.0,18.2,ENE,,,11.0,Yes,20.7,1009.5,8.0,SW,0.0,ENE,90.0,No,15.6,1009.0,Sale,7.0
2016-01-23,17.9,,50.0,6.0,24.5,WSW,,,20.0,No,25.2,1011.4,8.0,,6.6,SW,86.0,Yes,16.4,1011.7,Sale,31.0
2016-01-24,17.8,31.0,53.0,7.0,24.2,WNW,,,17.0,No,25.3,1013.0,8.0,W,0.0,W,80.0,No,14.4,1014.8,Sale,17.0
2016-01-25,17.8,35.0,52.0,2.0,23.1,W,,,19.0,Yes,24.0,1015.1,8.0,ESE,0.0,ESE,80.0,No,12.6,1016.6,Sale,17.0
2016-01-26,18.6,54.0,65.0,1.0,22.6,NNE,,,7.0,Yes,23.8,1018.8,8.0,E,12.6,E,91.0,Yes,15.5,1019.9,Sale,37.0
2016-01-27,18.0,56.0,60.0,3.0,24.5,NNW,,,9.0,No,25.7,1009.5,7.0,E,3.0,E,95.0,Yes,18.0,1015.7,Sale,28.0
2016-01-28,21.5,67.0,43.0,,28.2,NNE,,,6.0,Yes,30.4,1000.3,,WNW,0.8,E,77.0,No,15.0,1005.8,Sale,33.0
2016-01-29,17.7,35.0,89.0,8.0,16.1,SSW,,,9.0,Yes,18.8,1002.5,7.0,W,12.8,SSW,72.0,Yes,15.9,1003.1,Sale,22.0
2016-01-30,13.7,59.0,69.0,3.0,22.0,S,,,9.0,Yes,23.3,1004.2,8.0,N,5.6,SE,98.0,Yes,9.5,1007.5,Sale,15.0
2016-01-31,17.8,43.0,54.0,3.0,24.1,NNE,,,6.0,No,25.2,1001.1,8.0,NW,26.6,WNW,90.0,Yes,13.7,1002.4,Sale,26.0
2016-02-01,16.7,31.0,73.0,8.0,20.6,WNW,,,17.0,Yes,23.9,1004.7,5.0,ESE,0.0,E,70.0,No,13.2,1006.1,Sale,19.0
2016-02-02,18.9,41.0,55.0,,26.3,NNW,,,6.0,No,27.4,1003.2,,ESE,2.0,ESE,83.0,Yes,13.1,1006.6,Sale,19.0
2016-02-03,19.7,50.0,83.0,8.0,20.2,SW,,,11.0,Yes,22.4,1008.6,8.0,SSW,0.0,SW,81.0,No,18.0,1006.2,Sale,13.0
2016-02-04,15.9,33.0,67.0,8.0,22.7,WNW,,,15.0,No,24.2,1018.6,8.0,E,1.2,E,81.0,Yes,10.4,1018.9,Sale,19.0
2016-02-05,19.9,50.0,51.0,,22.9,NE,,,11.0,No,23.8,1021.1,8.0,E,0.0,E,70.0,No,12.8,1022.5,Sale,31.0
2016-02-06,19.6,37.0,55.0,,24.6,ENE,,,9.0,No,25.2,1017.3,,E,0.0,E,75.0,No,13.0,1019.7,Sale,28.0
2016-02-07,16.6,31.0,53.0,,27.9,WNW,,,7.0,No,29.3,1016.1,8.0,ENE,0.0,ESE,98.0,No,11.4,1017.1,Sale,17.0
2016-02-08,20.2,35.0,47.0,,27.2,WSW,,,20.0,No,27.8,1019.7,1.0,W,0.0,N,75.0,No,16.1,1020.8,Sale,15.0
2016-02-09,16.5,,58.0,,23.6,WNW,,,9.0,No,24.6,1019.0,,,0.0,E,85.0,No,10.5,1022.5,Sale,22.0
2016-02-10,16.9,31.0,64.0,6.0,23.9,W,,,17.0,No,24.8,1013.8,6.0,E,0.0,E,97.0,No,13.4,1016.2,Sale,22.0
2016-02-11,18.8,33.0,56.0,2.0,22.6,W,,,11.0,No,24.7,1015.5,3.0,ESE,0.0,ESE,73.0,No,13.9,1017.8,Sale,19.0
2016-02-12,18.4,31.0,59.0,1.0,25.0,WNW,,,7.0,No,25.7,1014.1,1.0,E,0.0,ESE,82.0,No,13.9,1017.6,Sale,17.0
2016-02-13,17.1,41.0,24.0,1.0,33.8,SW,,,9.0,No,34.2,1005.4,6.0,S,0.0,NW,98.0,No,13.8,1008.9,Sale,13.0
2016-02-14,18.1,56.0,39.0,,24.6,W,,,24.0,No,25.2,1009.6,8.0,W,0.0,WSW,73.0,No,15.1,1010.6,Sale,35.0
2016-02-15,16.7,39.0,40.0,,24.5,W,,,11.0,Yes,25.9,1008.9,5.0,W,0.0,SW,73.0,No,12.2,1013.2,Sale,20.0
2016-02-16,15.4,54.0,48.0,7.0,17.8,W,,,20.0,No,19.9,1014.7,4.0,W,1.6,WSW,68.0,Yes,13.3,1014.3,Sale,20.0
2016-02-17,15.1,52.0,89.0,8.0,18.1,W,,,26.0,No,22.3,1010.4,5.0,W,0.0,SW,79.0,No,12.6,1013.7,Sale,20.0
2016-02-18,16.8,43.0,58.0,8.0,22.2,W,,,20.0,No,24.5,1009.4,8.0,W,0.6,WSW,84.0,No,15.0,1011.6,Sale,15.0
2016-02-19,16.9,41.0,51.0,8.0,24.7,W,,,20.0,No,26.1,1011.7,,SSE,0.0,WSW,86.0,No,12.5,1012.2,Sale,17.0
2016-02-20,16.7,37.0,49.0,8.0,20.7,WNW,,,11.0,No,21.9,1022.5,8.0,SE,0.0,ESE,63.0,No,14.4,1022.2,Sale,19.0
2016-02-21,17.4,41.0,59.0,,22.7,NE,,,7.0,No,23.9,1023.7,8.0,E,0.0,ESE,79.0,No,10.8,1026.2,Sale,30.0
2016-02-22,16.7,30.0,30.0,8.0,29.4,NW,,,11.0,No,31.0,1021.0,1.0,SW,0.0,W,96.0,No,11.5,1022.6,Sale,17.0
2016-02-23,21.3,54.0,21.0,3.0,38.7,NNE,,,6.0,No,39.7,1009.0,7.0,WNW,0.0,NW,69.0,No,15.9,1014.5,Sale,31.0
2016-02-24,24.3,43.0,56.0,,27.3,W,,,9.0,No,31.5,1009.4,8.0,S,0.2,SSE,67.0,No,20.6,1010.6,Sale,28.0
2016-02-25,20.0,39.0,51.0,,30.0,WSW,,,13.0,No,30.0,1007.5,8.0,WSW,0.0,WSW,87.0,No,17.4,1008.7,Sale,24.0
2016-02-26,18.8,46.0,43.0,,24.6,WSW,,,28.0,No,25.2,1017.2,,W,0.0,WSW,65.0,No,15.0,1017.5,Sale,30.0
2016-02-27,16.9,41.0,49.0,,24.1,SW,,,17.0,No,25.3,1019.4,2.0,E,0.0,ESE,84.0,No,10.3,1022.1,Sale,19.0
2016-02-28,17.0,41.0,46.0,,23.9,WSW,,,11.0,No,25.6,1019.5,8.0,ESE,0.0,W,82.0,No,13.0,1021.0,Sale,19.0
2016-02-29,19.2,41.0,55.0,,24.2,ENE,,,13.0,No,25.5,1020.7,8.0,ESE,0.6,E,82.0,No,14.7,1022.4,Sale,26.0
2016-03-01,20.3,33.0,31.0,,31.2,NE,,,6.0,No,32.5,1014.7,,ENE,0.6,ESE,88.0,No,14.9,1018.3,Sale,15.0
2016-03-02,20.7,41.0,18.0,,35.4,WNW,,,11.0,No,36.0,1014.7,,SE,0.0,WSW,74.0,No,14.1,1017.0,Sale,13.0
2016-03-03,17.0,35.0,57.0,,23.5,E,,,15.0,No,25.4,1019.7,7.0,ESE,0.0,SE,86.0,No,16.1,1021.5,Sale,20.0
2016-03-04,18.5,37.0,55.0,4.0,28.4,NW,,,7.0,No,30.2,1015.5,8.0,E,0.2,E,94.0,No,15.5,1019.7,Sale,22.0
2016-03-05,22.0,31.0,63.0,5.0,26.1,WSW,,,13.0,No,26.5,1019.1,,S,0.2,SSE,83.0,No,16.8,1018.3,Sale,9.0
2016-03-06,19.7,31.0,61.0,,26.0,SSE,,,2.0,No,28.0,1018.6,8.0,SE,0.0,ESE,83.0,No,17.0,1021.1,Sale,20.0
2016-03-07,20.3,31.0,74.0,8.0,24.1,WNW,,,7.0,No,26.7,1020.8,8.0,S,0.0,SE,93.0,No,18.0,1020.9,Sale,20.0
2016-03-08,22.4,37.0,59.0,,27.7,E,,,17.0,No,28.9,1018.3,8.0,ESE,0.0,E,90.0,No,19.1,1022.1,Sale,24.0
2016-03-09,22.5,43.0,36.0,4.0,31.1,NNW,,,9.0,Yes,32.6,1015.0,,W,0.0,WSW,87.0,No,15.8,1013.8,Sale,24.0
2016-03-10,20.0,35.0,85.0,7.0,22.6,ENE,,,17.0,Yes,23.5,1019.3,8.0,ESE,3.2,E,96.0,Yes,18.6,1021.5,Sale,22.0
2016-03-11,21.4,30.0,68.0,1.0,27.3,WSW,,,13.0,Yes,29.6,1015.1,8.0,W,13.6,ESE,91.0,Yes,18.7,1017.2,Sale,20.0
2016-03-12,19.9,22.0,76.0,8.0,23.5,S,,,13.0,No,23.8,1020.1,8.0,SSE,10.6,SSE,92.0,Yes,19.7,1020.5,Sale,9.0
2016-03-13,19.7,26.0,81.0,7.0,22.3,SE,,,9.0,No,24.3,1019.0,8.0,ESE,0.0,ESE,93.0,No,19.2,1021.3,Sale,13.0
2016-03-14,18.9,31.0,73.0,8.0,19.6,SSW,,,17.0,No,22.4,1019.8,8.0,SSE,0.0,SE,89.0,No,16.9,1019.9,Sale,22.0
2016-03-15,18.4,54.0,86.0,8.0,18.1,ESE,,,30.0,Yes,20.3,1023.6,8.0,ESE,0.6,ESE,79.0,No,16.3,1024.2,Sale,31.0
2016-03-16,20.3,48.0,58.0,,24.2,ENE,,,22.0,No,24.7,1018.8,6.0,E,1.4,E,69.0,Yes,17.2,1022.1,Sale,33.0
2016-03-17,18.0,,44.0,,29.2,ESE,,,6.0,Yes,29.5,1008.3,,,0.0,E,94.0,No,12.2,1014.2,Sale,22.0
2016-03-18,18.2,89.0,83.0,8.0,16.7,S,,,9.0,Yes,18.7,994.9,8.0,W,7.0,W,95.0,Yes,16.3,992.7,Sale,52.0
2016-03-19,12.7,39.0,48.0,8.0,18.0,W,,,11.0,No,19.0,1015.3,8.0,W,19.6,SW,84.0,Yes,10.7,1012.9,Sale,26.0
2016-03-20,11.3,33.0,60.0,8.0,19.3,WNW,,,13.0,No,19.5,1021.3,1.0,E,0.2,E,81.0,No,7.7,1022.2,Sale,17.0
2016-03-21,11.1,35.0,73.0,8.0,17.3,W,,,9.0,No,20.6,1021.6,8.0,SE,0.8,SE,98.0,No,7.9,1023.1,Sale,26.0
2016-03-22,14.9,35.0,55.0,,21.2,NE,,,2.0,No,21.5,1018.4,3.0,E,1.0,E,98.0,No,10.8,1021.7,Sale,26.0
2016-03-23,10.6,28.0,44.0,8.0,25.6,WNW,,,9.0,No,26.1,1015.5,5.0,WNW,0.0,W,98.0,No,8.0,1017.2,Sale,15.0
2016-03-24,16.3,24.0,71.0,8.0,20.6,WSW,,,6.0,No,20.8,1019.5,4.0,E,0.0,N,92.0,No,10.6,1020.9,Sale,9.0
2016-03-25,15.8,37.0,52.0,3.0,22.2,SSW,,,9.0,No,23.0,1017.8,8.0,WSW,0.2,WSW,85.0,No,15.0,1020.3,Sale,20.0
2016-03-26,13.2,41.0,64.0,8.0,20.0,NW,,,9.0,No,21.7,1018.0,8.0,WSW,0.0,WSW,86.0,No,8.4,1020.0,Sale,19.0
2016-03-27,14.5,28.0,62.0,8.0,17.4,WNW,,,11.0,No,20.2,1020.7,8.0,S,0.0,S,88.0,No,12.3,1021.6,Sale,20.0
2016-03-28,13.7,22.0,60.0,8.0,16.5,,,,0.0,No,17.0,1019.2,8.0,SSE,0.0,SE,78.0,No,12.7,1021.3,Sale,11.0
2016-03-29,14.2,20.0,70.0,8.0,16.1,WNW,,,2.0,Yes,17.3,1020.4,8.0,SE,0.0,SE,77.0,No,13.3,1021.8,Sale,11.0
2016-03-30,13.0,37.0,94.0,8.0,15.1,W,,,28.0,No,16.0,1018.0,8.0,W,1.2,WSW,95.0,Yes,12.9,1018.7,Sale,17.0
2016-03-31,13.7,31.0,54.0,,21.2,WNW,,,13.0,No,22.8,1017.3,1.0,WNW,0.2,W,74.0,No,12.7,1020.0,Sale,13.0
2016-04-01,12.9,43.0,46.0,6.0,24.1,NW,,,7.0,No,25.5,1011.5,,NW,0.0,ENE,98.0,No,7.9,1016.2,Sale,11.0
2016-04-02,19.6,56.0,64.0,8.0,17.7,W,,,24.0,No,22.4,1018.4,,WSW,0.0,WSW,53.0,No,12.9,1013.6,Sale,31.0
2016-04-03,14.8,31.0,60.0,8.0,17.6,WNW,,,15.0,No,20.0,1025.1,,SE,0.0,SE,71.0,No,5.2,1026.9,Sale,17.0
2016-04-04,12.7,31.0,57.0,,19.7,W,,,6.0,No,20.1,1019.2,,E,0.0,ENE,88.0,No,4.4,1024.2,Sale,20.0
2016-04-05,14.2,,38.0,,27.5,WNW,,,7.0,No,28.1,1009.1,,,0.0,E,98.0,No,7.6,1012.8,Sale,9.0
2016-04-06,14.9,31.0,96.0,8.0,12.8,SW,,,9.0,Yes,16.4,1015.1,8.0,WSW,0.0,W,93.0,No,11.1,1014.6,Sale,17.0
2016-04-07,13.2,30.0,56.0,2.0,17.7,NW,,,15.0,No,19.3,1022.9,,W,16.8,WSW,82.0,Yes,7.3,1024.8,Sale,15.0
2016-04-08,11.3,28.0,63.0,1.0,18.5,NW,,,7.0,No,20.2,1021.5,,SE,0.0,SE,97.0,No,8.5,1023.7,Sale,19.0
2016-04-09,14.1,41.0,48.0,,20.5,WNW,,,15.0,No,21.3,1019.4,,WSW,0.0,W,79.0,No,6.5,1022.8,Sale,20.0
2016-04-10,14.9,59.0,51.0,,21.6,NW,,,7.0,No,21.9,1015.4,2.0,WNW,0.0,WSW,78.0,No,7.5,1018.7,Sale,35.0
2016-04-11,16.1,57.0,64.0,1.0,19.1,WSW,,,30.0,No,20.5,1019.3,8.0,W,0.0,W,82.0,No,14.6,1019.6,Sale,31.0
2016-04-12,14.7,28.0,71.0,7.0,17.7,WNW,,,17.0,No,20.1,1023.3,8.0,W,0.0,S,88.0,No,11.4,1024.9,Sale,9.0
2016-04-13,16.1,28.0,71.0,1.0,18.1,ESE,,,4.0,No,19.0,1026.9,2.0,SE,0.0,ESE,88.0,No,10.8,1028.4,Sale,19.0
2016-04-14,16.1,20.0,59.0,4.0,23.0,NNW,,,7.0,No,23.2,1023.4,,ESE,0.0,E,88.0,No,10.8,1027.4,Sale,13.0
2016-04-15,16.4,28.0,36.0,,25.9,NW,,,11.0,No,26.5,1018.3,,ESE,0.0,W,92.0,No,8.8,1022.9,Sale,11.0
2016-04-16,15.0,35.0,74.0,8.0,18.0,WNW,,,11.0,No,20.8,1021.1,8.0,S,0.0,S,83.0,No,10.4,1021.8,Sale,20.0
2016-04-17,13.8,30.0,60.0,,17.6,NW,,,11.0,No,18.4,1023.5,8.0,E,0.0,E,74.0,No,12.2,1026.4,Sale,19.0
2016-04-18,11.9,24.0,59.0,,21.8,WNW,,,6.0,No,22.5,1018.0,,E,0.2,E,98.0,No,7.1,1022.5,Sale,19.0
2016-04-19,15.0,17.0,37.0,1.0,26.3,NW,,,7.0,No,27.0,1018.3,,ENE,0.0,ENE,88.0,No,8.8,1020.1,Sale,7.0
2016-04-20,16.9,,34.0,6.0,26.3,WNW,,,9.0,No,26.8,1019.9,,,0.0,E,74.0,No,8.8,1023.1,Sale,17.0
2016-04-21,15.3,,74.0,8.0,21.2,W,,,11.0,Yes,22.3,1017.4,8.0,,0.0,SW,81.0,No,8.2,1019.2,Sale,7.0
2016-04-22,14.4,,59.0,8.0,17.5,W,,,24.0,No,17.9,1024.7,8.0,,5.8,W,83.0,Yes,13.7,1025.5,Sale,22.0
2016-04-23,12.3,24.0,69.0,8.0,17.5,WNW,,,15.0,No,19.4,1028.7,8.0,W,0.2,WNW,78.0,No,6.6,1029.9,Sale,6.0
2016-04-24,10.0,19.0,52.0,,19.8,WNW,,,11.0,No,20.4,1029.6,1.0,WNW,0.0,N,99.0,No,4.9,1032.3,Sale,6.0
2016-04-25,10.1,20.0,38.0,,24.4,WNW,,,13.0,No,24.6,1027.8,1.0,E,0.2,W,99.0,No,5.7,1030.9,Sale,9.0
2016-04-26,12.7,,36.0,,24.0,WNW,,,11.0,No,25.5,1024.9,,,0.0,E,90.0,No,6.2,1028.9,Sale,11.0
2016-04-27,11.8,,38.0,1.0,24.7,NW,,,7.0,No,25.9,1017.8,,,0.0,E,94.0,No,3.4,1022.3,Sale,13.0
2016-04-28,18.2,,49.0,7.0,24.7,NNE,,,9.0,No,26.4,1017.3,7.0,,0.0,N,74.0,No,10.6,1018.9,Sale,7.0
2016-04-29,22.0,,90.0,8.0,17.6,NNE,,,6.0,Yes,24.0,1014.0,8.0,,0.0,SSW,58.0,No,13.5,1016.3,Sale,15.0
2016-04-30,14.4,,61.0,6.0,23.8,NNW,,,7.0,Yes,26.8,1011.4,,,2.8,ESE,99.0,Yes,11.3,1015.9,Sale,7.0
2016-05-01,18.6,,79.0,8.0,12.5,NNW,,,33.0,Yes,19.1,1008.6,,,4.2,W,57.0,Yes,11.4,1003.8,Sale,48.0
2016-05-02,12.2,52.0,41.0,,17.0,NNW,,,19.0,No,19.4,1010.2,,NW,2.0,NW,61.0,Yes,3.7,1014.0,Sale,31.0
2016-05-03,19.4,85.0,37.0,,21.5,NW,,,46.0,No,22.3,996.8,,NNW,0.2,NW,42.0,No,8.0,1001.9,Sale,52.0
2016-05-04,13.5,56.0,40.0,1.0,17.5,WNW,,,19.0,No,18.1,1014.3,1.0,WNW,0.0,WNW,53.0,No,8.8,1015.0,Sale,20.0
2016-05-05,11.0,46.0,44.0,,20.9,E,,,6.0,No,21.6,1013.7,,WNW,0.0,WNW,74.0,No,3.3,1017.8,Sale,31.0
2016-05-06,18.1,48.0,34.0,,25.8,ENE,,,13.0,No,26.5,1013.4,,NW,0.0,NW,67.0,No,6.0,1016.0,Sale,26.0
2016-05-07,12.0,24.0,39.0,,23.8,NW,,,6.0,No,24.5,1015.6,,ENE,0.2,E,99.0,No,7.1,1018.3,Sale,19.0
2016-05-08,11.9,22.0,94.0,7.0,15.7,SW,,,6.0,Yes,15.8,1006.7,7.0,E,0.4,ENE,97.0,No,8.2,1013.3,Sale,7.0
2016-05-09,14.3,65.0,92.0,8.0,16.1,W,,,4.0,Yes,24.2,995.1,7.0,WNW,4.2,W,99.0,Yes,11.7,1000.1,Sale,20.0
2016-05-10,15.5,80.0,60.0,8.0,15.7,WNW,,,7.0,Yes,18.2,1005.4,8.0,W,8.8,W,71.0,Yes,10.7,998.7,Sale,35.0
2016-05-11,13.3,65.0,50.0,8.0,16.0,W,,,39.0,No,18.4,1007.2,8.0,W,7.4,WNW,70.0,Yes,9.2,1011.1,Sale,39.0
2016-05-12,17.8,81.0,61.0,2.0,19.8,W,,,44.0,No,21.1,1009.4,8.0,WNW,0.0,W,68.0,No,13.1,1009.2,Sale,30.0
2016-05-13,17.3,69.0,58.0,,20.2,W,,,24.0,No,20.3,1017.7,7.0,WSW,0.0,WSW,64.0,No,15.5,1019.3,Sale,20.0
2016-05-14,15.0,54.0,46.0,,22.3,SSE,,,6.0,No,22.9,1015.3,7.0,NW,0.0,NW,79.0,No,5.5,1020.2,Sale,35.0
2016-05-15,20.1,76.0,44.0,,20.5,NNW,,,19.0,No,21.5,1011.5,,W,0.0,W,46.0,No,6.6,1011.1,Sale,44.0
2016-05-16,9.5,57.0,44.0,8.0,19.7,WNW,,,7.0,No,21.1,1013.6,,NW,0.0,NW,93.0,No,3.2,1019.4,Sale,28.0
2016-05-17,16.3,74.0,57.0,,16.8,WNW,,,44.0,No,18.6,1014.9,1.0,WNW,0.0,WSW,47.0,No,9.5,1013.3,Sale,35.0
2016-05-18,9.9,46.0,45.0,4.0,18.3,SSE,,,6.0,No,19.0,1015.0,8.0,W,0.0,NW,82.0,No,7.2,1018.4,Sale,26.0
2016-05-19,17.4,,53.0,7.0,18.5,W,,,13.0,Yes,20.8,1008.5,1.0,,0.0,NW,56.0,No,7.7,1011.6,Sale,33.0
2016-05-20,13.1,44.0,57.0,,16.1,WSW,,,11.0,No,17.4,1021.5,1.0,W,1.8,WSW,81.0,Yes,11.1,1021.7,Sale,22.0
2016-05-21,7.4,22.0,58.0,1.0,17.0,NW,,,6.0,No,17.8,1022.3,,E,0.2,ENE,98.0,No,2.4,1026.3,Sale,11.0
2016-05-22,5.6,,61.0,,19.3,WNW,,,6.0,Yes,22.2,1013.6,4.0,,0.2,ESE,99.0,No,3.6,1019.4,Sale,7.0
2016-05-23,12.8,81.0,47.0,,15.1,W,,,41.0,No,15.8,1014.8,8.0,WNW,2.2,W,74.0,Yes,5.6,1013.1,Sale,46.0
2016-05-24,11.1,54.0,56.0,1.0,15.4,WSW,,,26.0,No,15.5,1017.1,8.0,WSW,0.0,WSW,91.0,No,7.0,1018.8,Sale,33.0
2016-05-25,7.2,35.0,56.0,8.0,16.2,WNW,,,4.0,Yes,16.2,1010.5,6.0,NW,0.0,N,86.0,No,1.6,1016.3,Sale,11.0
2016-05-26,10.5,41.0,94.0,8.0,11.2,,,,0.0,Yes,11.4,1000.8,8.0,W,1.8,W,96.0,Yes,6.9,1003.0,Sale,11.0
2016-05-27,9.9,46.0,73.0,6.0,12.8,W,,,33.0,No,13.5,1005.7,8.0,W,4.0,W,86.0,Yes,8.6,1005.7,Sale,22.0
2016-05-28,7.5,39.0,71.0,8.0,13.3,WNW,,,20.0,No,14.4,1010.3,,W,0.2,W,86.0,No,2.4,1009.6,Sale,20.0
2016-05-29,10.2,56.0,62.0,1.0,14.0,W,,,24.0,No,14.7,1018.7,8.0,W,0.0,W,84.0,No,7.4,1018.0,Sale,31.0
2016-05-30,5.1,24.0,54.0,,14.5,WNW,,,11.0,No,16.0,1026.8,8.0,WNW,0.0,NE,87.0,No,1.7,1027.8,Sale,7.0
2016-05-31,7.1,33.0,66.0,,15.1,N,,,6.0,No,15.4,1029.2,,E,0.0,E,94.0,No,1.7,1032.3,Sale,24.0
2016-06-01,2.5,,72.0,,12.6,,,,0.0,No,13.2,1028.4,,,0.0,ESE,99.0,No,0.6,1030.8,Sale,13.0
2016-06-02,8.3,,72.0,,13.5,NNW,,,7.0,No,13.7,1026.7,8.0,,0.0,ESE,95.0,No,2.5,1029.2,Sale,15.0
2016-06-03,7.9,28.0,77.0,6.0,13.7,SSW,,,6.0,No,14.6,1024.3,,ESE,0.2,E,99.0,No,2.5,1027.6,Sale,20.0
2016-06-04,11.3,41.0,95.0,8.0,14.0,,,,0.0,Yes,15.2,1013.1,8.0,E,0.0,E,99.0,No,7.9,1018.8,Sale,6.0
2016-06-05,12.0,35.0,98.0,8.0,14.0,SE,,,9.0,Yes,14.9,1003.0,7.0,W,9.6,SSE,99.0,Yes,11.3,1007.0,Sale,6.0
2016-06-06,11.3,35.0,81.0,7.0,13.0,WSW,,,17.0,No,13.4,1000.5,8.0,W,19.4,N,85.0,Yes,11.3,1002.1,Sale,4.0
2016-06-07,11.0,48.0,69.0,8.0,15.0,W,,,22.0,No,16.8,999.2,8.0,W,0.0,W,81.0,No,5.3,1000.3,Sale,30.0
2016-06-08,13.1,46.0,56.0,8.0,15.5,W,,,15.0,No,15.7,1004.3,2.0,W,0.0,WNW,78.0,No,11.0,1007.0,Sale,19.0
2016-06-09,10.2,54.0,56.0,,17.1,SSW,,,7.0,No,17.2,1000.7,2.0,NW,0.6,NW,95.0,No,5.2,1000.4,Sale,31.0
2016-06-10,11.8,54.0,57.0,7.0,15.3,W,,,24.0,No,16.6,1014.5,,WNW,0.2,NW,72.0,No,8.5,1015.9,Sale,30.0
2016-06-11,11.1,61.0,53.0,,12.1,W,,,24.0,Yes,12.4,1024.8,7.0,WSW,0.2,W,66.0,No,9.7,1020.0,Sale,33.0
2016-06-12,8.5,31.0,62.0,4.0,13.1,NW,,,9.0,No,14.1,1035.0,8.0,WNW,2.6,W,91.0,Yes,4.5,1036.8,Sale,22.0
2016-06-13,5.1,17.0,58.0,,13.5,NW,,,11.0,No,14.8,1033.6,,NW,0.0,N,91.0,No,0.5,1037.1,Sale,6.0
2016-06-14,2.1,37.0,69.0,1.0,13.2,WNW,,,9.0,No,14.0,1032.2,,WSW,0.2,WSW,99.0,No,-2.5,1033.9,Sale,22.0
2016-06-15,5.5,20.0,63.0,,14.8,NW,,,15.0,No,15.0,1029.0,,NW,0.0,NW,84.0,No,0.9,1033.2,Sale,11.0
2016-06-16,0.1,17.0,66.0,8.0,12.3,W,,,7.0,Yes,12.6,1015.9,4.0,SW,0.0,NE,98.0,No,-1.9,1022.2,Sale,9.0
2016-06-17,9.3,22.0,75.0,4.0,16.2,WNW,,,13.0,No,17.2,1010.7,8.0,WSW,1.4,WSW,97.0,Yes,0.1,1011.3,Sale,13.0
