pressure.3.pm,wind.gust.speed,max.temp.f,humidity.3.pm,humidity.9.am,rainfall,temp.9.am.f,date,pressure.9.am,temp.3.pm.f,min.temp.f,wind.speed.3.pm,wind.dir.9.am,cloud.9.am,location,wind.dir.3.pm,cloud.3.pm,wind.gust.dir,wind.speed.9.am,rain.today,rain.tomorrow
1017.4,15.0,75.2,47.0,79.0,0.0,57.92,2016-05-07,1021.1,73.58,46.22,9.0,ENE,,Albury,SSE,,ESE,6.0,No,Yes
1008.6,41.0,64.75999999999999,98.0,100.0,13.2,58.459999999999994,2016-05-08,1014.6,60.980000000000004,57.02,26.0,ENE,7.0,Albury,NNE,8.0,NE,13.0,Yes,Yes
1000.7,54.0,64.94,73.0,90.0,46.0,64.22,2016-05-09,1003.4,63.68,58.459999999999994,4.0,NE,8.0,Albury,WNW,1.0,WNW,17.0,Yes,Yes
1008.4,54.0,63.14,69.0,85.0,13.4,58.64,2016-05-10,1005.2,62.42,56.120000000000005,22.0,NW,8.0,Albury,W,8.0,NNW,22.0,Yes,Yes
1015.4,43.0,60.440000000000005,63.0,82.0,2.2,51.8,2016-05-11,1017.6,58.1,48.74,24.0,WNW,7.0,Albury,WNW,8.0,WNW,13.0,Yes,Yes
1017.0,44.0,62.959999999999994,86.0,96.0,2.0,57.92,2016-05-12,1016.3,60.440000000000005,51.44,19.0,WNW,8.0,Albury,W,8.0,NNW,17.0,Yes,No
1022.8,24.0,68.36,58.0,82.0,0.2,60.62,2016-05-13,1024.0,65.84,56.48,6.0,NW,8.0,Albury,NW,,W,15.0,No,No
1021.6,48.0,68.54,64.0,91.0,0.0,54.68,2016-05-14,1025.5,66.92,47.66,11.0,,6.0,Albury,N,8.0,NE,0.0,No,No
1015.6,30.0,71.78,49.0,86.0,0.0,59.540000000000006,2016-05-15,1017.7,70.34,49.1,20.0,E,,Albury,W,,NW,4.0,No,No
1017.4,26.0,68.72,47.0,100.0,0.0,50.0,2016-05-16,1021.5,66.56,43.34,13.0,,8.0,Albury,N,1.0,NE,0.0,No,Yes
1018.5,33.0,64.94,53.0,78.0,4.8,57.56,2016-05-17,1019.3,64.58,48.379999999999995,7.0,WNW,,Albury,WNW,4.0,WNW,15.0,Yes,No
1018.0,24.0,63.14,57.0,80.0,0.0,54.68,2016-05-18,1020.6,61.34,46.4,11.0,E,4.0,Albury,W,8.0,NW,4.0,No,No
1016.5,39.0,63.14,63.0,82.0,0.0,53.78,2016-05-19,1019.7,61.519999999999996,46.94,17.0,,8.0,Albury,WNW,8.0,WNW,0.0,No,No
1021.9,35.0,65.3,47.0,79.0,0.0,59.18,2016-05-20,1022.7,64.22,53.78,15.0,W,5.0,Albury,W,,W,9.0,No,No
1022.9,13.0,64.22,64.0,91.0,0.0,48.92,2016-05-21,1027.1,61.88,40.46,7.0,,,Albury,ESE,,SE,0.0,No,No
1018.1,20.0,71.24000000000001,55.0,81.0,0.0,53.42,2016-05-22,1023.7,70.52,41.54,13.0,ENE,,Albury,E,,E,2.0,No,Yes
1018.5,59.0,60.440000000000005,55.0,75.0,3.0,56.3,2016-05-23,1018.6,58.82,50.72,26.0,W,8.0,Albury,WSW,8.0,WNW,28.0,Yes,No
1018.9,33.0,61.16,57.0,90.0,0.0,50.72,2016-05-24,1021.5,59.9,46.76,20.0,W,5.0,Albury,WSW,1.0,W,9.0,No,No
1014.8,19.0,58.64,72.0,99.0,0.0,44.6,2016-05-25,1019.5,56.66,36.5,11.0,,8.0,Albury,NE,5.0,NE,0.0,No,Yes
1002.3,31.0,57.379999999999995,84.0,100.0,15.2,50.9,2016-05-26,1005.0,55.4,44.42,15.0,NNE,8.0,Albury,WNW,8.0,W,7.0,Yes,Yes
1007.2,35.0,57.2,58.0,86.0,1.2,46.4,2016-05-27,1008.5,56.66,40.64,15.0,SW,,Albury,WSW,7.0,W,7.0,Yes,No
1009.5,31.0,57.92,45.0,86.0,0.0,46.76,2016-05-28,1008.9,57.74,38.839999999999996,17.0,,8.0,Albury,WSW,,W,0.0,No,No
1019.8,24.0,57.379999999999995,54.0,99.0,0.2,41.36,2016-05-29,1020.0,57.2,32.9,9.0,ESE,8.0,Albury,SW,5.0,W,6.0,No,No
1025.8,15.0,57.379999999999995,57.0,89.0,0.0,43.16,2016-05-30,1027.6,56.66,38.48,0.0,SE,,Albury,,,ENE,2.0,No,No
1027.3,19.0,60.62,50.0,88.0,0.0,43.879999999999995,2016-05-31,1031.1,60.08,35.24,13.0,,,Albury,SE,,SE,0.0,No,No
1026.1,15.0,63.14,53.0,80.0,0.0,46.4,2016-06-01,1029.2,62.78,37.76,9.0,WNW,,Albury,ESE,,ESE,4.0,No,No
1024.2,13.0,64.58,51.0,85.0,0.0,47.120000000000005,2016-06-02,1027.9,63.14,37.94,6.0,,,Albury,E,,E,0.0,No,No
1021.8,28.0,56.48,76.0,73.0,0.0,50.72,2016-06-03,1025.0,53.24,40.46,0.0,SE,8.0,Albury,,8.0,ESE,7.0,No,Yes
1008.3,30.0,58.82,92.0,95.0,11.6,52.879999999999995,2016-06-04,1015.2,56.3,49.64,15.0,SE,8.0,Albury,SE,8.0,SE,13.0,Yes,Yes
1002.4,35.0,58.28,89.0,97.0,11.6,55.22,2016-06-05,1006.9,57.56,51.44,9.0,NW,8.0,Albury,W,8.0,W,6.0,Yes,Yes
1004.0,31.0,54.14,80.0,99.0,1.2,48.2,2016-06-06,1004.9,52.879999999999995,44.96,17.0,WNW,8.0,Albury,NW,8.0,W,11.0,Yes,Yes
1004.9,37.0,54.68,81.0,92.0,3.6,49.64,2016-06-07,1004.3,52.879999999999995,48.2,15.0,WNW,8.0,Albury,NW,8.0,WNW,17.0,Yes,Yes
1010.1,35.0,58.28,76.0,88.0,1.8,52.52,2016-06-08,1013.1,57.2,49.64,17.0,NNW,8.0,Albury,NNE,8.0,NNE,9.0,Yes,Yes
1006.7,48.0,60.26,78.0,80.0,7.2,57.56,2016-06-09,1005.5,56.3,52.52,13.0,NNW,8.0,Albury,WNW,8.0,N,17.0,Yes,Yes
1020.3,28.0,56.84,64.0,89.0,3.0,51.620000000000005,2016-06-10,1020.0,54.5,50.9,19.0,WNW,8.0,Albury,WNW,6.0,WNW,15.0,Yes,Yes
1025.9,35.0,55.4,67.0,69.0,1.2,51.26,2016-06-11,1025.0,54.68,49.28,20.0,WNW,,Albury,W,1.0,WSW,13.0,Yes,No
1036.1,15.0,54.86,50.0,85.0,0.0,40.82,2016-06-12,1037.5,52.16,32.72,7.0,,,Albury,SE,,SE,0.0,No,No
1036.0,17.0,56.84,59.0,88.0,0.2,39.2,2016-06-13,1039.9,56.120000000000005,30.92,6.0,,,Albury,SE,,E,0.0,No,No
1035.2,13.0,59.36,58.0,90.0,0.0,43.879999999999995,2016-06-14,1038.2,58.1,33.62,4.0,NNE,1.0,Albury,W,,E,6.0,No,No
1030.5,15.0,52.52,70.0,100.0,0.2,38.3,2016-06-15,1034.8,51.8,33.62,6.0,SSE,8.0,Albury,E,,E,7.0,No,No
1019.7,17.0,55.22,70.0,95.0,0.0,39.38,2016-06-16,1026.0,55.04,32.0,11.0,,,Albury,ESE,8.0,ESE,0.0,No,Yes
1013.5,24.0,60.62,83.0,97.0,7.6,55.22,2016-06-17,1014.7,58.64,39.38,9.0,N,8.0,Albury,WNW,8.0,NNW,13.0,Yes,No
1017.1,15.0,63.68,71.0,100.0,0.2,50.36,2016-06-18,1018.0,61.16,48.2,7.0,,7.0,Albury,NE,8.0,ESE,0.0,No,No
1010.8,44.0,57.74,74.0,99.0,0.2,50.0,2016-06-19,1017.7,57.02,46.58,9.0,NNW,,Albury,S,1.0,SSE,2.0,No,Yes
998.4,35.0,61.88,83.0,90.0,14.4,53.42,2016-06-20,1000.1,57.02,50.0,22.0,W,8.0,Albury,WSW,8.0,SSE,7.0,Yes,Yes
1003.4,41.0,52.879999999999995,84.0,89.0,1.4,50.72,2016-06-21,1004.9,50.72,47.84,24.0,NW,7.0,Albury,NNW,8.0,NNW,9.0,Yes,Yes
1008.4,43.0,56.66,68.0,89.0,12.6,51.08,2016-06-22,1005.9,54.5,48.379999999999995,20.0,WNW,8.0,Albury,WNW,7.0,WNW,24.0,Yes,No
1005.4,63.0,55.76,73.0,85.0,0.2,50.72,2016-06-23,1010.3,54.5,48.2,17.0,NNW,7.0,Albury,N,8.0,W,13.0,No,Yes
1007.6,48.0,46.76,85.0,87.0,4.0,44.6,2016-06-24,1004.8,45.5,43.879999999999995,26.0,WNW,8.0,Albury,W,6.0,W,28.0,Yes,Yes
1021.9,30.0,50.9,61.0,95.0,2.6,37.04,2016-06-25,1022.9,49.82,30.56,20.0,E,,Albury,W,,W,7.0,Yes,No
1019.0,15.0,45.5,79.0,99.0,0.0,36.14,2016-06-26,1023.4,45.32,29.66,4.0,,8.0,Albury,SE,,ENE,0.0,No,No
1018.7,28.0,51.08,68.0,100.0,0.2,36.5,2016-06-27,1019.5,49.82,35.78,20.0,,8.0,Albury,WSW,8.0,WNW,0.0,No,No
1026.6,17.0,53.24,80.0,100.0,0.2,43.16,2016-06-28,1026.9,51.620000000000005,36.5,6.0,E,8.0,Albury,WSW,8.0,W,7.0,No,No
1026.4,15.0,56.3,75.0,99.0,0.8,49.1,2016-06-29,1029.8,55.58,43.16,9.0,NE,8.0,Albury,ENE,8.0,ENE,9.0,No,No
1013.2,59.0,52.16,82.0,90.0,0.0,47.3,2016-06-30,1019.3,49.28,37.4,13.0,N,8.0,Albury,N,8.0,W,15.0,No,Yes
1021.4,26.0,52.52,76.0,96.0,11.4,45.14,2016-07-01,1019.0,51.98,41.36,7.0,WSW,8.0,Albury,W,8.0,NW,9.0,Yes,No
1026.4,17.0,54.5,86.0,88.0,0.4,48.74,2016-07-02,1027.7,52.879999999999995,44.96,11.0,,8.0,Albury,W,8.0,WSW,0.0,No,No
1024.7,20.0,54.86,82.0,100.0,0.2,49.46,2016-07-03,1027.5,54.68,46.22,13.0,ENE,8.0,Albury,W,7.0,W,6.0,No,No
1016.0,19.0,53.06,70.0,97.0,0.2,48.2,2016-07-04,1021.1,52.879999999999995,46.76,13.0,,8.0,Albury,ENE,8.0,E,0.0,No,No
1008.6,19.0,51.08,99.0,92.0,1.0,46.04,2016-07-05,1011.2,48.02,44.06,7.0,,8.0,Albury,SSE,8.0,WNW,0.0,No,Yes
1010.4,43.0,59.72,60.0,80.0,7.6,51.08,2016-07-06,1010.3,59.0,44.96,20.0,W,,Albury,WSW,2.0,WSW,19.0,Yes,No
1019.1,30.0,61.7,58.0,100.0,0.0,46.94,2016-07-07,1020.7,61.16,39.2,11.0,,,Albury,ESE,5.0,SE,0.0,No,No
1020.8,17.0,53.24,94.0,96.0,0.2,48.56,2016-07-08,1022.7,52.7,43.7,2.0,S,8.0,Albury,E,8.0,S,2.0,No,Yes
1023.1,13.0,60.440000000000005,76.0,100.0,2.0,48.2,2016-07-09,1025.5,57.02,44.6,9.0,,8.0,Albury,NNE,8.0,NE,0.0,Yes,No
1018.9,28.0,57.2,74.0,100.0,0.0,48.379999999999995,2016-07-10,1023.8,56.120000000000005,43.16,15.0,,3.0,Albury,NNE,6.0,NE,0.0,No,Yes
1007.9,44.0,61.16,52.0,82.0,16.6,55.04,2016-07-11,1009.3,60.26,48.379999999999995,19.0,N,8.0,Albury,N,1.0,N,22.0,Yes,No
1004.2,69.0,55.22,61.0,79.0,0.4,48.74,2016-07-12,1007.3,53.6,47.48,37.0,N,8.0,Albury,NW,,NW,19.0,No,Yes
1023.1,54.0,49.1,66.0,87.0,9.6,39.74,2016-07-13,1019.3,48.02,38.48,19.0,WNW,8.0,Albury,WNW,8.0,WNW,24.0,Yes,No
1030.1,26.0,51.44,72.0,99.0,0.2,39.92,2016-07-14,1032.6,49.28,31.46,13.0,,8.0,Albury,WNW,6.0,W,0.0,No,No
1030.6,20.0,55.04,66.0,90.0,0.0,47.120000000000005,2016-07-15,1032.9,53.96,39.92,6.0,NE,6.0,Albury,ESE,7.0,W,4.0,No,No
1030.2,17.0,57.2,65.0,100.0,0.2,40.1,2016-07-16,1033.9,55.58,31.28,7.0,,,Albury,SSE,,E,0.0,No,No
1027.5,17.0,61.7,64.0,94.0,0.0,42.980000000000004,2016-07-17,1031.6,59.18,32.72,6.0,N,,Albury,SE,,ENE,6.0,No,No
1022.6,13.0,56.120000000000005,96.0,100.0,0.0,45.14,2016-07-18,1026.2,53.24,35.78,2.0,,,Albury,SE,8.0,E,0.0,No,Yes
1021.8,17.0,59.36,88.0,100.0,5.0,51.620000000000005,2016-07-19,1023.3,57.2,45.14,7.0,S,8.0,Albury,NE,8.0,NNW,7.0,Yes,No
1019.5,13.0,63.14,70.0,100.0,0.0,51.26,2016-07-20,1020.9,62.059999999999995,47.3,7.0,NNE,7.0,Albury,E,1.0,ESE,6.0,No,No
1015.6,15.0,62.24,96.0,100.0,0.4,50.0,2016-07-21,1020.1,56.84,43.16,7.0,W,8.0,Albury,NNE,8.0,W,11.0,No,Yes
999.5,56.0,64.75999999999999,99.0,92.0,6.8,62.24,2016-07-22,1003.6,54.86,49.82,22.0,NNW,8.0,Albury,W,8.0,NNW,31.0,Yes,Yes
1009.8,63.0,51.44,67.0,82.0,24.2,47.3,2016-07-23,1005.2,47.120000000000005,44.78,28.0,W,8.0,Albury,SW,8.0,WNW,24.0,Yes,No
1010.7,28.0,50.18,77.0,86.0,0.6,40.46,2016-07-24,1015.5,47.66,31.64,13.0,NE,,Albury,N,8.0,WNW,9.0,No,Yes
1012.2,56.0,52.7,87.0,89.0,12.0,45.86,2016-07-25,1013.5,50.72,40.46,19.0,WNW,8.0,Albury,WNW,8.0,NNW,15.0,Yes,Yes
1014.4,39.0,52.34,72.0,85.0,4.0,44.42,2016-07-26,1017.4,49.46,40.1,20.0,NW,6.0,Albury,NNW,8.0,WNW,15.0,Yes,Yes
1017.3,39.0,54.68,82.0,90.0,10.6,49.1,2016-07-27,1013.7,52.7,44.42,24.0,WNW,5.0,Albury,WNW,6.0,NW,17.0,Yes,No
1026.1,22.0,51.44,79.0,85.0,0.0,46.58,2016-07-28,1027.6,50.9,42.620000000000005,11.0,WNW,7.0,Albury,WNW,8.0,W,9.0,No,No
1022.9,28.0,53.96,73.0,94.0,0.8,48.379999999999995,2016-07-29,1025.8,51.8,45.86,15.0,NW,8.0,Albury,NW,8.0,W,11.0,No,No
1021.5,20.0,53.78,74.0,96.0,0.2,49.46,2016-07-30,1024.4,53.42,46.94,9.0,ESE,8.0,Albury,NNW,8.0,NNW,9.0,No,Yes
1017.4,22.0,57.74,76.0,93.0,2.2,49.46,2016-07-31,1019.4,56.66,46.4,9.0,E,8.0,Albury,NE,8.0,N,7.0,Yes,Yes
1012.3,33.0,53.24,92.0,100.0,3.8,51.08,2016-08-01,1017.0,52.7,49.28,22.0,,8.0,Albury,N,6.0,N,0.0,Yes,Yes
1016.5,35.0,56.66,47.0,83.0,21.0,47.48,2016-08-02,1016.2,56.3,46.94,20.0,S,2.0,Albury,SE,,SE,7.0,Yes,No
1022.0,30.0,59.72,51.0,85.0,0.0,42.08,2016-08-03,1023.0,59.0,31.64,11.0,SW,,Albury,E,,SE,4.0,No,No
1027.9,30.0,59.18,48.0,76.0,0.2,45.68,2016-08-04,1029.0,58.64,34.52,7.0,SSE,,Albury,SE,,SE,9.0,No,No
1030.1,17.0,59.540000000000006,46.0,79.0,0.0,44.96,2016-08-05,1033.5,58.28,32.9,9.0,,,Albury,W,,SW,0.0,No,No
1027.2,17.0,55.4,55.0,100.0,0.0,39.2,2016-08-06,1030.3,53.78,34.16,7.0,,,Albury,SE,,NNE,0.0,No,No
1024.8,13.0,60.08,43.0,88.0,0.2,41.9,2016-08-07,1027.9,57.74,33.26,7.0,,7.0,Albury,SE,1.0,ESE,0.0,No,No
1023.5,13.0,59.18,65.0,89.0,0.0,42.8,2016-08-08,1026.7,57.92,34.52,7.0,SSE,2.0,Albury,E,5.0,E,4.0,No,No
1015.9,43.0,62.959999999999994,60.0,87.0,0.0,46.04,2016-08-09,1022.0,61.34,35.24,24.0,E,1.0,Albury,NNE,4.0,N,6.0,No,Yes
1013.9,39.0,59.0,56.0,79.0,2.6,52.16,2016-08-10,1015.7,57.379999999999995,45.32,15.0,NNW,7.0,Albury,NW,8.0,N,11.0,Yes,No
1021.2,37.0,56.120000000000005,57.0,81.0,0.2,47.3,2016-08-11,1021.1,53.06,40.46,17.0,W,,Albury,WNW,5.0,NW,13.0,No,No
1021.8,19.0,52.879999999999995,58.0,100.0,0.0,40.46,2016-08-12,1025.6,51.8,33.26,13.0,,1.0,Albury,WNW,8.0,NW,0.0,No,No
1022.5,22.0,59.72,60.0,87.0,0.6,49.46,2016-08-13,1024.2,56.84,40.46,19.0,ENE,1.0,Albury,W,6.0,WSW,6.0,No,No
1028.1,22.0,61.88,56.0,81.0,0.2,50.0,2016-08-14,1029.6,60.8,40.46,11.0,E,,Albury,W,1.0,W,6.0,No,No
1030.1,19.0,62.24,56.0,100.0,0.0,43.7,2016-08-15,1033.0,60.26,35.96,11.0,,8.0,Albury,ESE,1.0,ENE,0.0,No,No
1026.3,24.0,65.3,54.0,89.0,0.0,47.48,2016-08-16,1030.9,64.22,35.06,13.0,,,Albury,NNE,,NNE,0.0,No,No
1022.6,22.0,64.4,65.0,92.0,0.0,51.08,2016-08-17,1024.8,63.14,42.8,15.0,,1.0,Albury,NNE,7.0,NE,0.0,No,No
1019.2,28.0,67.28,57.0,100.0,0.0,48.74,2016-08-18,1023.8,66.92,39.2,15.0,SSE,,Albury,NNE,,NNE,2.0,No,No
1009.7,52.0,61.519999999999996,80.0,58.0,0.0,59.0,2016-08-19,1012.9,55.76,48.74,24.0,NNE,8.0,Albury,NNW,7.0,NNE,30.0,No,Yes
1015.2,43.0,53.6,66.0,86.0,11.0,44.78,2016-08-20,1016.1,53.06,41.54,20.0,WNW,8.0,Albury,NW,7.0,WNW,15.0,Yes,No
1016.5,33.0,59.72,56.0,83.0,1.0,48.74,2016-08-21,1020.1,57.56,41.72,17.0,NNW,8.0,Albury,NW,2.0,NW,11.0,No,No
1013.9,31.0,57.02,79.0,91.0,0.2,49.1,2016-08-22,1016.8,51.08,47.120000000000005,19.0,ESE,5.0,Albury,WSW,8.0,SE,11.0,No,Yes
1015.2,24.0,60.26,56.0,88.0,11.0,46.94,2016-08-23,1016.1,59.0,39.56,13.0,SE,,Albury,NNW,,W,11.0,Yes,No
1011.0,13.0,53.96,71.0,79.0,0.0,47.120000000000005,2016-08-24,1014.8,53.42,36.68,9.0,SE,,Albury,SW,8.0,WSW,6.0,No,No
1012.7,41.0,57.379999999999995,52.0,97.0,0.2,45.86,2016-08-25,1013.2,54.5,37.94,26.0,NNE,6.0,Albury,WSW,1.0,SW,7.0,No,No
1020.5,30.0,56.48,50.0,100.0,0.0,39.2,2016-08-26,1022.9,55.4,32.36,19.0,ESE,8.0,Albury,W,1.0,WNW,7.0,No,No
1022.7,22.0,56.3,53.0,85.0,0.2,44.6,2016-08-27,1025.3,54.14,33.26,11.0,SE,,Albury,NW,8.0,NW,4.0,No,No
1021.5,24.0,62.42,57.0,89.0,0.0,47.3,2016-08-28,1024.8,61.16,35.78,13.0,E,7.0,Albury,NW,8.0,N,4.0,No,No
1024.2,26.0,64.75999999999999,51.0,85.0,0.0,50.0,2016-08-29,1027.6,61.7,38.12,9.0,,6.0,Albury,N,3.0,NNE,0.0,No,No
1020.0,37.0,59.540000000000006,72.0,81.0,0.0,51.08,2016-08-30,1024.7,59.36,46.04,9.0,N,3.0,Albury,SE,8.0,N,7.0,No,Yes
1015.4,43.0,65.12,66.0,100.0,22.0,57.02,2016-08-31,1015.9,62.059999999999995,51.08,20.0,W,7.0,Albury,W,6.0,N,15.0,Yes,No
1016.1,17.0,62.059999999999995,65.0,96.0,0.4,54.14,2016-09-01,1020.0,60.440000000000005,47.3,11.0,,8.0,Albury,NW,7.0,NNE,0.0,No,No
1005.6,37.0,57.02,76.0,87.0,0.2,50.18,2016-09-02,1012.1,56.3,42.980000000000004,7.0,S,,Albury,E,8.0,SSE,6.0,No,Yes
1008.8,48.0,61.88,60.0,90.0,33.6,52.52,2016-09-03,1003.4,59.18,49.28,31.0,W,6.0,Albury,W,1.0,WNW,15.0,Yes,No
1025.4,26.0,59.18,66.0,82.0,0.6,51.44,2016-09-04,1023.7,57.2,45.86,13.0,WSW,8.0,Albury,WNW,7.0,NW,20.0,No,No
1029.1,24.0,60.62,63.0,93.0,0.0,50.72,2016-09-05,1031.3,58.459999999999994,39.92,13.0,ESE,8.0,Albury,WSW,7.0,W,4.0,No,No
1028.1,15.0,64.58,68.0,100.0,0.0,48.56,2016-09-06,1030.7,62.78,39.92,7.0,E,8.0,Albury,ESE,2.0,NE,7.0,No,No
1027.4,22.0,68.9,60.0,90.0,0.0,53.78,2016-09-07,1031.2,67.46,41.9,7.0,,,Albury,ESE,1.0,E,0.0,No,No
1021.3,33.0,68.54,63.0,94.0,0.0,54.68,2016-09-08,1027.2,68.18,46.58,17.0,ESE,8.0,Albury,NNE,8.0,NNE,7.0,No,Yes
1009.8,50.0,64.04,91.0,86.0,4.0,59.18,2016-09-09,1014.8,60.26,54.68,20.0,NNE,8.0,Albury,NE,8.0,N,20.0,Yes,Yes
1013.7,43.0,63.86,67.0,91.0,17.0,53.96,2016-09-10,1012.4,61.7,52.16,26.0,W,8.0,Albury,W,8.0,W,24.0,Yes,No
1019.1,22.0,58.82,71.0,81.0,0.2,51.26,2016-09-11,1021.0,57.02,38.660000000000004,13.0,ENE,,Albury,NNW,8.0,W,6.0,No,No
1019.6,22.0,64.04,55.0,86.0,0.0,53.06,2016-09-12,1022.3,63.86,41.18,7.0,,,Albury,WSW,1.0,WNW,0.0,No,No
1016.1,31.0,67.46,55.0,79.0,0.0,54.68,2016-09-13,1020.6,66.2,44.42,19.0,SE,8.0,Albury,NNE,1.0,NE,9.0,No,Yes
1008.8,46.0,61.16,56.0,84.0,8.6,57.379999999999995,2016-09-14,1009.5,59.72,54.32,22.0,NW,7.0,Albury,NW,8.0,N,30.0,Yes,Yes
1011.0,39.0,56.48,72.0,88.0,10.8,50.0,2016-09-15,1008.5,55.04,46.94,22.0,W,8.0,Albury,NW,7.0,NNW,17.0,Yes,No
1018.1,31.0,60.980000000000004,56.0,87.0,0.4,53.06,2016-09-16,1018.7,60.08,48.92,17.0,NNW,8.0,Albury,WNW,8.0,W,2.0,No,No
1017.6,26.0,64.75999999999999,60.0,86.0,0.6,49.46,2016-09-17,1022.6,62.6,39.92,15.0,NE,,Albury,NE,8.0,NNE,2.0,No,Yes
1005.9,24.0,56.84,94.0,98.0,1.2,51.26,2016-09-18,1010.7,55.22,44.78,13.0,SE,7.0,Albury,SSE,8.0,SSE,6.0,Yes,Yes
1012.0,24.0,60.62,57.0,81.0,7.4,50.9,2016-09-19,1013.2,58.82,45.32,13.0,SSE,8.0,Albury,NW,,WNW,2.0,Yes,No
1015.4,26.0,58.82,59.0,74.0,0.0,53.24,2016-09-20,1018.1,57.74,41.54,13.0,ENE,,Albury,NE,4.0,ENE,13.0,No,Yes
1005.3,31.0,61.16,72.0,96.0,12.8,52.34,2016-09-21,1009.3,60.440000000000005,49.64,9.0,ESE,8.0,Albury,ENE,8.0,NE,11.0,Yes,No
1011.5,39.0,65.84,61.0,76.0,0.0,55.76,2016-09-22,1012.3,63.68,48.74,28.0,W,,Albury,W,4.0,W,24.0,No,No
1012.0,20.0,68.9,48.0,73.0,0.0,55.94,2016-09-23,1015.8,66.38,40.82,7.0,S,,Albury,ESE,,SE,7.0,No,No
1008.2,31.0,68.9,45.0,83.0,0.0,57.379999999999995,2016-09-24,1012.3,68.36,46.94,17.0,ESE,6.0,Albury,WNW,4.0,N,7.0,No,Yes
1009.5,39.0,63.5,55.0,96.0,3.0,54.32,2016-09-25,1008.9,62.059999999999995,51.8,28.0,,8.0,Albury,W,,W,0.0,Yes,No
1011.9,33.0,60.62,52.0,73.0,0.0,51.08,2016-09-26,1014.8,59.36,40.64,17.0,SSW,6.0,Albury,WNW,7.0,W,7.0,No,Yes
1012.4,37.0,59.36,57.0,79.0,2.8,49.46,2016-09-27,1012.9,56.84,44.78,22.0,WNW,8.0,Albury,W,5.0,W,17.0,Yes,Yes
1007.4,31.0,64.22,49.0,78.0,1.8,55.58,2016-09-28,1014.6,62.959999999999994,41.54,19.0,ENE,,Albury,NE,,NE,7.0,Yes,Yes
993.1,56.0,58.64,59.0,89.0,20.6,53.24,2016-09-29,993.7,57.02,51.98,24.0,NNW,8.0,Albury,N,8.0,WNW,9.0,Yes,Yes
995.7,48.0,56.66,84.0,98.0,16.2,49.64,2016-09-30,992.9,53.42,47.120000000000005,31.0,S,8.0,Albury,WNW,8.0,WNW,2.0,Yes,Yes
1007.7,46.0,58.82,78.0,98.0,9.0,51.8,2016-10-01,1006.2,56.3,48.56,20.0,WNW,8.0,Albury,NW,8.0,WNW,17.0,Yes,No
1005.9,46.0,71.06,48.0,86.0,0.8,53.24,2016-10-02,1012.3,70.16,42.620000000000005,26.0,SE,,Albury,N,,NNE,9.0,No,Yes
1000.5,59.0,59.18,59.0,76.0,12.4,53.24,2016-10-03,1000.3,57.02,51.44,35.0,NW,1.0,Albury,NW,3.0,NW,24.0,Yes,Yes
1002.4,67.0,59.0,86.0,90.0,8.6,48.56,2016-10-04,1006.9,55.22,46.94,33.0,NNW,8.0,Albury,NW,8.0,WSW,20.0,Yes,Yes
1017.6,39.0,60.26,64.0,78.0,7.8,47.48,2016-10-05,1018.3,57.56,38.3,22.0,NNE,2.0,Albury,W,6.0,WNW,6.0,Yes,No
1020.3,30.0,70.88,55.0,72.0,0.0,56.48,2016-10-06,1021.4,68.54,44.6,15.0,NNE,,Albury,NW,3.0,N,6.0,No,No
1016.4,30.0,74.84,49.0,86.0,0.0,59.72,2016-10-07,1019.6,73.4,48.2,15.0,SE,,Albury,NNW,5.0,N,6.0,No,No
1016.8,28.0,71.78,57.0,83.0,0.0,58.1,2016-10-08,1016.6,68.54,53.24,7.0,SW,,Albury,E,5.0,W,13.0,No,No
1012.0,44.0,69.62,59.0,76.0,0.0,52.7,2016-10-09,1019.1,65.66,46.94,24.0,ESE,,Albury,NE,,ENE,7.0,No,Yes
1010.6,43.0,58.64,75.0,89.0,6.6,49.82,2016-10-10,1012.2,57.2,49.28,20.0,NNW,8.0,Albury,NW,,WNW,9.0,Yes,No
1016.9,39.0,58.64,49.0,81.0,0.6,45.68,2016-10-11,1017.3,56.66,42.260000000000005,22.0,W,,Albury,WSW,3.0,SW,15.0,No,No
1016.5,43.0,62.059999999999995,59.0,75.0,0.2,52.879999999999995,2016-10-12,1017.9,58.82,41.54,26.0,WSW,5.0,Albury,W,8.0,WSW,6.0,No,No
1022.3,33.0,65.3,40.0,57.0,0.2,51.8,2016-10-13,1023.1,62.42,44.42,9.0,SE,,Albury,SSW,,SE,17.0,No,No
1022.7,39.0,69.25999999999999,50.0,77.0,0.0,51.8,2016-10-14,1026.0,66.2,39.56,9.0,ESE,,Albury,SW,1.0,WSW,9.0,No,No
1017.3,35.0,72.32,42.0,82.0,0.0,54.86,2016-10-15,1022.4,70.34,42.260000000000005,17.0,SE,,Albury,NNE,2.0,NNW,9.0,No,No
1003.3,63.0,76.82,49.0,53.0,0.0,66.38,2016-10-16,1008.7,75.02,53.24,22.0,N,,Albury,N,,N,22.0,No,Yes
1009.9,39.0,63.68,49.0,85.0,9.6,51.44,2016-10-17,1008.7,62.6,49.46,22.0,W,8.0,Albury,W,3.0,W,19.0,Yes,No
1011.6,46.0,61.519999999999996,76.0,82.0,0.8,52.34,2016-10-18,1012.8,58.459999999999994,50.18,22.0,NNW,8.0,Albury,WSW,8.0,NNW,13.0,No,Yes
