Rainfall,MinTempC,MaxTempC,Location,WindGustDir,RainToday,Date,WindSpeed9am,WindDir9am,Humidity9am,WindDir3pm,Pressure3pm,Pressure9am,WindSpeed3pm,Temp9amC,RainTomorrow,Humidity3pm,Temp3pmC,WindGustSpeed
0.2,18.0,27.1,Walpole,WNW,No,2016-01-10,11.0,W,78.0,SW,1010.6,1011.6,11.0,22.9,No,60.0,26.3,28.0
0.0,18.0,24.9,Walpole,WNW,No,2016-01-11,13.0,W,70.0,W,1009.4,1011.2,20.0,21.4,Yes,64.0,23.8,44.0
4.2,15.7,22.0,Walpole,SW,Yes,2016-01-12,19.0,WSW,69.0,WSW,1015.9,1013.5,20.0,18.9,No,59.0,19.1,43.0
0.0,14.3,21.9,Walpole,SE,No,2016-01-13,22.0,SE,60.0,SE,1026.3,1026.1,28.0,18.0,No,54.0,19.7,44.0
0.0,11.9,28.0,Walpole,E,No,2016-01-14,22.0,NE,51.0,ESE,1023.2,1028.0,31.0,19.9,No,47.0,24.7,43.0
0.0,14.1,32.0,Walpole,SE,No,2016-01-15,9.0,NNE,48.0,SE,1018.1,1022.1,24.0,23.9,No,32.0,30.7,41.0
0.0,15.2,34.7,Walpole,ENE,No,2016-01-16,7.0,NNW,40.0,SSW,1012.0,1014.6,9.0,27.2,No,61.0,25.0,30.0
0.6,17.5,21.1,Walpole,SSW,No,2016-01-17,11.0,S,97.0,S,1011.5,1012.0,17.0,20.3,Yes,99.0,17.1,37.0
23.2,15.7,21.1,Walpole,ESE,Yes,2016-01-18,17.0,ESE,100.0,ESE,1005.2,1007.6,22.0,18.1,Yes,94.0,19.8,46.0
35.6,15.8,19.2,Walpole,ESE,Yes,2016-01-19,30.0,ESE,98.0,SE,1006.9,1006.8,22.0,17.5,Yes,100.0,17.3,57.0
10.8,16.9,17.9,Walpole,SE,Yes,2016-01-20,20.0,SE,100.0,SE,1009.6,1010.4,24.0,17.5,Yes,100.0,17.5,46.0
11.0,15.1,20.8,Walpole,SSE,Yes,2016-01-21,13.0,SSE,75.0,SE,1016.7,1016.5,13.0,16.2,No,66.0,19.4,39.0
0.0,15.1,22.4,Walpole,SSE,No,2016-01-22,0.0,,59.0,SSE,1018.4,1019.6,19.0,18.7,No,62.0,20.5,30.0
0.0,12.9,23.8,Walpole,SE,No,2016-01-23,13.0,E,71.0,SSE,1016.9,1019.3,17.0,20.3,No,70.0,22.0,41.0
0.0,15.6,24.5,Walpole,SE,No,2016-01-24,17.0,ESE,78.0,SE,1016.6,1019.5,19.0,19.6,No,62.0,23.0,33.0
0.0,16.4,21.4,Walpole,SE,No,2016-01-25,17.0,ESE,80.0,ESE,1013.9,1015.9,19.0,19.2,No,77.0,19.9,41.0
0.2,17.8,23.1,Walpole,SE,No,2016-01-26,9.0,ESE,86.0,SSE,1015.7,1015.8,15.0,19.5,No,72.0,22.1,33.0
0.0,15.5,22.5,Walpole,SSE,No,2016-01-27,11.0,SSE,70.0,SSE,1020.1,1020.1,17.0,20.0,No,65.0,21.5,35.0
0.0,16.2,23.0,Walpole,,No,2016-01-28,13.0,E,70.0,ESE,1019.8,1022.2,22.0,18.2,,62.0,22.5,
,16.6,28.6,Walpole,ENE,,2016-01-29,22.0,ENE,61.0,SE,1013.3,1017.9,20.0,21.6,No,61.0,25.6,41.0
0.8,16.3,26.1,Walpole,NE,No,2016-01-30,6.0,ENE,97.0,,1004.1,1009.6,0.0,16.7,Yes,62.0,25.1,44.0
2.8,16.1,16.8,Walpole,SSW,Yes,2016-01-31,24.0,SSW,100.0,SW,1003.9,1001.9,20.0,16.1,Yes,87.0,13.9,44.0
6.2,11.6,18.8,Walpole,WSW,Yes,2016-02-01,20.0,SW,59.0,WSW,1011.0,1009.8,28.0,16.2,No,53.0,16.8,46.0
0.0,13.2,20.5,Walpole,SSW,No,2016-02-02,15.0,SW,67.0,SSW,1019.6,1018.8,19.0,17.8,No,61.0,18.4,31.0
0.0,11.3,22.5,Walpole,SE,No,2016-02-03,13.0,NE,59.0,SSE,1021.4,1023.8,19.0,18.7,No,59.0,21.2,37.0
0.0,13.1,29.0,Walpole,SSW,No,2016-02-04,13.0,NE,59.0,S,1017.2,1021.3,15.0,20.8,No,52.0,27.3,31.0
0.0,17.3,30.0,Walpole,NE,No,2016-02-05,20.0,NW,44.0,S,1015.1,1014.8,13.0,27.2,No,46.0,25.5,37.0
0.0,14.2,22.2,Walpole,SE,No,2016-02-06,15.0,SSE,79.0,SE,1018.8,1019.0,17.0,19.2,No,69.0,19.9,33.0
0.0,14.5,26.4,Walpole,SE,No,2016-02-07,17.0,E,70.0,SE,1018.0,1020.1,24.0,20.7,No,67.0,23.9,37.0
0.0,16.7,39.4,Walpole,ENE,No,2016-02-08,13.0,NE,56.0,NNW,1013.9,1017.1,13.0,26.4,No,15.0,38.8,31.0
0.0,17.4,24.2,Walpole,ESE,No,2016-02-09,7.0,SW,78.0,SSE,1016.9,1016.6,17.0,23.8,No,83.0,21.3,35.0
0.0,18.6,24.6,Walpole,SE,No,2016-02-10,22.0,ESE,79.0,E,1016.1,1018.6,24.0,19.7,No,71.0,22.6,41.0
0.0,18.4,26.4,Walpole,SSE,No,2016-02-11,15.0,ESE,80.0,S,1012.4,1015.4,13.0,20.4,No,69.0,25.0,33.0
0.0,16.6,24.9,Walpole,SW,No,2016-02-12,7.0,SW,71.0,SW,1018.0,1018.5,17.0,19.9,No,75.0,21.9,31.0
0.0,14.4,21.3,Walpole,S,No,2016-02-13,11.0,SSE,57.0,SSE,1023.5,1024.6,13.0,18.1,No,62.0,19.2,35.0
0.0,16.2,22.3,Walpole,SE,No,2016-02-14,17.0,SE,63.0,SSE,1023.7,1025.3,17.0,19.0,No,58.0,21.1,35.0
0.0,14.6,22.9,Walpole,SE,No,2016-02-15,22.0,SE,60.0,SE,1023.4,1025.8,30.0,18.7,No,55.0,20.9,46.0
0.0,13.0,31.5,Walpole,ENE,No,2016-02-16,17.0,NE,64.0,SSW,1015.6,1020.8,15.0,19.4,No,54.0,27.9,35.0
0.0,15.1,27.0,Walpole,SSE,No,2016-02-17,13.0,ESE,69.0,S,1015.3,1014.0,15.0,23.0,No,77.0,22.2,33.0
0.0,17.7,20.8,Walpole,SE,No,2016-02-18,30.0,SE,69.0,SE,1020.9,1020.8,33.0,19.4,Yes,89.0,16.8,52.0
1.8,15.1,21.8,Walpole,SE,Yes,2016-02-19,24.0,ESE,67.0,ESE,1019.8,1023.0,37.0,17.7,No,57.0,21.0,56.0
0.0,15.3,27.9,Walpole,E,No,2016-02-20,22.0,E,70.0,ESE,1011.3,1016.5,26.0,20.6,No,60.0,24.9,37.0
0.0,16.8,27.0,Walpole,NW,No,2016-02-21,9.0,NNE,62.0,S,1007.8,1010.0,13.0,23.4,Yes,58.0,25.9,43.0
10.2,17.5,18.7,Walpole,W,Yes,2016-02-22,26.0,W,100.0,SW,1014.6,1010.8,15.0,17.9,Yes,100.0,16.2,48.0
15.4,13.0,21.4,Walpole,WSW,Yes,2016-02-23,0.0,,93.0,SW,1012.6,1013.9,13.0,16.2,Yes,97.0,14.8,39.0
7.8,10.6,18.3,Walpole,S,Yes,2016-02-24,9.0,SSE,72.0,SSE,1019.3,1019.9,13.0,14.1,No,55.0,16.8,28.0
0.0,11.6,21.3,Walpole,SE,No,2016-02-25,6.0,SSW,69.0,SSE,1022.7,1023.4,13.0,17.4,No,56.0,20.6,26.0
0.0,12.5,25.2,Walpole,SE,No,2016-02-26,13.0,NE,69.0,SE,1018.8,1023.5,20.0,18.7,No,59.0,23.7,35.0
0.0,15.6,26.7,Walpole,ENE,No,2016-02-27,0.0,,54.0,S,1011.8,1013.8,11.0,24.6,No,58.0,24.3,26.0
0.0,17.6,23.4,Walpole,WSW,No,2016-02-28,11.0,W,88.0,WNW,1014.2,1013.1,20.0,19.5,No,66.0,22.9,31.0
0.0,12.4,24.3,Walpole,W,No,2016-02-29,20.0,WNW,77.0,WSW,1013.7,1012.9,19.0,19.0,Yes,100.0,17.4,56.0
7.4,11.9,21.3,Walpole,WSW,Yes,2016-03-01,13.0,NW,74.0,SW,1019.3,1020.7,13.0,16.9,No,48.0,20.7,31.0
0.0,9.9,22.7,Walpole,SE,No,2016-03-02,7.0,NNW,70.0,SSE,1019.3,1022.0,13.0,17.8,No,64.0,21.2,30.0
0.0,13.7,20.8,Walpole,SSW,No,2016-03-03,11.0,ESE,72.0,S,1017.0,1018.3,11.0,20.2,No,83.0,18.6,28.0
0.4,14.3,21.8,Walpole,SE,No,2016-03-04,0.0,,86.0,SSE,1019.6,1019.6,13.0,18.4,Yes,83.0,18.9,37.0
3.8,15.4,19.5,Walpole,ESE,Yes,2016-03-05,13.0,SE,97.0,SSE,1020.1,1021.6,17.0,16.9,No,80.0,18.2,30.0
0.4,14.5,20.3,Walpole,SE,No,2016-03-06,11.0,E,99.0,SE,1022.3,1023.2,22.0,16.9,Yes,77.0,19.2,33.0
1.2,13.0,25.8,Walpole,ENE,Yes,2016-03-07,15.0,ENE,75.0,NNE,1019.5,1022.9,11.0,18.7,No,54.0,25.4,31.0
0.0,13.8,25.6,Walpole,SSE,No,2016-03-08,7.0,NNE,73.0,S,1015.0,1017.4,13.0,21.8,No,65.0,23.9,31.0
0.0,16.0,28.9,Walpole,NE,No,2016-03-09,17.0,ENE,68.0,S,1010.4,1014.5,15.0,21.6,No,60.0,27.8,30.0
0.0,16.5,22.3,Walpole,W,No,2016-03-10,17.0,WNW,84.0,W,1012.7,1011.6,15.0,19.4,No,72.0,20.8,35.0
0.4,15.3,20.3,Walpole,SE,No,2016-03-11,7.0,ESE,100.0,SE,1018.3,1018.9,20.0,17.7,No,84.0,18.8,30.0
1.0,16.3,23.6,Walpole,ESE,No,2016-03-12,15.0,E,78.0,SE,1017.3,1019.7,24.0,19.8,Yes,79.0,21.5,39.0
1.8,17.4,22.6,Walpole,ESE,Yes,2016-03-13,26.0,ESE,100.0,ESE,1019.2,1021.2,22.0,17.8,No,100.0,19.7,39.0
0.4,17.8,32.9,Walpole,NE,No,2016-03-14,20.0,ENE,76.0,SE,1012.2,1017.6,15.0,22.6,No,62.0,27.4,41.0
0.0,21.2,33.9,Walpole,N,No,2016-03-15,26.0,N,42.0,W,1005.4,1006.5,19.0,29.9,Yes,70.0,25.6,61.0
3.0,16.1,19.8,Walpole,WSW,Yes,2016-03-16,13.0,SW,74.0,SSW,1013.2,1012.3,17.0,18.2,No,70.0,18.5,39.0
0.0,14.7,19.3,Walpole,,No,2016-03-17,9.0,SSE,64.0,SE,1017.8,1018.9,17.0,16.6,,76.0,17.0,
,11.8,21.3,Walpole,SE,,2016-03-18,15.0,E,60.0,ESE,1016.0,1019.4,22.0,18.1,No,63.0,18.6,41.0
0.0,12.1,24.5,Walpole,SSE,No,2016-03-19,17.0,E,70.0,SSE,1012.2,1015.3,15.0,19.2,No,63.0,22.5,30.0
0.0,15.2,24.2,Walpole,ESE,No,2016-03-20,15.0,ESE,74.0,ESE,1014.4,1017.1,22.0,20.9,No,68.0,23.4,37.0
0.0,16.1,27.4,Walpole,NE,No,2016-03-21,7.0,N,65.0,SW,1012.1,1012.8,15.0,23.3,No,72.0,23.0,33.0
0.0,16.4,17.4,Walpole,SE,No,2016-03-22,20.0,SE,77.0,SE,1017.8,1017.3,26.0,16.9,Yes,83.0,15.3,50.0
8.4,14.1,18.9,Walpole,ESE,Yes,2016-03-23,15.0,ESE,98.0,E,1022.1,1022.7,17.0,14.4,No,73.0,18.0,41.0
1.0,14.4,19.7,Walpole,SE,No,2016-03-24,22.0,SE,77.0,ESE,1026.0,1027.0,20.0,17.2,No,73.0,18.2,41.0
0.0,15.9,22.3,Walpole,ESE,No,2016-03-25,15.0,E,72.0,ESE,1023.5,1026.3,17.0,19.5,No,78.0,19.1,37.0
0.0,16.9,19.3,Walpole,E,No,2016-03-26,19.0,E,91.0,E,1021.7,1023.5,11.0,17.8,Yes,98.0,18.6,35.0
3.6,16.3,22.6,Walpole,SSE,Yes,2016-03-27,11.0,ENE,85.0,SSE,1021.7,1023.0,15.0,17.9,No,70.0,20.7,35.0
0.6,14.7,21.3,Walpole,SSE,No,2016-03-28,0.0,,81.0,S,1024.4,1025.8,9.0,17.3,No,63.0,20.1,24.0
0.0,13.1,23.9,Walpole,SE,No,2016-03-29,0.0,,81.0,SSE,1023.5,1026.5,11.0,17.4,No,65.0,21.1,26.0
0.0,13.7,25.3,Walpole,WNW,No,2016-03-30,6.0,N,78.0,SW,1018.6,1022.7,7.0,18.5,No,60.0,25.0,26.0
0.0,14.9,21.5,Walpole,WNW,No,2016-03-31,19.0,NW,78.0,W,1012.3,1013.8,20.0,19.0,Yes,70.0,20.1,46.0
4.8,13.8,20.7,Walpole,NW,Yes,2016-04-01,13.0,SW,68.0,SW,1017.9,1016.7,11.0,17.9,No,63.0,18.5,33.0
0.0,10.9,22.1,Walpole,SE,No,2016-04-02,0.0,,95.0,SSE,1021.9,1024.7,11.0,14.9,No,68.0,19.8,30.0
0.2,12.2,29.1,Walpole,NW,No,2016-04-03,0.0,,77.0,SSE,1017.4,1021.7,11.0,17.5,No,71.0,22.5,26.0
0.0,15.8,21.2,Walpole,SSW,No,2016-04-04,11.0,W,93.0,SSW,1016.5,1015.8,24.0,18.7,Yes,98.0,16.5,43.0
1.8,13.3,17.6,Walpole,S,Yes,2016-04-05,13.0,S,57.0,SSE,1027.1,1026.2,19.0,14.7,No,53.0,16.1,35.0
0.0,13.3,18.7,Walpole,S,No,2016-04-06,0.0,,70.0,SSE,1028.8,1030.7,15.0,15.7,No,55.0,17.3,28.0
0.0,9.9,19.6,Walpole,SSE,No,2016-04-07,0.0,,81.0,SSE,1024.8,1027.8,13.0,14.8,No,63.0,18.5,26.0
0.0,9.3,21.8,Walpole,SE,No,2016-04-08,9.0,E,83.0,SE,1019.8,1023.1,22.0,15.2,No,66.0,19.3,33.0
0.0,12.9,20.3,Walpole,SE,No,2016-04-09,17.0,SE,75.0,SE,1023.2,1024.0,19.0,19.4,No,70.0,18.5,37.0
0.0,11.9,21.9,Walpole,SE,No,2016-04-10,17.0,E,70.0,ESE,1024.9,1027.0,22.0,18.1,Yes,67.0,20.0,43.0
1.6,16.2,18.1,Walpole,ENE,Yes,2016-04-11,15.0,NE,90.0,NE,1022.7,1023.9,15.0,17.6,Yes,100.0,17.4,50.0
38.2,16.6,23.0,Walpole,NE,Yes,2016-04-12,13.0,NE,100.0,NNE,1017.2,1020.5,9.0,17.4,Yes,91.0,21.5,33.0
16.6,15.4,23.3,Walpole,,Yes,2016-04-13,19.0,NW,84.0,WNW,1016.9,1018.4,17.0,19.3,,73.0,21.8,
,16.2,22.3,Walpole,WSW,,2016-04-14,7.0,NW,100.0,WSW,1021.7,1021.4,11.0,17.7,Yes,65.0,21.0,26.0
3.6,14.2,18.5,Walpole,SE,Yes,2016-04-15,11.0,E,81.0,ESE,1026.4,1028.4,15.0,15.9,No,74.0,17.7,33.0
0.0,14.5,23.4,Walpole,NE,No,2016-04-16,11.0,ENE,86.0,NNE,1015.1,1020.3,9.0,16.6,Yes,68.0,23.0,28.0
1.6,16.5,23.3,Walpole,W,Yes,2016-04-17,13.0,W,100.0,W,1012.3,1013.6,20.0,18.8,Yes,66.0,21.8,37.0
2.2,15.7,18.2,Walpole,WNW,Yes,2016-04-18,17.0,NW,100.0,SW,1012.1,1014.0,7.0,16.5,Yes,100.0,16.8,28.0
3.4,11.8,20.8,Walpole,SW,Yes,2016-04-19,4.0,WNW,100.0,SW,1015.7,1015.1,13.0,15.8,No,71.0,19.8,24.0
0.0,12.0,21.7,Walpole,SW,No,2016-04-20,0.0,,90.0,SW,1024.5,1024.1,7.0,15.4,Yes,63.0,21.1,26.0
1.4,13.5,19.5,Walpole,SE,Yes,2016-04-21,9.0,NE,87.0,SSE,1028.6,1030.7,11.0,17.1,No,71.0,18.7,26.0
0.0,11.0,21.3,Walpole,ENE,No,2016-04-22,15.0,NE,81.0,ESE,1026.0,1030.4,11.0,15.1,No,66.0,20.3,31.0
0.0,14.4,25.9,Walpole,NE,No,2016-04-23,17.0,NNE,61.0,N,1016.6,1021.5,13.0,18.8,No,45.0,25.5,35.0
0.0,18.6,23.3,Walpole,NNW,No,2016-04-24,20.0,NW,74.0,WNW,1008.7,1011.2,15.0,20.3,Yes,70.0,22.6,48.0
8.4,16.0,20.9,Walpole,W,Yes,2016-04-25,13.0,NW,94.0,WNW,1009.1,1011.1,13.0,17.2,Yes,72.0,19.7,39.0
13.8,12.1,16.2,Walpole,NNW,Yes,2016-04-26,30.0,WSW,99.0,WSW,1008.2,1005.9,17.0,12.1,Yes,61.0,15.6,65.0
8.6,8.7,17.1,Walpole,WNW,Yes,2016-04-27,17.0,NNW,94.0,WNW,1014.3,1015.3,15.0,11.0,Yes,88.0,13.0,41.0
6.0,10.9,17.0,Walpole,WSW,Yes,2016-04-28,20.0,W,99.0,WSW,1008.9,1007.5,28.0,13.8,Yes,60.0,16.0,57.0
8.6,12.4,17.6,Walpole,W,Yes,2016-04-29,28.0,NW,87.0,SW,1009.1,1009.3,19.0,15.0,Yes,99.0,13.5,61.0
14.0,10.3,15.1,Walpole,SSW,Yes,2016-04-30,15.0,SW,66.0,WNW,1019.3,1018.8,6.0,13.5,No,78.0,13.1,41.0
0.6,9.4,17.7,Walpole,WSW,No,2016-05-01,20.0,NNW,96.0,WNW,1019.1,1021.4,19.0,11.8,No,69.0,16.8,33.0
0.4,11.8,19.8,Walpole,WSW,No,2016-05-02,11.0,W,81.0,WSW,1017.5,1018.5,20.0,16.3,Yes,70.0,18.7,44.0
1.2,13.4,20.0,Walpole,SW,Yes,2016-05-03,4.0,W,76.0,WNW,1018.3,1020.5,15.0,16.7,No,65.0,18.4,35.0
0.0,13.4,20.3,Walpole,WNW,No,2016-05-04,19.0,NW,87.0,WNW,1010.8,1014.4,26.0,16.1,Yes,73.0,18.4,48.0
5.0,12.2,17.3,Walpole,SSW,Yes,2016-05-05,9.0,SW,68.0,SW,1014.2,1015.1,9.0,14.6,No,62.0,15.2,37.0
0.0,9.7,18.3,Walpole,NW,No,2016-05-06,15.0,NNW,73.0,NW,1004.1,1009.7,15.0,13.5,Yes,65.0,16.5,37.0
21.2,10.5,14.9,Walpole,SSW,Yes,2016-05-07,24.0,S,99.0,SSW,1009.7,1004.4,28.0,13.2,Yes,67.0,13.0,57.0
2.2,9.7,15.1,Walpole,SSW,Yes,2016-05-08,19.0,SSW,65.0,SW,1018.9,1018.4,11.0,12.1,No,66.0,12.9,52.0
0.4,10.5,18.0,Walpole,SSW,No,2016-05-09,2.0,SW,100.0,S,1023.3,1022.5,9.0,15.0,No,68.0,16.6,30.0
0.2,7.6,19.4,Walpole,WNW,No,2016-05-10,9.0,NW,97.0,WNW,1025.4,1026.8,17.0,13.2,No,63.0,18.8,28.0
0.2,10.5,22.5,Walpole,NW,No,2016-05-11,6.0,N,78.0,W,1018.9,1023.4,13.0,15.5,No,59.0,22.0,39.0
0.2,11.8,21.7,Walpole,WNW,No,2016-05-12,15.0,NW,84.0,WNW,1011.8,1014.6,19.0,16.6,No,72.0,19.9,41.0
0.0,12.6,20.9,Walpole,NNW,No,2016-05-13,20.0,NNW,80.0,WNW,1009.8,1011.7,15.0,17.1,Yes,70.0,20.1,46.0
6.8,14.4,19.6,Walpole,W,Yes,2016-05-14,11.0,WNW,89.0,WNW,1015.6,1014.8,19.0,16.3,No,67.0,17.5,52.0
0.2,13.1,19.0,Walpole,W,No,2016-05-15,33.0,NW,69.0,W,1012.6,1011.1,28.0,16.6,Yes,58.0,16.7,72.0
4.4,10.9,19.3,Walpole,NW,Yes,2016-05-16,0.0,,80.0,NW,1016.2,1019.6,19.0,13.1,Yes,54.0,18.5,39.0
3.0,12.3,19.4,Walpole,NW,Yes,2016-05-17,11.0,NW,87.0,WSW,1019.0,1018.3,13.0,15.0,No,59.0,17.9,43.0
0.2,9.5,18.8,Walpole,W,No,2016-05-18,11.0,NW,94.0,W,1020.3,1021.8,13.0,13.9,No,70.0,17.9,28.0
0.0,12.5,18.5,Walpole,NNE,No,2016-05-19,0.0,,99.0,,1017.0,1020.0,0.0,13.8,No,75.0,18.4,20.0
0.2,10.3,20.3,Walpole,,No,2016-05-20,9.0,NNE,78.0,NW,1003.2,1011.2,20.0,15.0,Yes,60.0,19.7,
27.4,12.2,12.6,Walpole,SW,Yes,2016-05-21,31.0,NW,95.0,W,992.8,989.0,22.0,12.6,Yes,60.0,12.3,81.0
19.6,8.0,16.1,Walpole,,Yes,2016-05-22,19.0,NNW,90.0,W,1013.0,1011.2,15.0,11.4,Yes,86.0,15.7,
7.4,11.3,19.3,Walpole,NNW,Yes,2016-05-23,13.0,N,99.0,NNW,1007.5,1016.0,15.0,13.7,Yes,66.0,18.0,59.0
7.8,12.5,15.9,Walpole,NNW,Yes,2016-05-24,20.0,NW,83.0,W,1004.8,1001.6,24.0,12.7,Yes,69.0,13.6,83.0
7.6,9.4,16.3,Walpole,NW,Yes,2016-05-25,15.0,NW,92.0,NW,1007.7,1008.7,17.0,11.9,Yes,93.0,13.4,50.0
14.8,10.5,17.3,Walpole,NW,Yes,2016-05-26,13.0,WSW,81.0,W,1017.2,1014.0,19.0,13.5,No,53.0,16.7,50.0
0.6,8.5,17.4,Walpole,N,No,2016-05-27,4.0,NNE,69.0,NNW,1016.8,1021.3,15.0,12.4,Yes,58.0,16.4,39.0
16.8,10.9,17.1,Walpole,W,Yes,2016-05-28,15.0,NW,87.0,WSW,1011.6,1010.9,20.0,12.8,Yes,68.0,15.4,43.0
2.6,10.0,14.2,Walpole,SSW,Yes,2016-05-29,0.0,,85.0,SSW,1018.4,1019.2,9.0,10.9,No,80.0,12.6,22.0
0.0,5.6,16.7,Walpole,NE,No,2016-05-30,7.0,NE,79.0,NNW,1018.3,1020.2,2.0,10.3,No,54.0,16.1,22.0
0.0,5.6,17.4,Walpole,NNE,No,2016-05-31,0.0,,83.0,NW,1019.6,1020.9,7.0,9.2,No,61.0,16.7,24.0
0.0,6.7,18.9,Walpole,NE,No,2016-06-01,0.0,,100.0,NE,1022.2,1024.2,4.0,10.6,No,57.0,18.6,20.0
0.2,7.1,,Walpole,,No,2016-06-02,13.0,NE,84.0,NE,1017.8,1022.6,13.0,10.5,,54.0,17.5,
,8.6,21.5,Walpole,NNE,,2016-06-03,19.0,NNE,68.0,N,1007.4,1012.1,9.0,14.4,Yes,61.0,19.9,41.0
11.2,9.9,15.6,Walpole,,Yes,2016-06-04,15.0,SW,76.0,W,1014.9,1013.3,17.0,11.8,,64.0,13.3,
,9.5,16.2,Walpole,NNW,,2016-06-05,7.0,N,65.0,WNW,1013.2,1016.2,11.0,11.0,No,56.0,14.7,28.0
0.2,9.2,16.9,Walpole,NW,No,2016-06-06,15.0,N,68.0,N,1004.2,1008.7,9.0,11.6,Yes,62.0,15.6,48.0
6.8,10.1,13.1,Walpole,SSW,Yes,2016-06-07,26.0,S,80.0,S,1010.7,1008.4,39.0,11.6,Yes,93.0,10.2,80.0
4.4,8.9,12.2,Walpole,SSW,Yes,2016-06-08,22.0,SSW,63.0,SW,1023.8,1023.2,11.0,10.7,No,64.0,11.8,63.0
0.4,9.3,15.2,Walpole,NW,No,2016-06-09,20.0,NW,91.0,WNW,1020.7,1023.1,22.0,11.4,Yes,93.0,15.0,43.0
14.2,9.5,15.4,Walpole,ESE,Yes,2016-06-10,11.0,ENE,96.0,ENE,1026.7,1027.4,11.0,11.8,No,84.0,13.5,30.0
0.0,10.5,18.4,Walpole,N,No,2016-06-11,17.0,NNE,85.0,NNE,1021.7,1025.0,9.0,13.0,No,65.0,16.8,35.0
0.0,12.7,19.4,Walpole,NNE,No,2016-06-12,20.0,NNE,64.0,NW,1012.6,1016.8,13.0,13.5,Yes,60.0,18.0,39.0
3.6,11.3,16.3,Walpole,SSE,Yes,2016-06-13,15.0,WNW,100.0,S,1015.2,1013.0,9.0,12.5,,98.0,15.0,43.0
,12.3,15.6,Walpole,,,2016-06-14,24.0,SE,91.0,SE,1023.4,1025.3,24.0,13.7,Yes,91.0,14.3,
11.2,11.3,17.6,Walpole,SE,Yes,2016-06-15,0.0,,100.0,SSE,1020.9,1022.4,11.0,11.9,Yes,90.0,15.7,31.0
9.4,11.0,15.2,Walpole,SE,Yes,2016-06-16,0.0,,93.0,SSE,1020.8,1022.9,6.0,11.7,Yes,71.0,13.9,33.0
4.6,8.0,14.5,Walpole,NE,Yes,2016-06-17,0.0,,86.0,E,1022.7,1024.8,7.0,11.1,No,73.0,13.0,22.0
0.0,5.7,16.4,Walpole,NNE,No,2016-06-18,20.0,NNE,81.0,N,1015.6,1020.5,13.0,8.9,No,67.0,14.7,39.0
0.0,8.9,17.0,Walpole,NW,No,2016-06-19,17.0,NNW,78.0,NW,1004.2,1006.5,17.0,13.8,Yes,99.0,15.3,52.0
8.4,11.3,13.4,Walpole,SSW,Yes,2016-06-20,0.0,,100.0,SSE,1006.3,1007.1,7.0,12.3,Yes,100.0,12.4,26.0
9.0,8.0,15.8,Walpole,WNW,Yes,2016-06-21,9.0,WNW,79.0,NW,1012.7,1014.0,19.0,10.4,Yes,73.0,14.2,35.0
7.0,10.0,14.3,Walpole,WNW,Yes,2016-06-22,11.0,WNW,99.0,W,1012.2,1013.3,15.0,11.6,Yes,96.0,12.9,48.0
11.4,8.2,14.4,Walpole,SW,Yes,2016-06-23,9.0,SW,74.0,SSW,1019.5,1019.5,9.0,10.5,No,72.0,12.2,35.0
0.0,6.9,15.7,Walpole,NW,No,2016-06-24,9.0,N,71.0,NW,1014.4,1018.2,26.0,10.8,Yes,78.0,13.3,41.0
19.8,10.1,15.9,Walpole,NW,Yes,2016-06-25,7.0,WSW,77.0,SW,1019.4,1017.7,13.0,12.0,Yes,64.0,13.8,46.0
1.4,7.7,15.1,Walpole,NW,Yes,2016-06-26,19.0,NW,85.0,NW,1019.5,1022.0,22.0,10.9,No,75.0,14.1,46.0
0.6,10.7,15.4,Walpole,NW,No,2016-06-27,15.0,N,91.0,NNW,1013.3,1016.8,22.0,11.1,No,76.0,13.2,44.0
0.2,11.0,16.8,Walpole,NW,No,2016-06-28,17.0,N,81.0,NW,1006.7,1008.9,20.0,13.1,Yes,83.0,16.1,46.0
20.4,10.4,15.4,Walpole,WSW,Yes,2016-06-29,11.0,NW,100.0,WSW,1017.5,1014.9,19.0,11.7,No,67.0,14.4,39.0
0.4,8.3,16.9,Walpole,NW,No,2016-06-30,15.0,NW,99.0,NW,1022.5,1024.7,15.0,11.6,No,79.0,15.6,33.0
0.0,10.4,17.6,Walpole,NNW,No,2016-07-01,19.0,NW,82.0,NW,1024.3,1026.5,13.0,13.0,No,82.0,15.1,35.0
0.0,7.8,18.2,Walpole,W,No,2016-07-02,4.0,NNW,81.0,W,1021.6,1024.7,9.0,11.3,Yes,65.0,17.2,28.0
10.8,10.0,12.8,Walpole,SSE,Yes,2016-07-03,22.0,S,84.0,SSE,1026.7,1024.8,20.0,10.7,Yes,80.0,11.0,56.0
5.2,8.0,13.0,Walpole,ESE,Yes,2016-07-04,9.0,ENE,93.0,E,1030.2,1032.1,11.0,9.1,No,77.0,11.9,28.0
0.0,5.0,,Walpole,ENE,No,2016-07-05,9.0,ENE,86.0,ENE,1025.4,1028.9,13.0,7.9,No,64.0,14.2,26.0
0.2,5.9,16.1,Walpole,NNE,No,2016-07-06,11.0,NE,77.0,NNE,1019.9,1024.1,13.0,8.8,No,56.0,14.8,30.0
0.0,7.4,17.1,Walpole,NNW,No,2016-07-07,9.0,N,79.0,NNW,1010.5,1016.1,17.0,11.7,Yes,63.0,16.7,48.0
10.6,9.4,12.7,Walpole,WNW,Yes,2016-07-08,31.0,NW,87.0,NW,1003.7,1003.1,17.0,9.7,Yes,86.0,10.8,59.0
