Pressure_3_pm,Location,Temp_9_am_F,Wind_Speed_9_am,Rain_Tomorrow,Wind_Gust_Dir,Pressure_9_am,Max_Temp_F,Wind_Speed_3_pm,Min_Temp_F,Date,Rainfall,Wind_Dir_3_pm,Wind_Dir_9_am,Rain_Today,Humidity_3_pm,Wind_Gust_Speed,Temp_3_pm_F,Humidity_9_am
1017.6,Witchcliffe,57.2,7.0,No,WNW,1020.6,66.74000000000001,22.0,46.58,2016-05-16,2.8,NW,N,Yes,53.0,43.0,63.32,74.0
1019.9,Witchcliffe,63.5,9.0,No,W,1019.5,68.36,7.0,57.2,2016-05-17,0.4,W,SW,No,66.0,54.0,64.94,80.0
1021.6,Witchcliffe,57.56,0.0,No,W,1022.9,67.46,9.0,46.58,2016-05-18,0.2,W,,No,62.0,19.0,64.75999999999999,100.0
1016.7,Witchcliffe,56.66,0.0,No,E,1020.3,67.46,11.0,52.52,2016-05-19,0.0,SSE,,No,61.0,17.0,66.92,99.0
1005.4,Witchcliffe,56.66,7.0,Yes,,1012.1,67.82,26.0,43.34,2016-05-20,0.2,NW,N,No,72.0,,64.75999999999999,100.0
998.1,Witchcliffe,52.7,35.0,Yes,WSW,993.4,58.28,28.0,52.16,2016-05-21,56.6,WSW,WSW,Yes,57.0,80.0,55.22,92.0
1015.6,Witchcliffe,57.379999999999995,19.0,Yes,WNW,1013.9,63.5,20.0,48.92,2016-05-22,8.0,WSW,WNW,Yes,75.0,67.0,61.519999999999996,82.0
1007.5,Witchcliffe,59.540000000000006,17.0,Yes,N,1016.0,65.12,37.0,53.24,2016-05-23,19.2,N,N,Yes,90.0,74.0,61.7,95.0
1006.9,Witchcliffe,55.04,24.0,Yes,NNW,1004.8,61.7,17.0,53.6,2016-05-24,44.0,WSW,WSW,Yes,51.0,74.0,60.440000000000005,70.0
1009.3,Witchcliffe,54.86,9.0,Yes,W,1010.3,62.42,17.0,50.54,2016-05-25,2.2,WNW,N,Yes,67.0,48.0,59.540000000000006,94.0
1019.3,Witchcliffe,60.08,15.0,No,WSW,1016.3,63.5,9.0,53.96,2016-05-26,14.2,WSW,WSW,Yes,51.0,56.0,62.24,55.0
1016.5,Witchcliffe,55.94,17.0,Yes,NNW,1021.7,65.12,19.0,41.36,2016-05-27,0.0,NNW,N,No,53.0,44.0,63.32,73.0
1013.7,Witchcliffe,59.72,11.0,Yes,NNW,1013.3,63.86,19.0,55.22,2016-05-28,16.2,SW,W,Yes,58.0,46.0,61.34,75.0
1018.5,Witchcliffe,52.7,0.0,No,SSE,1020.2,59.540000000000006,13.0,47.84,2016-05-29,1.4,SE,,Yes,71.0,22.0,57.56,99.0
1018.1,Witchcliffe,49.1,0.0,No,N,1020.2,63.86,6.0,39.02,2016-05-30,0.2,NNE,,No,59.0,20.0,62.6,99.0
1020.0,Witchcliffe,53.24,0.0,No,SW,1021.1,65.12,9.0,44.42,2016-05-31,0.0,WSW,,No,64.0,17.0,63.86,87.0
1021.8,Witchcliffe,48.56,0.0,No,NNE,1024.3,66.56,6.0,39.02,2016-06-01,0.2,ENE,,No,51.0,17.0,65.66,100.0
1016.8,Witchcliffe,45.5,0.0,,,1021.4,66.56,13.0,34.52,2016-06-02,0.0,NNE,,No,55.0,,66.2,99.0
1008.0,Witchcliffe,59.9,15.0,Yes,WSW,1012.0,68.54,20.0,45.5,2016-06-03,,N,N,,79.0,43.0,67.28,70.0
1016.3,Witchcliffe,55.4,13.0,No,SW,1015.6,60.08,11.0,52.879999999999995,2016-06-04,14.6,SSE,S,Yes,66.0,39.0,56.66,67.0
1013.7,Witchcliffe,51.8,11.0,No,N,1017.0,60.440000000000005,19.0,43.16,2016-06-05,0.0,N,N,No,60.0,30.0,57.92,67.0
1003.7,Witchcliffe,53.6,11.0,Yes,N,1008.6,65.66,22.0,51.44,2016-06-06,0.2,NW,N,No,59.0,52.0,62.059999999999995,91.0
1014.6,Witchcliffe,49.46,11.0,Yes,S,1011.5,52.7,15.0,49.1,2016-06-07,31.0,SSW,S,Yes,86.0,57.0,49.28,78.0
1025.0,Witchcliffe,52.52,11.0,No,SSE,1025.3,58.64,15.0,46.76,2016-06-08,13.6,S,S,Yes,54.0,46.0,56.3,67.0
1023.4,Witchcliffe,57.56,13.0,Yes,WNW,1025.3,61.7,15.0,48.02,2016-06-09,0.8,NW,NW,No,93.0,37.0,57.379999999999995,81.0
1026.0,Witchcliffe,52.34,9.0,No,SE,1027.2,61.34,13.0,49.28,2016-06-10,31.4,SE,ESE,Yes,71.0,28.0,60.8,99.0
1020.3,Witchcliffe,57.02,15.0,No,N,1023.9,62.959999999999994,24.0,41.9,2016-06-11,0.0,N,NNE,No,71.0,50.0,60.62,99.0
1012.9,Witchcliffe,59.18,22.0,Yes,N,1015.9,62.42,6.0,55.76,2016-06-12,0.0,NNE,NNE,No,100.0,41.0,56.120000000000005,73.0
1017.2,Witchcliffe,54.5,4.0,Yes,S,1014.9,60.980000000000004,24.0,45.68,2016-06-13,33.8,SSE,NNW,Yes,86.0,44.0,59.18,100.0
1023.4,Witchcliffe,56.120000000000005,15.0,Yes,ESE,1025.6,63.14,24.0,52.34,2016-06-14,9.8,SE,SE,Yes,77.0,39.0,60.980000000000004,100.0
1021.0,Witchcliffe,57.379999999999995,0.0,Yes,S,1022.9,64.58,13.0,54.14,2016-06-15,7.2,SSW,,Yes,84.0,26.0,62.959999999999994,100.0
1021.4,Witchcliffe,53.24,11.0,No,SSE,1023.2,60.980000000000004,19.0,52.7,2016-06-16,1.8,SSE,SE,Yes,73.0,30.0,57.379999999999995,100.0
1022.4,Witchcliffe,49.28,2.0,No,E,1024.7,60.8,7.0,44.6,2016-06-17,0.2,ENE,ENE,No,66.0,24.0,56.120000000000005,86.0
1015.0,Witchcliffe,51.44,17.0,No,N,1019.9,63.14,28.0,44.239999999999995,2016-06-18,0.2,N,NNE,No,76.0,43.0,60.62,84.0
1006.2,Witchcliffe,61.16,24.0,Yes,NW,1008.2,65.48,19.0,51.44,2016-06-19,0.2,W,NNW,No,75.0,35.0,64.58,85.0
1008.1,Witchcliffe,56.3,4.0,Yes,SSW,1008.2,59.9,11.0,55.4,2016-06-20,16.8,S,WSW,Yes,81.0,31.0,57.379999999999995,89.0
1015.2,Witchcliffe,50.18,0.0,Yes,W,1015.9,61.16,15.0,42.980000000000004,2016-06-21,4.2,WSW,,Yes,63.0,33.0,58.64,99.0
1015.0,Witchcliffe,57.379999999999995,13.0,Yes,SW,1016.2,61.88,20.0,48.379999999999995,2016-06-22,2.8,WSW,W,Yes,62.0,48.0,60.980000000000004,70.0
1020.6,Witchcliffe,53.78,0.0,No,SW,1021.3,59.0,6.0,51.26,2016-06-23,4.0,SE,,Yes,63.0,30.0,56.120000000000005,72.0
1015.7,Witchcliffe,51.8,15.0,Yes,W,1018.9,61.7,11.0,49.82,2016-06-24,1.0,WNW,NNE,No,68.0,43.0,59.0,98.0
1020.9,Witchcliffe,53.6,4.0,No,WSW,1019.6,60.8,15.0,50.54,2016-06-25,10.2,SSE,SE,Yes,61.0,50.0,58.64,85.0
1021.4,Witchcliffe,56.3,11.0,Yes,NW,1024.0,59.9,15.0,44.42,2016-06-26,0.4,NW,WNW,No,59.0,41.0,58.64,58.0
1013.4,Witchcliffe,56.3,24.0,Yes,NW,1017.8,62.059999999999995,17.0,52.34,2016-06-27,2.0,N,NW,Yes,90.0,43.0,57.74,90.0
1008.9,Witchcliffe,58.28,13.0,Yes,WNW,1009.9,65.66,19.0,52.52,2016-06-28,20.0,W,NNW,Yes,79.0,35.0,61.519999999999996,99.0
1019.0,Witchcliffe,54.68,4.0,No,SW,1017.0,62.059999999999995,19.0,49.46,2016-06-29,7.6,SW,WSW,Yes,64.0,39.0,58.82,99.0
1024.1,Witchcliffe,54.5,4.0,No,WNW,1026.0,62.059999999999995,11.0,46.94,2016-06-30,0.2,NW,SSW,No,74.0,31.0,58.1,99.0
1025.1,Witchcliffe,54.32,9.0,No,N,1027.5,62.959999999999994,7.0,47.3,2016-07-01,0.6,NNW,N,No,75.0,24.0,59.72,99.0
1022.8,Witchcliffe,53.78,4.0,Yes,WSW,1025.6,63.68,9.0,45.5,2016-07-02,0.2,WNW,NNW,No,61.0,22.0,60.08,74.0
1026.9,Witchcliffe,51.8,22.0,Yes,S,1026.4,57.02,19.0,44.06,2016-07-03,9.8,SE,S,Yes,83.0,48.0,51.08,84.0
1029.2,Witchcliffe,41.72,6.0,No,ESE,1032.3,55.94,17.0,36.14,2016-07-04,1.6,ESE,E,Yes,60.0,30.0,54.68,99.0
1024.1,Witchcliffe,42.8,7.0,No,ESE,1027.7,60.26,9.0,38.660000000000004,2016-07-05,0.2,E,SE,No,59.0,24.0,58.28,99.0
1019.5,Witchcliffe,41.18,0.0,No,NNE,1023.2,61.7,6.0,35.96,2016-07-06,0.0,NW,,No,54.0,17.0,60.26,99.0
1012.0,Witchcliffe,53.42,15.0,Yes,NNW,1016.8,61.16,22.0,38.48,2016-07-07,0.2,N,N,No,92.0,67.0,58.28,99.0
1005.3,Witchcliffe,53.78,22.0,Yes,W,1006.3,57.74,20.0,50.72,2016-07-08,4.8,SW,W,Yes,69.0,56.0,52.7,65.0
1004.9,Witchcliffe,51.44,19.0,Yes,SW,1007.6,54.5,24.0,43.879999999999995,2016-07-09,13.0,SW,SW,Yes,92.0,61.0,48.2,69.0
1014.3,Witchcliffe,53.6,19.0,Yes,SSW,1012.8,58.82,17.0,47.120000000000005,2016-07-10,17.0,SSW,S,Yes,87.0,67.0,53.96,74.0
1022.9,Witchcliffe,51.620000000000005,11.0,No,SSW,1021.9,59.72,15.0,49.28,2016-07-11,7.4,SSW,S,Yes,78.0,44.0,54.86,82.0
1029.1,Witchcliffe,47.84,0.0,No,N,1030.3,56.48,9.0,41.9,2016-07-12,0.0,E,,No,61.0,20.0,55.04,92.0
1024.6,Witchcliffe,47.48,17.0,No,N,1029.8,59.540000000000006,30.0,42.44,2016-07-13,0.0,N,NNE,No,68.0,43.0,55.22,66.0
1010.4,Witchcliffe,59.36,43.0,Yes,N,1013.8,64.94,35.0,38.48,2016-07-14,0.0,N,N,No,75.0,69.0,62.78,62.0
1011.9,Witchcliffe,60.440000000000005,7.0,Yes,NNW,1013.6,64.4,20.0,58.1,2016-07-15,11.0,NW,N,Yes,100.0,61.0,59.9,100.0
1003.5,Witchcliffe,63.5,22.0,Yes,NNW,1008.0,64.4,20.0,59.72,2016-07-16,42.6,NW,NW,Yes,97.0,59.0,63.14,82.0
1008.5,Witchcliffe,57.379999999999995,19.0,Yes,NNW,1007.4,62.42,7.0,54.86,2016-07-17,36.4,W,W,Yes,89.0,57.0,50.72,60.0
1021.3,Witchcliffe,50.36,4.0,No,SSW,1020.9,59.36,15.0,42.8,2016-07-18,22.4,SSW,SSW,Yes,64.0,43.0,57.2,99.0
1019.5,Witchcliffe,50.0,7.0,Yes,N,1023.0,60.26,4.0,44.96,2016-07-19,0.8,NW,N,No,66.0,24.0,58.82,99.0
1010.2,Witchcliffe,56.84,22.0,Yes,NNW,1014.0,62.059999999999995,24.0,50.0,2016-07-20,3.2,NW,N,Yes,73.0,50.0,57.2,76.0
1009.7,Witchcliffe,50.36,17.0,Yes,W,1010.8,56.66,31.0,45.68,2016-07-21,36.8,W,SW,Yes,80.0,57.0,48.92,54.0
1023.4,Witchcliffe,51.44,9.0,Yes,SSW,1022.8,57.02,9.0,44.239999999999995,2016-07-22,6.8,SSE,SSE,Yes,65.0,41.0,53.06,69.0
1023.6,Witchcliffe,52.16,20.0,No,SSW,1022.1,56.48,24.0,40.46,2016-07-23,3.4,S,SSW,Yes,72.0,52.0,51.620000000000005,91.0
1026.6,Witchcliffe,49.28,0.0,Yes,SW,1028.1,57.56,15.0,41.9,2016-07-24,0.4,SW,,No,84.0,28.0,53.06,99.0
1026.6,Witchcliffe,52.52,4.0,No,SW,1028.3,61.7,13.0,45.14,2016-07-25,1.2,SW,NW,Yes,66.0,24.0,59.9,99.0
1027.2,Witchcliffe,58.1,2.0,No,WSW,1028.4,61.7,13.0,50.36,2016-07-26,0.4,WSW,SW,No,72.0,26.0,61.34,73.0
1023.5,Witchcliffe,56.120000000000005,6.0,No,NNE,1026.7,61.7,13.0,50.54,2016-07-27,0.4,NNW,NNE,No,69.0,48.0,59.72,78.0
1019.9,Witchcliffe,57.56,7.0,Yes,WSW,1022.2,62.959999999999994,9.0,51.26,2016-07-28,0.0,S,NNW,No,90.0,20.0,60.08,98.0
1005.9,Witchcliffe,56.48,17.0,Yes,NW,1011.9,66.92,33.0,43.7,2016-07-29,1.8,WNW,N,Yes,69.0,70.0,64.94,99.0
1011.3,Witchcliffe,59.540000000000006,24.0,Yes,W,1014.2,63.5,22.0,56.3,2016-07-30,8.2,WNW,WNW,Yes,70.0,67.0,58.459999999999994,54.0
1022.8,Witchcliffe,53.42,31.0,Yes,WSW,1017.4,55.4,20.0,48.379999999999995,2016-07-31,11.4,S,SW,Yes,58.0,83.0,53.42,51.0
1029.1,Witchcliffe,48.56,6.0,No,N,1031.1,60.08,9.0,38.660000000000004,2016-08-01,2.4,NNW,N,Yes,58.0,17.0,56.48,95.0
1020.3,Witchcliffe,50.72,15.0,No,N,1025.4,60.08,24.0,41.72,2016-08-02,0.0,NNE,N,No,58.0,41.0,57.74,65.0
1011.8,Witchcliffe,55.76,15.0,Yes,NNW,1012.5,64.04,22.0,41.18,2016-08-03,0.0,NNW,N,No,72.0,48.0,63.32,89.0
1016.8,Witchcliffe,54.32,6.0,No,SSE,1017.5,62.059999999999995,19.0,53.78,2016-08-04,35.2,SSE,SE,Yes,66.0,31.0,60.440000000000005,100.0
1017.8,Witchcliffe,49.1,0.0,No,SE,1021.0,62.6,7.0,38.660000000000004,2016-08-05,0.2,SE,,No,58.0,20.0,60.62,100.0
1006.4,Witchcliffe,53.78,15.0,Yes,WNW,1011.5,59.18,15.0,43.16,2016-08-06,0.2,N,NNE,No,82.0,54.0,57.92,85.0
1007.1,Witchcliffe,55.04,20.0,Yes,WNW,1009.1,59.540000000000006,37.0,47.48,2016-08-07,30.2,NW,W,Yes,72.0,81.0,55.22,55.0
1013.3,Witchcliffe,48.74,20.0,Yes,W,1012.3,54.86,30.0,46.04,2016-08-08,12.0,WSW,W,Yes,56.0,72.0,50.9,73.0
1019.3,Witchcliffe,54.86,19.0,No,SW,1019.6,58.459999999999994,20.0,44.96,2016-08-09,3.4,WSW,WSW,Yes,59.0,52.0,56.66,54.0
1020.5,Witchcliffe,53.42,9.0,Yes,NW,1022.3,62.959999999999994,20.0,48.2,2016-08-10,0.4,NNW,NNW,No,74.0,50.0,57.379999999999995,90.0
1016.3,Witchcliffe,55.76,24.0,Yes,NW,1016.8,61.34,13.0,53.06,2016-08-11,3.2,W,NW,Yes,95.0,54.0,53.6,87.0
1024.6,Witchcliffe,52.879999999999995,0.0,Yes,W,1025.4,61.34,9.0,39.92,2016-08-12,12.0,NW,,Yes,91.0,31.0,54.86,99.0
1024.1,Witchcliffe,53.6,0.0,No,W,1026.8,60.980000000000004,13.0,48.56,2016-08-13,1.4,W,,Yes,58.0,28.0,59.72,99.0
1013.3,Witchcliffe,57.74,15.0,Yes,NNW,1018.8,64.4,20.0,51.98,2016-08-14,0.0,WNW,N,No,60.0,44.0,63.5,74.0
1012.8,Witchcliffe,55.22,6.0,Yes,NW,1010.2,60.62,17.0,53.42,2016-08-15,6.4,SW,W,Yes,59.0,46.0,59.36,92.0
1013.4,Witchcliffe,51.26,11.0,Yes,NNW,1016.7,62.6,20.0,39.74,2016-08-16,1.2,NW,N,Yes,54.0,43.0,60.08,89.0
999.3,Witchcliffe,56.66,26.0,Yes,SW,998.8,58.82,26.0,51.26,2016-08-17,14.8,W,W,Yes,64.0,70.0,56.66,81.0
1021.5,Witchcliffe,49.64,17.0,No,S,1020.4,55.58,19.0,44.96,2016-08-18,16.2,SW,SSW,Yes,64.0,52.0,52.16,67.0
1020.3,Witchcliffe,51.44,15.0,Yes,WSW,1023.0,59.18,24.0,46.76,2016-08-19,0.4,W,NNW,No,77.0,41.0,54.14,85.0
1019.3,Witchcliffe,58.459999999999994,13.0,No,W,1019.8,60.26,19.0,50.72,2016-08-20,12.0,SSW,SW,Yes,57.0,35.0,58.459999999999994,73.0
1013.9,Witchcliffe,52.879999999999995,13.0,Yes,WNW,1016.5,62.6,24.0,45.14,2016-08-21,1.0,SW,N,No,76.0,57.0,52.879999999999995,95.0
1022.7,Witchcliffe,53.96,19.0,No,S,1022.7,57.92,20.0,45.68,2016-08-22,8.8,SSE,S,Yes,67.0,44.0,55.58,64.0
1023.5,Witchcliffe,50.18,0.0,No,S,1025.9,59.18,17.0,39.92,2016-08-23,0.6,S,,No,53.0,28.0,58.28,99.0
1024.8,Witchcliffe,49.46,7.0,No,SE,1027.4,60.440000000000005,7.0,35.78,2016-08-24,0.0,SSE,NE,No,41.0,26.0,59.36,68.0
1019.7,Witchcliffe,48.74,0.0,No,N,1025.2,62.42,13.0,34.52,2016-08-25,0.2,NE,,No,53.0,31.0,62.059999999999995,98.0
1003.5,Witchcliffe,62.42,24.0,Yes,N,1009.7,66.74000000000001,28.0,44.78,2016-08-26,0.0,N,N,No,80.0,63.0,60.980000000000004,71.0
999.1,Witchcliffe,53.24,22.0,Yes,SSW,999.4,57.74,30.0,50.9,2016-08-27,34.2,SW,WSW,Yes,75.0,61.0,57.02,76.0
1012.3,Witchcliffe,50.18,24.0,Yes,S,1012.0,54.68,20.0,48.56,2016-08-28,13.2,S,S,Yes,93.0,54.0,53.78,91.0
1016.0,Witchcliffe,51.8,13.0,No,S,1017.7,57.92,15.0,49.64,2016-08-29,3.8,SSE,S,Yes,71.0,33.0,54.5,78.0
1013.5,Witchcliffe,53.78,13.0,Yes,NNW,1016.9,60.980000000000004,20.0,45.68,2016-08-30,0.0,NNW,N,No,64.0,39.0,59.72,76.0
1016.4,Witchcliffe,53.24,17.0,Yes,S,1013.6,59.72,15.0,51.26,2016-08-31,14.4,SSE,S,Yes,87.0,48.0,53.78,93.0
1024.5,Witchcliffe,53.42,11.0,No,SSW,1026.3,58.1,9.0,46.76,2016-09-01,2.8,SW,S,Yes,63.0,20.0,55.94,64.0
1020.4,Witchcliffe,56.66,17.0,Yes,SW,1021.5,60.8,13.0,50.36,2016-09-02,0.0,S,W,No,85.0,37.0,56.48,67.0
1022.8,Witchcliffe,53.6,6.0,No,W,1024.9,61.16,13.0,40.82,2016-09-03,1.6,NW,NNE,Yes,55.0,26.0,59.18,80.0
1018.6,Witchcliffe,54.32,0.0,No,SW,1021.5,64.04,9.0,43.7,2016-09-04,0.0,SW,,No,55.0,24.0,62.42,93.0
1016.5,Witchcliffe,54.86,2.0,No,SW,1019.4,64.58,17.0,41.18,2016-09-05,0.0,SSW,SSE,No,65.0,30.0,61.16,99.0
1006.3,Witchcliffe,54.86,11.0,Yes,NNW,1011.6,61.88,28.0,46.76,2016-09-06,0.2,NNW,N,No,67.0,72.0,60.440000000000005,99.0
1008.5,Witchcliffe,55.04,26.0,Yes,W,1008.6,59.9,28.0,49.28,2016-09-07,14.0,NW,W,Yes,72.0,72.0,53.96,52.0
1023.1,Witchcliffe,55.04,15.0,No,SW,1023.4,60.08,11.0,48.02,2016-09-08,6.8,W,SW,Yes,56.0,48.0,56.84,53.0
1020.7,Witchcliffe,58.1,11.0,Yes,NW,1023.1,63.32,19.0,51.08,2016-09-09,0.4,W,NW,No,68.0,35.0,59.9,88.0
1021.5,Witchcliffe,51.26,19.0,Yes,SSE,1022.3,56.3,24.0,49.1,2016-09-10,6.6,SSE,SSE,Yes,81.0,39.0,52.7,99.0
1026.3,Witchcliffe,51.98,19.0,No,SSE,1027.8,60.26,28.0,45.14,2016-09-11,1.2,SSE,SE,Yes,61.0,48.0,56.84,68.0
1027.9,Witchcliffe,51.8,22.0,No,SE,1031.8,60.8,17.0,44.78,2016-09-12,0.0,SSE,E,No,51.0,43.0,59.36,57.0
1028.6,Witchcliffe,51.98,13.0,No,ESE,1031.7,60.980000000000004,17.0,45.5,2016-09-13,0.2,SE,E,No,48.0,37.0,57.56,60.0
1024.2,Witchcliffe,50.9,11.0,,,1029.0,60.8,13.0,35.96,2016-09-14,0.0,SW,NNE,No,56.0,,59.72,88.0
1010.4,Witchcliffe,52.879999999999995,11.0,Yes,NW,1014.4,60.08,19.0,39.92,2016-09-15,,W,NNW,,90.0,52.0,54.5,98.0
1022.6,Witchcliffe,51.44,24.0,No,SSE,1021.6,58.28,22.0,44.06,2016-09-16,9.2,SSE,S,Yes,53.0,43.0,55.76,63.0
1024.4,Witchcliffe,50.54,13.0,No,WSW,1026.9,58.1,4.0,34.7,2016-09-17,0.6,NNW,N,No,65.0,22.0,55.94,76.0
1008.7,Witchcliffe,57.02,22.0,Yes,NW,1015.6,59.18,24.0,41.9,2016-09-18,0.0,NW,NW,No,81.0,57.0,55.04,62.0
1017.2,Witchcliffe,55.04,22.0,No,SSW,1016.5,59.18,24.0,45.86,2016-09-19,19.0,SW,SSW,Yes,70.0,50.0,55.94,65.0
1018.8,Witchcliffe,55.76,2.0,No,NNW,1021.1,61.519999999999996,20.0,50.18,2016-09-20,0.8,NW,N,No,61.0,31.0,59.36,72.0
1015.5,Witchcliffe,58.82,17.0,Yes,NNW,1017.5,64.4,28.0,51.98,2016-09-21,0.0,NNW,NW,No,74.0,43.0,59.18,62.0
1010.1,Witchcliffe,55.22,9.0,Yes,W,1010.6,60.440000000000005,19.0,51.98,2016-09-22,13.6,WSW,SW,Yes,54.0,50.0,58.82,86.0
1015.9,Witchcliffe,53.6,22.0,Yes,SW,1014.8,54.32,19.0,46.04,2016-09-23,7.4,SSW,SSW,Yes,76.0,48.0,49.1,50.0
1012.9,Witchcliffe,52.7,15.0,Yes,NW,1016.3,59.72,20.0,39.02,2016-09-24,5.6,NW,NNW,Yes,61.0,43.0,57.02,72.0
1019.1,Witchcliffe,51.26,20.0,No,SSE,1019.7,59.72,17.0,44.239999999999995,2016-09-25,9.4,WSW,S,Yes,54.0,41.0,57.56,64.0
1016.1,Witchcliffe,57.379999999999995,19.0,Yes,W,1017.4,63.32,22.0,45.32,2016-09-26,0.2,WNW,WNW,No,73.0,52.0,59.36,74.0
1010.3,Witchcliffe,57.379999999999995,22.0,Yes,SW,1009.2,59.0,24.0,52.16,2016-09-27,4.8,SW,WNW,Yes,72.0,78.0,53.78,83.0
1023.8,Witchcliffe,53.24,20.0,No,SSW,1023.7,56.48,22.0,44.06,2016-09-28,13.8,SSE,S,Yes,52.0,50.0,54.68,58.0
1015.6,Witchcliffe,51.08,11.0,Yes,NNE,1021.8,60.440000000000005,24.0,35.06,2016-09-29,0.0,NNE,NNE,No,67.0,37.0,55.58,66.0
1003.7,Witchcliffe,58.64,28.0,Yes,W,1005.0,61.34,30.0,48.379999999999995,2016-09-30,4.0,W,WNW,Yes,69.0,57.0,59.540000000000006,69.0
1003.4,Witchcliffe,53.42,35.0,,,1000.6,57.2,20.0,47.84,2016-10-01,5.8,WSW,WSW,Yes,75.0,,49.28,53.0
1016.4,Witchcliffe,53.96,24.0,Yes,WSW,1015.1,60.980000000000004,24.0,46.04,2016-10-02,,W,SW,,55.0,61.0,59.18,63.0
1017.3,Witchcliffe,57.2,19.0,Yes,W,1017.1,62.059999999999995,20.0,52.52,2016-10-03,1.6,W,W,Yes,72.0,48.0,59.36,98.0
1014.5,Witchcliffe,57.92,19.0,Yes,NW,1016.5,63.5,26.0,54.32,2016-10-04,1.4,NW,WNW,Yes,70.0,46.0,61.7,69.0
1007.3,Witchcliffe,61.16,22.0,Yes,N,1011.3,66.56,33.0,55.76,2016-10-05,1.4,NNW,WNW,Yes,71.0,61.0,63.14,70.0
1009.4,Witchcliffe,58.82,11.0,No,NW,1007.7,62.959999999999994,11.0,55.94,2016-10-06,7.4,WSW,W,Yes,59.0,52.0,61.88,92.0
1007.2,Witchcliffe,60.26,9.0,Yes,NNW,1010.4,70.16,35.0,45.5,2016-10-07,0.2,N,NNE,No,87.0,59.0,64.94,79.0
1005.8,Witchcliffe,61.16,22.0,Yes,W,1004.4,63.5,28.0,55.76,2016-10-08,29.2,W,WNW,Yes,62.0,59.0,62.059999999999995,82.0
1021.9,Witchcliffe,57.02,20.0,No,W,1020.1,60.980000000000004,24.0,50.0,2016-10-09,3.0,SW,WSW,Yes,60.0,61.0,58.1,58.0
1029.0,Witchcliffe,55.58,9.0,No,S,1030.2,62.42,15.0,45.14,2016-10-10,0.4,SE,SE,No,58.0,31.0,58.459999999999994,59.0
1024.5,Witchcliffe,57.92,15.0,No,SSE,1028.5,67.64,26.0,40.82,2016-10-11,0.0,SSE,E,No,60.0,43.0,64.22,61.0
1012.0,Witchcliffe,65.12,13.0,No,N,1017.6,81.14,20.0,44.239999999999995,2016-10-12,0.0,N,NE,No,29.0,37.0,80.06,51.0
1008.9,Witchcliffe,60.440000000000005,20.0,No,WNW,1010.2,68.0,22.0,50.36,2016-10-13,0.0,NW,WNW,No,56.0,46.0,66.2,78.0
1009.0,Witchcliffe,60.08,28.0,Yes,WNW,1009.0,60.440000000000005,28.0,56.84,2016-10-14,0.6,WNW,WNW,No,51.0,56.0,57.92,58.0
1018.9,Witchcliffe,55.04,31.0,No,SW,1014.8,60.26,22.0,46.94,2016-10-15,8.4,SSW,SW,Yes,60.0,57.0,57.02,57.0
1025.3,Witchcliffe,56.84,15.0,Yes,SW,1026.4,60.08,17.0,49.1,2016-10-16,0.6,SW,SSW,No,57.0,26.0,58.64,63.0
1024.6,Witchcliffe,57.2,19.0,No,SSW,1025.2,62.6,20.0,52.52,2016-10-17,2.6,S,S,Yes,54.0,41.0,58.459999999999994,94.0
1021.5,Witchcliffe,55.94,9.0,No,WSW,1025.3,63.68,11.0,40.28,2016-10-18,0.0,W,ENE,No,49.0,30.0,62.059999999999995,57.0
1012.5,Witchcliffe,57.92,17.0,Yes,WNW,1015.9,62.42,19.0,42.980000000000004,2016-10-19,0.2,W,W,No,66.0,46.0,60.980000000000004,61.0
1022.9,Witchcliffe,54.86,20.0,No,SSW,1020.9,59.18,20.0,45.68,2016-10-20,8.2,SSE,SSE,Yes,52.0,44.0,54.68,55.0
1026.2,Witchcliffe,56.84,15.0,No,SE,1029.1,64.4,26.0,38.839999999999996,2016-10-21,0.2,SSE,E,No,50.0,39.0,61.88,52.0
1019.3,Witchcliffe,61.34,13.0,No,NNE,1024.1,73.94,19.0,41.54,2016-10-22,0.0,N,NE,No,30.0,35.0,73.4,50.0
1010.9,Witchcliffe,67.82,7.0,Yes,W,1011.6,72.68,20.0,42.260000000000005,2016-10-23,0.0,W,NNW,No,62.0,35.0,64.75999999999999,55.0
1013.2,Witchcliffe,58.82,15.0,Yes,SSW,1014.5,64.22,15.0,51.620000000000005,2016-10-24,1.2,SW,SSE,Yes,50.0,35.0,61.88,55.0
1015.7,Witchcliffe,60.440000000000005,15.0,Yes,W,1015.3,64.22,19.0,43.16,2016-10-25,1.6,W,W,Yes,71.0,35.0,60.8,75.0
1019.2,Witchcliffe,60.8,7.0,No,WSW,1020.5,67.28,13.0,51.26,2016-10-26,1.6,WNW,SE,Yes,49.0,30.0,65.48,58.0
1018.9,Witchcliffe,63.68,17.0,No,W,1020.1,67.28,19.0,46.76,2016-10-27,0.0,W,WSW,No,61.0,39.0,64.94,63.0
1011.8,Witchcliffe,61.34,13.0,Yes,NW,1015.5,68.0,20.0,44.78,2016-10-28,0.0,WNW,WNW,No,61.0,37.0,63.86,67.0
1014.6,Witchcliffe,59.72,24.0,Yes,WSW,1011.4,63.5,22.0,53.78,2016-10-29,5.0,SSW,W,Yes,58.0,50.0,58.459999999999994,64.0
