Humidity_3_pm,Humidity_9_am,Pressure_3_pm,Cloud_3_pm,Max_Temp_C,Rainfall,Wind_Dir_9_am,Sunshine,Wind_Dir_3_pm,Wind_Speed_9_am,Date,Temp_3_pm_C,Pressure_9_am,Temp_9_am_C,Wind_Gust_Speed,Location,Rain_Tomorrow,Cloud_9_am,Rain_Today,Min_Temp_C,Wind_Gust_Dir,Wind_Speed_3_pm
32.0,56.0,1013.1,4.0,33.2,0.0,ESE,10.0,SE,19.0,2016-02-18,31.6,1016.4,23.6,54.0,PearceRAAF,No,1.0,No,16.8,ESE,11.0
30.0,47.0,1011.5,3.0,32.1,0.0,SE,12.1,ESE,31.0,2016-02-19,30.8,1015.8,24.3,70.0,PearceRAAF,No,5.0,No,19.9,E,35.0
26.0,45.0,1007.2,1.0,34.8,0.0,ENE,10.3,S,31.0,2016-02-20,32.4,1011.4,26.1,69.0,PearceRAAF,No,,No,19.8,E,11.0
51.0,70.0,1010.9,1.0,28.5,0.0,NW,9.2,W,17.0,2016-02-21,26.0,1011.7,23.2,48.0,PearceRAAF,No,5.0,No,16.9,NW,28.0
42.0,78.0,1016.2,1.0,27.1,1.0,SW,9.2,SW,19.0,2016-02-22,24.8,1016.9,21.0,56.0,PearceRAAF,No,1.0,No,16.9,WSW,28.0
48.0,58.0,1013.8,8.0,26.4,0.0,ESE,8.7,WSW,9.0,2016-02-23,23.8,1016.5,20.8,52.0,PearceRAAF,No,1.0,No,9.3,WSW,30.0
34.0,53.0,1015.8,0.0,26.7,0.0,ESE,12.0,SW,22.0,2016-02-24,23.9,1018.7,19.3,48.0,PearceRAAF,No,3.0,No,9.6,SW,35.0
21.0,42.0,1017.9,,30.6,0.0,E,12.2,ENE,37.0,2016-02-25,29.2,1020.7,20.3,57.0,PearceRAAF,No,,No,11.9,E,19.0
17.0,37.0,1013.0,,38.4,0.0,ENE,12.1,N,20.0,2016-02-26,37.0,1018.4,24.5,57.0,PearceRAAF,No,,No,17.1,ENE,11.0
29.0,28.0,1010.6,,41.5,0.0,N,10.8,W,28.0,2016-02-27,35.8,1012.2,34.7,48.0,PearceRAAF,No,,No,24.4,W,28.0
47.0,70.0,1014.4,,29.7,0.0,W,10.0,WSW,17.0,2016-02-28,27.5,1016.1,23.5,43.0,PearceRAAF,No,8.0,No,21.2,WSW,20.0
49.0,64.0,1016.1,,27.6,0.0,WSW,10.1,SSW,11.0,2016-02-29,25.3,1016.3,21.6,43.0,PearceRAAF,No,2.0,No,16.6,SSW,20.0
39.0,67.0,1016.9,,28.6,0.0,SSW,11.2,SSW,9.0,2016-03-01,26.1,1019.8,20.5,50.0,PearceRAAF,No,,No,13.7,WSW,28.0
21.0,50.0,1014.8,,35.1,0.0,ESE,11.9,S,15.0,2016-03-02,34.0,1018.9,23.3,43.0,PearceRAAF,No,,No,12.2,E,11.0
50.0,76.0,1015.5,,30.0,0.0,WNW,9.5,WSW,4.0,2016-03-03,25.9,1016.9,19.3,46.0,PearceRAAF,No,,No,12.4,WSW,26.0
43.0,63.0,1015.9,,29.6,0.0,S,11.9,WSW,17.0,2016-03-04,27.7,1019.9,20.5,43.0,PearceRAAF,No,,No,13.6,SW,28.0
27.0,54.0,1015.4,,30.9,0.0,E,11.9,ESE,19.0,2016-03-05,29.2,1019.0,22.4,39.0,PearceRAAF,No,,No,16.7,E,20.0
31.0,57.0,1016.1,1.0,32.8,0.0,E,11.8,ESE,26.0,2016-03-06,31.9,1019.1,23.5,52.0,PearceRAAF,No,,No,16.7,ESE,20.0
26.0,56.0,1015.4,,34.0,0.0,E,11.8,ESE,37.0,2016-03-07,32.5,1018.3,24.1,63.0,PearceRAAF,No,,No,19.6,E,20.0
20.0,39.0,1011.5,,36.0,0.0,ENE,11.7,SSE,13.0,2016-03-08,34.7,1015.7,27.0,43.0,PearceRAAF,No,0.0,No,19.5,WSW,7.0
18.0,34.0,1009.2,1.0,39.4,0.0,ENE,11.7,WSW,30.0,2016-03-09,36.7,1012.6,28.5,43.0,PearceRAAF,No,,No,15.3,ENE,28.0
23.0,59.0,1010.0,,33.7,0.0,S,7.6,SW,9.0,2016-03-10,30.5,1012.4,23.4,39.0,PearceRAAF,No,8.0,No,13.2,SW,26.0
39.0,48.0,1012.5,,33.0,0.0,SSE,11.1,WSW,13.0,2016-03-11,30.4,1015.4,24.1,41.0,PearceRAAF,No,1.0,No,16.7,SW,28.0
28.0,53.0,1011.6,,36.4,0.0,ENE,11.2,ESE,17.0,2016-03-12,35.5,1015.7,25.3,41.0,PearceRAAF,No,,No,18.3,ESE,15.0
16.0,35.0,1011.2,,40.1,0.0,E,10.6,E,24.0,2016-03-13,38.0,1014.0,30.1,46.0,PearceRAAF,No,,No,18.0,E,15.0
15.0,28.0,1008.5,5.0,40.9,0.0,NE,10.8,NE,19.0,2016-03-14,39.7,1013.4,31.8,57.0,PearceRAAF,No,3.0,No,26.9,ENE,22.0
55.0,77.0,1006.7,7.0,35.5,0.0,NNE,8.9,W,6.0,2016-03-15,29.4,1009.8,25.0,41.0,PearceRAAF,No,,No,20.5,WNW,26.0
42.0,63.0,1009.5,4.0,29.0,0.0,S,9.4,SW,28.0,2016-03-16,26.3,1011.6,22.1,41.0,PearceRAAF,No,5.0,No,19.3,SW,28.0
28.0,49.0,1011.2,1.0,29.1,0.0,ESE,9.6,ESE,28.0,2016-03-17,27.3,1015.6,19.9,56.0,PearceRAAF,No,0.0,No,16.0,ESE,24.0
32.0,51.0,1009.8,,31.1,0.0,ESE,10.7,ESE,26.0,2016-03-18,29.6,1013.4,21.2,48.0,PearceRAAF,No,,No,16.5,ESE,24.0
89.0,54.0,1008.2,8.0,24.0,0.0,ESE,1.2,SSE,11.0,2016-03-19,20.2,1011.0,21.7,52.0,PearceRAAF,Yes,8.0,No,20.4,E,19.0
41.0,68.0,1009.9,,32.1,35.2,E,10.9,E,11.0,2016-03-20,31.0,1013.3,23.8,31.0,PearceRAAF,No,,Yes,16.8,E,22.0
40.0,47.0,1008.4,,34.5,0.0,ENE,6.8,SW,13.0,2016-03-21,31.0,1011.3,28.3,39.0,PearceRAAF,No,5.0,No,19.7,SW,24.0
58.0,68.0,1011.0,8.0,27.2,0.0,ESE,2.2,ESE,11.0,2016-03-22,25.3,1012.0,23.3,37.0,PearceRAAF,No,7.0,No,20.7,ESE,24.0
60.0,71.0,1016.0,5.0,25.5,0.0,ESE,1.6,SE,19.0,2016-03-23,24.9,1017.1,21.5,46.0,PearceRAAF,No,8.0,No,19.0,E,26.0
54.0,71.0,1019.6,,27.6,0.0,ESE,7.2,ESE,19.0,2016-03-24,26.4,1022.3,21.5,54.0,PearceRAAF,No,8.0,No,18.8,E,24.0
46.0,60.0,1017.5,,32.3,0.0,E,7.3,WSW,30.0,2016-03-25,32.2,1019.9,25.7,59.0,PearceRAAF,Yes,,No,21.1,E,6.0
92.0,91.0,1016.8,8.0,22.3,14.8,E,0.0,ESE,9.0,2016-03-26,21.5,1019.7,21.1,33.0,PearceRAAF,Yes,8.0,Yes,20.3,E,11.0
61.0,83.0,1018.0,7.0,22.4,51.8,SE,5.3,SE,24.0,2016-03-27,21.4,1018.4,16.9,43.0,PearceRAAF,No,7.0,Yes,15.9,SE,31.0
46.0,68.0,1021.6,1.0,25.3,0.0,ESE,10.9,SE,17.0,2016-03-28,24.5,1023.9,19.4,37.0,PearceRAAF,No,4.0,No,13.8,E,20.0
32.0,60.0,1021.8,1.0,28.5,0.0,E,11.0,E,19.0,2016-03-29,27.6,1025.4,21.3,31.0,PearceRAAF,No,0.0,No,12.6,ESE,19.0
,51.0,,,30.0,0.0,NNE,11.1,,13.0,2016-03-30,,1023.1,23.6,26.0,PearceRAAF,No,,No,13.3,NE,
57.0,73.0,1014.2,,27.4,0.0,S,10.3,SW,11.0,2016-03-31,25.1,1016.4,19.2,35.0,PearceRAAF,No,,No,12.2,WSW,24.0
58.0,76.0,1016.6,,26.2,0.0,NNW,8.1,SSW,6.0,2016-04-01,24.4,1018.2,20.6,30.0,PearceRAAF,No,8.0,No,13.5,SSW,17.0
34.0,66.0,1018.7,,31.1,0.0,E,9.9,S,11.0,2016-04-02,30.0,1022.5,21.6,24.0,PearceRAAF,No,,No,12.5,E,7.0
28.0,51.0,1016.4,,34.3,0.0,E,10.5,WNW,9.0,2016-04-03,33.5,1020.6,25.0,31.0,PearceRAAF,No,,No,15.0,WSW,9.0
58.0,80.0,1015.5,1.0,25.9,0.0,S,4.3,SW,9.0,2016-04-04,25.5,1018.0,20.2,41.0,PearceRAAF,No,7.0,No,13.6,SW,24.0
35.0,55.0,1022.6,,22.2,0.0,SSE,10.5,SSE,26.0,2016-04-05,21.3,1024.0,17.3,44.0,PearceRAAF,No,,No,12.7,SE,26.0
33.0,48.0,1024.8,,24.2,0.0,E,10.4,ESE,24.0,2016-04-06,23.3,1028.2,17.3,44.0,PearceRAAF,No,,No,11.8,E,24.0
32.0,60.0,1020.9,,25.6,0.0,E,8.3,SSE,17.0,2016-04-07,24.6,1025.5,16.9,39.0,PearceRAAF,No,,No,14.0,E,15.0
44.0,46.0,1016.3,,25.4,0.0,E,6.3,NE,17.0,2016-04-08,24.9,1018.3,20.5,30.0,PearceRAAF,No,,No,16.3,E,11.0
61.0,80.0,1017.3,8.0,25.0,0.4,E,2.6,ENE,13.0,2016-04-09,23.2,1019.8,18.6,46.0,PearceRAAF,Yes,6.0,No,17.5,E,20.0
53.0,67.0,1018.0,1.0,27.0,14.2,E,7.5,E,35.0,2016-04-10,26.3,1020.2,20.7,59.0,PearceRAAF,No,7.0,Yes,17.2,E,28.0
89.0,73.0,1021.9,7.0,21.9,0.2,ENE,0.5,ENE,31.0,2016-04-11,19.6,1020.4,21.5,61.0,PearceRAAF,Yes,,No,19.5,ENE,22.0
87.0,86.0,1018.8,8.0,26.6,8.0,N,0.8,WSW,9.0,2016-04-12,23.0,1022.0,21.2,28.0,PearceRAAF,Yes,8.0,Yes,19.0,NNW,9.0
67.0,95.0,1018.2,1.0,26.7,1.6,WNW,5.5,SW,6.0,2016-04-13,25.5,1020.1,21.2,26.0,PearceRAAF,No,8.0,Yes,18.7,SW,17.0
66.0,95.0,1021.3,7.0,24.2,0.2,SSW,5.6,S,7.0,2016-04-14,22.7,1022.7,17.9,30.0,PearceRAAF,No,,No,12.5,S,19.0
53.0,74.0,1021.4,3.0,25.7,0.0,ESE,10.5,E,17.0,2016-04-15,24.8,1024.9,19.8,44.0,PearceRAAF,No,2.0,No,13.2,ENE,20.0
44.0,60.0,1014.5,5.0,32.6,0.0,ENE,7.7,W,24.0,2016-04-16,29.3,1017.5,22.8,56.0,PearceRAAF,No,,No,19.2,E,28.0
71.0,97.0,1014.5,8.0,25.5,0.0,N,0.0,NNW,9.0,2016-04-17,24.4,1017.3,19.4,31.0,PearceRAAF,Yes,7.0,No,16.6,WNW,19.0
73.0,93.0,1014.1,7.0,22.0,3.2,N,0.5,W,7.0,2016-04-18,21.1,1016.6,18.9,28.0,PearceRAAF,Yes,5.0,Yes,14.6,S,19.0
62.0,92.0,1014.8,1.0,24.5,17.6,NNW,10.1,SW,4.0,2016-04-19,23.9,1015.1,18.0,50.0,PearceRAAF,No,,Yes,15.4,SW,17.0
53.0,77.0,1022.9,4.0,24.7,0.0,E,10.5,S,7.0,2016-04-20,23.0,1023.9,18.9,24.0,PearceRAAF,No,,No,10.6,SSW,13.0
50.0,67.0,1025.2,,24.7,0.0,E,10.5,ESE,28.0,2016-04-21,24.3,1028.6,18.9,41.0,PearceRAAF,No,,No,14.6,E,20.0
39.0,59.0,1022.7,,26.2,0.0,NE,8.8,ENE,11.0,2016-04-22,25.8,1027.0,19.8,43.0,PearceRAAF,No,,No,16.3,E,19.0
30.0,54.0,1016.8,,29.2,0.0,NNE,10.1,NNE,15.0,2016-04-23,29.0,1021.0,21.0,46.0,PearceRAAF,No,,No,18.1,ENE,13.0
65.0,56.0,1013.6,1.0,29.2,0.0,N,5.9,WNW,11.0,2016-04-24,25.0,1014.9,23.3,33.0,PearceRAAF,No,1.0,No,14.4,NNW,20.0
92.0,90.0,1012.7,7.0,20.9,0.6,NNW,0.0,W,24.0,2016-04-25,19.3,1014.6,20.9,31.0,PearceRAAF,Yes,8.0,No,18.5,NNW,7.0
66.0,71.0,1011.9,8.0,20.8,7.6,W,4.9,WSW,31.0,2016-04-26,18.0,1010.1,20.4,67.0,PearceRAAF,Yes,8.0,Yes,16.9,WNW,30.0
62.0,79.0,1016.4,8.0,18.3,4.0,ESE,6.4,SSW,6.0,2016-04-27,17.4,1018.4,14.5,24.0,PearceRAAF,No,8.0,Yes,10.7,SSW,15.0
71.0,90.0,1013.5,8.0,21.0,1.0,NW,5.2,WNW,15.0,2016-04-28,19.5,1016.5,15.1,59.0,PearceRAAF,Yes,8.0,No,8.9,W,28.0
85.0,92.0,1015.0,8.0,21.9,6.8,NNW,5.0,WNW,15.0,2016-04-29,16.6,1016.6,15.6,48.0,PearceRAAF,Yes,8.0,Yes,12.5,SW,35.0
51.0,71.0,1019.6,1.0,18.9,2.8,SE,5.5,SSE,9.0,2016-04-30,18.2,1021.0,14.5,31.0,PearceRAAF,No,8.0,Yes,11.5,SSW,13.0
55.0,61.0,1020.8,7.0,19.1,0.0,ESE,2.9,SSW,13.0,2016-05-01,18.3,1023.4,16.1,28.0,PearceRAAF,No,8.0,No,10.1,WSW,20.0
74.0,90.0,1020.3,7.0,20.6,0.0,NNW,5.8,SW,7.0,2016-05-02,19.6,1022.6,13.0,28.0,PearceRAAF,No,8.0,No,6.5,WSW,17.0
67.0,95.0,1019.7,8.0,20.6,0.0,WNW,3.3,SSE,6.0,2016-05-03,19.8,1022.8,14.4,31.0,PearceRAAF,No,,No,7.5,SSE,9.0
61.0,82.0,1014.4,,22.1,0.0,E,4.7,SW,9.0,2016-05-04,21.1,1018.1,16.6,28.0,PearceRAAF,No,,No,7.5,WSW,20.0
67.0,91.0,1013.2,8.0,21.4,0.0,SSE,2.8,SSW,6.0,2016-05-05,20.2,1016.5,16.2,20.0,PearceRAAF,No,,No,11.0,SW,11.0
79.0,88.0,1008.2,8.0,19.5,0.0,N,5.3,W,6.0,2016-05-06,18.2,1012.8,16.0,30.0,PearceRAAF,Yes,8.0,No,12.0,WNW,20.0
66.0,92.0,1009.5,8.0,19.2,12.2,,8.1,SW,0.0,2016-05-07,17.1,1008.8,13.4,52.0,PearceRAAF,Yes,5.0,Yes,11.5,SW,33.0
50.0,89.0,1018.9,,16.6,5.0,SSE,9.2,SSW,7.0,2016-05-08,16.0,1019.9,10.2,35.0,PearceRAAF,No,,Yes,2.6,S,13.0
59.0,70.0,1023.7,2.0,20.3,0.2,ESE,8.9,SSE,15.0,2016-05-09,19.7,1025.2,14.7,28.0,PearceRAAF,No,,No,3.1,S,7.0
50.0,81.0,1025.6,,22.6,0.0,E,9.6,SSE,13.0,2016-05-10,22.0,1028.7,15.1,26.0,PearceRAAF,No,,No,4.9,NNE,9.0
32.0,65.0,1020.7,,26.3,0.0,NE,9.6,NW,15.0,2016-05-11,25.3,1024.8,16.9,31.0,PearceRAAF,No,,No,7.7,N,6.0
36.0,68.0,1013.7,,26.3,0.0,N,9.7,W,7.0,2016-05-12,25.1,1016.9,17.5,37.0,PearceRAAF,No,,No,3.8,W,22.0
60.0,94.0,1014.2,1.0,23.2,0.0,N,9.2,W,9.0,2016-05-13,22.3,1016.5,14.8,33.0,PearceRAAF,Yes,6.0,No,7.9,WNW,20.0
65.0,96.0,1018.5,,22.0,2.4,N,6.8,SW,11.0,2016-05-14,20.6,1019.0,16.9,33.0,PearceRAAF,No,8.0,Yes,12.9,SW,20.0
54.0,90.0,1017.4,,22.1,0.6,NNW,7.1,W,13.0,2016-05-15,21.1,1019.1,14.9,46.0,PearceRAAF,Yes,2.0,No,5.8,W,26.0
45.0,91.0,1018.6,,21.3,1.6,NE,9.2,NNE,4.0,2016-05-16,20.1,1021.9,13.2,20.0,PearceRAAF,No,5.0,Yes,7.5,ENE,6.0
59.0,94.0,1020.6,8.0,22.0,0.2,,4.5,SSW,0.0,2016-05-17,21.5,1022.0,11.6,20.0,PearceRAAF,No,8.0,No,6.6,WSW,13.0
62.0,91.0,1020.6,,22.5,0.0,,5.5,WNW,0.0,2016-05-18,22.0,1023.4,15.7,19.0,PearceRAAF,No,,No,9.9,SW,7.0
69.0,91.0,1015.3,8.0,19.1,0.0,SSW,0.0,NE,7.0,2016-05-19,18.8,1019.1,14.7,22.0,PearceRAAF,No,,No,11.9,ENE,9.0
63.0,87.0,1008.2,8.0,22.0,0.0,ENE,8.5,WNW,9.0,2016-05-20,20.4,1012.8,15.6,35.0,PearceRAAF,Yes,,No,7.0,W,20.0
51.0,97.0,1002.4,6.0,16.8,27.4,NW,2.6,W,24.0,2016-05-21,16.3,997.8,16.0,93.0,PearceRAAF,Yes,8.0,Yes,14.7,WSW,41.0
63.0,85.0,1019.1,,19.9,12.0,N,6.9,W,7.0,2016-05-22,18.6,1017.7,13.9,37.0,PearceRAAF,No,8.0,Yes,7.8,WNW,28.0
47.0,75.0,1012.7,,20.5,0.0,NE,6.7,N,15.0,2016-05-23,19.8,1020.1,14.4,44.0,PearceRAAF,Yes,,No,9.6,N,28.0
57.0,97.0,1007.9,1.0,19.5,16.2,SSW,6.1,WSW,7.0,2016-05-24,18.1,1007.2,15.9,57.0,PearceRAAF,No,8.0,Yes,13.6,N,26.0
64.0,95.0,1011.6,8.0,18.8,0.6,N,7.5,W,15.0,2016-05-25,18.0,1012.5,12.8,33.0,PearceRAAF,Yes,7.0,No,9.6,WNW,19.0
64.0,91.0,1019.5,,20.0,3.6,WSW,4.7,SSW,7.0,2016-05-26,18.0,1017.7,14.6,39.0,PearceRAAF,No,,Yes,11.6,SW,19.0
44.0,77.0,1018.4,,20.7,0.2,ENE,9.1,NNW,15.0,2016-05-27,19.9,1022.9,14.0,28.0,PearceRAAF,Yes,,No,6.2,NE,15.0
62.0,88.0,1014.5,8.0,20.3,7.6,N,7.2,WSW,7.0,2016-05-28,18.9,1015.2,15.7,41.0,PearceRAAF,No,8.0,Yes,10.4,SW,30.0
58.0,92.0,1017.5,8.0,18.9,0.4,N,4.4,S,6.0,2016-05-29,17.1,1019.5,13.7,26.0,PearceRAAF,No,8.0,No,10.8,E,6.0
48.0,68.0,1017.4,,19.1,0.0,ENE,9.2,SSE,20.0,2016-05-30,18.1,1020.0,12.8,31.0,PearceRAAF,No,,No,9.9,ENE,6.0
49.0,69.0,1018.8,,20.0,0.0,E,9.2,S,11.0,2016-05-31,19.1,1021.2,13.0,22.0,PearceRAAF,No,,No,7.9,ENE,13.0
43.0,68.0,1019.5,,21.1,0.0,S,9.0,E,11.0,2016-06-01,20.4,1022.9,13.3,37.0,PearceRAAF,No,,No,7.5,E,22.0
44.0,57.0,1015.5,,21.4,0.0,ENE,9.2,E,28.0,2016-06-02,20.9,1020.4,14.3,46.0,PearceRAAF,No,,No,11.9,ENE,24.0
59.0,64.0,1010.3,4.0,23.5,0.0,NNE,8.0,NNW,15.0,2016-06-03,22.0,1013.0,17.2,50.0,PearceRAAF,Yes,,No,14.1,ENE,20.0
55.0,88.0,1015.5,,17.5,6.2,S,5.3,S,17.0,2016-06-04,16.4,1015.8,14.7,37.0,PearceRAAF,No,8.0,Yes,13.7,SW,17.0
50.0,75.0,1013.6,,18.5,0.0,ENE,3.9,NNW,20.0,2016-06-05,18.1,1016.8,11.6,31.0,PearceRAAF,No,8.0,No,9.3,ENE,6.0
84.0,86.0,1006.9,,17.3,0.0,ENE,2.7,N,9.0,2016-06-06,17.0,1010.9,13.0,52.0,PearceRAAF,Yes,,No,6.4,NNW,11.0
66.0,93.0,1012.8,8.0,13.9,18.2,SSW,3.3,SSW,7.0,2016-06-07,12.8,1010.9,10.8,46.0,PearceRAAF,No,7.0,Yes,9.7,SSW,20.0
52.0,90.0,1024.6,,15.2,0.2,W,8.4,S,7.0,2016-06-08,14.4,1025.2,7.8,44.0,PearceRAAF,No,,No,2.6,S,26.0
60.0,76.0,1025.9,8.0,16.6,0.0,N,3.2,NW,11.0,2016-06-09,15.7,1028.2,10.1,24.0,PearceRAAF,No,8.0,No,6.7,NNW,11.0
95.0,81.0,1026.1,8.0,16.2,0.0,N,2.6,NE,20.0,2016-06-10,14.8,1026.9,13.6,31.0,PearceRAAF,Yes,8.0,No,8.1,N,6.0
54.0,65.0,1022.7,,19.8,3.2,NNE,6.0,N,11.0,2016-06-11,18.4,1026.2,14.4,46.0,PearceRAAF,No,,Yes,10.2,NNE,17.0
53.0,55.0,1013.7,8.0,21.1,0.0,N,5.1,N,19.0,2016-06-12,19.3,1019.3,15.5,59.0,PearceRAAF,Yes,,No,11.2,W,19.0
66.0,95.0,1016.2,1.0,18.4,29.0,NE,6.6,SW,6.0,2016-06-13,17.8,1015.5,12.3,28.0,PearceRAAF,No,8.0,Yes,10.9,SW,20.0
61.0,98.0,1020.2,4.0,19.3,0.0,S,4.5,S,11.0,2016-06-14,18.9,1022.5,11.5,30.0,PearceRAAF,No,8.0,No,10.1,SE,13.0
65.0,99.0,1020.0,1.0,18.8,0.2,SSW,8.2,S,6.0,2016-06-15,17.7,1022.7,8.8,22.0,PearceRAAF,No,7.0,No,7.4,N,6.0
68.0,88.0,1019.0,7.0,19.1,0.0,ENE,5.7,S,6.0,2016-06-16,18.3,1021.7,11.9,20.0,PearceRAAF,No,,No,6.9,E,9.0
69.0,77.0,1021.3,8.0,16.2,0.0,SE,9.2,SE,13.0,2016-06-17,15.3,1022.7,12.5,37.0,PearceRAAF,No,,No,11.0,E,9.0
52.0,74.0,1016.8,,19.4,0.0,N,9.2,NNE,15.0,2016-06-18,18.9,1021.7,12.2,33.0,PearceRAAF,No,,No,9.5,ENE,19.0
72.0,67.0,1009.0,8.0,20.3,0.0,N,2.2,NW,17.0,2016-06-19,19.9,1011.9,14.9,43.0,PearceRAAF,Yes,2.0,No,12.1,NNW,26.0
87.0,97.0,1009.0,8.0,17.1,2.4,N,0.0,WSW,9.0,2016-06-20,16.6,1010.8,14.6,30.0,PearceRAAF,Yes,,Yes,13.2,WSW,13.0
59.0,74.0,1015.7,3.0,17.1,10.2,SSE,7.1,S,9.0,2016-06-21,15.2,1016.4,12.4,28.0,PearceRAAF,No,,Yes,9.2,S,15.0
60.0,89.0,1016.2,1.0,18.3,0.2,WSW,4.2,SW,6.0,2016-06-22,18.2,1017.8,11.5,37.0,PearceRAAF,Yes,8.0,No,8.8,SSW,19.0
59.0,97.0,1020.3,8.0,16.5,4.2,SSE,1.8,SSW,7.0,2016-06-23,15.6,1021.6,10.8,20.0,PearceRAAF,No,8.0,Yes,8.8,SSW,6.0
52.0,63.0,1017.3,1.0,17.3,0.0,N,3.4,NW,9.0,2016-06-24,16.8,1020.6,12.2,26.0,PearceRAAF,Yes,8.0,No,10.7,NE,13.0
62.0,91.0,1020.3,,16.8,1.4,NNW,5.7,SSW,13.0,2016-06-25,16.0,1019.3,12.2,35.0,PearceRAAF,Yes,5.0,Yes,8.3,S,20.0
51.0,72.0,1022.8,6.0,18.2,2.2,ENE,8.8,N,7.0,2016-06-26,17.5,1025.7,10.8,20.0,PearceRAAF,No,4.0,Yes,2.9,NE,9.0
48.0,62.0,1015.9,,17.6,0.0,NNE,9.0,NNW,17.0,2016-06-27,17.4,1021.3,12.2,39.0,PearceRAAF,No,,No,5.3,N,19.0
96.0,68.0,1011.7,7.0,19.6,0.0,N,2.2,N,24.0,2016-06-28,15.7,1013.4,15.1,44.0,PearceRAAF,Yes,8.0,No,7.3,NNW,13.0
63.0,93.0,1019.1,8.0,19.2,16.6,SSE,6.8,WSW,6.0,2016-06-29,18.6,1018.0,14.3,35.0,PearceRAAF,No,8.0,Yes,10.3,SSW,20.0
45.0,74.0,1024.7,,17.9,0.0,E,9.3,SSE,9.0,2016-06-30,17.3,1027.0,12.9,24.0,PearceRAAF,No,,No,4.7,E,7.0
45.0,94.0,1025.0,,18.8,0.0,E,9.3,E,4.0,2016-07-01,18.3,1028.7,7.4,22.0,PearceRAAF,No,,No,2.0,ENE,9.0
60.0,60.0,1020.8,7.0,21.2,0.0,ENE,5.5,S,7.0,2016-07-02,19.9,1024.4,13.8,30.0,PearceRAAF,No,,No,7.4,NE,9.0
63.0,97.0,1023.5,5.0,17.5,0.0,WNW,5.3,SSE,6.0,2016-07-03,15.7,1023.9,9.3,41.0,PearceRAAF,No,1.0,No,3.7,SE,19.0
58.0,69.0,1026.7,,14.2,0.0,ESE,7.6,E,15.0,2016-07-04,13.5,1029.8,8.4,44.0,PearceRAAF,No,,No,6.1,ESE,28.0
64.0,68.0,1021.3,,16.1,0.0,ENE,3.8,E,9.0,2016-07-05,14.8,1024.8,11.3,48.0,PearceRAAF,No,,No,8.3,ENE,30.0
62.0,71.0,1018.7,,17.3,0.0,NNE,8.0,E,15.0,2016-07-06,16.1,1021.5,10.7,39.0,PearceRAAF,No,,No,8.9,ENE,17.0
72.0,81.0,1015.9,8.0,16.1,0.0,NNE,0.4,N,15.0,2016-07-07,15.7,1019.8,11.2,33.0,PearceRAAF,Yes,,No,8.7,ENE,17.0
56.0,70.0,1006.4,,17.1,8.6,WNW,5.3,WSW,11.0,2016-07-08,16.8,1009.9,14.7,54.0,PearceRAAF,Yes,2.0,Yes,11.1,W,19.0
85.0,89.0,1009.2,8.0,14.0,14.8,S,3.1,SW,13.0,2016-07-09,9.8,1008.1,9.3,56.0,PearceRAAF,Yes,,Yes,6.8,WSW,15.0
63.0,97.0,1014.6,8.0,17.1,41.2,N,6.4,WSW,11.0,2016-07-10,15.1,1014.1,10.4,37.0,PearceRAAF,Yes,8.0,Yes,7.6,SSW,28.0
63.0,97.0,1022.3,8.0,16.3,3.2,NW,7.8,SSW,6.0,2016-07-11,16.1,1022.4,10.6,33.0,PearceRAAF,No,,Yes,7.3,SSW,17.0
56.0,79.0,1029.0,,13.5,0.0,SSW,7.3,ESE,6.0,2016-07-12,12.8,1030.3,8.3,30.0,PearceRAAF,No,,No,4.4,E,15.0
43.0,68.0,1025.2,,16.2,0.0,ENE,9.4,NE,19.0,2016-07-13,15.5,1030.3,9.0,44.0,PearceRAAF,No,,No,0.5,NNE,13.0
47.0,55.0,1016.6,1.0,18.4,0.0,N,7.6,N,35.0,2016-07-14,17.8,1021.0,11.4,59.0,PearceRAAF,No,,No,4.3,N,30.0
42.0,47.0,1015.2,4.0,22.8,0.0,N,1.8,N,26.0,2016-07-15,22.5,1017.9,16.7,44.0,PearceRAAF,No,8.0,No,11.3,NNW,26.0
74.0,68.0,1007.8,6.0,21.8,0.0,N,0.7,NNW,22.0,2016-07-16,21.1,1013.0,16.5,46.0,PearceRAAF,Yes,7.0,No,13.8,NNW,31.0
55.0,93.0,1010.4,4.0,19.1,20.0,N,5.3,WNW,13.0,2016-07-17,18.1,1010.9,14.7,,PearceRAAF,Yes,8.0,Yes,12.9,,35.0
60.0,,1019.7,2.0,16.7,5.6,,9.2,SSE,,2016-07-18,16.4,,,28.0,PearceRAAF,No,,Yes,7.9,S,13.0
47.0,79.0,1020.2,,17.4,0.0,E,8.0,NE,13.0,2016-07-19,16.7,1023.9,10.2,24.0,PearceRAAF,No,,No,3.0,ESE,7.0
51.0,67.0,1012.6,3.0,18.3,0.0,ENE,8.5,N,17.0,2016-07-20,17.6,1017.3,11.1,31.0,PearceRAAF,Yes,,No,2.8,NE,17.0
61.0,90.0,1014.0,8.0,15.2,13.8,SSW,4.0,W,15.0,2016-07-21,13.9,1012.5,9.3,46.0,PearceRAAF,Yes,8.0,Yes,9.0,S,31.0
48.0,69.0,1022.7,,15.2,7.4,SE,9.4,S,9.0,2016-07-22,14.9,1023.2,11.2,30.0,PearceRAAF,No,,Yes,8.0,SW,15.0
