Location,Rainfall,Evaporation,Wind.Dir.3.pm,Temp.3.pm.C,Wind.Speed.9.am,Date,Pressure.9.am,Cloud.9.am,Cloud.3.pm,Wind.Gust.Dir,Temp.9.am.C,Min.Temp.C,Rain.Tomorrow,Humidity.9.am,Sunshine,Humidity.3.pm,Pressure.3.pm,Rain.Today,Wind.Speed.3.pm,Wind.Dir.9.am,Wind.Gust.Speed,Max.Temp.C
Darwin,0.0,6.6,NNW,31.0,11.0,2015-04-05,1010.3,7.0,6.0,WNW,29.9,25.6,No,71.0,10.1,64.0,1007.2,No,13.0,N,28.0,33.0
Darwin,0.4,5.8,WNW,33.1,11.0,2015-04-06,1009.8,7.0,6.0,WNW,30.5,25.9,No,74.0,9.6,62.0,1006.3,No,28.0,W,33.0,33.6
Darwin,0.0,6.6,SSE,24.9,17.0,2015-04-07,1009.9,7.0,8.0,E,30.5,26.6,Yes,74.0,2.3,93.0,1008.4,No,22.0,WSW,46.0,31.2
Darwin,7.4,3.4,ENE,32.6,19.0,2015-04-08,1012.0,7.0,3.0,ENE,26.4,23.7,No,86.0,9.2,51.0,1009.4,Yes,20.0,ESE,39.0,32.8
Darwin,0.0,7.4,ESE,32.6,22.0,2015-04-09,1012.2,2.0,1.0,E,26.8,23.3,No,45.0,11.3,36.0,1008.7,No,22.0,SE,37.0,33.2
Darwin,0.0,9.2,E,33.9,13.0,2015-04-10,1012.2,3.0,2.0,SE,27.7,24.0,No,58.0,11.1,31.0,1008.8,No,13.0,ESE,31.0,34.5
Darwin,0.0,6.8,NNW,32.4,15.0,2015-04-11,1011.8,3.0,3.0,NW,28.0,23.0,No,56.0,11.3,56.0,1008.7,No,17.0,SE,33.0,33.9
Darwin,0.0,5.4,WNW,32.4,9.0,2015-04-12,1012.8,1.0,3.0,WNW,30.0,24.2,No,71.0,10.8,55.0,1009.0,No,17.0,E,28.0,33.8
Darwin,0.0,6.4,NNW,30.3,7.0,2015-04-13,1012.7,1.0,4.0,NE,30.4,25.2,Yes,70.0,8.6,65.0,1008.8,No,11.0,ENE,52.0,33.0
Darwin,1.6,4.0,NNW,32.4,15.0,2015-04-14,1013.0,7.0,5.0,N,25.3,24.8,No,93.0,8.4,58.0,1009.6,Yes,15.0,NE,30.0,33.3
Darwin,0.0,5.2,ESE,31.6,17.0,2015-04-15,1014.2,7.0,7.0,E,28.6,25.2,No,76.0,9.8,64.0,1010.7,No,17.0,E,31.0,33.0
Darwin,0.2,5.6,E,33.0,24.0,2015-04-16,1014.8,3.0,3.0,,28.6,25.1,No,64.0,10.6,43.0,1010.8,No,24.0,E,,33.6
Darwin,0.0,6.8,ENE,33.5,19.0,2015-04-17,1013.2,7.0,1.0,NNE,28.7,25.3,No,66.0,9.6,45.0,1008.7,No,20.0,E,37.0,34.0
Darwin,0.0,6.8,WNW,31.5,17.0,2015-04-18,1012.2,5.0,6.0,WSW,28.7,25.7,Yes,75.0,10.0,65.0,1008.4,No,24.0,ESE,41.0,34.0
Darwin,3.2,5.4,ENE,33.2,13.0,2015-04-19,1012.4,2.0,3.0,E,29.1,25.1,No,76.0,11.3,39.0,1008.8,Yes,24.0,E,37.0,34.5
Darwin,0.0,6.2,E,33.0,28.0,2015-04-20,1012.3,7.0,6.0,ESE,27.4,25.5,No,66.0,9.9,44.0,1008.9,No,30.0,SE,52.0,33.4
Darwin,0.0,10.2,E,31.3,26.0,2015-04-21,1012.3,7.0,6.0,ESE,26.9,24.8,No,45.0,8.5,39.0,1009.3,No,22.0,SE,44.0,32.3
Darwin,0.0,8.6,ENE,31.5,22.0,2015-04-22,1012.0,8.0,7.0,ESE,25.9,23.6,No,50.0,8.2,48.0,1009.3,No,22.0,SE,33.0,32.1
Darwin,0.0,5.6,NNE,32.8,13.0,2015-04-23,1011.4,6.0,4.0,NE,27.5,24.1,No,74.0,10.9,48.0,1007.7,No,19.0,E,30.0,33.5
Darwin,0.0,8.0,NW,32.1,13.0,2015-04-24,1010.9,7.0,2.0,NW,28.8,24.7,No,69.0,10.9,51.0,1007.8,No,17.0,SSE,26.0,33.9
Darwin,0.0,6.4,NNW,31.2,13.0,2015-04-25,1010.9,6.0,3.0,W,28.3,23.8,No,67.0,10.8,59.0,1008.3,No,15.0,E,31.0,33.9
Darwin,0.0,6.2,ESE,31.2,22.0,2015-04-26,1013.0,5.0,7.0,ESE,25.6,22.6,No,41.0,10.5,29.0,1010.6,No,19.0,SE,39.0,32.3
Darwin,0.0,8.6,ESE,30.5,24.0,2015-04-27,1014.3,7.0,7.0,ESE,24.8,20.7,No,38.0,10.1,27.0,1010.8,No,13.0,SE,43.0,31.8
Darwin,0.0,7.0,E,31.9,17.0,2015-04-28,1013.5,7.0,7.0,E,23.9,21.8,No,42.0,8.5,27.0,1010.6,No,26.0,ESE,41.0,32.5
Darwin,0.0,7.0,ESE,32.8,22.0,2015-04-29,1014.6,7.0,6.0,E,25.4,21.9,No,39.0,10.9,21.0,1010.8,No,20.0,SE,46.0,33.2
Darwin,0.0,7.4,ESE,32.3,19.0,2015-04-30,1013.8,3.0,6.0,ESE,24.4,20.4,No,46.0,11.1,22.0,1010.6,No,24.0,SE,48.0,33.0
Darwin,0.0,11.4,E,32.7,19.0,2015-05-01,1014.0,1.0,6.0,E,25.2,19.6,No,40.0,11.1,23.0,1009.8,No,13.0,SE,35.0,33.3
Darwin,0.0,6.6,ENE,32.4,20.0,2015-05-02,1013.7,3.0,4.0,ENE,26.1,19.8,No,42.0,11.1,26.0,1009.8,No,15.0,E,31.0,33.0
Darwin,0.0,6.8,WNW,31.6,11.0,2015-05-03,1014.1,6.0,6.0,NW,25.1,19.5,No,72.0,10.8,35.0,1010.3,No,15.0,S,24.0,32.7
Darwin,0.0,6.0,WNW,31.0,6.0,2015-05-04,1013.2,6.0,6.0,WNW,25.4,19.2,No,69.0,10.1,37.0,1010.3,No,19.0,SSE,28.0,32.0
Darwin,0.0,4.6,NNW,31.4,4.0,2015-05-05,1012.2,6.0,7.0,NNW,26.0,18.6,No,68.0,10.1,34.0,1008.7,No,17.0,NE,28.0,33.1
Darwin,0.0,5.0,NNW,31.3,9.0,2015-05-06,1012.4,2.0,1.0,N,27.6,21.2,No,71.0,10.7,55.0,1009.4,No,17.0,SW,28.0,31.9
Darwin,0.0,4.6,E,34.1,13.0,2015-05-07,1014.8,1.0,1.0,S,27.8,23.1,No,76.0,11.0,23.0,1010.7,No,24.0,WSW,44.0,34.6
Darwin,0.0,9.4,E,32.7,22.0,2015-05-08,1014.6,0.0,1.0,,25.2,20.9,No,36.0,11.1,22.0,1010.3,No,28.0,ESE,52.0,33.2
Darwin,0.0,8.0,E,31.4,20.0,2015-05-09,1013.8,1.0,0.0,NNE,24.3,20.1,No,35.0,11.0,25.0,1010.8,No,19.0,SE,35.0,32.5
Darwin,0.0,7.5,W,31.2,9.0,2015-05-10,1014.1,4.0,5.0,,26.7,20.0,No,44.0,10.8,49.0,1011.2,No,24.0,E,31.0,32.9
Darwin,0.0,6.2,E,32.8,19.0,2015-05-11,1015.3,1.0,0.0,NNE,26.5,22.5,No,55.0,11.2,28.0,1011.7,No,26.0,E,46.0,33.4
Darwin,0.0,7.6,E,32.9,19.0,2015-05-12,1015.4,0.0,0.0,E,27.3,21.7,No,58.0,11.2,23.0,1011.8,No,22.0,ENE,37.0,33.6
Darwin,0.0,6.8,ESE,32.1,17.0,2015-05-13,1015.9,1.0,1.0,E,24.4,17.4,No,43.0,10.5,18.0,1012.0,No,20.0,SE,39.0,33.4
Darwin,0.0,,ESE,30.3,28.0,2015-05-14,1017.2,0.0,1.0,ESE,22.3,17.6,No,38.0,10.9,19.0,1013.5,No,24.0,SE,50.0,30.9
Darwin,0.0,10.6,SSE,27.9,31.0,2015-05-15,1018.0,0.0,0.0,SE,20.2,18.1,No,18.0,11.1,16.0,1013.6,No,24.0,SE,50.0,29.2
Darwin,0.0,9.4,ENE,29.6,22.0,2015-05-16,1015.7,1.0,0.0,ESE,19.6,17.1,No,26.0,10.8,28.0,1011.7,No,19.0,SE,41.0,30.3
Darwin,0.0,6.2,NE,31.5,17.0,2015-05-17,1014.9,1.0,1.0,E,23.5,19.5,No,45.0,11.0,45.0,1011.3,No,26.0,ESE,37.0,32.0
Darwin,0.0,4.0,ESE,33.6,20.0,2015-05-18,1014.5,3.0,1.0,NNE,26.8,22.6,No,66.0,10.6,37.0,1011.2,No,19.0,E,37.0,34.1
Darwin,0.0,7.4,NNE,32.5,19.0,2015-05-19,1015.1,1.0,1.0,ENE,27.6,22.9,No,76.0,10.9,43.0,1011.0,No,22.0,E,37.0,33.1
Darwin,0.0,6.4,NNW,30.9,11.0,2015-05-20,1015.6,1.0,1.0,NW,28.4,22.8,No,68.0,10.7,60.0,1012.2,No,17.0,E,28.0,32.1
Darwin,0.0,4.0,NNW,30.5,9.0,2015-05-21,1016.2,1.0,3.0,NNW,28.1,22.9,No,77.0,10.9,64.0,1012.9,No,17.0,NE,31.0,32.3
Darwin,0.0,4.6,E,32.8,11.0,2015-05-22,1015.8,1.0,2.0,ESE,27.5,22.6,No,78.0,10.1,38.0,1012.8,No,24.0,E,37.0,33.3
Darwin,0.0,6.6,ESE,32.5,24.0,2015-05-23,1016.7,0.0,0.0,ESE,24.5,21.5,No,50.0,11.2,29.0,1012.3,No,19.0,SE,43.0,33.2
Darwin,0.0,6.8,ENE,31.5,20.0,2015-05-24,1015.9,0.0,1.0,E,22.8,19.8,No,41.0,11.2,20.0,1012.3,No,17.0,SE,41.0,32.3
Darwin,0.0,8.0,E,32.2,17.0,2015-05-25,1016.9,3.0,1.0,E,25.6,19.7,No,44.0,10.5,35.0,1013.2,No,15.0,ENE,35.0,32.9
Darwin,0.0,5.6,N,32.6,20.0,2015-05-26,1016.3,1.0,2.0,E,27.3,22.2,No,58.0,10.8,46.0,1012.0,No,20.0,E,39.0,34.9
Darwin,0.0,5.2,ENE,33.7,13.0,2015-05-27,1014.6,6.0,5.0,E,27.6,22.6,No,73.0,11.0,29.0,1010.4,No,22.0,E,44.0,34.2
Darwin,0.0,7.4,ESE,32.5,15.0,2015-05-28,1014.1,7.0,7.0,E,27.0,23.1,No,72.0,10.8,34.0,1010.7,No,19.0,E,35.0,33.6
Darwin,0.0,5.4,ENE,32.3,15.0,2015-05-29,1014.6,2.0,7.0,E,26.6,22.2,No,69.0,6.4,44.0,1011.2,No,30.0,ESE,44.0,33.6
Darwin,0.0,6.8,E,29.1,15.0,2015-05-30,1013.8,7.0,7.0,E,27.0,25.8,Yes,65.0,0.0,62.0,1010.5,No,17.0,SE,57.0,30.0
Darwin,13.8,3.4,E,27.4,20.0,2015-05-31,1013.2,7.0,7.0,E,24.9,22.9,No,85.0,1.4,76.0,1010.3,Yes,15.0,ESE,39.0,28.8
Darwin,0.4,1.8,ENE,31.4,22.0,2015-06-01,1013.1,7.0,7.0,ESE,26.7,24.0,No,75.0,5.8,48.0,1009.8,No,24.0,ESE,43.0,31.6
Darwin,0.0,5.8,SE,33.1,20.0,2015-06-02,1014.4,3.0,1.0,ESE,27.7,25.1,No,60.0,10.4,37.0,1010.5,No,24.0,SE,48.0,33.2
Darwin,0.0,7.6,E,32.5,20.0,2015-06-03,1014.1,3.0,2.0,ENE,26.4,23.2,No,56.0,10.7,43.0,1011.3,No,24.0,ESE,54.0,33.0
Darwin,0.0,8.0,ESE,32.2,24.0,2015-06-04,1014.8,3.0,1.0,,25.5,22.2,No,53.0,11.0,24.0,1011.4,No,30.0,SE,,33.2
Darwin,0.0,8.0,E,31.6,24.0,2015-06-05,1015.5,1.0,1.0,ESE,23.5,20.8,No,36.0,11.0,23.0,1011.8,No,24.0,SE,48.0,32.2
Darwin,0.0,10.0,E,30.5,24.0,2015-06-06,1014.9,3.0,4.0,E,25.6,22.2,No,44.0,10.0,44.0,1011.5,No,19.0,E,50.0,31.7
Darwin,0.0,8.0,ENE,32.3,20.0,2015-06-07,1015.0,0.0,0.0,E,25.2,22.6,No,50.0,10.9,25.0,1011.5,No,17.0,ESE,46.0,32.7
Darwin,0.0,7.0,ENE,31.6,20.0,2015-06-08,1013.9,1.0,0.0,E,25.6,22.5,No,65.0,10.9,30.0,1009.9,No,20.0,E,41.0,32.3
Darwin,0.0,6.6,E,31.2,26.0,2015-06-09,1014.4,6.0,3.0,ESE,25.4,21.0,No,65.0,10.7,28.0,1010.0,No,17.0,E,39.0,31.7
Darwin,0.0,6.6,E,30.2,17.0,2015-06-10,1014.2,5.0,3.0,E,24.9,20.6,No,54.0,10.1,37.0,1010.0,No,22.0,ESE,48.0,30.9
Darwin,0.0,6.4,E,31.6,20.0,2015-06-11,1014.1,6.0,3.0,ENE,27.4,22.2,No,54.0,10.0,39.0,1010.5,No,24.0,SE,46.0,32.0
Darwin,0.0,5.4,ESE,31.9,17.0,2015-06-12,1013.6,1.0,2.0,E,25.2,22.2,No,60.0,10.8,36.0,1009.0,No,15.0,SE,43.0,32.7
Darwin,0.0,5.4,NW,28.9,15.0,2015-06-13,1013.3,1.0,5.0,E,26.4,21.2,No,65.0,9.8,63.0,1009.5,No,17.0,SE,43.0,32.0
Darwin,0.0,5.6,NNE,31.3,19.0,2015-06-14,1013.7,4.0,2.0,ENE,26.0,23.7,No,72.0,8.4,51.0,1009.5,No,20.0,E,33.0,32.1
Darwin,0.0,5.0,NNW,30.1,17.0,2015-06-15,1013.8,3.0,2.0,E,26.2,23.4,No,79.0,10.2,58.0,1009.6,No,17.0,E,33.0,32.7
Darwin,0.0,4.2,N,31.4,9.0,2015-06-16,1013.1,1.0,2.0,NNE,27.5,22.0,No,76.0,10.9,47.0,1009.7,No,24.0,NE,35.0,32.6
Darwin,0.0,6.2,NW,29.9,9.0,2015-06-17,1012.8,1.0,1.0,ENE,26.3,21.7,No,74.0,10.6,59.0,1008.8,No,19.0,SE,30.0,32.8
Darwin,0.0,4.8,E,33.4,19.0,2015-06-18,1013.3,1.0,1.0,E,25.7,22.2,No,66.0,11.1,27.0,1009.4,No,19.0,SE,48.0,34.2
Darwin,0.0,7.2,S,33.0,26.0,2015-06-19,1014.9,1.0,1.0,ESE,24.9,22.2,No,45.0,11.1,22.0,1011.1,No,20.0,SE,39.0,33.3
Darwin,0.0,10.8,S,31.2,28.0,2015-06-20,1015.8,2.0,2.0,SE,22.3,19.7,No,28.0,10.6,12.0,1011.4,No,17.0,SE,37.0,31.9
Darwin,0.0,7.4,NE,29.5,20.0,2015-06-21,1015.1,6.0,7.0,ESE,22.1,18.1,No,30.0,11.0,18.0,1012.1,No,15.0,SE,46.0,30.2
Darwin,0.0,4.8,SE,31.5,17.0,2015-06-22,1015.5,0.0,0.0,E,22.1,17.1,No,35.0,11.0,13.0,1011.8,No,9.0,SE,35.0,31.8
Darwin,0.0,7.0,NW,30.6,11.0,2015-06-23,1015.9,1.0,4.0,NNW,24.0,17.4,No,65.0,10.9,41.0,1012.2,No,17.0,SSE,30.0,31.1
Darwin,0.0,4.6,WNW,31.2,15.0,2015-06-24,1016.4,0.0,2.0,E,25.9,19.9,No,68.0,10.6,33.0,1012.4,No,11.0,E,31.0,32.3
Darwin,0.0,5.2,ESE,30.7,20.0,2015-06-25,1018.6,1.0,2.0,ESE,24.2,20.1,No,49.0,10.8,26.0,1013.8,No,24.0,SE,54.0,31.4
Darwin,0.0,9.8,SE,29.4,33.0,2015-06-26,1019.2,2.0,0.0,SE,21.6,19.3,No,23.0,9.8,19.0,1014.4,No,22.0,SE,54.0,30.5
Darwin,0.0,10.6,ESE,29.7,13.0,2015-06-27,1019.1,1.0,0.0,E,21.9,19.3,No,38.0,11.1,23.0,1014.9,No,20.0,SE,41.0,31.0
Darwin,0.0,6.8,NW,29.7,19.0,2015-06-28,1019.3,1.0,0.0,E,23.7,18.1,No,46.0,11.0,26.0,1015.4,No,20.0,E,35.0,30.5
Darwin,0.0,5.2,WNW,30.7,11.0,2015-06-29,1017.9,1.0,1.0,E,24.5,17.5,No,55.0,10.8,35.0,1013.9,No,22.0,SSE,35.0,30.9
Darwin,0.0,6.0,SE,31.6,11.0,2015-06-30,1017.7,1.0,1.0,ESE,24.0,18.3,No,67.0,11.0,20.0,1013.3,No,17.0,E,37.0,32.6
Darwin,0.0,6.2,E,32.1,11.0,2015-07-01,1018.3,2.0,5.0,ESE,24.7,19.3,No,66.0,10.7,31.0,1013.5,No,17.0,SE,39.0,32.7
Darwin,0.0,7.4,ENE,32.2,24.0,2015-07-02,1017.6,6.0,1.0,E,25.8,22.6,No,55.0,7.8,30.0,1012.8,No,31.0,ESE,56.0,32.5
Darwin,0.0,6.4,ESE,31.4,19.0,2015-07-03,1016.7,6.0,2.0,E,25.4,21.6,No,52.0,11.1,28.0,1012.3,No,17.0,ESE,41.0,32.1
Darwin,0.0,7.2,NW,30.6,20.0,2015-07-04,1015.8,0.0,0.0,ENE,23.1,17.9,No,40.0,11.0,27.0,1010.7,No,20.0,E,37.0,31.4
Darwin,0.0,6.0,NNW,28.8,19.0,2015-07-05,1015.3,1.0,2.0,NW,22.3,16.2,No,48.0,10.6,41.0,1012.2,No,20.0,SSE,28.0,29.9
Darwin,0.0,6.0,ENE,31.7,31.0,2015-07-06,1013.9,3.0,1.0,E,24.5,19.6,No,63.0,10.1,38.0,1009.8,No,24.0,E,50.0,32.0
Darwin,0.0,7.0,N,31.4,28.0,2015-07-07,1013.9,6.0,7.0,E,24.9,22.0,No,64.0,8.4,29.0,1010.3,No,20.0,ENE,44.0,31.7
Darwin,0.0,7.0,NNE,30.2,24.0,2015-07-08,1014.2,7.0,7.0,ENE,24.3,21.2,No,68.0,10.8,39.0,1010.4,No,22.0,ENE,46.0,31.1
Darwin,0.0,5.8,NNE,30.9,24.0,2015-07-09,1015.0,3.0,1.0,E,24.1,20.5,No,59.0,10.9,33.0,1011.9,No,24.0,ENE,39.0,31.3
Darwin,0.0,6.0,N,31.4,15.0,2015-07-10,1016.8,1.0,1.0,E,23.9,20.0,No,84.0,10.8,33.0,1013.0,No,17.0,E,31.0,32.2
Darwin,0.0,6.8,WNW,30.8,11.0,2015-07-11,1017.3,0.0,0.0,E,25.1,19.2,No,77.0,11.0,47.0,1013.8,No,20.0,E,33.0,32.8
Darwin,0.0,5.6,E,33.0,13.0,2015-07-12,1017.8,0.0,0.0,E,24.4,18.6,No,75.0,10.9,16.0,1013.5,No,24.0,ESE,46.0,33.6
Darwin,0.0,7.6,ESE,28.2,22.0,2015-07-13,1019.0,0.0,0.0,ESE,22.0,18.4,No,41.0,11.1,12.0,1014.3,No,24.0,SE,52.0,29.0
Darwin,0.0,9.4,E,26.3,26.0,2015-07-14,1017.6,5.0,2.0,ESE,18.4,14.8,No,27.0,11.1,23.0,1013.4,No,15.0,SE,46.0,27.5
Darwin,0.0,6.8,ESE,28.0,19.0,2015-07-15,1017.1,0.0,0.0,ESE,20.2,16.4,No,31.0,10.8,19.0,1013.4,No,9.0,ESE,41.0,29.0
Darwin,0.0,6.2,SE,28.8,22.0,2015-07-16,1017.5,1.0,0.0,E,20.3,16.9,No,27.0,11.0,23.0,1013.0,No,13.0,SE,46.0,30.0
Darwin,0.0,8.6,S,28.3,22.0,2015-07-17,1018.0,0.0,0.0,ESE,19.8,17.1,No,33.0,11.1,23.0,1014.4,No,19.0,SE,50.0,29.2
Darwin,0.0,6.2,ESE,27.6,20.0,2015-07-18,1018.1,1.0,1.0,ESE,19.1,15.9,No,32.0,11.2,14.0,1014.3,No,15.0,ESE,44.0,28.6
Darwin,0.0,6.8,SE,28.9,15.0,2015-07-19,1017.1,1.0,0.0,ESE,19.4,15.6,No,32.0,11.2,17.0,1013.6,No,19.0,ESE,43.0,29.7
Darwin,0.0,8.0,NW,29.2,24.0,2015-07-20,1017.1,1.0,1.0,E,22.1,18.4,No,41.0,11.0,38.0,1013.2,No,19.0,E,39.0,30.4
Darwin,0.0,5.0,SE,31.5,17.0,2015-07-21,1017.5,0.0,1.0,ENE,24.1,18.5,No,43.0,9.7,25.0,1013.9,No,13.0,ENE,37.0,31.7
Darwin,0.0,6.6,NW,29.4,9.0,2015-07-22,1018.0,0.0,1.0,NNW,23.4,16.6,No,56.0,11.0,43.0,1014.2,No,17.0,ESE,28.0,30.5
Darwin,0.0,5.2,NNW,30.5,7.0,2015-07-23,1017.5,0.0,1.0,NNW,23.6,16.2,No,71.0,11.0,46.0,1013.7,No,20.0,NNE,33.0,31.7
Darwin,0.0,8.4,NNW,29.3,9.0,2015-07-24,1017.7,2.0,1.0,NNW,23.4,18.4,No,80.0,11.0,56.0,1013.9,No,20.0,ESE,31.0,30.7
Darwin,0.0,3.8,NNW,30.0,11.0,2015-07-25,1017.4,1.0,1.0,NW,26.4,19.9,No,71.0,10.9,54.0,1012.9,No,19.0,E,30.0,31.5
Darwin,0.0,5.8,NNW,30.7,6.0,2015-07-26,1017.5,1.0,2.0,NNW,25.9,21.1,No,76.0,10.6,47.0,1013.8,No,24.0,S,31.0,33.5
Darwin,0.0,5.8,N,30.2,15.0,2015-07-27,1018.1,7.0,3.0,ESE,25.8,23.9,No,72.0,8.4,58.0,1013.6,No,28.0,S,57.0,34.4
Darwin,0.0,8.0,ESE,31.3,22.0,2015-07-28,1018.4,0.0,0.0,ESE,23.8,20.6,No,32.0,11.0,20.0,1014.7,No,24.0,SE,48.0,32.1
Darwin,0.0,8.2,E,31.7,24.0,2015-07-29,1018.2,1.0,0.0,ESE,23.3,20.3,No,44.0,11.1,28.0,1014.0,No,26.0,SE,46.0,32.4
Darwin,0.0,8.0,NNE,31.2,20.0,2015-07-30,1016.8,0.0,1.0,ESE,25.5,20.2,No,50.0,11.0,45.0,1012.9,No,26.0,ESE,50.0,33.0
Darwin,0.0,5.6,NE,31.8,19.0,2015-07-31,1016.1,1.0,1.0,E,25.0,18.8,No,46.0,11.1,22.0,1011.5,No,28.0,ENE,50.0,32.4
Darwin,0.0,8.0,NNW,29.5,15.0,2015-08-01,1016.1,0.0,1.0,ENE,25.1,20.9,No,69.0,11.1,37.0,1012.5,No,24.0,E,35.0,31.8
Darwin,0.0,6.6,N,30.9,17.0,2015-08-02,1017.2,1.0,1.0,ENE,25.6,17.9,No,69.0,11.0,36.0,1013.3,No,20.0,ENE,37.0,32.2
Darwin,0.0,6.4,NNW,29.1,11.0,2015-08-03,1016.9,0.0,1.0,ESE,26.1,19.9,No,65.0,11.0,51.0,1012.6,No,24.0,ENE,39.0,31.5
Darwin,0.0,5.8,E,32.0,17.0,2015-08-04,1017.2,3.0,1.0,E,23.8,19.7,No,76.0,10.7,18.0,1012.4,No,24.0,SSE,48.0,32.5
Darwin,0.0,9.0,ESE,29.7,28.0,2015-08-05,1016.5,3.0,2.0,SE,21.6,17.3,No,28.0,11.2,11.0,1011.9,No,24.0,SE,43.0,31.0
Darwin,0.0,8.4,ESE,29.8,20.0,2015-08-06,1016.8,3.0,7.0,NE,20.3,17.1,No,23.0,11.1,19.0,1012.1,No,20.0,SE,43.0,30.9
Darwin,0.0,7.4,NNW,28.5,19.0,2015-08-07,1016.7,3.0,2.0,E,23.7,17.5,No,36.0,10.2,41.0,1012.5,No,22.0,ESE,37.0,31.7
Darwin,0.0,8.0,SE,31.9,24.0,2015-08-08,1016.4,1.0,0.0,ESE,25.8,21.1,No,38.0,11.0,20.0,1011.4,No,17.0,E,39.0,32.9
Darwin,0.0,7.0,N,29.3,28.0,2015-08-09,1015.9,1.0,1.0,E,24.1,19.8,No,64.0,11.1,44.0,1011.5,No,30.0,ENE,46.0,31.3
Darwin,0.0,6.4,N,30.2,26.0,2015-08-10,1017.0,3.0,1.0,ENE,24.1,19.3,No,65.0,11.0,39.0,1012.9,No,26.0,ENE,41.0,32.4
Darwin,0.0,6.0,NW,30.1,17.0,2015-08-11,1018.1,5.0,1.0,NE,24.3,19.5,No,73.0,10.9,48.0,1013.5,No,26.0,SSE,33.0,30.9
Darwin,0.0,5.6,N,30.0,20.0,2015-08-12,1016.8,3.0,1.0,ENE,24.7,18.9,No,74.0,10.9,53.0,1012.2,No,24.0,ENE,37.0,31.7
Darwin,0.0,5.6,NNW,29.5,13.0,2015-08-13,1017.3,1.0,2.0,NNW,25.2,20.4,No,73.0,10.6,49.0,1013.7,No,22.0,NE,37.0,31.8
Darwin,0.0,7.2,ENE,32.8,19.0,2015-08-14,1017.8,1.0,0.0,E,24.8,20.1,No,70.0,11.0,14.0,1013.6,No,24.0,E,44.0,33.6
Darwin,0.0,5.6,E,32.2,17.0,2015-08-15,1018.9,0.0,0.0,ESE,24.6,17.9,No,48.0,11.0,7.0,1014.7,No,22.0,SE,44.0,33.5
Darwin,0.0,9.2,SE,31.7,11.0,2015-08-16,1018.2,5.0,2.0,ESE,25.5,17.4,No,64.0,11.0,8.0,1013.8,No,20.0,E,44.0,32.8
Darwin,0.0,7.0,NNW,29.7,11.0,2015-08-17,1017.6,1.0,1.0,ESE,22.8,16.1,No,66.0,11.1,28.0,1013.0,No,24.0,SSE,35.0,32.3
Darwin,0.0,8.2,NW,29.0,13.0,2015-08-18,1016.9,1.0,1.0,SSW,24.8,16.3,No,65.0,11.0,33.0,1012.7,No,22.0,NE,35.0,30.7
Darwin,0.0,6.2,NNW,28.5,13.0,2015-08-19,1017.1,0.0,0.0,ENE,24.0,16.2,No,58.0,11.0,26.0,1013.5,No,22.0,E,37.0,30.3
Darwin,0.0,7.4,NNW,30.3,22.0,2015-08-20,1016.7,1.0,2.0,N,24.4,17.2,No,61.0,9.2,37.0,1012.1,No,24.0,E,39.0,30.8
Darwin,0.0,6.0,N,29.5,17.0,2015-08-21,1016.7,6.0,3.0,N,24.3,20.4,No,77.0,9.3,42.0,1012.1,No,30.0,SE,37.0,31.3
Darwin,0.0,6.0,NNW,29.8,15.0,2015-08-22,1017.8,3.0,1.0,N,24.7,20.6,No,77.0,9.9,54.0,1012.6,No,24.0,E,33.0,30.5
Darwin,0.0,4.6,N,29.6,7.0,2015-08-23,1016.9,3.0,2.0,N,25.3,20.7,No,78.0,10.1,55.0,1013.2,No,20.0,SE,30.0,30.3
Darwin,0.0,4.2,NNW,29.7,9.0,2015-08-24,1016.9,5.0,3.0,NW,26.1,21.6,No,75.0,10.6,54.0,1013.2,No,17.0,ENE,30.0,30.9
Darwin,0.0,5.8,NNE,32.1,11.0,2015-08-25,1016.9,5.0,1.0,NE,26.2,23.8,No,79.0,9.5,41.0,1012.3,No,28.0,SSE,43.0,33.2
Darwin,0.2,6.0,N,30.8,13.0,2015-08-26,1016.8,7.0,7.0,NNE,26.6,23.1,No,75.0,10.5,48.0,1012.1,No,30.0,SE,41.0,32.8
Darwin,0.0,7.2,NNW,29.6,9.0,2015-08-27,1016.2,7.0,2.0,N,26.1,20.6,No,67.0,9.7,52.0,1012.5,No,24.0,SE,35.0,31.7
Darwin,0.0,4.6,N,31.5,15.0,2015-08-28,1016.7,1.0,1.0,E,26.6,21.9,No,67.0,11.1,38.0,1012.1,No,26.0,E,37.0,33.9
Darwin,0.0,7.4,N,29.8,9.0,2015-08-29,1016.9,1.0,1.0,NW,26.7,21.7,No,76.0,11.0,57.0,1013.1,No,22.0,SW,35.0,32.7
Darwin,0.0,6.4,NNW,29.9,13.0,2015-08-30,1016.5,1.0,3.0,NNW,26.9,22.0,No,73.0,11.1,60.0,1012.5,No,22.0,NE,35.0,31.0
Darwin,0.0,5.8,NW,29.9,19.0,2015-08-31,1015.6,3.0,1.0,NW,27.7,22.6,No,73.0,10.9,58.0,1012.8,No,24.0,N,33.0,31.9
Darwin,0.0,5.6,NW,31.5,7.0,2015-09-01,1015.5,2.0,1.0,WNW,27.3,22.5,No,75.0,10.7,36.0,1011.8,No,19.0,NW,31.0,32.1
