Humidity3pm,WindGustDir,MaxTempF,Pressure9am,Date,WindDir3pm,Cloud3pm,Temp3pmF,WindSpeed9am,RainTomorrow,Rainfall,Pressure3pm,WindGustSpeed,Location,Sunshine,MinTempF,Evaporation,Cloud9am,Temp9amF,WindDir9am,Humidity9am,WindSpeed3pm,RainToday
65.0,NNW,63.86,1014.3,2016-05-19,NNW,8.0,61.7,30.0,No,0.0,1012.5,52.0,MelbourneAirport,2.7,54.14,4.8,7.0,59.36,NNW,61.0,28.0,No
54.0,SW,63.32,1022.8,2016-05-20,SSW,7.0,61.34,11.0,No,1.0,1022.2,35.0,MelbourneAirport,5.5,48.379999999999995,2.0,2.0,54.32,NW,78.0,7.0,No
58.0,NNE,64.94,1024.7,2016-05-21,N,7.0,62.059999999999995,22.0,No,0.0,1021.6,48.0,MelbourneAirport,4.7,43.34,2.2,7.0,53.42,N,70.0,26.0,No
48.0,N,69.25999999999999,1017.1,2016-05-22,N,7.0,68.72,30.0,No,0.0,1012.5,80.0,MelbourneAirport,2.2,50.0,2.8,7.0,60.62,NNE,62.0,39.0,No
37.0,WSW,61.34,1017.2,2016-05-23,W,6.0,59.540000000000006,28.0,Yes,0.8,1017.6,61.0,MelbourneAirport,7.0,51.8,5.6,2.0,54.32,W,61.0,31.0,No
51.0,WSW,60.62,1021.4,2016-05-24,SSW,5.0,59.9,20.0,No,1.6,1019.3,35.0,MelbourneAirport,7.6,46.94,3.6,2.0,53.24,W,78.0,15.0,Yes
82.0,N,60.440000000000005,1014.5,2016-05-25,N,7.0,53.96,43.0,Yes,0.0,1010.0,65.0,MelbourneAirport,1.4,44.96,3.0,7.0,52.16,N,78.0,28.0,No
95.0,N,51.98,1003.5,2016-05-26,WSW,8.0,50.72,22.0,Yes,11.4,1003.9,52.0,MelbourneAirport,0.0,48.74,0.8,8.0,49.82,N,92.0,20.0,Yes
55.0,W,58.28,1008.1,2016-05-27,S,4.0,56.120000000000005,19.0,No,6.4,1006.7,30.0,MelbourneAirport,7.5,42.980000000000004,0.8,7.0,48.92,W,83.0,13.0,Yes
70.0,SSW,56.120000000000005,1011.0,2016-05-28,S,4.0,53.96,15.0,Yes,0.4,1012.6,37.0,MelbourneAirport,4.1,37.58,1.0,7.0,47.84,W,90.0,20.0,No
55.0,SW,54.86,1020.0,2016-05-29,SW,7.0,53.6,20.0,No,1.4,1020.9,37.0,MelbourneAirport,1.6,47.48,2.0,7.0,50.18,W,62.0,11.0,Yes
47.0,N,57.02,1027.2,2016-05-30,NNE,1.0,56.3,17.0,No,0.0,1025.8,26.0,MelbourneAirport,8.5,39.02,1.2,6.0,44.42,N,72.0,9.0,No
40.0,N,61.88,1030.7,2016-05-31,N,3.0,60.980000000000004,13.0,No,0.0,1027.4,31.0,MelbourneAirport,8.7,33.8,2.0,3.0,45.14,N,78.0,15.0,No
51.0,N,60.8,1029.0,2016-06-01,S,6.0,60.62,11.0,No,0.0,1026.9,22.0,MelbourneAirport,6.8,38.839999999999996,1.4,7.0,44.78,N,79.0,7.0,No
76.0,N,55.76,1028.4,2016-06-02,S,7.0,54.68,9.0,No,0.0,1025.5,24.0,MelbourneAirport,8.8,36.32,1.2,3.0,46.04,N,80.0,11.0,No
66.0,S,57.2,1025.9,2016-06-03,ESE,7.0,56.84,2.0,Yes,0.0,1022.4,15.0,MelbourneAirport,4.7,43.16,0.8,8.0,47.3,WSW,97.0,9.0,No
96.0,SSW,57.74,1017.5,2016-06-04,S,8.0,54.14,0.0,Yes,5.4,1012.1,17.0,MelbourneAirport,0.0,47.120000000000005,1.0,8.0,50.54,,97.0,13.0,Yes
96.0,N,57.2,1006.0,2016-06-05,,8.0,55.76,17.0,Yes,4.0,1003.0,26.0,MelbourneAirport,0.3,50.54,1.4,8.0,56.66,N,91.0,0.0,Yes
72.0,NNE,55.76,1002.0,2016-06-06,NNE,5.0,55.22,22.0,No,5.0,1000.9,48.0,MelbourneAirport,6.1,43.879999999999995,1.6,3.0,50.0,N,79.0,30.0,Yes
82.0,WSW,57.56,1001.9,2016-06-07,W,7.0,57.379999999999995,13.0,Yes,0.0,1001.9,41.0,MelbourneAirport,0.4,46.76,1.0,5.0,51.98,N,82.0,24.0,No
83.0,N,56.3,1008.8,2016-06-08,N,7.0,53.06,26.0,No,1.6,1005.0,74.0,MelbourneAirport,0.0,44.96,0.8,8.0,50.18,N,87.0,30.0,Yes
58.0,N,63.14,1000.8,2016-06-09,W,6.0,60.62,26.0,No,1.0,1003.8,48.0,MelbourneAirport,5.9,49.64,0.8,3.0,56.3,N,68.0,28.0,No
59.0,NNW,59.18,1017.4,2016-06-10,NNW,7.0,56.66,24.0,Yes,0.4,1016.7,43.0,MelbourneAirport,4.3,45.14,2.0,7.0,50.0,N,64.0,22.0,No
44.0,SW,54.86,1023.7,2016-06-11,SW,5.0,53.42,19.0,No,5.4,1027.3,44.0,MelbourneAirport,4.7,42.8,3.6,7.0,48.74,WSW,84.0,28.0,Yes
48.0,N,56.120000000000005,1037.2,2016-06-12,WSW,4.0,54.68,11.0,No,0.4,1036.0,26.0,MelbourneAirport,4.5,39.38,2.0,7.0,47.66,NNW,67.0,11.0,No
53.0,N,55.04,1037.1,2016-06-13,N,2.0,53.24,20.0,No,0.0,1033.0,70.0,MelbourneAirport,9.2,38.12,1.0,6.0,44.42,NNE,73.0,46.0,No
61.0,N,58.1,1034.7,2016-06-14,NNE,6.0,57.02,22.0,No,0.0,1033.5,61.0,MelbourneAirport,9.2,44.239999999999995,2.4,7.0,48.379999999999995,N,72.0,28.0,No
51.0,N,63.5,1032.6,2016-06-15,W,1.0,61.16,22.0,No,0.0,1028.6,43.0,MelbourneAirport,8.0,43.16,3.0,1.0,49.28,N,75.0,9.0,No
78.0,N,55.94,1020.5,2016-06-16,N,7.0,52.52,43.0,Yes,0.0,1014.8,67.0,MelbourneAirport,0.1,44.42,2.0,7.0,46.94,NNE,74.0,37.0,No
89.0,N,57.92,1011.5,2016-06-17,NNW,7.0,57.379999999999995,13.0,Yes,3.2,1011.6,46.0,MelbourneAirport,0.2,46.94,1.2,7.0,55.04,N,89.0,9.0,Yes
73.0,SSE,53.06,1020.8,2016-06-18,S,7.0,51.98,7.0,No,16.6,1020.2,41.0,MelbourneAirport,0.0,48.74,2.2,8.0,49.82,SW,90.0,13.0,Yes
79.0,S,54.32,1019.6,2016-06-19,SSW,8.0,52.7,7.0,Yes,0.2,1014.7,33.0,MelbourneAirport,1.4,41.36,0.6,7.0,48.02,NNW,89.0,11.0,No
89.0,SSE,54.32,1005.8,2016-06-20,SSW,8.0,53.24,26.0,Yes,7.0,1004.0,48.0,MelbourneAirport,0.0,48.02,1.4,8.0,53.24,S,97.0,22.0,Yes
73.0,NNW,57.379999999999995,1001.3,2016-06-21,N,5.0,52.52,19.0,No,5.2,997.0,61.0,MelbourneAirport,3.5,46.04,0.6,7.0,51.44,NNW,74.0,43.0,Yes
56.0,WNW,58.82,1004.1,2016-06-22,NW,7.0,56.48,20.0,No,0.2,1005.1,50.0,MelbourneAirport,4.5,47.120000000000005,2.0,3.0,51.620000000000005,WNW,66.0,20.0,No
61.0,N,56.3,1003.5,2016-06-23,N,7.0,54.5,37.0,Yes,0.0,997.5,72.0,MelbourneAirport,3.0,48.02,3.4,3.0,51.98,N,74.0,50.0,No
68.0,WSW,49.28,1003.1,2016-06-24,WSW,5.0,45.14,28.0,No,10.4,1009.2,70.0,MelbourneAirport,4.5,40.28,3.8,7.0,44.96,WNW,71.0,26.0,Yes
62.0,W,53.42,1022.7,2016-06-25,WSW,5.0,52.879999999999995,17.0,No,0.0,1022.4,28.0,MelbourneAirport,4.9,35.06,0.6,7.0,43.34,WNW,74.0,13.0,No
57.0,N,50.36,1020.7,2016-06-26,N,7.0,48.56,24.0,No,0.0,1017.5,41.0,MelbourneAirport,5.3,35.96,0.4,1.0,40.82,N,87.0,15.0,No
91.0,N,50.72,1017.6,2016-06-27,NNE,8.0,49.64,24.0,No,0.2,1018.0,43.0,MelbourneAirport,0.0,40.82,0.6,7.0,44.78,N,81.0,9.0,No
56.0,W,60.62,1023.7,2016-06-28,W,5.0,59.540000000000006,24.0,No,0.2,1024.0,35.0,MelbourneAirport,6.1,40.64,0.6,1.0,48.56,N,76.0,26.0,No
50.0,N,59.0,1027.0,2016-06-29,N,7.0,56.3,26.0,No,0.0,1022.8,59.0,MelbourneAirport,8.3,44.96,1.8,1.0,49.82,N,86.0,35.0,No
81.0,N,50.54,1010.8,2016-06-30,N,7.0,48.379999999999995,43.0,Yes,0.0,1006.6,74.0,MelbourneAirport,0.8,46.94,3.2,7.0,47.84,N,73.0,44.0,No
61.0,SW,55.58,1019.4,2016-07-01,SW,7.0,53.96,22.0,No,3.6,1021.2,48.0,MelbourneAirport,3.1,42.260000000000005,2.4,8.0,49.28,WSW,86.0,20.0,Yes
55.0,WNW,59.18,1025.8,2016-07-02,W,7.0,57.74,15.0,No,0.0,1024.7,39.0,MelbourneAirport,3.7,48.379999999999995,1.2,6.0,52.879999999999995,NNW,76.0,28.0,No
59.0,N,61.16,1024.5,2016-07-03,NNW,4.0,58.64,20.0,No,0.0,1021.3,52.0,MelbourneAirport,7.1,47.48,1.4,2.0,52.879999999999995,N,78.0,26.0,No
68.0,NNE,52.879999999999995,1017.8,2016-07-04,NNE,7.0,52.16,9.0,Yes,0.0,1014.3,43.0,MelbourneAirport,0.0,48.74,3.0,7.0,50.18,NNE,75.0,20.0,No
94.0,S,53.42,1013.2,2016-07-05,S,8.0,50.9,17.0,Yes,2.0,1010.7,39.0,MelbourneAirport,0.0,44.239999999999995,1.8,8.0,46.58,SW,93.0,15.0,Yes
86.0,S,53.24,1017.4,2016-07-06,S,8.0,52.7,30.0,Yes,24.0,1018.9,52.0,MelbourneAirport,0.0,46.4,0.6,8.0,52.7,S,86.0,28.0,Yes
85.0,S,53.96,1023.2,2016-07-07,SE,8.0,53.78,13.0,No,10.6,1020.9,30.0,MelbourneAirport,0.0,49.46,1.0,8.0,49.64,S,96.0,17.0,Yes
62.0,NNW,59.9,1021.4,2016-07-08,WSW,5.0,59.9,0.0,No,0.6,1020.5,33.0,MelbourneAirport,4.3,45.14,0.0,5.0,48.379999999999995,,95.0,6.0,No
60.0,N,58.28,1025.3,2016-07-09,S,5.0,56.48,15.0,No,0.0,1023.2,22.0,MelbourneAirport,7.8,39.56,1.4,2.0,45.5,N,88.0,9.0,No
82.0,NNE,54.32,1020.0,2016-07-10,NNE,8.0,51.620000000000005,30.0,Yes,0.0,1013.1,85.0,MelbourneAirport,0.0,42.08,1.4,8.0,50.9,N,87.0,44.0,No
61.0,N,58.459999999999994,1002.3,2016-07-11,N,7.0,55.58,41.0,No,3.0,1001.6,70.0,MelbourneAirport,4.6,50.72,2.2,1.0,53.24,N,68.0,31.0,Yes
59.0,NW,54.86,997.3,2016-07-12,NNW,5.0,49.64,41.0,No,0.0,998.9,83.0,MelbourneAirport,7.1,49.46,2.6,5.0,51.620000000000005,NNW,58.0,26.0,No
53.0,W,51.44,1016.0,2016-07-13,W,5.0,50.72,31.0,No,0.8,1021.3,78.0,MelbourneAirport,8.4,37.58,3.2,1.0,42.08,W,71.0,35.0,No
56.0,W,54.86,1029.1,2016-07-14,WNW,7.0,53.24,28.0,No,0.0,1028.0,50.0,MelbourneAirport,4.5,39.38,3.0,3.0,46.04,N,69.0,22.0,No
69.0,W,55.22,1032.3,2016-07-15,WSW,7.0,54.5,13.0,No,0.0,1030.7,31.0,MelbourneAirport,0.1,43.519999999999996,0.8,7.0,50.72,NNW,66.0,17.0,No
51.0,N,57.2,1033.7,2016-07-16,NE,1.0,56.3,0.0,No,0.0,1030.5,19.0,MelbourneAirport,8.1,39.38,1.2,5.0,48.2,,72.0,9.0,No
52.0,N,59.18,1027.5,2016-07-17,NNE,3.0,58.82,39.0,No,0.0,1024.5,72.0,MelbourneAirport,8.1,35.78,1.8,1.0,48.2,N,81.0,31.0,No
72.0,N,65.66,1018.8,2016-07-18,NNW,6.0,59.18,43.0,No,0.0,1017.1,69.0,MelbourneAirport,5.1,48.2,4.6,7.0,55.04,N,74.0,24.0,No
71.0,N,59.36,1022.1,2016-07-19,S,8.0,57.74,13.0,No,0.0,1021.0,22.0,MelbourneAirport,0.2,51.620000000000005,1.8,7.0,54.5,NNW,85.0,7.0,No
63.0,S,59.18,1023.2,2016-07-20,SSW,4.0,58.82,7.0,Yes,1.0,1021.3,19.0,MelbourneAirport,6.3,46.22,0.2,7.0,51.08,NNW,83.0,9.0,No
69.0,N,63.5,1016.3,2016-07-21,N,2.0,61.7,28.0,Yes,2.6,1011.8,80.0,MelbourneAirport,4.5,42.08,2.0,7.0,53.42,N,88.0,26.0,Yes
76.0,N,63.14,997.8,2016-07-22,W,7.0,52.52,22.0,Yes,8.4,995.9,83.0,MelbourneAirport,1.8,53.24,1.4,7.0,60.08,NW,72.0,52.0,Yes
70.0,WNW,51.08,1005.1,2016-07-23,W,7.0,46.04,26.0,No,1.2,1009.2,67.0,MelbourneAirport,5.9,42.8,3.4,3.0,45.68,W,61.0,33.0,Yes
69.0,N,52.52,1010.6,2016-07-24,N,7.0,49.1,33.0,No,0.4,1006.5,56.0,MelbourneAirport,6.9,35.96,1.4,1.0,40.82,N,81.0,33.0,No
51.0,W,56.3,1009.3,2016-07-25,NNW,7.0,54.14,19.0,Yes,0.0,1005.3,76.0,MelbourneAirport,4.7,40.82,2.6,6.0,47.84,NNW,73.0,35.0,No
60.0,N,50.36,1013.4,2016-07-26,N,7.0,48.74,24.0,No,2.6,1009.9,57.0,MelbourneAirport,1.0,39.92,2.2,8.0,43.519999999999996,N,72.0,30.0,Yes
53.0,WSW,53.06,1013.3,2016-07-27,SW,6.0,51.08,20.0,No,0.2,1017.9,48.0,MelbourneAirport,1.9,43.519999999999996,2.0,7.0,48.02,WSW,95.0,31.0,No
59.0,WNW,59.540000000000006,1024.4,2016-07-28,NW,7.0,56.84,19.0,No,0.0,1022.9,44.0,MelbourneAirport,1.9,40.64,2.0,5.0,48.2,N,79.0,13.0,No
74.0,NW,57.56,1021.7,2016-07-29,NW,7.0,55.94,30.0,Yes,0.0,1020.0,48.0,MelbourneAirport,0.5,45.86,2.2,7.0,51.98,N,79.0,15.0,No
78.0,N,56.66,1020.9,2016-07-30,N,7.0,53.06,33.0,No,2.2,1016.7,80.0,MelbourneAirport,3.0,45.14,1.6,6.0,51.98,N,81.0,33.0,Yes
55.0,N,60.980000000000004,1017.2,2016-07-31,N,2.0,59.36,17.0,Yes,0.2,1014.7,70.0,MelbourneAirport,9.1,47.66,1.4,3.0,51.620000000000005,N,84.0,22.0,No
89.0,N,55.76,1010.6,2016-08-01,N,7.0,53.24,35.0,Yes,2.6,1009.5,52.0,MelbourneAirport,0.0,50.54,2.6,7.0,52.7,N,90.0,28.0,Yes
60.0,SSW,54.14,1021.1,2016-08-02,S,2.0,52.7,13.0,Yes,9.2,1021.2,44.0,MelbourneAirport,5.3,40.28,1.6,2.0,44.239999999999995,SSW,88.0,30.0,Yes
82.0,SSE,54.32,1026.6,2016-08-03,SSE,7.0,50.36,17.0,No,2.4,1026.8,46.0,MelbourneAirport,3.3,44.239999999999995,0.8,7.0,47.3,SSW,96.0,22.0,Yes
56.0,SSE,56.120000000000005,1031.2,2016-08-04,S,5.0,55.22,7.0,No,0.4,1029.7,31.0,MelbourneAirport,7.8,37.76,1.8,1.0,44.06,SW,94.0,17.0,No
55.0,N,59.0,1032.4,2016-08-05,S,7.0,55.04,13.0,No,0.0,1030.2,28.0,MelbourneAirport,5.9,36.5,1.0,2.0,43.879999999999995,NNW,76.0,11.0,No
56.0,N,56.3,1029.5,2016-08-06,ENE,7.0,55.22,11.0,No,0.0,1026.7,22.0,MelbourneAirport,0.2,38.48,1.4,7.0,45.5,N,77.0,4.0,No
39.0,N,60.08,1027.6,2016-08-07,NE,5.0,56.120000000000005,15.0,No,0.0,1025.1,28.0,MelbourneAirport,7.4,42.44,1.0,5.0,49.46,N,63.0,7.0,No
58.0,N,55.58,1024.2,2016-08-08,NNE,4.0,54.14,31.0,No,0.0,1020.2,80.0,MelbourneAirport,5.9,38.660000000000004,2.6,7.0,48.74,N,63.0,37.0,No
51.0,N,62.24,1013.9,2016-08-09,NNE,7.0,61.7,54.0,No,0.0,1008.3,89.0,MelbourneAirport,5.2,48.02,5.2,7.0,51.98,N,67.0,37.0,No
54.0,N,58.64,1010.9,2016-08-10,N,7.0,54.5,31.0,Yes,0.6,1009.2,67.0,MelbourneAirport,7.2,45.14,4.0,1.0,50.72,N,63.0,39.0,No
49.0,W,57.379999999999995,1018.8,2016-08-11,W,6.0,55.04,15.0,No,3.8,1019.7,44.0,MelbourneAirport,7.9,39.2,3.8,1.0,49.1,NNW,68.0,24.0,Yes
59.0,N,56.84,1020.9,2016-08-12,NNW,7.0,55.04,33.0,No,0.0,1017.5,57.0,MelbourneAirport,5.8,40.64,3.0,8.0,47.84,N,73.0,35.0,No
53.0,N,58.459999999999994,1021.9,2016-08-13,NW,7.0,57.02,28.0,No,0.6,1020.7,41.0,MelbourneAirport,6.7,41.9,3.0,1.0,48.379999999999995,N,81.0,26.0,No
53.0,NNW,62.24,1027.8,2016-08-14,WNW,7.0,59.18,19.0,No,0.0,1026.9,30.0,MelbourneAirport,6.3,43.879999999999995,2.4,1.0,52.52,N,72.0,15.0,No
53.0,N,63.14,1031.3,2016-08-15,N,2.0,62.42,26.0,No,0.0,1027.9,56.0,MelbourneAirport,10.3,44.6,2.6,1.0,50.54,N,81.0,28.0,No
50.0,N,64.4,1026.0,2016-08-16,N,6.0,63.32,41.0,No,0.0,1021.6,61.0,MelbourneAirport,8.0,47.48,4.0,1.0,53.78,N,70.0,33.0,No
74.0,N,59.0,1023.2,2016-08-17,SSE,4.0,55.76,17.0,No,0.4,1022.8,54.0,MelbourneAirport,4.5,51.44,3.6,7.0,54.14,SW,82.0,17.0,No
54.0,N,68.18,1018.6,2016-08-18,NNE,6.0,65.84,26.0,No,0.0,1013.4,85.0,MelbourneAirport,9.6,40.82,2.0,1.0,56.3,N,73.0,35.0,No
81.0,NNE,60.440000000000005,1006.0,2016-08-19,N,8.0,48.74,24.0,Yes,0.0,1006.9,70.0,MelbourneAirport,0.8,56.3,7.2,7.0,59.540000000000006,N,58.0,15.0,No
61.0,W,54.68,1012.0,2016-08-20,WNW,3.0,53.24,20.0,No,6.0,1012.6,56.0,MelbourneAirport,9.7,40.82,2.0,3.0,47.84,NW,65.0,20.0,Yes
66.0,NNW,57.379999999999995,1016.0,2016-08-21,NNW,7.0,56.3,19.0,Yes,0.4,1013.2,37.0,MelbourneAirport,0.8,46.76,2.4,7.0,52.34,N,75.0,17.0,No
76.0,N,61.519999999999996,1014.4,2016-08-22,SE,7.0,51.620000000000005,24.0,Yes,1.8,1012.4,37.0,MelbourneAirport,5.1,47.48,1.6,5.0,50.54,N,81.0,17.0,Yes
44.0,SSE,56.66,1018.2,2016-08-23,SSW,3.0,55.4,7.0,No,2.0,1016.9,31.0,MelbourneAirport,9.2,41.9,1.8,4.0,49.82,WSW,84.0,9.0,Yes
60.0,S,55.76,1016.6,2016-08-24,SSE,6.0,53.96,6.0,No,0.2,1013.2,33.0,MelbourneAirport,7.9,34.88,2.4,7.0,45.14,WSW,91.0,20.0,No
56.0,WSW,55.22,1015.3,2016-08-25,SSW,5.0,53.06,11.0,No,0.0,1015.8,41.0,MelbourneAirport,7.0,40.1,1.6,7.0,46.4,WSW,85.0,28.0,No
50.0,SW,55.4,1022.4,2016-08-26,SW,7.0,53.6,17.0,No,0.2,1020.7,35.0,MelbourneAirport,3.2,40.1,2.4,7.0,47.84,W,76.0,19.0,No
41.0,N,59.72,1022.6,2016-08-27,NNW,7.0,58.459999999999994,17.0,No,0.0,1018.8,52.0,MelbourneAirport,8.2,40.64,2.4,4.0,50.54,NNW,59.0,22.0,No
47.0,N,65.3,1020.7,2016-08-28,NNW,7.0,61.7,33.0,No,0.0,1019.4,43.0,MelbourneAirport,2.4,46.58,4.6,7.0,49.28,N,67.0,15.0,No
35.0,N,65.48,1024.9,2016-08-29,N,2.0,64.04,31.0,No,0.0,1022.3,48.0,MelbourneAirport,9.0,45.14,4.0,6.0,52.879999999999995,N,68.0,35.0,No
60.0,N,62.42,1020.1,2016-08-30,N,7.0,57.56,26.0,No,0.0,1015.6,72.0,MelbourneAirport,0.0,46.4,4.0,7.0,54.68,NNE,63.0,37.0,No
48.0,N,67.1,1014.0,2016-08-31,W,6.0,63.68,24.0,No,0.0,1013.0,52.0,MelbourneAirport,7.3,52.52,1.6,5.0,60.62,NW,65.0,30.0,No
91.0,SSW,59.0,1018.9,2016-09-01,S,7.0,53.24,9.0,Yes,1.0,1015.6,28.0,MelbourneAirport,1.2,48.379999999999995,3.4,7.0,51.98,WNW,94.0,13.0,No
72.0,S,56.3,1014.3,2016-09-02,S,7.0,55.4,9.0,Yes,4.4,1008.1,31.0,MelbourneAirport,0.3,48.02,2.0,7.0,51.620000000000005,S,91.0,20.0,Yes
57.0,SW,57.92,1008.2,2016-09-03,W,7.0,55.94,19.0,No,1.2,1009.3,37.0,MelbourneAirport,3.1,46.58,1.6,7.0,49.28,WSW,78.0,11.0,Yes
60.0,W,61.7,1022.9,2016-09-04,W,7.0,58.82,22.0,No,0.2,1024.1,37.0,MelbourneAirport,5.9,44.239999999999995,1.8,3.0,53.96,W,67.0,24.0,No
54.0,N,64.4,1029.9,2016-09-05,WNW,7.0,62.24,9.0,No,0.0,1027.8,24.0,MelbourneAirport,7.0,50.0,2.6,5.0,55.4,N,70.0,11.0,No
46.0,N,69.25999999999999,1029.7,2016-09-06,W,5.0,68.18,24.0,No,0.0,1027.4,31.0,MelbourneAirport,7.9,47.48,3.6,7.0,57.2,N,70.0,2.0,No
54.0,NNE,68.54,1029.6,2016-09-07,N,2.0,65.66,17.0,No,0.0,1025.6,56.0,MelbourneAirport,10.1,44.78,3.8,6.0,58.1,NNE,79.0,28.0,No
47.0,N,72.32,1021.7,2016-09-08,N,5.0,69.25999999999999,35.0,Yes,0.0,1016.7,70.0,MelbourneAirport,8.3,54.14,5.4,2.0,61.7,N,65.0,37.0,No
93.0,N,59.72,1010.1,2016-09-09,N,8.0,58.459999999999994,28.0,Yes,1.4,1008.4,70.0,MelbourneAirport,0.0,57.56,5.4,8.0,58.1,N,91.0,13.0,Yes
65.0,SW,56.84,1016.7,2016-09-10,SE,7.0,55.4,24.0,Yes,13.4,1016.8,46.0,MelbourneAirport,1.4,48.56,3.0,8.0,51.8,SW,76.0,13.0,Yes
50.0,N,61.88,1019.6,2016-09-11,NW,7.0,60.26,15.0,Yes,1.2,1017.3,37.0,MelbourneAirport,7.2,43.879999999999995,1.2,1.0,53.24,N,71.0,22.0,Yes
72.0,SE,56.66,1021.9,2016-09-12,S,8.0,54.68,9.0,Yes,1.6,1020.4,28.0,MelbourneAirport,0.2,47.66,1.6,8.0,49.46,N,92.0,9.0,Yes
91.0,S,55.58,1019.8,2016-09-13,ESE,8.0,53.06,7.0,Yes,12.4,1015.9,28.0,MelbourneAirport,0.0,48.02,3.6,8.0,49.28,NE,96.0,15.0,Yes
64.0,N,59.0,1005.3,2016-09-14,N,6.0,55.04,15.0,Yes,20.4,1004.0,59.0,MelbourneAirport,5.3,49.28,1.2,6.0,54.86,N,80.0,41.0,Yes
70.0,WSW,57.56,1007.0,2016-09-15,WSW,7.0,55.4,24.0,Yes,3.2,1009.3,57.0,MelbourneAirport,1.0,44.06,3.2,6.0,52.879999999999995,W,80.0,39.0,Yes
50.0,N,60.26,1017.9,2016-09-16,NW,7.0,57.56,11.0,No,1.6,1016.6,46.0,MelbourneAirport,3.7,44.78,1.2,7.0,50.54,W,69.0,19.0,Yes
52.0,N,66.2,1018.1,2016-09-17,N,4.0,64.75999999999999,43.0,No,0.0,1014.2,56.0,MelbourneAirport,9.9,48.74,3.6,7.0,54.86,N,69.0,31.0,No
71.0,N,53.06,1012.3,2016-09-18,SSE,8.0,52.16,17.0,Yes,0.4,1010.0,44.0,MelbourneAirport,0.2,48.74,5.4,8.0,48.74,SW,87.0,11.0,No
48.0,WSW,59.540000000000006,1014.0,2016-09-19,SSW,6.0,58.82,17.0,No,2.8,1011.6,30.0,MelbourneAirport,7.7,41.18,1.6,3.0,51.8,WSW,73.0,2.0,Yes
48.0,NNE,65.66,1015.1,2016-09-20,N,5.0,61.7,28.0,Yes,0.0,1012.6,52.0,MelbourneAirport,10.0,43.7,2.6,1.0,56.48,NNE,58.0,35.0,No
70.0,S,60.26,1010.7,2016-09-21,S,7.0,57.74,0.0,Yes,3.0,1008.6,41.0,MelbourneAirport,2.0,49.28,5.2,7.0,51.26,,92.0,20.0,Yes
71.0,SW,54.14,1017.5,2016-09-22,S,7.0,52.52,28.0,No,2.2,1017.2,50.0,MelbourneAirport,0.2,46.94,2.2,7.0,49.64,SW,79.0,28.0,Yes
58.0,WSW,64.4,1017.3,2016-09-23,NE,2.0,61.7,0.0,No,0.2,1012.1,19.0,MelbourneAirport,5.9,44.6,1.6,7.0,51.44,,75.0,6.0,No
45.0,N,66.92,1009.9,2016-09-24,N,7.0,65.3,24.0,Yes,0.0,1005.8,54.0,MelbourneAirport,7.9,44.78,3.4,5.0,56.48,N,70.0,39.0,No
52.0,SW,59.540000000000006,1011.4,2016-09-25,SW,7.0,55.76,22.0,No,11.6,1011.7,41.0,MelbourneAirport,8.4,43.7,4.4,2.0,51.98,WSW,66.0,19.0,Yes
40.0,NW,62.059999999999995,1013.0,2016-09-26,N,6.0,61.34,13.0,Yes,0.4,1009.5,46.0,MelbourneAirport,5.1,44.6,4.0,4.0,55.76,NW,62.0,20.0,No
59.0,W,59.9,1011.8,2016-09-27,SW,6.0,58.64,22.0,Yes,9.0,1011.8,41.0,MelbourneAirport,8.1,39.92,3.4,2.0,51.98,W,72.0,26.0,Yes
52.0,N,64.04,1012.3,2016-09-28,N,7.0,61.88,28.0,Yes,2.0,1003.8,59.0,MelbourneAirport,7.8,44.239999999999995,2.4,1.0,54.5,N,68.0,33.0,Yes
48.0,NNE,61.16,989.7,2016-09-29,N,7.0,57.92,20.0,Yes,4.4,988.2,76.0,MelbourneAirport,5.4,52.7,5.6,7.0,54.32,NW,67.0,24.0,Yes
66.0,NNE,59.36,991.7,2016-09-30,W,6.0,56.66,17.0,Yes,1.8,993.4,37.0,MelbourneAirport,5.6,43.34,4.4,7.0,53.24,N,69.0,15.0,Yes
59.0,W,63.86,1003.1,2016-10-01,NW,7.0,60.440000000000005,31.0,No,2.0,1004.4,54.0,MelbourneAirport,4.9,48.02,2.6,7.0,55.4,W,75.0,19.0,Yes
39.0,N,71.78,1003.2,2016-10-02,NNE,1.0,71.78,65.0,Yes,0.0,997.9,93.0,MelbourneAirport,6.9,50.54,7.2,6.0,55.04,N,70.0,61.0,No
54.0,NW,60.08,995.7,2016-10-03,NW,7.0,56.66,22.0,No,11.4,995.4,63.0,MelbourneAirport,9.6,46.58,6.4,6.0,51.620000000000005,NNW,70.0,43.0,Yes
66.0,W,61.88,998.5,2016-10-04,W,4.0,56.66,35.0,Yes,0.4,1000.0,81.0,MelbourneAirport,5.4,48.92,5.0,3.0,54.5,N,70.0,33.0,No
52.0,NNW,60.8,1014.5,2016-10-05,NW,7.0,57.92,30.0,No,2.8,1013.6,57.0,MelbourneAirport,0.0,42.620000000000005,4.8,7.0,46.94,N,78.0,26.0,Yes
39.0,N,77.0,1018.1,2016-10-06,NW,5.0,75.74000000000001,26.0,No,0.2,1014.1,70.0,MelbourneAirport,10.9,46.94,1.6,3.0,57.92,NNW,68.0,33.0,No
