Date,WindDir9am,WindDir3pm,MaxTempF,MinTempF,WindGustSpeed,Humidity3pm,Rainfall,Pressure9am,Cloud9am,WindSpeed3pm,Sunshine,Cloud3pm,RainTomorrow,Pressure3pm,Location,Evaporation,Humidity9am,WindSpeed9am,Temp3pmF,Temp9amF,WindGustDir,RainToday
2016-05-10,W,SW,66.2,57.2,50.0,45.0,0.2,1012.1,7.0,22.0,7.1,4.0,No,1015.8,Mildura,5.0,87.0,20.0,65.66,59.0,WSW,No
2016-05-11,WNW,W,65.66,48.379999999999995,41.0,53.0,0.2,1021.5,7.0,19.0,7.9,6.0,No,1018.7,Mildura,4.3,76.0,19.0,64.04,55.22,WNW,No
2016-05-12,W,WNW,70.88,53.42,35.0,51.0,0.0,1020.6,8.0,19.0,4.3,6.0,No,1019.0,Mildura,,78.0,15.0,70.16,58.1,W,No
2016-05-13,WNW,N,72.14,46.76,28.0,49.0,0.0,1024.9,0.0,13.0,8.2,0.0,No,1021.7,Mildura,3.6,91.0,9.0,70.7,55.76,N,No
2016-05-14,N,NNW,75.56,51.8,31.0,37.0,0.0,1023.0,0.0,19.0,7.5,5.0,No,1019.0,Mildura,3.4,74.0,11.0,74.48,60.440000000000005,NNW,No
2016-05-15,NW,SSW,75.74000000000001,56.48,35.0,38.0,0.0,1018.3,6.0,17.0,10.3,0.0,No,1016.8,Mildura,2.4,56.0,13.0,74.84,61.7,SW,No
2016-05-16,NNE,N,72.5,47.84,31.0,61.0,0.0,1018.0,4.0,9.0,3.0,7.0,No,1015.6,Mildura,4.0,73.0,24.0,66.56,59.540000000000006,NNE,No
2016-05-17,W,W,68.36,46.04,22.0,43.0,0.4,1021.1,0.0,7.0,,0.0,No,1019.3,Mildura,2.9,89.0,7.0,67.64,53.6,W,No
2016-05-18,NNE,SW,69.8,41.54,26.0,31.0,0.0,1021.0,,13.0,9.1,2.0,No,1018.2,Mildura,,85.0,7.0,68.54,50.9,W,No
2016-05-19,NW,W,70.7,43.879999999999995,35.0,44.0,0.0,1021.5,0.0,17.0,,,No,1018.3,Mildura,4.0,73.0,11.0,69.98,54.14,W,No
2016-05-20,WNW,SE,65.48,46.58,17.0,65.0,0.0,1024.8,7.0,7.0,0.8,8.0,No,1022.5,Mildura,,83.0,4.0,64.58,57.92,SSW,No
2016-05-21,NNE,NNE,67.64,50.72,26.0,59.0,0.0,1024.0,7.0,19.0,,8.0,No,1019.6,Mildura,1.2,90.0,9.0,66.92,55.4,NE,No
2016-05-22,NNE,N,82.04,49.1,50.0,27.0,0.0,1016.2,,30.0,7.4,3.0,Yes,1011.5,Mildura,,76.0,19.0,80.78,59.9,N,No
2016-05-23,W,WSW,67.1,49.28,39.0,34.0,1.4,1023.4,0.0,19.0,9.4,,No,1021.8,Mildura,4.0,79.0,15.0,66.74000000000001,53.06,WSW,Yes
2016-05-24,NNW,NNW,68.18,41.18,20.0,47.0,0.0,1024.7,4.0,9.0,8.1,1.0,No,1020.3,Mildura,3.2,84.0,6.0,67.28,50.0,NW,No
2016-05-25,NW,N,57.02,46.04,39.0,85.0,0.0,1017.3,8.0,22.0,0.2,7.0,Yes,1011.9,Mildura,2.6,57.0,11.0,52.879999999999995,54.68,N,No
2016-05-26,WSW,SW,64.4,50.36,35.0,50.0,16.4,1007.9,8.0,15.0,5.3,6.0,No,1007.5,Mildura,7.8,100.0,17.0,63.32,54.14,SSW,Yes
2016-05-27,NW,NNW,63.32,41.9,52.0,62.0,0.0,1011.1,6.0,22.0,5.8,6.0,Yes,1006.6,Mildura,2.3,93.0,7.0,60.980000000000004,49.1,W,No
2016-05-28,SSW,SSE,59.18,46.58,31.0,60.0,4.8,1012.8,8.0,15.0,3.3,5.0,No,1015.2,Mildura,2.4,98.0,11.0,58.459999999999994,48.56,W,Yes
2016-05-29,SE,NNE,58.459999999999994,39.74,17.0,62.0,0.0,1021.6,7.0,9.0,0.7,7.0,No,1020.3,Mildura,0.6,93.0,7.0,56.48,45.68,ESE,No
2016-05-30,ENE,NNE,63.86,40.64,26.0,46.0,0.0,1024.6,2.0,19.0,6.7,4.0,No,1022.6,Mildura,0.8,79.0,9.0,62.78,49.28,NNE,No
2016-05-31,NE,ENE,63.32,47.84,26.0,48.0,0.0,1027.3,3.0,11.0,6.6,8.0,No,1025.0,Mildura,1.8,65.0,15.0,61.519999999999996,52.34,NE,No
2016-06-01,ESE,S,64.22,44.96,26.0,45.0,0.0,1027.1,4.0,13.0,8.0,,No,1024.4,Mildura,1.8,74.0,9.0,63.14,52.34,SSE,No
2016-06-02,SE,ESE,62.6,40.1,20.0,57.0,0.0,1025.7,0.0,9.0,5.4,4.0,No,1022.1,Mildura,3.2,99.0,7.0,61.519999999999996,42.44,SE,No
2016-06-03,SSE,SE,61.16,42.260000000000005,28.0,70.0,0.0,1022.1,6.0,19.0,,6.0,No,1018.8,Mildura,0.4,99.0,9.0,59.18,44.42,SE,No
2016-06-04,SSW,SSW,61.34,44.42,37.0,56.0,0.0,1015.8,8.0,19.0,,2.0,No,1011.0,Mildura,,89.0,15.0,60.26,49.1,SSW,No
2016-06-05,NW,WNW,64.22,42.8,37.0,45.0,0.0,1009.0,8.0,20.0,2.4,6.0,No,1005.1,Mildura,,97.0,9.0,62.959999999999994,47.3,W,No
2016-06-06,WNW,WNW,63.86,46.4,44.0,70.0,0.4,1006.3,1.0,20.0,6.7,3.0,No,1005.2,Mildura,0.4,83.0,22.0,59.0,53.06,W,No
2016-06-07,W,WSW,63.32,48.379999999999995,41.0,61.0,0.0,1010.2,7.0,19.0,,5.0,No,1009.0,Mildura,2.7,91.0,15.0,60.980000000000004,52.7,W,No
2016-06-08,NNE,N,63.5,47.84,41.0,66.0,1.0,1009.0,8.0,24.0,2.1,8.0,Yes,1002.3,Mildura,,92.0,20.0,62.6,51.26,NNE,No
2016-06-09,NNW,WSW,62.78,51.26,46.0,65.0,2.2,1003.4,7.0,20.0,2.8,6.0,No,1008.7,Mildura,1.0,71.0,19.0,62.059999999999995,55.22,WNW,Yes
2016-06-10,NW,WNW,62.059999999999995,44.6,31.0,63.0,0.4,1022.3,6.0,13.0,4.0,4.0,No,1021.7,Mildura,1.6,93.0,11.0,60.08,48.74,W,No
2016-06-11,WNW,SSW,62.42,42.260000000000005,35.0,51.0,0.0,1029.3,1.0,20.0,6.3,,No,1029.4,Mildura,1.2,97.0,9.0,61.34,48.2,SW,No
2016-06-12,SSE,NE,56.66,33.62,48.0,45.0,0.0,1036.5,0.0,11.0,8.4,1.0,No,1036.0,Mildura,,97.0,9.0,56.120000000000005,39.92,SE,No
2016-06-13,E,NNE,59.540000000000006,28.94,28.0,40.0,0.0,1036.5,1.0,17.0,8.5,1.0,No,1033.2,Mildura,5.4,91.0,6.0,59.0,39.56,NNE,No
2016-06-14,NE,SE,67.82,36.68,20.0,41.0,0.0,1034.9,1.0,9.0,8.5,,No,1032.7,Mildura,,75.0,9.0,67.28,47.48,SE,No
2016-06-15,ENE,NE,65.84,37.94,28.0,48.0,0.0,1032.3,2.0,11.0,8.5,2.0,Yes,1027.7,Mildura,3.0,85.0,9.0,64.75999999999999,46.94,NNE,No
2016-06-16,NE,NE,64.75999999999999,46.94,33.0,71.0,1.4,1019.1,8.0,17.0,0.8,8.0,Yes,1012.0,Mildura,1.9,86.0,17.0,63.14,51.98,N,Yes
2016-06-17,N,W,61.16,48.74,24.0,79.0,1.4,1013.6,8.0,7.0,2.0,8.0,No,1012.4,Mildura,1.4,100.0,11.0,60.62,49.82,NW,Yes
2016-06-18,SSE,S,60.26,49.64,24.0,77.0,0.4,1018.2,8.0,9.0,0.2,8.0,Yes,1017.4,Mildura,0.0,98.0,13.0,59.36,54.32,SSE,No
2016-06-19,SSE,S,55.76,50.54,30.0,78.0,1.4,1017.1,8.0,17.0,0.0,7.0,No,1012.5,Mildura,1.4,93.0,13.0,55.22,50.54,S,Yes
2016-06-20,WSW,SW,57.56,40.28,33.0,77.0,0.0,1009.8,,15.0,0.9,6.0,No,1008.2,Mildura,1.8,99.0,17.0,56.120000000000005,44.96,WSW,No
2016-06-21,NNW,NNW,52.7,44.78,31.0,93.0,0.0,1005.8,8.0,15.0,0.6,8.0,Yes,1002.1,Mildura,0.9,77.0,17.0,51.98,50.36,NNW,No
2016-06-22,WNW,W,61.7,44.42,33.0,56.0,3.2,1011.2,1.0,17.0,6.0,5.0,No,1010.7,Mildura,2.2,91.0,13.0,59.0,48.92,NW,Yes
2016-06-23,NNW,NW,63.14,44.6,54.0,46.0,0.0,1008.7,7.0,31.0,7.2,7.0,Yes,1002.9,Mildura,3.3,81.0,17.0,61.7,49.28,WNW,No
2016-06-24,W,SSW,53.42,43.34,52.0,80.0,5.4,1012.4,6.0,26.0,5.7,6.0,No,1016.2,Mildura,1.7,88.0,17.0,46.76,44.42,SSW,Yes
2016-06-25,W,WNW,54.68,32.18,15.0,53.0,0.8,1025.9,0.0,9.0,6.5,,No,1023.5,Mildura,,99.0,9.0,53.6,38.12,SE,No
2016-06-26,N,NNE,48.379999999999995,38.12,20.0,69.0,0.0,1021.2,8.0,11.0,,8.0,No,1017.8,Mildura,1.4,83.0,11.0,47.66,41.54,N,No
2016-06-27,NW,W,57.56,37.22,24.0,67.0,0.0,1020.5,,13.0,6.0,8.0,No,1020.0,Mildura,,89.0,9.0,56.48,42.980000000000004,WNW,No
2016-06-28,N,WNW,60.980000000000004,33.62,28.0,48.0,0.2,1027.8,0.0,13.0,8.1,,No,1027.2,Mildura,1.2,99.0,6.0,60.26,39.2,W,No
2016-06-29,NNE,N,60.26,33.8,37.0,52.0,0.0,1028.3,0.0,19.0,7.8,5.0,No,1023.1,Mildura,1.2,87.0,11.0,59.0,42.260000000000005,N,No
2016-06-30,NNW,WSW,63.14,42.260000000000005,54.0,78.0,0.0,1015.0,6.0,30.0,5.3,8.0,Yes,1011.9,Mildura,4.2,78.0,22.0,55.76,47.48,WNW,No
2016-07-01,W,SW,55.94,38.48,28.0,64.0,3.2,1024.8,2.0,13.0,2.8,8.0,No,1025.2,Mildura,,93.0,13.0,55.58,42.620000000000005,SW,Yes
2016-07-02,WNW,W,59.9,42.620000000000005,28.0,66.0,0.0,1030.0,7.0,17.0,1.5,6.0,No,1028.4,Mildura,2.0,90.0,11.0,58.82,50.9,WNW,No
2016-07-03,NNW,NNW,60.980000000000004,44.239999999999995,31.0,53.0,0.0,1028.2,7.0,15.0,,6.0,No,1023.8,Mildura,1.7,81.0,7.0,60.08,48.379999999999995,NNW,No
2016-07-04,NNE,NNE,53.42,41.54,24.0,73.0,0.0,1017.4,7.0,19.0,0.6,8.0,Yes,1012.4,Mildura,,90.0,13.0,52.52,44.96,N,No
2016-07-05,SW,SSW,57.2,44.96,30.0,68.0,2.2,1012.4,8.0,19.0,2.5,6.0,No,1014.6,Mildura,1.8,100.0,9.0,55.76,46.4,SSW,Yes
2016-07-06,SW,S,62.42,42.8,33.0,58.0,0.2,1020.5,1.0,19.0,5.2,4.0,No,1019.9,Mildura,1.6,93.0,15.0,60.440000000000005,47.120000000000005,S,No
2016-07-07,SSW,S,55.76,41.0,20.0,78.0,0.0,1022.5,2.0,7.0,4.4,8.0,No,1020.0,Mildura,1.0,99.0,11.0,55.22,44.239999999999995,SSW,No
2016-07-08,WSW,S,61.7,44.239999999999995,24.0,58.0,0.0,1022.2,3.0,15.0,5.7,5.0,No,1021.4,Mildura,,99.0,9.0,60.26,48.56,S,No
2016-07-09,E,NE,61.34,36.5,30.0,53.0,0.2,1025.1,3.0,13.0,6.5,6.0,Yes,1022.1,Mildura,,99.0,7.0,59.540000000000006,43.879999999999995,NE,No
2016-07-10,NNE,NNE,53.96,43.879999999999995,61.0,91.0,1.8,1018.4,8.0,33.0,1.0,8.0,Yes,1010.2,Mildura,,97.0,20.0,51.26,48.92,NE,Yes
2016-07-11,NNW,NNW,63.14,47.66,48.0,48.0,4.8,1008.1,0.0,28.0,8.6,3.0,No,1006.2,Mildura,1.2,67.0,20.0,62.059999999999995,52.52,NNW,Yes
2016-07-12,NW,W,56.48,48.02,74.0,47.0,0.0,1007.4,4.0,46.0,7.9,7.0,No,1009.9,Mildura,3.4,65.0,24.0,51.98,51.620000000000005,W,No
2016-07-13,NW,SW,56.66,38.12,37.0,57.0,0.0,1025.8,2.0,20.0,8.2,6.0,No,1027.6,Mildura,5.4,86.0,13.0,53.06,41.54,SW,No
2016-07-14,NW,WSW,57.56,34.7,39.0,53.0,0.8,1034.6,6.0,15.0,6.6,7.0,No,1032.1,Mildura,0.4,99.0,9.0,55.94,40.28,WSW,No
2016-07-15,WSW,SW,59.18,40.28,20.0,45.0,0.0,1035.0,7.0,9.0,7.1,0.0,No,1031.7,Mildura,0.6,88.0,7.0,57.92,46.4,SW,No
2016-07-16,,SE,58.82,30.2,26.0,52.0,0.0,1033.5,0.0,13.0,7.9,0.0,No,1029.5,Mildura,0.6,97.0,0.0,58.1,39.38,SSE,No
2016-07-17,,N,66.2,32.18,28.0,43.0,0.0,1028.9,0.0,19.0,8.0,1.0,No,1024.1,Mildura,2.2,99.0,0.0,64.94,39.74,N,No
2016-07-18,NNE,NNW,68.9,39.2,24.0,67.0,0.0,1022.5,8.0,17.0,4.2,4.0,No,1019.4,Mildura,2.6,86.0,7.0,67.28,51.98,N,No
2016-07-19,,,70.52,45.86,22.0,62.0,0.0,1021.5,2.0,0.0,4.6,6.0,No,1019.3,Mildura,0.8,88.0,0.0,68.72,55.04,ESE,No
2016-07-20,SE,ENE,68.72,51.26,24.0,56.0,0.4,1021.0,5.0,15.0,7.1,4.0,No,1018.9,Mildura,2.0,94.0,9.0,67.82,53.96,ESE,No
2016-07-21,N,N,69.98,53.6,35.0,64.0,0.0,1017.2,8.0,17.0,5.7,3.0,No,1012.7,Mildura,,100.0,11.0,69.62,58.459999999999994,N,No
2016-07-22,WNW,WNW,65.66,58.28,57.0,55.0,0.0,1004.4,8.0,20.0,1.0,7.0,No,1001.5,Mildura,3.4,79.0,13.0,62.42,65.48,WNW,No
2016-07-23,W,SW,57.379999999999995,46.04,54.0,80.0,0.0,1013.0,4.0,17.0,7.2,7.0,No,1014.5,Mildura,3.8,78.0,17.0,52.52,49.1,WNW,No
2016-07-24,N,NW,58.28,37.94,54.0,84.0,0.8,1012.9,7.0,20.0,3.5,7.0,Yes,1009.0,Mildura,0.0,93.0,17.0,52.16,46.4,NNW,No
2016-07-25,WNW,NW,62.42,42.980000000000004,50.0,43.0,2.0,1016.8,0.0,28.0,6.5,,No,1013.5,Mildura,2.0,82.0,20.0,59.540000000000006,47.66,NW,Yes
2016-07-26,NW,NW,58.1,40.64,67.0,47.0,0.6,1018.0,0.0,22.0,5.2,8.0,Yes,1013.8,Mildura,2.6,89.0,13.0,55.94,45.68,NW,No
2016-07-27,W,WSW,57.379999999999995,45.68,37.0,53.0,2.2,1019.1,3.0,19.0,7.0,7.0,No,1022.8,Mildura,2.8,91.0,17.0,56.3,48.74,SW,Yes
2016-07-28,N,W,55.76,39.56,28.0,61.0,0.0,1029.8,8.0,13.0,0.6,8.0,No,1027.6,Mildura,2.4,85.0,7.0,55.22,48.02,WNW,No
2016-07-29,NNW,NW,60.08,41.72,26.0,56.0,0.0,1027.0,8.0,13.0,5.4,2.0,No,1023.5,Mildura,1.4,87.0,7.0,59.72,45.68,WNW,No
2016-07-30,NNE,N,65.3,38.3,39.0,40.0,0.0,1022.3,8.0,22.0,3.1,6.0,No,1017.7,Mildura,1.6,89.0,13.0,63.68,46.94,NNW,No
2016-07-31,NNE,N,65.12,46.94,46.0,46.0,0.0,1017.7,6.0,17.0,3.4,7.0,Yes,1014.9,Mildura,2.0,79.0,2.0,63.68,50.9,N,No
2016-08-01,NNW,NW,55.58,50.9,31.0,97.0,3.2,1013.8,8.0,13.0,1.5,8.0,Yes,1012.2,Mildura,1.4,90.0,13.0,54.14,53.24,SSW,Yes
2016-08-02,SSW,S,57.2,41.72,52.0,47.0,5.6,1023.0,0.0,24.0,8.9,6.0,No,1022.0,Mildura,0.8,78.0,19.0,56.48,45.14,S,Yes
2016-08-03,SSW,S,57.56,41.54,39.0,61.0,0.0,1027.3,1.0,19.0,6.9,7.0,No,1026.4,Mildura,1.4,92.0,17.0,55.76,46.58,SSE,No
2016-08-04,SSE,ESE,58.64,46.04,26.0,50.0,0.0,1030.2,3.0,9.0,8.4,3.0,No,1028.2,Mildura,4.0,79.0,11.0,58.459999999999994,49.1,ESE,No
2016-08-05,E,WSW,62.42,32.18,24.0,46.0,0.0,1031.6,2.0,6.0,6.6,6.0,No,1028.2,Mildura,2.4,92.0,9.0,61.7,42.44,NE,No
2016-08-06,ENE,N,62.959999999999994,41.18,20.0,39.0,0.0,1028.1,7.0,13.0,4.9,,No,1024.9,Mildura,2.0,84.0,4.0,62.24,47.48,NNE,No
2016-08-07,ENE,NE,62.959999999999994,37.58,24.0,37.0,0.0,1027.0,1.0,9.0,9.4,2.0,No,1023.8,Mildura,1.3,79.0,9.0,62.059999999999995,47.120000000000005,NNE,No
2016-08-08,NNE,N,67.64,41.18,33.0,35.0,0.0,1024.3,4.0,20.0,7.2,,No,1019.8,Mildura,2.7,68.0,17.0,66.56,48.56,NNE,No
2016-08-09,NNE,N,68.36,48.379999999999995,52.0,44.0,0.0,1014.5,7.0,28.0,3.5,7.0,No,1008.2,Mildura,5.8,55.0,17.0,63.32,55.76,N,No
2016-08-10,NW,WNW,64.22,41.0,57.0,42.0,1.0,1016.2,0.0,28.0,9.0,4.0,No,1013.9,Mildura,,71.0,17.0,62.42,49.28,NW,No
2016-08-11,W,WSW,60.8,42.980000000000004,28.0,44.0,0.4,1023.2,0.0,17.0,7.6,5.0,No,1022.4,Mildura,3.5,93.0,13.0,59.0,47.66,W,No
2016-08-12,N,NW,66.02,38.48,39.0,35.0,0.0,1023.7,6.0,22.0,9.7,3.0,No,1019.1,Mildura,1.8,53.0,17.0,65.12,51.08,NW,No
2016-08-13,W,WSW,64.22,37.58,30.0,40.0,0.0,1024.6,0.0,15.0,10.0,0.0,No,1023.6,Mildura,4.0,72.0,9.0,63.68,48.379999999999995,W,No
2016-08-14,WNW,W,63.86,34.7,20.0,42.0,0.0,1030.7,0.0,11.0,8.9,2.0,No,1028.6,Mildura,2.8,86.0,7.0,62.78,47.48,NW,No
2016-08-15,NNE,N,67.1,37.94,26.0,35.0,0.0,1031.7,0.0,13.0,10.1,,No,1027.5,Mildura,2.9,73.0,11.0,65.84,50.36,NNE,No
2016-08-16,NNE,NNW,74.84,40.46,44.0,25.0,0.0,1026.3,0.0,26.0,8.8,1.0,No,1021.3,Mildura,2.1,76.0,13.0,73.94,51.98,NNW,No
2016-08-17,NE,N,76.46,51.26,35.0,23.0,0.0,1023.4,2.0,9.0,9.8,,No,1019.9,Mildura,4.0,51.0,15.0,75.56,60.26,SSW,No
2016-08-18,N,N,78.8,48.379999999999995,59.0,21.0,0.0,1017.8,0.0,30.0,10.5,0.0,Yes,1012.1,Mildura,4.0,42.0,24.0,77.9,63.68,N,No
2016-08-19,WNW,WNW,58.64,48.92,46.0,62.0,9.6,1011.9,8.0,24.0,5.6,6.0,Yes,1010.7,Mildura,8.0,97.0,9.0,56.3,49.28,W,Yes
2016-08-20,WNW,WNW,61.16,41.0,39.0,50.0,3.2,1019.4,0.0,22.0,8.7,6.0,No,1018.1,Mildura,1.4,79.0,19.0,59.9,48.2,WNW,Yes
2016-08-21,NW,NW,64.4,41.72,31.0,39.0,0.0,1019.5,1.0,20.0,9.3,7.0,No,1015.4,Mildura,3.6,76.0,11.0,62.059999999999995,51.26,NNW,No
2016-08-22,NNE,NNW,61.34,46.4,22.0,51.0,0.0,1014.4,7.0,11.0,7.3,6.0,No,1012.7,Mildura,1.6,79.0,9.0,60.08,50.72,N,No
2016-08-23,SSE,,62.6,37.04,17.0,48.0,0.0,1017.3,2.0,0.0,4.0,6.0,No,1015.1,Mildura,1.0,87.0,7.0,60.440000000000005,46.94,S,No
2016-08-24,,S,62.059999999999995,43.16,30.0,34.0,0.0,1015.7,5.0,17.0,9.4,5.0,No,1012.8,Mildura,1.6,94.0,0.0,60.440000000000005,47.120000000000005,SSE,No
2016-08-25,S,SW,59.72,32.72,39.0,41.0,0.4,1019.1,1.0,17.0,9.9,6.0,No,1018.0,Mildura,3.1,80.0,9.0,57.74,44.78,SW,No
2016-08-26,SSW,SW,59.36,34.34,26.0,39.0,0.4,1025.0,3.0,11.0,9.6,2.0,No,1022.9,Mildura,2.2,90.0,9.0,57.74,43.519999999999996,SSW,No
2016-08-27,NNE,NW,65.12,34.16,50.0,33.0,0.2,1025.3,1.0,17.0,9.2,2.0,No,1021.4,Mildura,1.2,75.0,7.0,64.94,47.48,NNE,No
2016-08-28,NNE,N,71.24000000000001,43.879999999999995,33.0,23.0,0.0,1022.1,5.0,22.0,5.0,4.0,No,1018.3,Mildura,3.2,57.0,17.0,69.98,52.879999999999995,N,No
2016-08-29,NE,NNE,72.32,50.72,39.0,28.0,0.0,1020.7,7.0,26.0,3.4,8.0,No,1017.8,Mildura,5.2,45.0,19.0,69.8,58.1,N,No
2016-08-30,NNE,NNE,60.8,55.04,61.0,92.0,0.2,1014.5,8.0,22.0,0.0,8.0,Yes,1013.5,Mildura,4.4,73.0,43.0,58.1,57.92,NNE,No
2016-08-31,W,W,66.74000000000001,50.36,37.0,53.0,6.6,1018.1,0.0,17.0,5.6,7.0,No,1017.1,Mildura,0.2,86.0,15.0,64.58,56.120000000000005,W,Yes
2016-09-01,,ENE,67.1,53.06,24.0,43.0,0.0,1018.8,7.0,4.0,3.8,8.0,No,1013.7,Mildura,2.4,85.0,0.0,65.66,55.76,N,No
2016-09-02,SSE,SE,62.42,48.92,31.0,58.0,0.0,1010.2,7.0,19.0,2.4,8.0,No,1005.6,Mildura,2.0,87.0,11.0,61.34,50.9,SE,No
2016-09-03,W,W,65.84,43.7,56.0,47.0,0.0,1013.6,6.0,24.0,3.7,8.0,No,1013.1,Mildura,1.6,94.0,17.0,65.48,51.620000000000005,W,No
2016-09-04,WSW,SW,64.22,38.660000000000004,22.0,47.0,0.4,1027.1,0.0,11.0,9.9,3.0,No,1026.4,Mildura,2.2,83.0,11.0,62.78,50.54,SW,No
2016-09-05,NNE,ESE,69.8,39.56,24.0,39.0,0.0,1031.2,1.0,6.0,9.9,3.0,No,1027.3,Mildura,3.4,69.0,6.0,69.08,54.32,NNE,No
2016-09-06,NNE,ESE,71.42,44.78,22.0,38.0,0.0,1029.6,1.0,9.0,8.7,3.0,No,1026.1,Mildura,4.0,74.0,13.0,70.7,56.84,E,No
2016-09-07,NE,N,78.44,47.66,37.0,29.0,0.0,1027.3,1.0,19.0,10.3,2.0,No,1022.0,Mildura,4.0,67.0,17.0,77.9,60.62,N,No
2016-09-08,NNE,N,81.32,57.2,57.0,30.0,0.0,1019.9,2.0,35.0,9.0,6.0,Yes,1013.9,Mildura,5.8,50.0,30.0,79.52,68.18,NNE,No
2016-09-09,WSW,W,66.38,57.379999999999995,44.0,68.0,12.4,1011.6,7.0,22.0,7.3,7.0,No,1010.9,Mildura,7.1,93.0,13.0,59.72,57.92,W,Yes
2016-09-10,WSW,WSW,63.68,43.879999999999995,31.0,59.0,0.2,1021.3,8.0,19.0,7.0,7.0,No,1019.2,Mildura,3.3,100.0,13.0,61.16,50.54,WNW,No
2016-09-11,NNE,WSW,66.74000000000001,39.56,26.0,47.0,0.0,1022.3,1.0,11.0,10.0,5.0,No,1018.7,Mildura,2.2,81.0,7.0,64.58,53.06,NW,No
2016-09-12,NE,W,72.14,45.14,63.0,40.0,0.0,1019.9,0.0,13.0,9.8,2.0,Yes,1017.0,Mildura,3.2,69.0,15.0,69.98,58.64,SW,No
2016-09-13,S,SSE,59.18,51.26,44.0,94.0,5.0,1015.8,8.0,7.0,1.7,8.0,Yes,1011.0,Mildura,4.2,100.0,2.0,57.74,53.6,WNW,Yes
2016-09-14,NW,WNW,62.6,46.58,78.0,44.0,5.4,1009.1,6.0,43.0,7.0,7.0,Yes,1006.7,Mildura,0.8,77.0,26.0,60.08,52.52,NW,Yes
2016-09-15,WSW,SW,62.059999999999995,49.28,43.0,62.0,2.8,1013.5,7.0,15.0,3.3,7.0,No,1013.2,Mildura,3.8,83.0,20.0,59.0,54.68,WNW,Yes
2016-09-16,WNW,NW,66.56,40.82,31.0,44.0,0.6,1020.3,0.0,15.0,9.3,1.0,No,1017.7,Mildura,1.6,78.0,9.0,64.94,53.78,W,No
2016-09-17,NNE,N,71.96,45.32,43.0,33.0,0.0,1017.4,0.0,24.0,7.0,1.0,Yes,1013.2,Mildura,4.0,67.0,19.0,69.44,60.62,N,No
2016-09-18,SSW,SW,60.62,48.56,46.0,41.0,2.4,1012.2,8.0,26.0,8.7,5.0,No,1011.6,Mildura,5.5,82.0,20.0,58.64,50.0,SSW,Yes
2016-09-19,E,NNW,63.68,37.94,31.0,40.0,0.0,1016.4,3.0,15.0,6.9,1.0,No,1012.1,Mildura,4.0,76.0,2.0,61.88,49.82,NNW,No
2016-09-20,NNE,NNE,68.0,45.5,43.0,46.0,0.0,1012.8,7.0,26.0,4.4,8.0,Yes,1008.7,Mildura,4.8,61.0,28.0,66.02,56.66,NE,No
2016-09-21,SW,SW,61.34,52.7,46.0,79.0,24.8,1009.9,8.0,26.0,2.7,8.0,No,1011.5,Mildura,5.8,99.0,13.0,58.64,54.32,SW,Yes
2016-09-22,SSW,SW,60.980000000000004,39.56,37.0,45.0,0.8,1020.7,1.0,15.0,9.3,,No,1018.0,Mildura,1.8,62.0,20.0,59.72,50.72,SSW,No
2016-09-23,NNE,NNE,66.74000000000001,37.22,30.0,41.0,0.0,1017.6,0.0,11.0,10.3,1.0,No,1011.3,Mildura,3.4,77.0,6.0,64.94,52.16,NW,No
2016-09-24,N,N,63.68,44.42,33.0,58.0,0.0,1009.1,7.0,17.0,2.5,8.0,Yes,1006.8,Mildura,5.6,57.0,20.0,61.34,61.16,NNE,No
2016-09-25,SW,W,63.5,41.72,48.0,44.0,2.8,1015.6,0.0,9.0,8.0,3.0,No,1013.0,Mildura,1.0,73.0,17.0,61.16,53.06,NW,Yes
2016-09-26,NNW,NW,70.34,43.7,37.0,32.0,0.0,1014.6,0.0,17.0,8.4,6.0,No,1010.5,Mildura,3.6,52.0,11.0,68.54,60.26,NNW,No
2016-09-27,W,W,64.4,41.36,30.0,41.0,0.0,1016.7,1.0,17.0,9.4,1.0,No,1014.1,Mildura,5.0,74.0,13.0,63.68,53.6,WNW,No
2016-09-28,NE,NNE,73.94,41.9,61.0,35.0,0.0,1010.7,0.0,33.0,7.2,8.0,Yes,1000.1,Mildura,5.4,49.0,26.0,69.98,61.16,NE,No
2016-09-29,NNW,NNW,57.2,46.94,69.0,79.0,12.6,991.3,5.0,30.0,5.3,7.0,Yes,987.7,Mildura,5.0,57.0,33.0,54.14,52.52,N,Yes
2016-09-30,W,WSW,62.42,46.94,57.0,71.0,23.4,999.9,4.0,31.0,6.8,7.0,No,1000.8,Mildura,1.2,82.0,24.0,59.72,53.78,W,Yes
2016-10-01,WNW,NNW,68.54,46.4,33.0,49.0,0.4,1010.3,6.0,15.0,9.9,,No,1007.3,Mildura,5.2,75.0,17.0,66.56,54.5,NW,No
2016-10-02,NNE,N,78.8,51.8,69.0,30.0,0.0,1001.7,7.0,28.0,1.0,7.0,Yes,995.9,Mildura,4.0,43.0,35.0,76.28,62.959999999999994,N,No
2016-10-03,NW,WNW,64.4,46.58,59.0,48.0,13.4,1002.4,0.0,30.0,7.0,5.0,No,1002.8,Mildura,5.5,68.0,20.0,63.86,52.52,W,Yes
2016-10-04,NW,W,65.3,48.56,59.0,64.0,0.2,1008.3,1.0,33.0,9.1,6.0,Yes,1009.1,Mildura,4.3,65.0,24.0,63.32,56.84,W,No
