wind gust speed,temp 9 am f,rain today,min temp f,wind dir 9 am,humidity 3 pm,max temp f,humidity 9 am,location,wind speed 9 am,pressure 9 am,pressure 3 pm,temp 3 pm f,rain tomorrow,date,wind dir 3 pm,wind gust dir,rainfall,wind speed 3 pm
13.0,57.74,No,50.54,,57.0,69.62,72.0,Tuggeranong,0.0,1020.9,1019.6,67.82,No,2016-03-24,SSW,SSW,0.0,7.0
30.0,57.56,No,54.14,SE,42.0,77.18,96.0,Tuggeranong,2.0,1018.5,1015.4,74.3,No,2016-03-25,WNW,SSW,0.2,13.0
28.0,60.440000000000005,No,54.32,WNW,29.0,78.98,78.0,Tuggeranong,2.0,1017.9,1014.6,76.28,No,2016-03-26,NNW,N,0.0,11.0
39.0,60.440000000000005,No,51.44,,37.0,78.25999999999999,77.0,Tuggeranong,0.0,1018.4,1015.1,74.66,No,2016-03-27,WSW,E,0.0,11.0
50.0,61.16,No,60.08,ENE,56.0,73.04,78.0,Tuggeranong,6.0,1018.6,1014.7,72.32,No,2016-03-28,ESE,ENE,0.0,6.0
24.0,62.42,No,60.08,SE,54.0,71.42,76.0,Tuggeranong,9.0,1018.0,1015.4,70.34,No,2016-03-29,NNE,ENE,0.0,9.0
33.0,59.0,No,55.94,,42.0,73.4,82.0,Tuggeranong,0.0,1015.1,1012.7,66.38,No,2016-03-30,WSW,WSW,0.2,20.0
26.0,55.76,No,44.78,WSW,42.0,73.94,76.0,Tuggeranong,6.0,1017.5,1014.7,72.86,No,2016-03-31,N,N,0.0,13.0
31.0,50.18,No,43.34,,28.0,75.38,90.0,Tuggeranong,0.0,1018.2,1015.0,73.94,No,2016-04-01,WNW,NNW,0.0,20.0
39.0,58.1,No,50.18,,29.0,77.72,58.0,Tuggeranong,0.0,1017.6,1016.2,76.46,No,2016-04-02,WNW,WNW,0.0,24.0
35.0,59.9,No,50.9,NE,40.0,75.2,73.0,Tuggeranong,13.0,1024.9,1021.1,74.66,No,2016-04-03,WNW,NE,0.0,7.0
26.0,60.8,No,58.28,,46.0,76.1,73.0,Tuggeranong,0.0,1024.0,1018.8,73.94,No,2016-04-04,NNW,NE,0.0,6.0
39.0,66.2,No,54.68,NNW,32.0,82.58,73.0,Tuggeranong,2.0,1019.5,1014.3,81.14,No,2016-04-05,NW,NW,0.0,22.0
50.0,70.88,No,51.26,NW,22.0,85.82,53.0,Tuggeranong,9.0,1016.0,1012.2,84.38000000000001,No,2016-04-06,WNW,WNW,0.0,28.0
35.0,58.64,No,47.66,S,33.0,72.68,53.0,Tuggeranong,17.0,1022.9,1019.5,71.42,No,2016-04-07,ENE,ENE,0.0,9.0
28.0,57.02,No,54.68,NNE,51.0,66.38,71.0,Tuggeranong,2.0,1022.9,1019.9,64.04,No,2016-04-08,NNW,NNW,0.0,15.0
24.0,53.6,No,39.38,,39.0,72.14,73.0,Tuggeranong,0.0,1023.3,1019.0,71.42,No,2016-04-09,NW,NNW,0.0,9.0
,55.58,No,40.82,S,41.0,73.75999999999999,64.0,Tuggeranong,2.0,1020.4,1016.3,69.98,,2016-04-10,NW,,0.0,19.0
31.0,52.7,,37.94,WSW,35.0,75.2,71.0,Tuggeranong,6.0,1019.0,1015.9,74.48,No,2016-04-11,N,ESE,,11.0
31.0,58.82,No,52.7,S,38.0,73.94,64.0,Tuggeranong,9.0,1023.4,1019.9,72.68,No,2016-04-12,NE,E,0.0,9.0
26.0,59.540000000000006,No,55.4,SW,43.0,71.42,67.0,Tuggeranong,4.0,1028.2,1025.5,70.88,No,2016-04-13,ESE,ENE,0.0,7.0
24.0,59.72,No,48.74,SSE,37.0,75.38,69.0,Tuggeranong,4.0,1030.3,1025.7,73.75999999999999,No,2016-04-14,N,NNW,0.0,11.0
30.0,56.48,No,44.78,,34.0,78.98,78.0,Tuggeranong,0.0,1026.9,1021.3,77.54,No,2016-04-15,W,W,0.0,17.0
20.0,59.0,No,51.44,WNW,50.0,70.88,78.0,Tuggeranong,2.0,1022.3,1018.9,69.8,Yes,2016-04-16,N,NNW,0.2,11.0
28.0,58.1,Yes,49.46,WSW,61.0,67.28,91.0,Tuggeranong,6.0,1023.3,1020.7,65.12,No,2016-04-17,NE,S,3.0,13.0
39.0,55.94,No,44.78,WNW,44.0,71.24000000000001,85.0,Tuggeranong,6.0,1023.4,1019.5,69.98,No,2016-04-18,NNW,NW,0.0,9.0
17.0,55.58,No,41.18,NE,30.0,74.12,77.0,Tuggeranong,2.0,1022.8,1019.7,73.4,No,2016-04-19,N,NE,0.0,6.0
20.0,58.64,No,42.44,NW,31.0,76.82,72.0,Tuggeranong,2.0,1025.1,1021.7,75.92,No,2016-04-20,WNW,N,0.0,6.0
28.0,59.0,No,45.32,,36.0,78.25999999999999,76.0,Tuggeranong,0.0,1023.6,1019.4,74.48,Yes,2016-04-21,NW,W,0.0,15.0
44.0,58.459999999999994,Yes,55.22,,61.0,65.66,86.0,Tuggeranong,0.0,1022.4,1019.9,65.3,Yes,2016-04-22,SSE,SSE,1.4,15.0
43.0,53.06,Yes,50.18,SSE,36.0,66.74000000000001,61.0,Tuggeranong,17.0,1027.0,1025.3,66.2,No,2016-04-23,SSW,SSE,1.4,19.0
20.0,54.5,No,41.72,WNW,45.0,70.34,66.0,Tuggeranong,7.0,1031.2,1028.7,67.1,No,2016-04-24,NE,E,0.0,11.0
19.0,55.76,No,41.0,,32.0,73.4,74.0,Tuggeranong,0.0,1032.6,1028.3,71.42,No,2016-04-25,NNW,N,0.0,6.0
17.0,50.72,No,34.88,W,16.0,75.2,71.0,Tuggeranong,4.0,1031.5,1026.3,74.66,No,2016-04-26,NW,WNW,0.0,7.0
28.0,50.9,No,34.16,,34.0,74.3,76.0,Tuggeranong,0.0,1027.7,1021.8,73.75999999999999,No,2016-04-27,NW,NW,0.0,13.0
26.0,54.14,No,42.08,,36.0,75.56,75.0,Tuggeranong,0.0,1024.5,1021.3,73.75999999999999,No,2016-04-28,NNW,WNW,0.0,13.0
39.0,55.58,No,47.48,,41.0,75.56,77.0,Tuggeranong,0.0,1022.3,1017.5,73.22,No,2016-04-29,NW,NNW,0.0,17.0
28.0,62.6,No,55.58,NNW,52.0,73.75999999999999,89.0,Tuggeranong,9.0,1019.2,1015.9,71.6,Yes,2016-04-30,NW,WNW,0.6,15.0
69.0,64.94,Yes,50.54,WNW,37.0,68.9,68.0,Tuggeranong,26.0,1010.8,1011.9,64.04,Yes,2016-05-01,WNW,NW,3.6,24.0
39.0,48.379999999999995,Yes,34.34,,43.0,60.980000000000004,68.0,Tuggeranong,0.0,1017.7,1013.9,59.0,No,2016-05-02,NW,WNW,1.4,19.0
56.0,55.58,No,39.74,NW,41.0,64.22,57.0,Tuggeranong,17.0,1011.2,1007.1,63.86,No,2016-05-03,WNW,NW,0.0,26.0
39.0,59.0,No,53.6,NW,38.0,63.32,55.0,Tuggeranong,15.0,1015.4,1016.0,62.24,No,2016-05-04,WNW,WNW,0.0,15.0
28.0,46.76,No,31.82,,42.0,66.74000000000001,71.0,Tuggeranong,0.0,1021.5,1017.2,65.48,No,2016-05-05,NNE,N,0.0,17.0
20.0,48.74,No,33.26,,40.0,71.96,76.0,Tuggeranong,0.0,1021.9,1018.7,71.24000000000001,No,2016-05-06,N,WNW,0.0,13.0
26.0,49.64,No,35.6,W,31.0,73.22,78.0,Tuggeranong,4.0,1022.8,1019.2,72.14,No,2016-05-07,NNW,NNW,0.0,15.0
22.0,53.24,No,49.64,,99.0,60.26,96.0,Tuggeranong,0.0,1019.8,1014.7,56.84,Yes,2016-05-08,,NNE,0.6,0.0
52.0,60.26,Yes,53.24,NW,100.0,62.059999999999995,99.0,Tuggeranong,13.0,1008.2,1001.3,61.519999999999996,Yes,2016-05-09,NNW,NW,12.6,20.0
54.0,55.94,Yes,53.24,NW,67.0,60.8,90.0,Tuggeranong,19.0,1005.1,1005.7,59.18,Yes,2016-05-10,NW,NW,8.6,26.0
54.0,52.34,Yes,46.04,NW,51.0,57.56,56.0,Tuggeranong,13.0,1015.1,1013.6,56.120000000000005,Yes,2016-05-11,W,WNW,4.6,24.0
39.0,51.8,Yes,48.2,N,66.0,62.6,89.0,Tuggeranong,15.0,1015.9,1015.7,59.9,Yes,2016-05-12,NW,WNW,2.6,20.0
35.0,60.440000000000005,Yes,51.8,WNW,44.0,67.82,57.0,Tuggeranong,13.0,1023.0,1021.9,65.84,No,2016-05-13,NNW,NW,2.4,13.0
30.0,41.0,No,32.36,,52.0,65.48,99.0,Tuggeranong,0.0,1026.7,1021.9,64.04,No,2016-05-14,N,NW,0.0,11.0
54.0,59.540000000000006,No,41.0,NNE,31.0,69.44,69.0,Tuggeranong,15.0,1017.9,1015.4,68.72,No,2016-05-15,WNW,W,0.0,26.0
30.0,46.22,No,35.24,WSW,50.0,66.92,84.0,Tuggeranong,2.0,1022.3,1018.0,63.86,No,2016-05-16,NNW,N,0.0,15.0
43.0,61.34,No,46.04,NW,35.0,68.72,57.0,Tuggeranong,20.0,1017.3,1016.5,66.2,No,2016-05-17,N,NW,0.0,20.0
26.0,42.44,No,32.36,SW,50.0,59.9,79.0,Tuggeranong,6.0,1020.5,1016.1,59.18,No,2016-05-18,N,N,0.0,13.0
44.0,49.46,No,31.1,WNW,51.0,61.7,73.0,Tuggeranong,9.0,1017.8,1015.5,59.540000000000006,No,2016-05-19,W,WNW,0.0,22.0
,59.540000000000006,No,48.379999999999995,NNW,47.0,67.28,59.0,Tuggeranong,11.0,1020.1,1020.0,65.48,No,2016-05-20,NNW,,0.0,13.0
13.0,51.620000000000005,No,38.48,,55.0,63.86,75.0,Tuggeranong,0.0,1028.9,1024.0,62.42,No,2016-05-21,SW,SSE,0.0,7.0
22.0,46.4,No,34.88,,46.0,69.8,88.0,Tuggeranong,0.0,1025.7,1020.6,69.08,No,2016-05-22,N,N,0.0,15.0
57.0,60.26,No,43.16,WNW,35.0,63.5,68.0,Tuggeranong,28.0,1014.3,1015.4,58.459999999999994,No,2016-05-23,WSW,WSW,0.0,22.0
43.0,51.26,No,41.18,NNW,29.0,62.6,55.0,Tuggeranong,13.0,1018.0,1015.7,61.34,No,2016-05-24,WSW,W,0.0,17.0
28.0,37.94,No,29.12,W,57.0,58.1,94.0,Tuggeranong,4.0,1018.7,1013.5,54.32,No,2016-05-25,NNW,NW,0.0,13.0
33.0,47.48,No,37.94,NNW,76.0,53.96,92.0,Tuggeranong,17.0,1005.8,1000.4,53.42,No,2016-05-26,NW,NW,0.0,17.0
50.0,48.92,No,41.0,WNW,43.0,54.14,57.0,Tuggeranong,17.0,1004.1,1003.7,53.06,No,2016-05-27,W,W,0.2,20.0
17.0,38.3,No,31.64,W,72.0,53.78,80.0,Tuggeranong,7.0,1007.3,1007.4,50.36,No,2016-05-28,NNW,W,0.4,6.0
28.0,32.18,No,23.9,,50.0,55.94,99.0,Tuggeranong,0.0,1018.2,1017.0,53.96,No,2016-05-29,NNW,NNW,0.2,15.0
30.0,35.96,No,27.86,NNW,45.0,57.2,80.0,Tuggeranong,2.0,1026.4,1024.6,56.3,No,2016-05-30,SSE,S,0.0,13.0
26.0,42.260000000000005,No,29.48,,64.0,56.84,87.0,Tuggeranong,0.0,1031.0,1028.4,55.22,No,2016-05-31,E,E,0.0,15.0
20.0,49.64,No,42.260000000000005,SSW,67.0,56.48,70.0,Tuggeranong,7.0,1029.8,1027.5,53.96,Yes,2016-06-01,WSW,SSW,0.0,9.0
28.0,46.04,Yes,43.34,WSW,58.0,59.540000000000006,88.0,Tuggeranong,6.0,1028.5,1025.4,57.2,No,2016-06-02,E,S,2.2,15.0
26.0,50.54,No,37.4,S,62.0,58.64,74.0,Tuggeranong,11.0,1027.0,1023.1,57.56,Yes,2016-06-03,ENE,SSE,0.0,11.0
46.0,51.44,Yes,50.54,SW,91.0,57.92,100.0,Tuggeranong,7.0,1016.9,1010.4,55.22,Yes,2016-06-04,ESE,ENE,4.0,9.0
39.0,54.68,Yes,51.44,S,100.0,59.0,100.0,Tuggeranong,9.0,1007.5,1001.1,57.56,Yes,2016-06-05,ENE,ENE,40.8,11.0
35.0,50.0,Yes,48.2,NW,52.0,58.28,82.0,Tuggeranong,11.0,1001.1,1001.5,56.3,No,2016-06-06,WNW,W,81.8,17.0
33.0,48.92,No,45.5,NW,66.0,52.7,69.0,Tuggeranong,15.0,1003.5,1003.7,50.36,No,2016-06-07,NW,WNW,0.0,17.0
35.0,52.34,No,46.76,NNW,66.0,56.66,71.0,Tuggeranong,17.0,1012.2,1010.7,53.42,Yes,2016-06-08,NW,NNW,0.0,19.0
56.0,54.32,Yes,48.92,NW,76.0,57.74,77.0,Tuggeranong,15.0,1006.6,1006.6,53.06,No,2016-06-09,NW,WNW,6.0,11.0
37.0,51.620000000000005,No,38.660000000000004,NNW,55.0,58.28,75.0,Tuggeranong,11.0,1018.3,1018.7,55.22,No,2016-06-10,NNW,WNW,0.4,19.0
43.0,51.8,No,44.78,WNW,42.0,56.66,61.0,Tuggeranong,22.0,1021.8,1022.9,53.78,No,2016-06-11,SW,W,0.0,19.0
22.0,37.22,No,26.060000000000002,NNW,43.0,52.52,81.0,Tuggeranong,2.0,1037.4,1035.6,51.98,No,2016-06-12,NNW,S,0.0,7.0
22.0,34.7,No,24.62,,52.0,57.92,87.0,Tuggeranong,0.0,1040.1,1035.8,57.02,No,2016-06-13,N,N,0.0,15.0
19.0,32.18,No,25.16,,49.0,59.36,99.0,Tuggeranong,0.0,1037.3,1033.8,58.82,No,2016-06-14,N,N,0.2,13.0
17.0,33.44,No,22.82,,47.0,57.2,89.0,Tuggeranong,0.0,1035.3,1030.6,56.3,No,2016-06-15,NNW,SW,0.0,9.0
33.0,33.26,No,24.98,,54.0,58.459999999999994,91.0,Tuggeranong,0.0,1026.6,1020.1,58.28,Yes,2016-06-16,NW,NNW,0.0,17.0
24.0,49.82,Yes,33.08,N,89.0,55.4,100.0,Tuggeranong,11.0,1016.9,1014.8,54.86,Yes,2016-06-17,N,NNW,1.4,9.0
24.0,50.9,Yes,48.56,S,72.0,57.56,99.0,Tuggeranong,6.0,1018.7,1017.8,56.84,No,2016-06-18,E,S,11.8,11.0
37.0,51.620000000000005,No,49.1,ESE,91.0,54.68,83.0,Tuggeranong,2.0,1019.1,1012.8,51.620000000000005,Yes,2016-06-19,SW,S,0.6,4.0
35.0,50.54,Yes,46.04,WNW,74.0,56.84,100.0,Tuggeranong,7.0,1000.1,995.2,55.94,No,2016-06-20,NW,WNW,28.2,15.0
52.0,49.46,No,47.3,NW,65.0,52.34,70.0,Tuggeranong,19.0,1003.0,1002.4,49.82,Yes,2016-06-21,WNW,WNW,0.2,26.0
41.0,49.28,Yes,44.78,NW,65.0,53.96,74.0,Tuggeranong,17.0,1004.4,1006.9,51.08,No,2016-06-22,WNW,NW,1.4,19.0
44.0,46.04,No,44.96,NNW,66.0,51.8,72.0,Tuggeranong,9.0,1011.7,1006.6,49.28,Yes,2016-06-23,NW,NW,0.2,20.0
54.0,43.879999999999995,Yes,41.0,NW,64.0,48.02,70.0,Tuggeranong,17.0,1004.0,1004.1,43.34,Yes,2016-06-24,WNW,NW,3.0,15.0
28.0,36.32,Yes,25.880000000000003,,42.0,50.18,73.0,Tuggeranong,0.0,1019.4,1018.7,49.28,No,2016-06-25,WNW,S,1.6,11.0
9.0,33.08,No,23.9,,67.0,46.4,88.0,Tuggeranong,0.0,1022.1,1017.1,46.4,No,2016-06-26,,SSE,0.0,0.0
15.0,38.48,No,32.72,,56.0,51.44,93.0,Tuggeranong,0.0,1016.4,1014.8,50.36,No,2016-06-27,NW,WSW,0.0,11.0
19.0,30.2,No,24.8,,48.0,53.96,100.0,Tuggeranong,0.0,1025.3,1024.2,53.06,No,2016-06-28,NW,NW,0.0,9.0
17.0,32.18,No,24.08,,48.0,55.04,91.0,Tuggeranong,0.0,1030.0,1026.0,54.14,No,2016-06-29,NNW,NNW,0.2,9.0
41.0,32.36,No,24.26,,76.0,46.04,99.0,Tuggeranong,0.0,1021.3,1014.7,43.7,No,2016-06-30,NNW,NNW,0.0,19.0
39.0,42.8,No,32.36,NE,51.0,54.86,77.0,Tuggeranong,7.0,1016.0,1017.9,53.6,No,2016-07-01,WNW,W,1.0,11.0
20.0,35.24,No,24.8,,49.0,56.66,92.0,Tuggeranong,0.0,1027.2,1023.9,55.22,No,2016-07-02,N,N,0.0,13.0
17.0,33.44,No,23.0,,59.0,55.22,92.0,Tuggeranong,0.0,1027.3,1023.1,53.6,No,2016-07-03,N,NNW,0.0,7.0
17.0,34.16,No,29.48,SSW,76.0,44.6,99.0,Tuggeranong,2.0,1021.1,1017.8,44.06,Yes,2016-07-04,WSW,S,0.0,4.0
24.0,39.2,Yes,32.54,NNW,99.0,44.96,100.0,Tuggeranong,4.0,1012.1,1007.7,43.7,Yes,2016-07-05,SW,NNW,3.8,6.0
54.0,44.96,Yes,39.02,NNW,79.0,53.96,86.0,Tuggeranong,11.0,1005.8,1006.5,51.98,Yes,2016-07-06,NNE,SSE,10.8,6.0
48.0,51.98,Yes,44.78,SSE,53.0,57.02,69.0,Tuggeranong,24.0,1019.9,1019.8,56.48,No,2016-07-07,S,S,1.8,19.0
24.0,47.3,No,44.96,SSE,80.0,52.34,75.0,Tuggeranong,11.0,1022.4,1020.4,51.08,No,2016-07-08,S,SSE,0.0,13.0
20.0,45.68,No,41.54,,59.0,57.02,95.0,Tuggeranong,0.0,1025.6,1023.5,56.3,No,2016-07-09,N,N,0.2,9.0
20.0,47.84,No,44.239999999999995,SE,62.0,55.76,83.0,Tuggeranong,2.0,1026.0,1020.7,55.04,Yes,2016-07-10,NNE,NE,0.0,11.0
31.0,48.379999999999995,Yes,47.3,NNE,63.0,56.66,96.0,Tuggeranong,13.0,1013.9,1009.6,55.94,No,2016-07-11,NW,NNW,11.2,17.0
78.0,46.94,No,43.519999999999996,N,65.0,51.26,81.0,Tuggeranong,11.0,1010.1,1005.5,49.28,Yes,2016-07-12,NW,W,0.0,22.0
61.0,38.12,Yes,34.16,WNW,53.0,43.16,65.0,Tuggeranong,22.0,1015.9,1020.2,41.54,No,2016-07-13,W,WNW,3.2,24.0
33.0,38.3,No,27.68,ENE,33.0,53.42,79.0,Tuggeranong,11.0,1029.5,1026.1,52.879999999999995,No,2016-07-14,W,WNW,0.0,17.0
15.0,32.54,No,23.0,,41.0,55.76,89.0,Tuggeranong,0.0,1031.7,1028.5,55.04,No,2016-07-15,W,WSW,0.0,6.0
13.0,36.32,No,26.96,WNW,45.0,59.72,89.0,Tuggeranong,2.0,1034.5,1030.4,58.459999999999994,No,2016-07-16,NNE,SW,0.0,9.0
20.0,36.32,No,29.84,,58.0,60.8,99.0,Tuggeranong,0.0,1033.0,1028.0,60.26,No,2016-07-17,N,N,0.2,13.0
50.0,36.5,No,31.82,,65.0,62.959999999999994,99.0,Tuggeranong,0.0,1026.0,1022.8,59.9,Yes,2016-07-18,NW,NW,0.2,19.0
30.0,55.4,Yes,36.5,N,63.0,65.66,100.0,Tuggeranong,9.0,1023.5,1021.2,65.3,Yes,2016-07-19,WNW,WNW,1.6,13.0
17.0,50.54,Yes,49.64,WSW,78.0,58.82,100.0,Tuggeranong,2.0,1022.3,1021.5,58.1,No,2016-07-20,NNW,SW,6.8,6.0
15.0,51.08,No,47.66,WSW,78.0,58.1,93.0,Tuggeranong,2.0,1021.8,1017.2,55.58,No,2016-07-21,NNE,NNE,0.0,7.0
67.0,57.56,No,45.86,NNW,87.0,62.24,93.0,Tuggeranong,20.0,1008.0,998.4,60.440000000000005,Yes,2016-07-22,NNW,NW,0.2,19.0
85.0,44.06,Yes,40.46,WNW,56.0,51.26,74.0,Tuggeranong,24.0,1001.9,1006.4,46.58,No,2016-07-23,W,W,11.4,22.0
31.0,37.22,No,28.04,NNE,53.0,47.48,78.0,Tuggeranong,9.0,1015.9,1011.0,44.96,Yes,2016-07-24,NW,NW,0.0,15.0
44.0,43.16,Yes,37.22,NW,64.0,50.18,77.0,Tuggeranong,15.0,1011.7,1012.5,46.94,No,2016-07-25,WNW,NW,7.6,22.0
44.0,43.519999999999996,No,40.46,NW,50.0,49.82,59.0,Tuggeranong,19.0,1016.1,1012.9,47.84,Yes,2016-07-26,WNW,NW,0.4,24.0
35.0,44.06,Yes,39.74,NW,60.0,53.06,88.0,Tuggeranong,6.0,1012.0,1014.8,51.08,No,2016-07-27,NNW,WNW,3.6,15.0
35.0,40.28,No,29.12,,43.0,56.48,82.0,Tuggeranong,0.0,1025.3,1022.7,55.58,No,2016-07-28,W,WSW,0.4,17.0
31.0,36.32,No,24.439999999999998,,57.0,56.66,90.0,Tuggeranong,0.0,1024.3,1019.7,53.42,No,2016-07-29,NNW,NW,0.0,15.0
19.0,38.3,No,33.26,,65.0,52.16,99.0,Tuggeranong,0.0,1025.1,1021.0,50.9,No,2016-07-30,N,NNE,0.0,11.0
37.0,50.36,No,38.3,NNW,58.0,59.0,66.0,Tuggeranong,11.0,1018.4,1016.9,56.84,No,2016-07-31,NNW,NW,0.0,17.0
33.0,48.74,No,37.94,N,76.0,56.84,89.0,Tuggeranong,11.0,1017.7,1013.4,50.54,Yes,2016-08-01,NW,WNW,0.0,13.0
44.0,44.239999999999995,Yes,42.620000000000005,SE,55.0,49.64,82.0,Tuggeranong,13.0,1016.0,1016.0,48.379999999999995,No,2016-08-02,SSE,SSE,4.2,20.0
48.0,45.86,No,39.2,SSE,42.0,55.4,64.0,Tuggeranong,17.0,1022.6,1021.5,53.78,No,2016-08-03,SSE,SSE,0.0,24.0
46.0,43.879999999999995,No,41.18,S,54.0,54.14,63.0,Tuggeranong,22.0,1027.9,1027.6,52.52,No,2016-08-04,S,SSE,0.0,17.0
20.0,44.239999999999995,No,30.56,S,44.0,57.379999999999995,76.0,Tuggeranong,9.0,1033.1,1028.9,55.94,No,2016-08-05,NNW,N,0.0,13.0
22.0,41.54,No,32.54,W,51.0,53.6,90.0,Tuggeranong,2.0,1029.9,1026.8,51.44,No,2016-08-06,NNW,N,0.0,11.0
17.0,41.72,No,34.88,,61.0,52.52,84.0,Tuggeranong,0.0,1027.9,1025.5,52.16,No,2016-08-07,,SSW,0.0,0.0
28.0,40.82,No,29.12,NW,50.0,57.56,84.0,Tuggeranong,2.0,1027.5,1023.2,55.94,No,2016-08-08,N,N,0.0,15.0
33.0,41.54,No,29.3,,56.0,60.62,85.0,Tuggeranong,0.0,1023.4,1018.0,58.459999999999994,Yes,2016-08-09,N,N,0.0,20.0
50.0,52.7,Yes,41.36,NW,42.0,60.62,81.0,Tuggeranong,22.0,1014.3,1013.1,57.92,No,2016-08-10,WNW,NW,2.4,24.0
39.0,48.02,No,41.36,NW,43.0,57.2,49.0,Tuggeranong,15.0,1018.3,1017.8,54.86,No,2016-08-11,N,NNW,0.0,22.0
39.0,35.42,No,24.26,,57.0,51.08,81.0,Tuggeranong,0.0,1024.8,1019.9,50.0,No,2016-08-12,NNW,W,0.0,15.0
37.0,48.02,No,34.88,NW,39.0,59.18,64.0,Tuggeranong,9.0,1023.2,1020.7,57.92,No,2016-08-13,WNW,WNW,0.0,19.0
22.0,44.96,No,30.02,NW,38.0,60.08,68.0,Tuggeranong,2.0,1029.0,1027.7,59.36,No,2016-08-14,NW,NNW,0.0,11.0
24.0,39.92,No,27.32,,51.0,60.08,84.0,Tuggeranong,0.0,1033.6,1030.4,58.82,No,2016-08-15,N,NNW,0.0,11.0
33.0,42.980000000000004,No,27.5,,32.0,64.22,81.0,Tuggeranong,0.0,1031.5,1026.8,62.959999999999994,No,2016-08-16,NW,N,0.0,19.0
35.0,48.2,No,33.62,,58.0,58.64,85.0,Tuggeranong,0.0,1026.5,1023.8,57.02,No,2016-08-17,NW,WNW,0.0,7.0
30.0,38.12,No,29.84,NW,44.0,64.58,100.0,Tuggeranong,2.0,1025.6,1021.2,63.68,No,2016-08-18,NW,N,0.0,20.0
52.0,46.4,No,29.84,,45.0,64.94,84.0,Tuggeranong,0.0,1018.5,1011.2,63.5,Yes,2016-08-19,NNW,NNW,0.0,24.0
50.0,45.86,Yes,39.56,WNW,59.0,49.82,60.0,Tuggeranong,17.0,1014.3,1013.8,46.94,No,2016-08-20,WNW,W,4.8,24.0
31.0,44.78,No,39.74,N,54.0,54.86,77.0,Tuggeranong,15.0,1019.4,1017.5,53.24,No,2016-08-21,NNW,NW,0.2,17.0
28.0,43.34,No,35.42,,52.0,55.94,93.0,Tuggeranong,0.0,1017.5,1012.9,53.6,Yes,2016-08-22,NE,N,0.0,13.0
31.0,48.02,Yes,39.38,SSE,48.0,57.02,72.0,Tuggeranong,13.0,1014.5,1013.9,55.76,No,2016-08-23,ENE,SSE,4.2,7.0
20.0,46.04,No,41.9,SW,63.0,50.9,83.0,Tuggeranong,7.0,1015.0,1010.1,50.36,Yes,2016-08-24,S,SSW,0.2,2.0
41.0,41.18,Yes,32.54,SW,37.0,55.76,99.0,Tuggeranong,2.0,1012.1,1010.4,54.86,No,2016-08-25,W,WNW,12.8,15.0
26.0,42.08,No,28.22,WSW,40.0,55.22,70.0,Tuggeranong,7.0,1020.8,1018.6,54.68,No,2016-08-26,N,SSE,0.0,7.0
31.0,35.24,No,25.52,W,49.0,57.02,92.0,Tuggeranong,6.0,1024.3,1020.4,55.4,No,2016-08-27,N,N,0.0,20.0
15.0,38.3,No,31.46,,52.0,56.66,90.0,Tuggeranong,0.0,1024.0,1021.6,54.32,No,2016-08-28,NNE,ENE,0.0,7.0
22.0,43.7,No,29.3,,40.0,60.980000000000004,72.0,Tuggeranong,0.0,1028.5,1025.1,58.64,No,2016-08-29,N,NNE,0.0,11.0
35.0,44.96,No,37.76,,44.0,65.66,84.0,Tuggeranong,0.0,1026.6,1022.4,63.68,Yes,2016-08-30,NNW,N,0.0,20.0
37.0,54.86,Yes,44.96,NNW,63.0,63.68,100.0,Tuggeranong,13.0,1018.0,1014.4,62.6,No,2016-08-31,WNW,N,9.4,19.0
30.0,54.86,No,42.260000000000005,N,51.0,62.6,64.0,Tuggeranong,11.0,1020.5,1015.6,59.0,No,2016-09-01,N,N,0.2,19.0
26.0,49.64,No,41.9,SSW,96.0,51.26,77.0,Tuggeranong,4.0,1012.3,1006.3,48.92,Yes,2016-09-02,SSW,S,0.0,7.0
44.0,49.64,Yes,48.02,NNW,70.0,60.08,100.0,Tuggeranong,9.0,998.8,1006.2,54.14,No,2016-09-03,WNW,WSW,48.2,19.0
37.0,51.26,No,38.660000000000004,N,51.0,59.9,65.0,Tuggeranong,11.0,1021.4,1021.7,57.92,No,2016-09-04,NW,N,0.6,22.0
19.0,42.620000000000005,No,38.660000000000004,NE,51.0,60.980000000000004,93.0,Tuggeranong,6.0,1031.0,1027.7,60.980000000000004,No,2016-09-05,NW,NNW,0.0,11.0
28.0,48.2,No,33.8,,47.0,67.82,79.0,Tuggeranong,0.0,1030.6,1027.2,66.2,No,2016-09-06,N,NNW,0.0,17.0
22.0,49.1,No,36.32,WNW,49.0,65.3,81.0,Tuggeranong,2.0,1032.8,1029.1,63.5,No,2016-09-07,ENE,ENE,0.0,7.0
33.0,56.120000000000005,No,46.4,ENE,58.0,67.46,80.0,Tuggeranong,6.0,1028.6,1023.6,62.78,No,2016-09-08,NNW,NW,0.0,17.0
28.0,55.22,No,41.72,,95.0,57.2,82.0,Tuggeranong,0.0,1020.1,1015.2,56.3,Yes,2016-09-09,,NE,0.0,0.0
41.0,53.6,Yes,49.1,N,74.0,58.1,86.0,Tuggeranong,11.0,1010.3,1012.2,55.58,Yes,2016-09-10,SW,NW,16.6,6.0
31.0,46.94,Yes,41.54,NNW,56.0,60.980000000000004,79.0,Tuggeranong,2.0,1019.8,1016.6,59.72,No,2016-09-11,N,N,1.2,20.0
