Date,WindGustSpeed,MaxTempF,WindDir3pm,Humidity9am,Rainfall,RainTomorrow,Cloud9am,Evaporation,Humidity3pm,WindGustDir,RainToday,WindDir9am,WindSpeed3pm,Location,Pressure3pm,Pressure9am,Temp3pmF,Temp9amF,MinTempF,Sunshine,WindSpeed9am,Cloud3pm
2015-02-16,43.0,79.34,SSW,71.0,0.0,No,1.0,10.6,47.0,WSW,No,WSW,19.0,Watsonia,1015.9,1017.0,75.74000000000001,65.48,61.7,12.4,11.0,1.0
2015-02-17,30.0,71.24000000000001,S,74.0,0.0,No,8.0,10.8,67.0,SSW,No,SSE,9.0,Watsonia,1016.8,1017.6,69.08,63.86,62.6,0.7,9.0,7.0
2015-02-18,22.0,71.42,S,83.0,0.0,No,8.0,2.2,63.0,SSW,No,ESE,9.0,Watsonia,1020.5,1021.0,69.62,63.14,59.540000000000006,0.5,2.0,8.0
2015-02-19,31.0,88.16,SSE,93.0,0.0,No,8.0,3.0,43.0,SW,No,N,9.0,Watsonia,1014.5,1018.7,86.0,65.3,62.959999999999994,10.4,6.0,2.0
2015-02-20,35.0,85.64,SSW,97.0,0.0,No,1.0,6.6,55.0,SSW,No,ENE,22.0,Watsonia,1014.4,1015.9,81.86,67.64,59.540000000000006,12.7,6.0,1.0
2015-02-21,37.0,99.86,NNW,85.0,0.0,No,1.0,7.2,21.0,NNW,No,NE,11.0,Watsonia,1010.7,1014.6,98.06,68.18,63.68,11.1,7.0,4.0
2015-02-22,37.0,98.41999999999999,NE,55.0,0.0,No,6.0,12.4,32.0,N,No,NNE,9.0,Watsonia,1011.6,1013.4,94.1,78.44,68.18,2.7,6.0,7.0
2015-02-23,52.0,86.53999999999999,SSE,58.0,0.8,Yes,7.0,10.8,100.0,SW,No,ENE,9.0,Watsonia,1014.6,1011.1,64.58,78.8,64.22,2.5,7.0,7.0
2015-02-24,48.0,71.06,SSE,59.0,9.0,No,7.0,6.4,37.0,SSW,Yes,SSE,17.0,Watsonia,1019.1,1020.3,69.62,60.62,58.64,8.7,13.0,7.0
2015-02-25,22.0,84.74,SE,92.0,0.0,No,7.0,6.0,46.0,S,No,NE,9.0,Watsonia,1011.4,1015.4,79.88,60.440000000000005,53.24,9.4,6.0,3.0
2015-02-26,31.0,78.25999999999999,SSW,88.0,0.0,No,7.0,5.6,52.0,SW,No,W,13.0,Watsonia,1009.8,1010.9,75.74000000000001,62.959999999999994,60.440000000000005,8.3,9.0,7.0
2015-02-27,24.0,80.96,S,85.0,0.0,No,3.0,5.0,40.0,SSW,No,NE,9.0,Watsonia,1009.1,1011.1,78.62,62.78,54.14,7.9,4.0,6.0
2015-02-28,91.0,91.03999999999999,NNE,82.0,0.0,Yes,8.0,5.0,37.0,WSW,No,ENE,9.0,Watsonia,1003.0,1007.0,81.86,65.12,62.24,2.7,7.0,7.0
2015-03-01,44.0,71.6,S,99.0,17.8,No,1.0,10.2,48.0,SSW,Yes,SW,24.0,Watsonia,1014.8,1011.5,69.08,59.18,57.2,11.0,7.0,5.0
2015-03-02,24.0,80.24000000000001,ESE,79.0,0.2,No,4.0,5.6,35.0,SSW,No,ENE,7.0,Watsonia,1014.3,1018.5,75.02,57.56,49.1,8.8,6.0,7.0
2015-03-03,30.0,75.2,SSW,69.0,0.0,No,7.0,4.4,50.0,SSW,No,SSE,15.0,Watsonia,1015.5,1016.8,74.48,65.12,57.02,10.9,6.0,4.0
2015-03-04,31.0,78.44,WSW,79.0,0.0,No,1.0,5.0,39.0,W,No,SW,13.0,Watsonia,1012.0,1015.6,74.66,59.72,54.32,10.8,6.0,1.0
2015-03-05,70.0,67.46,SSW,56.0,0.6,No,1.0,8.4,42.0,WSW,No,WSW,20.0,Watsonia,1016.3,1015.9,64.22,57.56,52.879999999999995,11.2,19.0,5.0
2015-03-06,43.0,69.8,SSW,71.0,0.0,Yes,7.0,7.0,65.0,W,No,W,19.0,Watsonia,1010.9,1010.9,67.82,60.08,55.94,1.4,20.0,7.0
2015-03-07,24.0,73.22,W,81.0,1.8,No,7.0,2.8,49.0,W,Yes,NW,13.0,Watsonia,1010.8,1012.5,71.24000000000001,60.980000000000004,58.82,5.6,7.0,7.0
2015-03-08,30.0,80.42,WSW,98.0,0.0,No,7.0,3.0,44.0,S,No,,7.0,Watsonia,1009.2,1012.8,78.25999999999999,60.62,58.82,8.8,0.0,2.0
2015-03-09,37.0,77.0,S,84.0,0.0,No,7.0,5.4,44.0,SSW,No,ENE,13.0,Watsonia,1013.0,1013.3,73.04,59.9,52.879999999999995,7.7,6.0,7.0
2015-03-10,28.0,75.2,SW,64.0,0.0,No,7.0,5.4,44.0,S,No,SE,15.0,Watsonia,1016.1,1018.2,73.22,63.14,58.459999999999994,9.0,6.0,1.0
2015-03-11,39.0,78.62,SSW,83.0,0.0,No,5.0,7.8,39.0,SSW,No,NE,19.0,Watsonia,1014.7,1015.6,75.92,54.86,47.3,11.0,2.0,3.0
2015-03-12,44.0,69.25999999999999,SSW,89.0,0.0,No,7.0,6.2,42.0,SSW,No,WSW,24.0,Watsonia,1019.6,1019.2,66.38,57.92,52.34,6.4,11.0,7.0
2015-03-13,35.0,71.96,S,66.0,0.2,No,7.0,6.6,37.0,SSW,No,SSE,11.0,Watsonia,1020.6,1023.5,71.06,58.459999999999994,55.04,9.9,9.0,1.0
2015-03-14,44.0,87.61999999999999,NNW,84.0,0.0,Yes,2.0,6.4,21.0,N,No,NE,20.0,Watsonia,1010.9,1017.0,83.48,52.7,44.239999999999995,9.2,7.0,7.0
2015-03-15,37.0,68.36,SSW,61.0,1.6,No,7.0,7.4,47.0,SW,Yes,S,19.0,Watsonia,1016.5,1017.4,66.74000000000001,57.2,52.7,6.5,13.0,1.0
2015-03-16,28.0,77.18,NNW,99.0,0.0,No,6.0,5.2,36.0,N,No,ENE,15.0,Watsonia,1012.5,1015.6,75.56,52.7,46.94,3.8,6.0,7.0
2015-03-17,44.0,79.88,NNE,36.0,0.0,Yes,7.0,6.4,31.0,N,No,NNE,19.0,Watsonia,1002.8,1006.7,78.25999999999999,72.5,52.7,0.3,11.0,7.0
2015-03-18,28.0,76.82,W,76.0,3.6,No,2.0,7.8,52.0,NE,Yes,NW,11.0,Watsonia,1004.3,1004.0,76.82,66.56,61.88,8.1,7.0,7.0
2015-03-19,65.0,91.03999999999999,N,62.0,0.0,No,2.0,5.8,30.0,N,No,NE,30.0,Watsonia,1002.8,1006.3,88.52,70.88,57.56,10.1,11.0,2.0
2015-03-20,43.0,69.08,SW,70.0,0.0,No,1.0,12.4,41.0,SSW,No,WSW,17.0,Watsonia,1020.2,1017.2,67.46,58.64,54.14,10.4,11.0,5.0
2015-03-21,26.0,75.02,SSW,68.0,0.0,No,1.0,5.6,36.0,SSE,No,SSW,15.0,Watsonia,1024.2,1026.6,71.78,54.86,47.48,11.2,9.0,0.0
2015-03-22,31.0,85.1,NNE,90.0,0.0,No,1.0,5.6,29.0,N,No,ENE,15.0,Watsonia,1016.6,1022.1,81.5,53.06,47.48,10.7,11.0,5.0
2015-03-23,48.0,80.24000000000001,NNW,51.0,0.0,No,8.0,9.6,38.0,SW,No,N,13.0,Watsonia,1007.4,1008.4,78.62,75.56,52.879999999999995,0.5,13.0,7.0
2015-03-24,43.0,58.64,SSW,73.0,0.6,No,7.0,7.2,86.0,SSW,No,SSW,20.0,Watsonia,1017.7,1017.1,54.68,55.4,52.16,0.0,13.0,8.0
2015-03-25,35.0,74.48,E,68.0,0.8,No,7.0,6.2,46.0,N,No,ENE,6.0,Watsonia,1013.8,1018.4,70.16,55.04,52.879999999999995,6.3,4.0,7.0
2015-03-26,54.0,66.02,NW,78.0,1.0,No,1.0,2.4,31.0,W,No,N,20.0,Watsonia,1016.7,1018.1,65.12,51.44,46.94,7.5,9.0,7.0
2015-03-27,50.0,65.48,SW,78.0,0.4,No,7.0,6.4,50.0,WSW,No,W,22.0,Watsonia,1022.8,1022.6,63.14,55.4,51.26,4.4,24.0,7.0
2015-03-28,20.0,66.02,ENE,87.0,0.0,No,8.0,4.8,54.0,W,No,ESE,6.0,Watsonia,1023.5,1025.9,62.959999999999994,54.5,51.8,5.5,6.0,6.0
2015-03-29,28.0,77.18,SSW,99.0,0.0,No,1.0,2.6,37.0,SSW,No,ENE,17.0,Watsonia,1020.1,1023.3,75.92,46.94,42.260000000000005,11.4,7.0,2.0
2015-03-30,30.0,76.1,SSW,92.0,0.0,No,1.0,5.2,40.0,SSW,No,,17.0,Watsonia,1023.1,1024.5,75.56,52.34,46.76,11.1,0.0,3.0
2015-03-31,22.0,84.2,ESE,92.0,0.0,No,0.0,4.2,34.0,SSW,No,ENE,4.0,Watsonia,1022.1,1026.9,80.96,51.98,46.22,10.9,7.0,5.0
2015-04-01,48.0,85.82,N,66.0,0.0,No,7.0,6.6,33.0,N,No,,24.0,Watsonia,1014.1,1019.3,82.58,60.980000000000004,51.98,3.9,0.0,7.0
2015-04-02,54.0,63.5,SSW,69.0,0.2,No,4.0,8.6,45.0,SSW,No,W,30.0,Watsonia,1023.2,1022.3,62.24,54.5,53.24,10.1,15.0,2.0
2015-04-03,35.0,69.44,SSE,87.0,0.0,No,1.0,5.8,32.0,S,No,,17.0,Watsonia,1022.0,1025.6,67.28,45.14,39.56,10.8,0.0,1.0
2015-04-04,28.0,78.62,N,98.0,0.0,No,1.0,4.2,32.0,SW,No,ENE,9.0,Watsonia,1014.8,1019.9,77.36,47.120000000000005,42.260000000000005,8.8,7.0,6.0
2015-04-05,30.0,68.18,SW,82.0,0.0,No,7.0,4.6,59.0,SSW,No,WNW,15.0,Watsonia,1008.7,1013.0,65.12,55.4,47.120000000000005,3.5,7.0,7.0
2015-04-06,22.0,68.0,SSW,65.0,0.0,No,7.0,4.0,38.0,SW,No,NW,11.0,Watsonia,1005.5,1007.1,64.4,56.48,51.08,1.3,7.0,7.0
2015-04-07,54.0,61.519999999999996,S,85.0,0.0,Yes,7.0,2.6,100.0,SSW,No,SW,17.0,Watsonia,1013.2,1011.6,57.2,56.84,50.9,0.0,6.0,8.0
2015-04-08,37.0,64.75999999999999,SSW,71.0,7.2,No,7.0,3.8,51.0,SSW,Yes,S,20.0,Watsonia,1022.6,1022.1,64.04,57.92,52.7,5.9,19.0,3.0
2015-04-09,30.0,67.46,SSE,84.0,0.0,No,5.0,1.6,43.0,SE,No,S,13.0,Watsonia,1024.2,1026.4,66.02,56.120000000000005,44.96,7.9,7.0,5.0
2015-04-10,31.0,69.25999999999999,SSW,89.0,0.2,No,1.0,3.0,54.0,SW,No,E,13.0,Watsonia,1024.0,1027.1,67.1,51.620000000000005,43.16,10.5,4.0,1.0
2015-04-11,31.0,76.46,SSE,85.0,0.0,No,3.0,4.0,38.0,SSW,No,NE,7.0,Watsonia,1018.0,1023.6,75.02,58.28,51.620000000000005,8.2,7.0,7.0
2015-04-12,50.0,68.36,SSW,76.0,0.0,No,7.0,3.2,52.0,SSW,No,S,13.0,Watsonia,1021.2,1022.8,66.38,58.459999999999994,54.14,6.3,4.0,6.0
2015-04-13,17.0,72.68,SE,91.0,0.0,No,8.0,3.0,40.0,WSW,No,ENE,4.0,Watsonia,1019.1,1023.4,72.14,47.48,39.56,7.2,6.0,3.0
2015-04-14,31.0,75.56,N,99.0,0.6,Yes,8.0,2.4,42.0,N,No,ENE,20.0,Watsonia,1016.7,1020.5,74.48,55.04,47.48,2.1,9.0,6.0
2015-04-15,43.0,83.48,NNW,66.0,2.0,No,6.0,4.4,36.0,NNW,Yes,ENE,22.0,Watsonia,1015.7,1018.6,81.14,67.82,54.86,9.3,19.0,3.0
2015-04-16,33.0,65.12,SSW,83.0,0.2,No,7.0,6.6,55.0,SSW,No,SW,13.0,Watsonia,1024.2,1025.1,63.5,60.980000000000004,59.18,3.6,13.0,7.0
2015-04-17,13.0,62.24,NW,98.0,0.0,Yes,7.0,3.2,75.0,NW,No,ESE,6.0,Watsonia,1018.6,1024.3,59.0,49.46,46.76,1.4,4.0,7.0
2015-04-18,54.0,70.34,NNW,100.0,4.6,Yes,8.0,1.8,53.0,SSW,Yes,,9.0,Watsonia,1010.9,1013.9,67.64,56.66,49.46,5.7,0.0,3.0
2015-04-19,50.0,56.48,SSW,99.0,9.8,Yes,6.0,2.4,63.0,S,Yes,E,20.0,Watsonia,1029.7,1026.3,53.42,48.56,47.3,6.1,7.0,7.0
2015-04-20,39.0,60.62,SSE,73.0,3.8,No,1.0,2.4,49.0,SE,Yes,S,15.0,Watsonia,1033.8,1036.8,58.1,51.98,40.82,9.3,7.0,6.0
2015-04-21,33.0,63.5,S,85.0,0.0,No,7.0,3.2,49.0,S,No,SSW,15.0,Watsonia,1029.2,1032.9,62.24,50.54,38.48,8.5,4.0,3.0
2015-04-22,35.0,66.92,S,82.0,0.0,No,7.0,2.8,70.0,SE,No,S,13.0,Watsonia,1022.1,1026.2,64.04,57.02,46.94,3.0,11.0,7.0
2015-04-23,24.0,69.08,S,88.0,0.0,No,7.0,,69.0,S,No,S,13.0,Watsonia,1012.5,1018.2,66.92,59.540000000000006,55.04,1.6,9.0,7.0
2015-04-24,35.0,69.08,NW,100.0,0.0,Yes,7.0,0.8,56.0,WNW,No,N,9.0,Watsonia,1002.9,1005.4,67.46,59.18,56.84,1.8,6.0,7.0
2015-04-25,43.0,57.74,,100.0,1.6,Yes,7.0,2.6,97.0,SSW,Yes,,0.0,Watsonia,1009.0,1008.6,56.84,52.52,51.620000000000005,0.0,0.0,7.0
2015-04-26,46.0,58.1,SSW,100.0,6.0,Yes,7.0,1.1,80.0,SW,Yes,WSW,15.0,Watsonia,1018.6,1018.3,57.02,50.36,49.82,2.4,11.0,7.0
2015-04-27,28.0,59.0,SSW,97.0,4.4,Yes,5.0,2.8,70.0,SW,Yes,W,17.0,Watsonia,1023.1,1023.2,56.48,52.52,49.64,3.3,7.0,7.0
2015-04-28,28.0,59.540000000000006,S,100.0,3.0,No,7.0,1.8,62.0,SSW,Yes,W,13.0,Watsonia,1027.7,1029.0,58.459999999999994,51.08,48.2,1.8,6.0,6.0
2015-04-29,22.0,64.4,SW,100.0,0.4,No,1.0,1.6,51.0,SSW,No,ENE,9.0,Watsonia,1029.1,1032.1,63.32,46.58,40.46,9.0,6.0,2.0
2015-04-30,17.0,68.72,S,100.0,0.0,No,1.0,1.6,40.0,S,No,E,6.0,Watsonia,1028.4,1032.0,67.64,44.42,38.3,10.1,6.0,1.0
2015-05-01,48.0,73.4,N,99.0,0.0,No,1.0,2.0,39.0,NNE,No,ENE,13.0,Watsonia,1023.4,1028.1,71.78,49.28,41.54,10.0,7.0,2.0
2015-05-02,39.0,71.06,N,65.0,0.0,No,7.0,5.4,51.0,N,No,NE,19.0,Watsonia,1014.8,1019.2,70.52,62.059999999999995,49.28,4.1,6.0,2.0
2015-05-03,22.0,65.48,SW,99.0,0.0,No,6.0,3.2,53.0,SSW,No,,11.0,Watsonia,1017.7,1020.3,64.58,52.52,50.0,7.6,0.0,3.0
2015-05-04,52.0,72.32,N,100.0,0.0,No,5.0,2.8,37.0,N,No,ENE,20.0,Watsonia,1009.9,1015.8,71.24000000000001,48.74,40.46,9.0,7.0,1.0
2015-05-05,61.0,63.5,WNW,80.0,0.8,Yes,7.0,7.4,42.0,NW,No,N,30.0,Watsonia,1002.0,999.4,60.440000000000005,57.74,48.74,6.1,19.0,4.0
2015-05-06,46.0,60.8,NNW,69.0,1.2,Yes,1.0,5.2,67.0,NNW,Yes,N,19.0,Watsonia,1012.7,1013.7,57.74,51.98,48.2,5.6,17.0,7.0
2015-05-07,48.0,58.459999999999994,WNW,74.0,2.6,No,3.0,3.2,60.0,W,Yes,NW,20.0,Watsonia,1018.2,1018.8,56.66,51.44,47.66,4.0,13.0,7.0
2015-05-08,39.0,60.26,WNW,76.0,0.4,No,1.0,1.8,58.0,WNW,No,N,15.0,Watsonia,1017.3,1019.5,58.28,53.24,49.46,2.2,11.0,7.0
2015-05-09,48.0,65.3,NNW,75.0,0.0,Yes,1.0,3.0,61.0,NW,No,N,24.0,Watsonia,1010.9,1014.2,62.059999999999995,56.84,53.24,7.2,19.0,6.0
2015-05-10,56.0,60.8,WSW,100.0,10.4,Yes,7.0,5.4,61.0,W,Yes,N,30.0,Watsonia,1004.7,1003.3,57.2,53.96,53.42,2.8,7.0,7.0
2015-05-11,54.0,60.08,W,91.0,4.2,No,4.0,2.8,67.0,W,Yes,WSW,13.0,Watsonia,1013.2,1011.4,57.92,54.32,52.7,2.5,24.0,7.0
2015-05-12,54.0,61.7,W,69.0,0.0,Yes,8.0,3.0,59.0,WNW,No,NW,26.0,Watsonia,1011.4,1011.4,55.76,57.379999999999995,53.78,2.5,17.0,7.0
2015-05-13,67.0,53.78,SW,96.0,7.2,Yes,5.0,3.4,61.0,WSW,Yes,W,17.0,Watsonia,1024.5,1022.3,51.98,43.879999999999995,41.9,4.0,17.0,6.0
2015-05-14,43.0,56.66,SW,98.0,4.2,Yes,7.0,2.0,99.0,SW,Yes,WSW,15.0,Watsonia,1030.9,1030.7,55.22,49.82,43.519999999999996,3.1,13.0,7.0
2015-05-15,33.0,57.379999999999995,SSW,100.0,2.8,No,7.0,1.0,77.0,S,Yes,SSW,13.0,Watsonia,1035.0,1036.4,55.58,53.06,49.82,0.3,11.0,7.0
2015-05-16,17.0,64.58,NNE,83.0,0.0,No,7.0,1.2,60.0,ENE,No,ENE,7.0,Watsonia,1033.2,1037.4,64.04,51.620000000000005,50.18,7.3,6.0,1.0
2015-05-17,30.0,67.82,N,100.0,0.0,No,0.0,1.4,49.0,N,No,NE,9.0,Watsonia,1031.5,1034.2,67.1,45.5,41.72,9.6,6.0,1.0
2015-05-18,24.0,67.46,NNE,100.0,0.2,No,1.0,3.2,45.0,NNW,No,ENE,13.0,Watsonia,1024.6,1030.3,66.2,45.14,39.38,8.2,11.0,1.0
2015-05-19,33.0,60.8,N,64.0,0.0,Yes,7.0,4.4,79.0,NE,No,NNE,15.0,Watsonia,1008.8,1012.3,59.36,60.62,45.14,0.7,9.0,7.0
2015-05-20,39.0,64.04,N,77.0,2.6,Yes,2.0,2.4,61.0,N,Yes,N,19.0,Watsonia,1011.7,1010.1,60.8,59.36,54.86,6.8,19.0,7.0
2015-05-21,35.0,54.32,SW,100.0,9.2,No,8.0,2.2,88.0,SW,Yes,WSW,11.0,Watsonia,1023.2,1023.7,53.78,49.82,48.74,0.0,6.0,7.0
2015-05-22,31.0,56.84,SSW,100.0,0.6,No,7.0,0.6,71.0,SSW,No,S,20.0,Watsonia,1029.6,1029.5,54.86,49.28,46.04,1.4,6.0,7.0
2015-05-23,24.0,57.56,SW,74.0,0.0,No,7.0,1.4,63.0,SW,No,SE,11.0,Watsonia,1031.3,1033.5,56.120000000000005,50.72,49.1,6.6,2.0,3.0
2015-05-24,24.0,62.059999999999995,NNE,100.0,0.0,No,7.0,2.0,52.0,NNW,No,NE,7.0,Watsonia,1029.5,1032.3,61.88,42.44,38.12,4.3,4.0,7.0
2015-05-25,20.0,60.62,N,89.0,0.0,No,7.0,1.4,56.0,N,No,E,9.0,Watsonia,1028.9,1031.8,59.18,46.4,42.260000000000005,2.7,9.0,7.0
2015-05-26,15.0,57.56,E,99.0,0.0,No,3.0,2.0,75.0,ENE,No,ENE,6.0,Watsonia,1025.4,1029.8,57.02,40.64,36.32,3.4,9.0,7.0
2015-05-27,44.0,65.3,NNW,70.0,0.2,No,6.0,3.2,59.0,NNW,No,NE,20.0,Watsonia,1017.9,1021.1,63.5,55.4,40.64,6.5,7.0,2.0
2015-05-28,43.0,65.48,N,75.0,0.0,No,6.0,4.0,60.0,N,No,N,20.0,Watsonia,1014.4,1017.8,64.4,58.459999999999994,53.06,7.4,22.0,3.0
2015-05-29,28.0,58.64,W,65.0,0.0,No,3.0,3.2,50.0,W,No,NW,13.0,Watsonia,1020.9,1022.0,58.1,51.44,47.66,4.7,13.0,7.0
2015-05-30,46.0,62.6,NW,70.0,0.0,No,1.0,2.8,49.0,NNW,No,NNW,22.0,Watsonia,1016.4,1020.7,59.9,53.6,50.54,8.9,19.0,5.0
2015-05-31,43.0,62.059999999999995,W,73.0,0.0,Yes,6.0,4.4,79.0,SSW,No,NNW,15.0,Watsonia,1011.3,1014.0,54.32,54.14,52.879999999999995,3.3,20.0,7.0
2015-06-01,43.0,53.42,SW,99.0,14.4,Yes,7.0,1.8,54.0,SW,Yes,WSW,20.0,Watsonia,1024.2,1023.6,51.26,42.260000000000005,38.839999999999996,6.0,9.0,6.0
2015-06-02,48.0,50.72,SW,100.0,3.2,No,7.0,1.4,100.0,W,Yes,W,6.0,Watsonia,1026.8,1029.1,48.379999999999995,44.6,42.08,0.7,7.0,7.0
2015-06-03,13.0,54.68,,100.0,0.6,No,7.0,0.0,63.0,WSW,No,NE,0.0,Watsonia,1023.0,1025.1,52.879999999999995,44.96,44.6,2.0,6.0,7.0
2015-06-04,50.0,52.52,W,84.0,0.0,Yes,2.0,1.4,96.0,N,No,NNE,7.0,Watsonia,1016.0,1019.6,45.86,44.78,36.14,3.3,7.0,8.0
2015-06-05,26.0,57.92,N,99.0,5.2,No,7.0,2.0,67.0,N,Yes,NNE,11.0,Watsonia,1022.5,1021.6,55.4,45.68,41.72,1.3,2.0,7.0
2015-06-06,30.0,59.36,NNE,99.0,0.4,No,7.0,0.8,72.0,N,No,N,9.0,Watsonia,1027.2,1029.2,58.28,51.26,45.68,7.2,4.0,6.0
2015-06-07,69.0,56.3,NNE,78.0,0.0,No,7.0,4.0,71.0,N,No,NNE,24.0,Watsonia,1021.5,1024.7,54.86,53.06,51.08,3.0,19.0,7.0
2015-06-08,57.0,63.86,NNW,69.0,0.0,Yes,7.0,3.0,55.0,N,No,NNW,26.0,Watsonia,1013.5,1017.6,63.5,53.6,51.98,6.8,22.0,1.0
2015-06-09,46.0,57.02,SSW,87.0,4.6,No,7.0,5.0,59.0,NNW,Yes,W,17.0,Watsonia,1023.8,1021.5,54.5,49.46,48.02,5.8,13.0,7.0
2015-06-10,30.0,54.5,S,100.0,0.6,No,6.0,1.8,60.0,S,No,,13.0,Watsonia,1034.8,1034.8,53.24,45.68,42.620000000000005,2.9,0.0,7.0
2015-06-11,15.0,58.1,,99.0,0.0,No,5.0,1.6,59.0,SE,No,NE,0.0,Watsonia,1035.1,1038.3,56.66,41.72,38.660000000000004,8.0,6.0,0.0
2015-06-12,13.0,51.26,ENE,100.0,0.0,No,8.0,1.2,87.0,E,No,NE,7.0,Watsonia,1031.9,1035.6,50.36,42.08,35.42,4.7,7.0,7.0
2015-06-13,20.0,64.04,NE,100.0,0.2,No,7.0,0.8,57.0,N,No,ENE,7.0,Watsonia,1027.0,1030.3,63.14,40.46,37.58,5.4,13.0,5.0
2015-06-14,50.0,62.6,E,100.0,0.0,No,7.0,2.6,60.0,ENE,No,NE,9.0,Watsonia,1025.2,1028.4,62.42,41.0,38.12,6.0,6.0,6.0
2015-06-15,19.0,60.440000000000005,ENE,100.0,0.0,Yes,7.0,0.6,70.0,ENE,No,NNE,11.0,Watsonia,1022.9,1026.3,59.0,44.96,40.82,3.1,2.0,7.0
2015-06-16,28.0,60.440000000000005,N,100.0,5.0,No,8.0,1.0,78.0,NNW,Yes,,11.0,Watsonia,1014.5,1017.8,59.9,51.44,44.96,0.0,0.0,8.0
2015-06-17,28.0,57.92,SW,100.0,0.0,No,7.0,1.0,93.0,SE,No,,7.0,Watsonia,1012.4,1013.5,57.02,52.879999999999995,51.44,0.0,0.0,7.0
2015-06-18,35.0,53.42,SSE,99.0,0.4,No,7.0,1.0,80.0,SE,No,S,13.0,Watsonia,1019.4,1020.0,52.52,50.0,49.82,0.0,11.0,7.0
2015-06-19,31.0,52.879999999999995,S,100.0,0.2,No,7.0,0.8,60.0,SSW,No,WSW,17.0,Watsonia,1023.7,1024.2,50.72,44.96,42.620000000000005,4.9,6.0,6.0
2015-06-20,17.0,54.14,SSW,100.0,0.0,No,7.0,1.2,84.0,S,No,N,9.0,Watsonia,1026.6,1027.9,50.72,39.74,34.34,3.8,4.0,6.0
2015-06-21,22.0,55.4,N,100.0,0.2,No,1.0,0.6,53.0,NW,No,NNE,7.0,Watsonia,1026.1,1029.1,54.32,34.88,31.28,9.1,2.0,1.0
2015-06-22,43.0,56.48,N,64.0,0.0,No,6.0,3.4,54.0,NE,No,NNE,22.0,Watsonia,1022.0,1025.4,54.86,50.0,34.88,3.4,15.0,7.0
2015-06-23,52.0,64.58,NNE,64.0,0.0,No,6.0,2.8,51.0,NNE,No,NNE,22.0,Watsonia,1016.8,1019.9,63.14,55.04,50.0,7.8,7.0,4.0
2015-06-24,30.0,61.88,SSW,88.0,0.0,No,6.0,3.8,65.0,WSW,No,N,13.0,Watsonia,1020.1,1019.8,59.18,54.86,50.9,6.7,11.0,3.0
2015-06-25,31.0,55.4,SW,89.0,0.2,No,3.0,1.6,77.0,WSW,No,WSW,9.0,Watsonia,1028.5,1028.4,53.96,49.1,47.84,3.0,11.0,6.0
2015-06-26,20.0,60.08,W,100.0,0.0,No,7.0,1.6,57.0,NW,No,NE,9.0,Watsonia,1031.0,1033.1,58.82,49.64,48.2,5.7,2.0,6.0
2015-06-27,30.0,54.32,N,77.0,0.0,No,7.0,2.2,72.0,NNW,No,NNW,17.0,Watsonia,1031.5,1033.5,53.06,49.1,44.78,1.2,9.0,7.0
2015-06-28,15.0,57.379999999999995,W,93.0,0.0,No,7.0,1.2,67.0,SSW,No,,2.0,Watsonia,1032.7,1034.2,55.94,50.18,46.4,2.1,0.0,7.0
2015-06-29,19.0,55.04,SW,100.0,0.0,No,7.0,0.8,71.0,SW,No,NNE,7.0,Watsonia,1031.2,1033.8,52.7,46.58,42.44,3.6,2.0,1.0
2015-06-30,17.0,55.4,NNE,100.0,0.0,No,2.0,0.8,54.0,N,No,,7.0,Watsonia,1027.2,1029.5,54.68,42.08,37.76,3.9,0.0,7.0
2015-07-01,,57.56,WNW,99.0,0.2,,7.0,1.8,49.0,,No,NW,13.0,Watsonia,1023.8,1028.4,55.76,47.84,42.08,3.5,2.0,7.0
2015-07-02,57.0,52.52,SW,79.0,,Yes,4.0,3.6,65.0,SW,,W,19.0,Watsonia,1024.9,1021.3,50.18,49.46,48.74,5.7,19.0,5.0
2015-07-03,19.0,50.72,WSW,99.0,3.6,No,7.0,1.4,53.0,W,Yes,N,7.0,Watsonia,1026.1,1029.0,50.54,42.44,40.1,0.2,6.0,7.0
2015-07-04,31.0,49.82,NE,62.0,0.0,Yes,7.0,2.6,97.0,N,No,NNE,9.0,Watsonia,1021.9,1022.8,46.4,47.66,42.44,0.0,9.0,8.0
2015-07-05,37.0,56.48,NNE,66.0,4.2,Yes,7.0,1.0,62.0,N,Yes,NNE,19.0,Watsonia,1018.3,1020.9,53.6,49.46,44.78,5.2,13.0,7.0
2015-07-06,39.0,51.08,NNE,99.0,1.6,Yes,7.0,4.0,76.0,NNE,Yes,NE,7.0,Watsonia,1015.5,1017.2,50.72,45.14,45.14,0.2,2.0,8.0
2015-07-07,22.0,59.72,NNW,100.0,3.4,No,7.0,1.2,60.0,S,Yes,NE,2.0,Watsonia,1022.4,1022.6,57.56,46.4,44.96,2.1,4.0,6.0
2015-07-08,33.0,57.379999999999995,N,100.0,0.0,No,1.0,0.8,63.0,NNW,No,NE,13.0,Watsonia,1026.0,1027.5,55.58,39.38,35.96,7.2,6.0,6.0
2015-07-09,20.0,55.04,NNE,99.0,0.0,No,7.0,2.4,66.0,NNE,No,ENE,4.0,Watsonia,1024.0,1027.6,54.5,46.4,39.38,0.1,4.0,7.0
2015-07-10,50.0,57.02,N,90.0,0.0,No,6.0,1.8,61.0,N,No,NE,13.0,Watsonia,1012.2,1017.1,56.66,47.84,44.6,1.7,6.0,7.0
